Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
5.066633	22.370000	18.030000	144.640000	5.680000	47.180000	-2.810000	2.825800	0.019000	
5.074933	17.050000	16.100000	143.160000	6.100000	33.940000	0.720000	2.820000	0.032100	
5.083333	11.080000	15.700000	144.850000	2.210000	17.310000	2.380000	2.820800	0.059900	
5.091633	3.870000	14.520000	147.500000	-3.290000	1.140000	2.080000	2.821600	0.087700	
5.099933	-3.170000	12.110000	150.370000	-9.340000	-15.060000	0.890000	2.823300	0.117200	
5.108333	-8.090000	10.170000	158.040000	-16.160000	-28.800000	0.430000	2.825800	0.148500	
5.116633	-11.160000	8.950000	170.940000	-25.690000	-37.200000	-0.110000	2.826600	0.182200	
5.124933	-12.610000	8.140000	187.840000	-38.080000	-40.370000	-1.190000	2.814700	0.234200	
5.133333	-13.180000	6.430000	204.050000	-51.160000	-36.940000	-3.370000	2.802800	0.286200	
5.141633	-12.660000	3.660000	219.720000	-62.390000	-25.360000	-5.470000	2.803800	0.309700	
5.149933	-12.110000	-0.150000	238.310000	-71.810000	-8.310000	-7.280000	2.813300	0.314300	
5.158333	-11.170000	-2.970000	263.330000	-81.690000	9.240000	-8.360000	2.815800	0.315900	
5.166633	-8.490000	-4.270000	291.270000	-91.340000	27.550000	-8.010000	2.789600	0.305600	
5.174933	-4.880000	-5.350000	314.170000	-99.960000	44.460000	-7.260000	2.763400	0.295300	
5.183333	-1.690000	-7.360000	328.900000	-107.470000	58.320000	-7.270000	2.778000	0.302700	
5.191633	1.910000	-8.230000	340.380000	-111.860000	68.080000	-6.670000	2.811800	0.318400	
5.199933	6.890000	-6.800000	353.470000	-112.560000	74.100000	-3.630000	2.828200	0.334300	
5.208333	11.560000	-4.610000	366.220000	-110.670000	76.270000	0.830000	2.828600	0.350100	
5.216633	15.980000	-2.400000	374.140000	-107.230000	76.670000	5.860000	2.829000	0.366000	
5.224933	20.840000	-0.110000	376.110000	-102.450000	76.440000	11.360000	2.805700	0.376000	
5.233333	26.190000	0.990000	379.920000	-97.860000	76.710000	16.260000	2.782300	0.386000	
5.241633	30.820000	0.410000	388.810000	-94.120000	77.220000	19.930000	2.790400	0.392100	
5.249933	33.570000	0.360000	395.110000	-91.730000	78.500000	21.930000	2.819300	0.395700	
5.258333	33.360000	0.100000	391.540000	-92.780000	81.930000	21.200000	2.844400	0.398900	
5.266633	30.440000	-0.750000	380.020000	-96.410000	87.610000	18.110000	2.824000	0.398100	
5.274933	27.930000	-2.650000	372.700000	-97.070000	96.170000	15.630000	2.803500	0.397300	
5.283333	26.950000	-4.540000	370.860000	-94.040000	107.670000	14.450000	2.814800	0.395100	
5.291633	26.350000	-5.040000	369.180000	-91.500000	119.610000	12.220000	2.841000	0.392300	
5.299933	24.730000	-3.370000	363.380000	-88.670000	130.560000	9.300000	2.862600	0.389300	
5.308333	22.210000	-0.220000	353.390000	-84.580000	139.610000	6.320000	2.859800	0.384600	
5.316633	20.020000	1.460000	346.770000	-77.740000	145.270000	4.400000	2.857000	0.380000	
5.324933	18.760000	0.670000	347.160000	-68.180000	147.470000	3.680000	2.853400	0.375200	
5.333333	18.760000	-1.920000	352.910000	-59.770000	148.100000	3.170000	2.849900	0.370500	
5.341633	18.600000	-4.300000	353.840000	-56.970000	146.640000	0.930000	2.857800	0.365600	
5.349933	18.350000	-4.690000	349.350000	-58.030000	143.250000	-2.290000	2.878200	0.360600	
5.358333	19.080000	-3.020000	343.940000	-57.290000	140.470000	-3.500000	2.895900	0.355700	
5.366633	20.740000	0.150000	337.530000	-54.460000	138.160000	-2.790000	2.882000	0.352100	
5.374933	22.840000	2.560000	329.810000	-48.860000	136.510000	-1.270000	2.868100	0.348600	
5.383333	25.290000	4.980000	320.870000	-41.510000	136.480000	0.380000	2.864800	0.346100	
5.391633	27.320000	7.970000	308.940000	-36.720000	137.510000	1.280000	2.869800	0.344400	
5.399933	27.940000	11.570000	292.750000	-34.060000	137.360000	1.540000	2.878300	0.343100	
5.408333	27.620000	15.590000	275.390000	-31.250000	136.430000	1.590000	2.905300	0.343900	
5.416633	26.800000	18.010000	260.790000	-27.560000	134.990000	1.150000	2.932300	0.344700	
5.424933	25.440000	17.430000	249.420000	-24.370000	132.890000	-0.390000	2.939300	0.345900	
5.433333	22.860000	14.160000	240.980000	-24.410000	128.540000	-3.250000	2.935200	0.347300	
5.441633	19.150000	11.020000	235.680000	-30.260000	122.010000	-7.070000	2.939300	0.348900	
5.449933	15.650000	8.920000	233.640000	-40.020000	116.360000	-11.050000	2.952300	0.350700	
5.458333	14.090000	7.960000	236.680000	-47.630000	114.420000	-13.670000	2.965300	0.352500	
5.466633	14.820000	7.780000	245.710000	-50.560000	116.270000	-14.460000	2.952700	0.355000	
5.474933	15.960000	8.150000	256.340000	-52.280000	117.830000	-15.120000	2.930000	0.357800	
5.483333	17.010000	9.290000	265.230000	-55.240000	118.680000	-16.140000	2.926900	0.361200	
5.491633	17.350000	10.750000	271.430000	-58.280000	119.460000	-16.980000	2.939200	0.365200	
5.499933	17.410000	12.580000	274.790000	-58.300000	122.270000	-17.010000	2.951500	0.369300	
5.508333	17.510000	14.630000	276.420000	-54.820000	127.410000	-16.630000	2.963600	0.376400	
5.516633	16.440000	15.620000	277.880000	-50.500000	131.150000	-17.510000	2.975600	0.383400	
5.524933	13.140000	14.840000	279.110000	-46.820000	131.060000	-20.270000	2.980300	0.390200	
5.533333	10.630000	13.990000	283.140000	-42.790000	129.110000	-23.010000	2.980700	0.396800	
5.541633	11.440000	14.160000	292.470000	-36.860000	129.660000	-23.720000	2.972700	0.402100	
5.549933	13.820000	15.150000	303.220000	-30.400000	131.980000	-22.960000	2.949600	0.405100	
5.558333	16.110000	17.170000	311.440000	-26.290000	134.480000	-21.920000	2.926500	0.408200	
5.566633	18.630000	20.480000	317.650000	-25.200000	136.790000	-20.930000	2.941200	0.408700	
5.574933	20.860000	23.910000	325.820000	-27.120000	138.010000	-21.320000	2.970500	0.408200	
5.583333	22.630000	27.770000	334.700000	-31.300000	138.670000	-22.380000	2.982300	0.406600	
5.591633	24.810000	32.390000	343.880000	-35.690000	139.030000	-22.660000	2.971600	0.403400	
5.599933	25.200000	36.410000	349.980000	-39.390000	137.490000	-22.670000	2.960900	0.400300	
5.608333	22.680000	39.270000	351.640000	-43.290000	133.380000	-23.390000	2.944700	0.396900	
5.616633	18.930000	41.780000	351.180000	-50.110000	127.440000	-26.220000	2.928000	0.393600	
5.624933	16.200000	44.170000	353.520000	-58.130000	120.610000	-30.480000	2.933400	0.398100	
5.633333	14.780000	45.310000	356.370000	-63.390000	113.170000	-33.830000	2.959300	0.409700	
5.641633	15.250000	46.110000	353.940000	-63.920000	106.500000	-33.510000	2.981200	0.421200	
5.649933	17.460000	46.960000	346.520000	-59.680000	100.450000	-29.790000	2.974500	0.431200	
5.658333	19.830000	48.510000	337.270000	-52.770000	93.760000	-25.690000	2.967900	0.441200	
5.666633	21.580000	50.460000	326.570000	-45.070000	86.200000	-22.570000	2.957400	0.434900	
5.674933	23.240000	52.550000	309.490000	-37.790000	77.940000	-19.700000	2.945500	0.422200	
5.683333	25.000000	54.130000	286.290000	-27.320000	69.000000	-15.040000	2.925700	0.406700	
5.691633	26.530000	54.770000	259.100000	-13.900000	58.910000	-8.540000	2.874000	0.380000	
5.699933	26.750000	54.560000	235.730000	-2.100000	46.230000	-2.430000	2.822300	0.353300	
5.708333	25.620000	54.170000	217.050000	6.260000	30.990000	2.170000	2.797100	0.325800	
5.716633	23.940000	55.060000	202.300000	9.240000	14.540000	4.240000	2.778400	0.298000	
5.724933	22.440000	56.230000	188.720000	6.890000	-2.080000	5.390000	2.757400	0.267800	
5.733333	20.190000	55.810000	175.190000	1.910000	-17.050000	6.500000	2.730000	0.231200	
5.741633	16.020000	52.730000	166.100000	-2.100000	-29.340000	7.730000	2.700000	0.194700	
5.749933	10.090000	47.150000	162.140000	-5.160000	-39.130000	8.590000	2.650400	0.159000	
5.758333	3.810000	40.080000	158.790000	-8.790000	-46.550000	7.590000	2.600800	0.123300	
5.766633	-1.980000	32.580000	150.530000	-12.380000	-50.410000	4.630000	2.543800	0.091700	
5.774933	-8.300000	25.410000	138.160000	-17.450000	-52.910000	0.010000	2.481700	0.063000	
5.783333	-16.180000	17.300000	122.110000	-22.890000	-56.140000	-4.810000	2.419100	0.037900	
5.791633	-24.650000	8.710000	102.410000	-27.830000	-58.780000	-9.230000	2.354900	0.027600	
5.799933	-30.270000	2.640000	80.310000	-32.740000	-59.300000	-12.660000	2.290600	0.017300	
5.808333	-32.420000	0.330000	56.550000	-39.440000	-58.900000	-15.670000	2.241400	0.010900	
5.816633	-32.110000	0.540000	37.040000	-47.120000	-58.730000	-18.320000	2.199300	0.006300	
5.824933	-30.710000	2.360000	25.860000	-53.920000	-58.590000	-19.280000	2.163300	0.002900	
5.833333	-29.090000	5.270000	19.590000	-59.420000	-58.530000	-18.770000	2.143100	0.002500	
5.841633	-26.930000	7.940000	15.190000	-61.570000	-56.490000	-17.000000	2.122900	0.002100	
5.849933	-23.800000	9.890000	12.290000	-59.510000	-51.500000	-14.010000	2.097900	0.001600	
5.858333	-19.060000	11.390000	14.340000	-54.900000	-45.410000	-11.230000	2.071600	0.001200	
5.866633	-14.900000	11.430000	21.900000	-50.130000	-41.680000	-10.320000	2.060600	0.000800	
5.874933	-12.840000	9.740000	30.890000	-45.390000	-39.260000	-10.720000	2.059800	0.000400	
5.883333	-12.820000	7.280000	34.080000	-41.090000	-36.380000	-11.790000	2.059100	0.000100	
5.891633	-14.400000	4.380000	30.610000	-37.470000	-32.930000	-13.510000	2.072200	0.000000	
5.899933	-15.640000	1.630000	28.150000	-35.430000	-30.380000	-16.320000	2.088000	0.000000	
5.908333	-15.950000	-0.650000	28.970000	-35.230000	-28.720000	-20.060000	2.087900	0.000300	
5.916633	-15.030000	-1.580000	32.460000	-35.200000	-26.260000	-23.110000	2.080300	0.000700	
5.924933	-14.410000	-1.610000	34.890000	-34.000000	-21.920000	-24.110000	2.075500	0.000900	
5.933333	-14.180000	-1.110000	34.980000	-31.870000	-15.880000	-23.020000	2.084600	0.000500	
5.941633	-12.160000	-0.590000	34.750000	-29.840000	-10.080000	-20.810000	2.093800	0.000100	
5.949933	-7.650000	0.080000	36.120000	-27.840000	-5.020000	-17.750000	2.131300	0.000300	
5.958333	-2.330000	2.030000	39.760000	-24.470000	0.100000	-14.170000	2.177700	0.000700	
5.966633	2.450000	5.410000	41.690000	-18.950000	6.860000	-9.530000	2.212900	0.000900	
5.974933	6.450000	10.020000	42.100000	-12.730000	14.860000	-4.260000	2.212500	0.000500	
5.983333	8.890000	14.510000	42.080000	-10.520000	21.530000	-0.940000	2.212100	0.000100	
5.991633	9.980000	18.430000	41.840000	-12.240000	26.360000	0.040000	2.246000	0.000000	
5.999933	11.110000	20.960000	42.060000	-14.320000	29.840000	-0.550000	2.286500	0.000000	
6.008333	11.600000	22.890000	44.780000	-15.510000	32.860000	-2.290000	2.324200	0.000100	
6.016633	9.850000	23.480000	46.940000	-14.870000	34.890000	-4.770000	2.356200	0.000600	
6.024933	6.430000	21.190000	45.350000	-13.160000	35.160000	-7.250000	2.389200	0.000900	
6.033333	2.220000	16.210000	41.030000	-11.870000	33.530000	-9.990000	2.428100	0.000500	
6.041633	-0.650000	10.120000	37.910000	-13.560000	30.350000	-13.650000	2.467000	0.000100	
6.049933	-1.670000	3.360000	35.550000	-15.170000	26.490000	-17.310000	2.507900	0.000000	
6.058333	-0.760000	-1.410000	35.960000	-12.000000	24.420000	-18.250000	2.550000	0.000000	
6.066633	0.490000	-3.050000	39.190000	-7.010000	24.020000	-16.990000	2.588900	0.000100	
6.074933	1.270000	-2.500000	43.110000	-1.500000	25.080000	-14.340000	2.617900	0.000500	
6.083333	1.440000	-1.020000	46.250000	0.830000	27.650000	-12.440000	2.646800	0.001000	
6.091633	2.000000	1.880000	50.600000	-0.430000	32.090000	-11.510000	2.687300	0.001000	
6.099933	4.510000	7.050000	61.300000	-1.180000	39.430000	-10.170000	2.728200	0.001000	
6.108333	7.070000	13.160000	74.180000	2.570000	49.770000	-7.330000	2.767200	0.000900	
6.116633	8.410000	20.040000	87.790000	7.470000	61.490000	-3.560000	2.802300	0.000400	
6.124933	7.430000	25.150000	99.300000	6.330000	71.190000	-2.020000	2.836800	0.000000	
6.133333	4.390000	28.200000	108.680000	-0.400000	78.710000	-2.770000	2.857200	0.000000	
6.141633	2.290000	28.750000	118.550000	-6.470000	83.730000	-4.670000	2.877600	0.000000	
6.149933	2.870000	28.790000	133.410000	-9.120000	86.710000	-6.000000	2.874600	0.000000	
6.158333	4.520000	28.930000	149.740000	-8.930000	87.810000	-6.480000	2.858300	0.000000	
6.166633	4.490000	28.140000	159.830000	-8.940000	86.090000	-7.000000	2.842200	0.000000	
6.174933	3.200000	26.300000	163.790000	-9.070000	81.340000	-7.470000	2.827200	0.000500	
6.183333	3.570000	23.090000	163.540000	-5.630000	74.450000	-7.020000	2.812200	0.000900	
6.191633	6.300000	18.610000	159.890000	3.240000	66.310000	-5.320000	2.807100	0.001000	
6.199933	9.580000	14.740000	158.330000	13.640000	55.770000	-3.450000	2.806000	0.001000	
6.208333	10.870000	13.280000	159.750000	19.810000	43.040000	-2.020000	2.806500	0.001000	
6.216633	11.220000	13.270000	160.760000	22.620000	29.340000	-0.290000	2.814000	0.001000	
6.224933	13.100000	13.170000	161.440000	23.360000	15.580000	2.110000	2.821500	0.001000	
6.233333	17.120000	12.730000	163.080000	22.180000	1.670000	5.030000	2.825500	0.000600	
6.241633	16.980000	11.740000	167.220000	15.190000	-12.580000	5.190000	2.828500	0.000200	
6.249933	11.040000	10.700000	173.430000	2.030000	-26.440000	2.280000	2.820100	0.000000	
6.258333	2.930000	10.830000	185.120000	-15.050000	-36.890000	-2.100000	2.801000	0.000000	
6.266633	-3.380000	11.240000	199.040000	-31.330000	-40.710000	-5.800000	2.782000	0.000000	
6.274933	-7.630000	11.330000	213.480000	-46.070000	-37.840000	-8.560000	2.809100	0.000000	
6.283333	-12.060000	9.950000	228.170000	-61.090000	-32.650000	-10.770000	2.836200	0.000000	
6.291633	-17.650000	7.990000	246.260000	-77.210000	-26.250000	-13.130000	2.828400	0.000000	
6.299933	-22.920000	5.390000	264.330000	-90.740000	-17.500000	-15.070000	2.797500	0.000000	
6.308333	-21.310000	2.440000	279.090000	-96.130000	-5.450000	-13.100000	2.769400	0.000000	
6.316633	-12.920000	-0.380000	292.030000	-94.240000	9.730000	-7.580000	2.773900	0.000400	
6.324933	-1.860000	-1.790000	307.590000	-91.850000	24.270000	-1.890000	2.778500	0.000900	
6.333333	9.450000	-2.600000	323.480000	-90.450000	36.170000	2.890000	2.781300	0.000700	
6.341633	17.830000	-3.960000	330.820000	-87.830000	43.620000	7.400000	2.783300	0.000300	
6.349933	24.510000	-3.770000	333.280000	-83.050000	49.750000	11.340000	2.787600	0.000000	
6.358333	29.710000	-1.760000	332.690000	-78.200000	55.460000	14.000000	2.803800	0.000000	
6.366633	32.200000	2.390000	334.470000	-79.200000	60.550000	14.050000	2.820000	0.000000	
6.374933	31.390000	8.420000	339.940000	-87.310000	64.480000	11.300000	2.837100	0.000400	
