---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss7\PS_ngait_og_ss7-output-euler-leftlegfootpostd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
5.197540229885060e+000 -1.310308774779434e-001 1.132116361607244e-001 6.611318271424298e-002 1.223887130404227e-001 -3.112699348144997e+000 -1.539284323288854e+000
5.205597701149428e+000 -1.310310190615366e-001 1.134092594064384e-001 6.578771517871146e-002 1.222268006375460e-001 -3.112392346715399e+000 -1.536213436712150e+000
5.213655172413796e+000 -1.310340211871665e-001 1.135411010109960e-001 6.552797736171333e-002 1.219807203786312e-001 -3.112202237638228e+000 -1.533645344564746e+000
5.221712643678164e+000 -1.310467794451279e-001 1.135906200497277e-001 6.534046495185394e-002 1.216508312662756e-001 -3.112158201898070e+000 -1.531912382870227e+000
5.229770114942532e+000 -1.310701272137576e-001 1.135565291649728e-001 6.522000429715522e-002 1.212731663108762e-001 -3.112251449931719e+000 -1.531226108128667e+000
5.237827586206900e+000 -1.310992931660482e-001 1.134500730892090e-001 6.515510465289470e-002 1.209056688974659e-001 -3.112449937294739e+000 -1.531637409886098e+000
5.245885057471268e+000 -1.311271634652323e-001 1.132923312461749e-001 6.513155650355108e-002 1.206186714394879e-001 -3.112708800060872e+000 -1.533038713749911e+000
5.253942528735636e+000 -1.311475688058439e-001 1.131101685527977e-001 6.513574853500058e-002 1.204766519032661e-001 -3.112983810516874e+000 -1.535212739759664e+000
5.262000000000004e+000 -1.311570331880538e-001 1.129300813753596e-001 6.515702721477841e-002 1.205112315889791e-001 -3.113246066155379e+000 -1.537904846849520e+000
5.270057471264372e+000 -1.311553266325170e-001 1.127729036088801e-001 6.518735178032319e-002 1.207091112000618e-001 -3.113484771222203e+000 -1.540864430966463e+000
5.278114942528740e+000 -1.311450545313943e-001 1.126514185383749e-001 6.521972675729021e-002 1.210249432192350e-001 -3.113698314350064e+000 -1.543845145676900e+000
5.286172413793108e+000 -1.311300753198960e-001 1.125692536599406e-001 6.524806991660603e-002 1.214001357056835e-001 -3.113888050218314e+000 -1.546618763749263e+000
5.294229885057476e+000 -1.311137768406332e-001 1.125208861763502e-001 6.526803764150285e-002 1.217732315997697e-001 -3.114059098108231e+000 -1.549020435754842e+000
5.302287356321844e+000 -1.310991922741756e-001 1.124955014174779e-001 6.527782331713759e-002 1.220891602113272e-001 -3.114225009250102e+000 -1.550966239513101e+000
5.310344827586212e+000 -1.310906248352166e-001 1.124839888256008e-001 6.527911679922642e-002 1.223129837184436e-001 -3.114412492123154e+000 -1.552422118974658e+000
5.318402298850580e+000 -1.310940196666439e-001 1.124835458809960e-001 6.527677482746588e-002 1.224386453476569e-001 -3.114655886263350e+000 -1.553382565476771e+000
5.326459770114948e+000 -1.311149863277118e-001 1.124961686939821e-001 6.527631645679254e-002 1.224824566410772e-001 -3.114980776914588e+000 -1.553888297390696e+000
5.334517241379316e+000 -1.311559448422978e-001 1.125233413846981e-001 6.528158306903108e-002 1.224666999140749e-001 -3.115392225178121e+000 -1.554054270615260e+000
5.342574712643684e+000 -1.312144966499101e-001 1.125625005855328e-001 6.529434193233208e-002 1.224105034721967e-001 -3.115875482621432e+000 -1.554081629451424e+000
5.350632183908052e+000 -1.312846431710801e-001 1.126079077668859e-001 6.531507857270177e-002 1.223338732427615e-001 -3.116405814981415e+000 -1.554227492717776e+000
5.358689655172420e+000 -1.313600713903642e-001 1.126532349989429e-001 6.534360765807731e-002 1.222631080286147e-001 -3.116963391330026e+000 -1.554708548870471e+000
5.366747126436787e+000 -1.314366147187819e-001 1.126924755496178e-001 6.537843154509493e-002 1.222312917193462e-001 -3.117545512807873e+000 -1.555560302936752e+000
5.374804597701155e+000 -1.315125835345395e-001 1.127199839800269e-001 6.541596995929516e-002 1.222766993777151e-001 -3.118168621457715e+000 -1.556550742492541e+000
5.382862068965523e+000 -1.315878129498094e-001 1.127328122576127e-001 6.545265439283513e-002 1.224286075148631e-001 -3.118858544906082e+000 -1.557288895375691e+000
5.390919540229891e+000 -1.316626944319192e-001 1.127341682394866e-001 6.548828906774841e-002 1.226810177811943e-001 -3.119632036905284e+000 -1.557498578260977e+000
5.398977011494259e+000 -1.317387115297204e-001 1.127327425060077e-001 6.552540927007777e-002 1.229917250682022e-001 -3.120483530401133e+000 -1.557185912438251e+000
5.407034482758627e+000 -1.318197899417201e-001 1.127374080563657e-001 6.556563483345422e-002 1.233147435107185e-001 -3.121392534257333e+000 -1.556549714536553e+000
5.415091954022995e+000 -1.319109774421032e-001 1.127522659526155e-001 6.560850732711689e-002 1.236203376980800e-001 -3.122343526404300e+000 -1.555788042131540e+000
5.423149425287363e+000 -1.320141606033012e-001 1.127749965965977e-001 6.565339087126185e-002 1.238843282109490e-001 -3.123336517089956e+000 -1.554979288855569e+000
5.431206896551731e+000 -1.321252894176363e-001 1.127984396826858e-001 6.570132916188154e-002 1.240753693820338e-001 -3.124383131126458e+000 -1.554067968466566e+000
5.439264367816099e+000 -1.322366291964804e-001 1.128150088157614e-001 6.575498479958368e-002 1.241603102095170e-001 -3.125497412313657e+000 -1.552913528714124e+000
5.447321839080467e+000 -1.323421188581251e-001 1.128214026655189e-001 6.581676175913340e-002 1.241183102597785e-001 -3.126686795087786e+000 -1.551361521948278e+000
5.455379310344835e+000 -1.324403001675257e-001 1.128196990552395e-001 6.588712979816379e-002 1.239488851958477e-001 -3.127946721927320e+000 -1.549310284925173e+000
5.463436781609203e+000 -1.325327884861582e-001 1.128153595244346e-001 6.596490336194361e-002 1.236765687530870e-001 -3.129265092893288e+000 -1.546749829569698e+000
5.471494252873571e+000 -1.326215374582594e-001 1.128159785008757e-001 6.604862825405991e-002 1.233584527792888e-001 -3.130633312712811e+000 -1.543758296727819e+000
5.479551724137939e+000 -1.327075939135279e-001 1.128312114928271e-001 6.613782195184902e-002 1.230814808149336e-001 -3.132052773934565e+000 -1.540458743951517e+000
5.487609195402307e+000 -1.327911856557596e-001 1.128711970998718e-001 6.623462705059945e-002 1.229343499791309e-001 -3.133537686484283e+000 -1.536958570652810e+000
5.495666666666675e+000 -1.328725701829017e-001 1.129432784325633e-001 6.634567657711869e-002 1.229663922842477e-001 -3.135121332567468e+000 -1.533317720885710e+000
5.503724137931043e+000 -1.329538451447057e-001 1.130501508032835e-001 6.648187235003560e-002 1.231660228700870e-001 -3.136863074354129e+000 -1.529576103574624e+000
5.511781609195411e+000 -1.330414825903742e-001 1.131907867318892e-001 6.665540313995014e-002 1.234772440781740e-001 -3.138846361086174e+000 -1.525787784907856e+000
5.519839080459779e+000 -1.331470933797026e-001 1.133610122619059e-001 6.687590583305880e-002 1.238360313906366e-001 -3.141152526643957e+000 -1.521971963504505e+000
5.527896551724147e+000 -1.332836074646706e-001 1.135516157679280e-001 6.714750157208510e-002 1.241896676190422e-001 -3.143814260967123e+000 -1.518024830890673e+000
5.535954022988515e+000 -1.334585385370809e-001 1.137481320390169e-001 6.746838435471729e-002 1.244918428229949e-001 -3.146796671075998e+000 -1.513753296472201e+000
5.544011494252882e+000 -1.336704593529433e-001 1.139363465052488e-001 6.783356457703987e-002 1.247051036102160e-001 -3.150033936608222e+000 -1.509033582590755e+000
5.552068965517250e+000 -1.339127154274334e-001 1.141090338219226e-001 6.823787094587332e-002 1.248219835586819e-001 -3.153474954265443e+000 -1.503914928111097e+000
5.560126436781618e+000 -1.341805069550975e-001 1.142665459753471e-001 6.867747989999445e-002 1.248710961616704e-001 -3.157096471970700e+000 -1.498583343575765e+000
5.568183908045986e+000 -1.344739126949963e-001 1.144115407410989e-001 6.915239881467257e-002 1.248920668291125e-001 -3.160904396610988e+000 -1.493249157845813e+000
5.576241379310354e+000 -1.347959191779165e-001 1.145449624236205e-001 6.966953475894791e-002 1.249140522758827e-001 -3.164941582142780e+000 -1.488048804799761e+000
5.584298850574722e+000 -1.351499806923849e-001 1.146685688546979e-001 7.024229734513070e-002 1.249691786435832e-001 -3.169288636709220e+000 -1.483026091042522e+000
5.592356321839090e+000 -1.355390596087430e-001 1.147905093861383e-001 7.088716363391615e-002 1.251196578499352e-001 -3.174052200543278e+000 -1.478182041620867e+000
5.600413793103458e+000 -1.359653249418614e-001 1.149252316073900e-001 7.162196966861593e-002 1.254531659521554e-001 -3.179350341275887e+000 -1.473532231035541e+000
5.608471264367826e+000 -1.364310967424382e-001 1.150870182351896e-001 7.246809325293145e-002 1.260452707255637e-001 -3.185306970009176e+000 -1.469128036455648e+000
5.616528735632194e+000 -1.369421220413046e-001 1.152840465786786e-001 7.345424050908748e-002 1.269266083014391e-001 -3.192062726136284e+000 -1.465030481534407e+000
5.624586206896562e+000 -1.375101064538069e-001 1.155146345749458e-001 7.461818137017764e-002 1.280681544164066e-001 -3.199790415036581e+000 -1.461278891849440e+000
5.632643678160930e+000 -1.381506428426911e-001 1.157649892831943e-001 7.600516170734273e-002 1.293834765147466e-001 -3.208694670126683e+000 -1.457898820686539e+000
5.640701149425298e+000 -1.388789525989921e-001 1.160119082239841e-001 7.766491155552503e-002 1.307573806153517e-001 -3.218999360449830e+000 -1.454920936604274e+000
5.648758620689666e+000 -1.397091657068313e-001 1.162302829339666e-001 7.965001818504704e-002 1.320868688140124e-001 -3.230945231031061e+000 -1.452372166132986e+000
5.656816091954034e+000 -1.406598814842984e-001 1.164003793592510e-001 8.201635573972968e-002 1.333061961865552e-001 -3.244804478326263e+000 -1.450260195054064e+000
5.664873563218402e+000 -1.417635122807212e-001 1.165114228781603e-001 8.482398454562824e-002 1.343913332650226e-001 -3.260899022413361e+000 -1.448590278303890e+000
5.672931034482770e+000 -1.430735202241149e-001 1.165594035417517e-001 8.813806715871932e-002 1.353513184576225e-001 -3.279615654633948e+000 -1.447413073980322e+000
5.680988505747138e+000 -1.446660056505664e-001 1.165400955487661e-001 9.202979789955507e-002 1.362176732029758e-001 -3.301414895989888e+000 -1.446872978246569e+000
5.689045977011506e+000 -1.466368902499552e-001 1.164438090067312e-001 9.657394575623941e-002 1.370505557239561e-001 -3.326820378234224e+000 -1.447233278625276e+000
5.697103448275874e+000 -1.490982093584355e-001 1.162573212466125e-001 1.018394835749589e-001 1.379672090743296e-001 -3.356384728753445e+000 -1.448851881210742e+000
5.705160919540242e+000 -1.521759830753565e-001 1.159706604082767e-001 1.078746045813797e-001 1.391705117357476e-001 -3.390640858210900e+000 -1.452087140273248e+000
5.713218390804610e+000 -1.560071761813601e-001 1.155812465896228e-001 1.146904660287735e-001 1.409439865869895e-001 -3.430037249528258e+000 -1.457175000969728e+000
5.721275862068977e+000 -1.607300548118283e-001 1.150915070930751e-001 1.222481115217460e-001 1.436022166992741e-001 -3.474847393047138e+000 -1.464159835145383e+000
5.729333333333345e+000 -1.664680294236485e-001 1.145045140259587e-001 1.304522127694051e-001 1.474278981095454e-001 -3.525050972572621e+000 -1.472890994995090e+000
5.737390804597713e+000 -1.733138299651683e-001 1.138235712672079e-001 1.391534411303638e-001 1.526348724911975e-001 -3.580193734138779e+000 -1.483009278528073e+000
5.745448275862081e+000 -1.813174651183927e-001 1.130568009651446e-001 1.481595036634137e-001 1.593717776934063e-001 -3.639239562725106e+000 -1.493867643478111e+000
5.753505747126449e+000 -1.904760163779297e-001 1.122260256653843e-001 1.572533180071335e-001 1.677647569365561e-001 -3.700440026372423e+000 -1.504419336751874e+000
5.761563218390817e+000 -2.007272717503324e-001 1.113750888219469e-001 1.662154223237672e-001 1.779551667880748e-001 -3.761275820801667e+000 -1.513194528185834e+000
5.769620689655185e+000 -2.119549520737170e-001 1.105679763950839e-001 1.748478498522243e-001 1.900537672810700e-001 -3.818580960463699e+000 -1.518510146874092e+000
5.777678160919553e+000 -2.240095112583406e-001 1.098742213184286e-001 1.829959229696726e-001 2.040050942791809e-001 -3.868996114573603e+000 -1.518931260230701e+000
5.785735632183921e+000 -2.367392043027819e-001 1.093463463602421e-001 1.905588283079666e-001 2.194414922102959e-001 -3.909768444139514e+000 -1.513810450005745e+000
5.793793103448289e+000 -2.500219396876194e-001 1.089955285538746e-001 1.974750823677103e-001 2.356129979223032e-001 -3.939594716068173e+000 -1.503651119811192e+000
5.801850574712657e+000 -2.637888545583286e-001 1.087811296311397e-001 2.036840784930656e-001 2.514681732097142e-001 -3.958989945269975e+000 -1.490106856004714e+000
5.809908045977025e+000 -2.780292162829671e-001 1.086289596317054e-001 2.090966575462104e-001 2.658830278800077e-001 -3.969870212049447e+000 -1.475605965964940e+000
5.817965517241393e+000 -2.927719930648806e-001 1.084674429680231e-001 2.136051004989042e-001 2.779119818959597e-001 -3.974572731804536e+000 -1.462757985809223e+000
5.826022988505761e+000 -3.080564669434140e-001 1.082548610464230e-001 2.171166643622248e-001 2.869431509751492e-001 -3.974935493277473e+000 -1.453752541615036e+000
5.834080459770129e+000 -3.239106824283080e-001 1.079833047901928e-001 2.195759594725017e-001 2.927298741778808e-001 -3.971928066648835e+000 -1.449956008446073e+000
5.842137931034497e+000 -3.403460988166244e-001 1.076638179806102e-001 2.209673858412600e-001 2.953223244521910e-001 -3.965827570849155e+000 -1.451832540925884e+000
5.850195402298865e+000 -3.573647085412911e-001 1.073066529108599e-001 2.213068990301208e-001 2.949542130946683e-001 -3.956592409244585e+000 -1.459135803632227e+000
5.858252873563233e+000 -3.749674428716493e-001 1.069097421159818e-001 2.206306950601261e-001 2.919491689107043e-001 -3.944128317744376e+000 -1.471184226726702e+000
5.866310344827601e+000 -3.931556488381072e-001 1.064590334931422e-001 2.189866815840120e-001 2.866975007978558e-001 -3.928386809511389e+000 -1.487040590942799e+000
5.874367816091969e+000 -4.119275270394466e-001 1.059345204629000e-001 2.164335671938369e-001 2.796999989056976e-001 -3.909400778731756e+000 -1.505538515810047e+000
5.882425287356337e+000 -4.312758171468817e-001 1.053158178573644e-001 2.130444247250500e-001 2.715856343501608e-001 -3.887333388065806e+000 -1.525295970300436e+000
5.890482758620705e+000 -4.511900535195358e-001 1.045873587036702e-001 2.089069609594542e-001 2.630303680475725e-001 -3.862507078426020e+000 -1.544886112113258e+000
5.898540229885072e+000 -4.716606275968069e-001 1.037434068175232e-001 2.041192753462935e-001 2.546257701650214e-001 -3.835340481480041e+000 -1.563108314495862e+000
5.906597701149440e+000 -4.926795784071530e-001 1.027887942553490e-001 1.987836796280407e-001 2.467821119858087e-001 -3.806211031941285e+000 -1.579178648669476e+000
5.914655172413808e+000 -5.142371547269052e-001 1.017341153554634e-001 1.929996388956740e-001 2.397093408034094e-001 -3.775365018171363e+000 -1.592747067837135e+000
5.922712643678176e+000 -5.363176140037100e-001 1.005903548693474e-001 1.868572960824272e-001 2.334721399528612e-001 -3.742952441969507e+000 -1.603772526541036e+000
5.930770114942544e+000 -5.588983833931585e-001 9.936768423965930e-002 1.804338232813325e-001 2.280739084935530e-001 -3.709131222594263e+000 -1.612365647624717e+000
5.938827586206912e+000 -5.819526757658349e-001 9.807899394750609e-002 1.737947167850890e-001 2.235251241443597e-001 -3.674124859676017e+000 -1.618675987662518e+000
5.946885057471280e+000 -6.054521699951897e-001 9.674305885592488e-002 1.669995682087219e-001 2.198654934425708e-001 -3.638187199968251e+000 -1.622838478761762e+000
5.954942528735648e+000 -6.293685893698419e-001 9.537979003780846e-002 1.601093196882698e-001 2.171226373231669e-001 -3.601545986503304e+000 -1.624976508029117e+000
5.963000000000016e+000 -6.536746955053638e-001 9.399940395005145e-002 1.531923930831309e-001 2.152469824991665e-001 -3.564402306682469e+000 -1.625220377777387e+000
5.971057471264384e+000 -6.783436378979005e-001 9.259689184799438e-002 1.463263250694357e-001 2.140988271527839e-001 -3.526963729208513e+000 -1.623693013906328e+000
5.979114942528752e+000 -7.033471457554507e-001 9.115802947957941e-002 1.395918787291501e-001 2.135052130712034e-001 -3.489446813524755e+000 -1.620489059558129e+000
5.987172413793120e+000 -7.286555221610691e-001 8.967240951516628e-002 1.330624081357322e-001 2.133332944158810e-001 -3.452029654938538e+000 -1.615708560609008e+000
5.995229885057488e+000 -7.542395397939239e-001 8.814418128292946e-002 1.267964737300416e-001 2.135296990325699e-001 -3.414789987209395e+000 -1.609539105859919e+000
6.003287356321856e+000 -7.800710134750248e-001 8.659276960556414e-002 1.208395503366659e-001 2.141159844941285e-001 -3.377688437306186e+000 -1.602310024194384e+000
6.011344827586224e+000 -8.061200891657396e-001 8.504367575633330e-002 1.152335114369403e-001 2.151558583430919e-001 -3.340623557521605e+000 -1.594457244430183e+000
6.019402298850592e+000 -8.323496394596468e-001 8.351893127023587e-002 1.100271717178890e-001 2.167180655931160e-001 -3.303516670011470e+000 -1.586414331007451e+000
6.027459770114960e+000 -8.587090101506451e-001 8.203642832059827e-002 1.052810711678809e-001 2.188510972187920e-001 -3.266367496824175e+000 -1.578523580051830e+000
6.035517241379328e+000 -8.851302047964259e-001 8.061564416655608e-002 1.010642548977633e-001 2.215621506664491e-001 -3.229270272569194e+000 -1.571072285202035e+000
6.043574712643696e+000 -9.115265198723731e-001 7.928023009352818e-002 9.744663480910343e-002 2.247862561045442e-001 -3.192410053489358e+000 -1.564441230969469e+000
6.051632183908064e+000 -9.377904802240848e-001 7.805536839550810e-002 9.449147738686706e-002 2.283585203333618e-001 -3.156043643213025e+000 -1.559210749214357e+000
6.059689655172432e+000 -9.637892307096303e-001 7.696490803249247e-002 9.224759086278764e-002 2.320106448533177e-001 -3.120463131719417e+000 -1.556106128619178e+000
6.067747126436800e+000 -9.893587283017048e-001 7.603044278623639e-002 9.073855871808274e-002 2.353895449183718e-001 -3.085952775843416e+000 -1.555827519459157e+000
6.075804597701167e+000 -1.014301475327617e+000 7.527297634067701e-002 8.995093165691473e-002 2.380974758211720e-001 -3.052755002585559e+000 -1.558880241234317e+000
6.083862068965535e+000 -1.038391581634584e+000 7.471727042258582e-002 8.982641156252930e-002 2.397540654323680e-001 -3.021060580359284e+000 -1.565463613887759e+000
