---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss8\PS_ngait_og_ss8-output-euler-leftlegfootpostd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
3.297333333333330e+000 -2.709433688737896e-001 3.300925635767023e-002 6.574154751211590e-002 5.995606371965900e-002 -3.110534634756281e+000 -1.575588831698151e+000
3.305380952380948e+000 -2.709428935734556e-001 3.308670054401538e-002 6.543954638581587e-002 5.965377186433196e-002 -3.110150961511836e+000 -1.572810283980778e+000
3.313428571428567e+000 -2.709369019936486e-001 3.310123232210291e-002 6.524320970415691e-002 5.925832042937129e-002 -3.110034651826143e+000 -1.570428096037255e+000
3.321476190476186e+000 -2.709266517896209e-001 3.306742135238694e-002 6.514657423462447e-002 5.884677411625461e-002 -3.110160228128346e+000 -1.568679656386044e+000
3.329523809523805e+000 -2.709138311224973e-001 3.301261472881560e-002 6.513041429722304e-002 5.852158979287481e-002 -3.110450419535561e+000 -1.567657626428258e+000
3.337571428571424e+000 -2.708996696826526e-001 3.296395510794430e-002 6.516912441155526e-002 5.835679705432062e-002 -3.110813720778845e+000 -1.567287124044762e+000
3.345619047619043e+000 -2.708831119566952e-001 3.293687582618130e-002 6.523650417077108e-002 5.835772362621672e-002 -3.111172055058840e+000 -1.567350196389778e+000
3.353666666666662e+000 -2.708620183470785e-001 3.293398721078446e-002 6.531096729540283e-002 5.846599083724957e-002 -3.111482204970154e+000 -1.567515813729071e+000
3.361714285714280e+000 -2.708351300568178e-001 3.295145944188702e-002 6.537904494164215e-002 5.859629447314285e-002 -3.111745030320586e+000 -1.567393930145086e+000
3.369761904761899e+000 -2.708021412274928e-001 3.298528006540046e-002 6.543482620786563e-002 5.867486801436739e-002 -3.111991044115245e+000 -1.566631295542331e+000
3.377809523809518e+000 -2.707640118123649e-001 3.303391042179445e-002 6.547626988607437e-002 5.866115150511631e-002 -3.112253328291045e+000 -1.565005321297005e+000
3.385857142857137e+000 -2.707245722770431e-001 3.309727111790049e-002 6.550215528680080e-002 5.854541963626181e-002 -3.112552674851175e+000 -1.562455794042506e+000
3.393904761904756e+000 -2.706908892604953e-001 3.317467661917319e-002 6.551125595926566e-002 5.833155629059084e-002 -3.112901527935168e+000 -1.559036256163833e+000
3.401952380952375e+000 -2.706713639602886e-001 3.326488355899263e-002 6.550240850686576e-002 5.802437433159380e-002 -3.113312139819688e+000 -1.554831416807438e+000
3.409999999999994e+000 -2.706731961770689e-001 3.336677099539033e-002 6.547458433614935e-002 5.762625399934329e-002 -3.113797461646792e+000 -1.549913792984082e+000
3.418047619047612e+000 -2.707006321938599e-001 3.347818566602348e-002 6.542734172147317e-002 5.713677659892635e-002 -3.114367442783256e+000 -1.544355464112561e+000
3.426095238095231e+000 -2.707542416977368e-001 3.359567615140752e-002 6.536161968540830e-002 5.655773954322330e-002 -3.115025065432075e+000 -1.538260607431973e+000
3.434142857142850e+000 -2.708306504573415e-001 3.371647519219228e-002 6.528099480610528e-002 5.590252637414173e-002 -3.115764367786271e+000 -1.531810039655220e+000
3.442190476190469e+000 -2.709225753249726e-001 3.383965571733113e-002 6.519401524745440e-002 5.520188079662969e-002 -3.116577078822308e+000 -1.525299869885469e+000
3.450238095238088e+000 -2.710203446566730e-001 3.396662645163266e-002 6.511500968466469e-002 5.450833513413489e-002 -3.117465277348614e+000 -1.519091301722314e+000
3.458285714285707e+000 -2.711149595638444e-001 3.409991617999386e-002 6.506048007168021e-002 5.388589549255807e-002 -3.118448430651819e+000 -1.513437431549330e+000
3.466333333333326e+000 -2.712017187342275e-001 3.424517375816109e-002 6.503712122851758e-002 5.341309702142727e-002 -3.119516469522016e+000 -1.508440262777519e+000
3.474380952380944e+000 -2.712810701788513e-001 3.439819714871905e-002 6.504722641881684e-002 5.311210325967775e-002 -3.120661500096837e+000 -1.504024792033024e+000
3.482428571428563e+000 -2.713581262215637e-001 3.454967187698595e-002 6.508748876224413e-002 5.297281802724951e-002 -3.121856829126969e+000 -1.500149832076292e+000
3.490476190476182e+000 -2.714384106325838e-001 3.468723778969895e-002 6.515313486726510e-002 5.295991334156325e-002 -3.123076539284559e+000 -1.496851243319668e+000
3.498523809523801e+000 -2.715239564380200e-001 3.479918664173314e-002 6.523763700316736e-002 5.302638480954158e-002 -3.124296426578647e+000 -1.494201355813450e+000
3.506571428571420e+000 -2.716126621305464e-001 3.487719092943300e-002 6.533183896542098e-002 5.312154132683933e-002 -3.125490791609914e+000 -1.492240225626026e+000
3.514619047619039e+000 -2.717000255961378e-001 3.491764403931356e-002 6.542401851727919e-002 5.319485046422567e-002 -3.126631846495267e+000 -1.490938361861611e+000
3.522666666666658e+000 -2.717817155134535e-001 3.492080456142152e-002 6.550058551027985e-002 5.319729652527849e-002 -3.127690510694623e+000 -1.490198259740413e+000
3.530714285714276e+000 -2.718557424072611e-001 3.489025527443608e-002 6.554768674989056e-002 5.308957309535201e-002 -3.128642095265287e+000 -1.489849569851252e+000
3.538761904761895e+000 -2.719232369573708e-001 3.483608027637070e-002 6.555497977919141e-002 5.286561917536714e-002 -3.129485011720772e+000 -1.489635665866529e+000
3.546809523809514e+000 -2.719888398675669e-001 3.477811585360367e-002 6.552404046597796e-002 5.257815472700145e-002 -3.130276817918504e+000 -1.489279511041133e+000
3.554857142857133e+000 -2.720608294147087e-001 3.474267027961724e-002 6.547813236293967e-002 5.233538917284442e-002 -3.131164932585145e+000 -1.488628080060620e+000
3.562904761904752e+000 -2.721489797436437e-001 3.475303616908874e-002 6.545930770158188e-002 5.225432552439502e-002 -3.132357304507818e+000 -1.487712085685838e+000
3.570952380952371e+000 -2.722606860168017e-001 3.481955725219715e-002 6.550777208291515e-002 5.239688980245916e-002 -3.134021976746729e+000 -1.486640080000737e+000
3.578999999999990e+000 -2.723985040281419e-001 3.493511449319172e-002 6.564235487758650e-002 5.273996843631679e-002 -3.136196653730843e+000 -1.485433664036375e+000
3.587047619047608e+000 -2.725608615841583e-001 3.508007154118495e-002 6.585975477896643e-002 5.320549702278532e-002 -3.138790741216708e+000 -1.483943500700477e+000
3.595095238095227e+000 -2.727457224286222e-001 3.523374303481306e-002 6.614613816949112e-002 5.371562471599756e-002 -3.141670506564383e+000 -1.481933121654737e+000
3.603142857142846e+000 -2.729542797086374e-001 3.538211029876812e-002 6.648699051457752e-002 5.421723085701347e-002 -3.144749218074210e+000 -1.479283864041391e+000
3.611190476190465e+000 -2.731899462386929e-001 3.551628601038553e-002 6.687246289073909e-002 5.467148443672132e-002 -3.148015036156513e+000 -1.476110046344239e+000
3.619238095238084e+000 -2.734533539378268e-001 3.562764168672965e-002 6.730007441058110e-002 5.504434297987570e-002 -3.151497916183954e+000 -1.472671730031073e+000
3.627285714285703e+000 -2.737406520574039e-001 3.570782276224657e-002 6.777328224404704e-002 5.531308037300331e-002 -3.155228535529870e+000 -1.469222368999100e+000
3.635333333333322e+000 -2.740477283666084e-001 3.575418898401004e-002 6.829632054061011e-002 5.547747830123484e-002 -3.159223157156585e+000 -1.465934975961826e+000
3.643380952380940e+000 -2.743741788800699e-001 3.577417443530092e-002 6.887013846155794e-002 5.556579283433694e-002 -3.163488108886915e+000 -1.462902315651689e+000
3.651428571428559e+000 -2.747227683157307e-001 3.578383415212078e-002 6.949347511352405e-002 5.563516839416405e-002 -3.168034316022244e+000 -1.460163928150862e+000
3.659476190476178e+000 -2.750973981786052e-001 3.580262879197350e-002 7.016871821683611e-002 5.576546275409200e-002 -3.172901726322325e+000 -1.457740766873324e+000
3.667523809523797e+000 -2.755027761544962e-001 3.584822725522707e-002 7.090902931287080e-002 5.604234262973451e-002 -3.178186193680520e+000 -1.455661254339428e+000
3.675571428571416e+000 -2.759455138143284e-001 3.593362972366296e-002 7.174339915315219e-002 5.654079126161005e-002 -3.184053900602371e+000 -1.453948533423356e+000
3.683619047619035e+000 -2.764359335511508e-001 3.606752223147410e-002 7.271836476747155e-002 5.732168657049908e-002 -3.190739203022015e+000 -1.452576293121527e+000
3.691666666666654e+000 -2.769895809981695e-001 3.625497439291579e-002 7.389672022052578e-002 5.842606894517477e-002 -3.198536157558627e+000 -1.451457044603561e+000
3.699714285714272e+000 -2.776271272610855e-001 3.649592352325023e-002 7.535408068523145e-002 5.985590339924674e-002 -3.207792173569106e+000 -1.450480581173102e+000
3.707761904761891e+000 -2.783740364492596e-001 3.678406068573686e-002 7.717424599465379e-002 6.156408315323692e-002 -3.218902857769461e+000 -1.449548353256740e+000
3.715809523809510e+000 -2.792630501254410e-001 3.710845112952799e-002 7.944463504398827e-002 6.347374921179805e-002 -3.232302988030515e+000 -1.448585485439120e+000
3.723857142857129e+000 -2.803387909733005e-001 3.745641208770038e-002 8.225294524563245e-002 6.551631667726321e-002 -3.248451168042005e+000 -1.447564420309864e+000
3.731904761904748e+000 -2.816601122573376e-001 3.781572178032728e-002 8.568442622392254e-002 6.766533205715186e-002 -3.267812130169875e+000 -1.446548816161284e+000
3.739952380952367e+000 -2.832993758783283e-001 3.817586371927400e-002 8.981679010712884e-002 6.995595262445642e-002 -3.290837645262685e+000 -1.445722341448825e+000
3.747999999999986e+000 -2.853431657380113e-001 3.852804896955742e-002 9.471141072300436e-002 7.248803868668352e-002 -3.317946664840538e+000 -1.445378754813478e+000
3.756047619047604e+000 -2.878976212420945e-001 3.886314288171815e-002 1.004029666931319e-001 7.540353248743248e-002 -3.349514338424578e+000 -1.445868843666453e+000
3.764095238095223e+000 -2.910927367141850e-001 3.916536564133336e-002 1.069067138535499e-001 7.886174479202035e-002 -3.385914687173685e+000 -1.447698317570276e+000
3.772142857142842e+000 -2.950849860154886e-001 3.942221039167858e-002 1.142028827822254e-001 8.303698294084017e-002 -3.427480901423485e+000 -1.451271642343618e+000
3.780190476190461e+000 -3.000455504113992e-001 3.963187687503492e-002 1.222374709991863e-001 8.815678761253887e-002 -3.474470564987089e+000 -1.456851917906413e+000
3.788238095238080e+000 -3.061376498567787e-001 3.980340885420882e-002 1.309095180309721e-001 9.449869979806591e-002 -3.526944727874954e+000 -1.464410886045273e+000
3.796285714285699e+000 -3.134846779221588e-001 3.994247249839287e-002 1.400663600848557e-001 1.023322885042850e-001 -3.584614318793181e+000 -1.473608184517240e+000
3.804333333333318e+000 -3.221414463334334e-001 4.004554206541286e-002 1.495088662736022e-001 1.118710658975859e-001 -3.646664064262804e+000 -1.483786582701504e+000
3.812380952380936e+000 -3.320780375955408e-001 4.011437542148776e-002 1.590047696689550e-001 1.232630819807339e-001 -3.711570755929285e+000 -1.493922933107347e+000
3.820428571428555e+000 -3.431754600459591e-001 4.017388691354811e-002 1.683082381672803e-001 1.365524145119208e-001 -3.776951898128259e+000 -1.502648525470043e+000
3.828476190476174e+000 -3.552346336679473e-001 4.027261052940105e-002 1.771869991142029e-001 1.515505524764467e-001 -3.839548137841471e+000 -1.508489873848458e+000
3.836523809523793e+000 -3.680106559604452e-001 4.046430026675631e-002 1.854550193324433e-001 1.676647479811315e-001 -3.895519594009496e+000 -1.510332905624611e+000
3.844571428571412e+000 -3.812736790924490e-001 4.078427619245974e-002 1.929963789722030e-001 1.838126001872835e-001 -3.941174622885547e+000 -1.507945922421975e+000
3.852619047619031e+000 -3.948711227410298e-001 4.123416646675877e-002 1.997578708047627e-001 1.985577908643710e-001 -3.973988192275317e+000 -1.502281949897789e+000
3.860666666666650e+000 -4.087623814084184e-001 4.178108147240076e-002 2.057046975751095e-001 2.105335502128511e-001 -3.993470800822677e+000 -1.495265576249035e+000
3.868714285714269e+000 -4.230194073918445e-001 4.237225762412786e-002 2.107740988444658e-001 2.189964910998752e-001 -4.001370042107955e+000 -1.489056737721371e+000
3.876761904761887e+000 -4.377990067959005e-001 4.296111335400139e-002 2.148755707970020e-001 2.241110511454849e-001 -4.000968204162476e+000 -1.485241258512679e+000
3.884809523809506e+000 -4.532844067716667e-001 4.352893884078560e-002 2.179333982448180e-001 2.267228286250655e-001 -3.995748216057012e+000 -1.484442809014896e+000
3.892857142857125e+000 -4.695976356254625e-001 4.408508328295944e-002 2.199129343135932e-001 2.278297998730103e-001 -3.988081488778525e+000 -1.486454943570669e+000
3.900904761904744e+000 -4.867314033035067e-001 4.464993564745751e-002 2.208048987512834e-001 2.281557368923615e-001 -3.978629195529877e+000 -1.490631173533481e+000
3.908952380952363e+000 -5.045735160181385e-001 4.523910498230627e-002 2.206085501849325e-001 2.280524468967542e-001 -3.966768169751876e+000 -1.496212379007057e+000
3.916999999999982e+000 -5.230064775946288e-001 4.585517100816468e-002 2.193442226371085e-001 2.276443840786282e-001 -3.951603842343333e+000 -1.502535543183523e+000
3.925047619047601e+000 -5.419755420480068e-001 4.648222463669369e-002 2.170704371256359e-001 2.269799603098957e-001 -3.932703362201716e+000 -1.509216831435869e+000
3.933095238095219e+000 -5.614811153420694e-001 4.708215535684281e-002 2.138787312231315e-001 2.260722977793765e-001 -3.910172212441430e+000 -1.516234578702798e+000
3.941142857142838e+000 -5.815463431260244e-001 4.759890122443305e-002 2.098747826893757e-001 2.248779434792958e-001 -3.884413309511013e+000 -1.523823381130322e+000
3.949190476190457e+000 -6.022001781226292e-001 4.797542995124488e-002 2.051647751776839e-001 2.233094075393343e-001 -3.855946130913326e+000 -1.532251867181318e+000
3.957238095238076e+000 -6.234686791296070e-001 4.817218677289029e-002 1.998517269269254e-001 2.212968933376462e-001 -3.825295256892721e+000 -1.541620534770897e+000
3.965285714285695e+000 -6.453648985715679e-001 4.817017977638921e-002 1.940353627009652e-001 2.188359333299776e-001 -3.792877973632992e+000 -1.551778430437055e+000
3.973333333333314e+000 -6.678840706733803e-001 4.796023964174860e-002 1.878112036376880e-001 2.159950273149769e-001 -3.758964308714272e+000 -1.562349584241075e+000
3.981380952380933e+000 -6.910057990981335e-001 4.753359012982708e-002 1.812693023766110e-001 2.129016437120552e-001 -3.723749790190912e+000 -1.572821570493601e+000
3.989428571428551e+000 -7.146970087651348e-001 4.688151885746139e-002 1.744923449161286e-001 2.097138576515296e-001 -3.687449135219174e+000 -1.582685649746521e+000
3.997476190476170e+000 -7.389140393910527e-001 4.599698354526075e-002 1.675544213325383e-001 2.065738281932368e-001 -3.650313610188471e+000 -1.591587960958644e+000
4.005523809523790e+000 -7.636066528900274e-001 4.487123795203474e-002 1.605237514414835e-001 2.035597393656499e-001 -3.612581951601593e+000 -1.599400609995824e+000
4.013571428571408e+000 -7.887247265406447e-001 4.349192095468357e-002 1.534673530261746e-001 2.006754785922422e-001 -3.574444335521952e+000 -1.606157486761379e+000
4.021619047619027e+000 -8.142236187211492e-001 4.185008085828144e-002 1.464516176627720e-001 1.978975247295249e-001 -3.536049322441792e+000 -1.611902155983982e+000
4.029666666666646e+000 -8.400645617162047e-001 3.995188528422665e-002 1.395378893146000e-001 1.952570476607680e-001 -3.497515728883682e+000 -1.616567219962424e+000
4.037714285714265e+000 -8.662118579795288e-001 3.782360648321019e-002 1.327796870159919e-001 1.928921635273375e-001 -3.458925070012848e+000 -1.619990251200101e+000
4.045761904761884e+000 -8.926306267675459e-001 3.550298014236925e-002 1.262282521008083e-001 1.910080952503210e-001 -3.420318620181424e+000 -1.622045365948643e+000
4.053809523809503e+000 -9.192862116678198e-001 3.302293640583959e-002 1.199442916386937e-001 1.897775015038610e-001 -3.381728049446679e+000 -1.622729956261434e+000
4.061857142857122e+000 -9.461426958085960e-001 3.040132914021639e-002 1.140060589027288e-001 1.892785803304053e-001 -3.343224401869055e+000 -1.622115499979993e+000
4.069904761904740e+000 -9.731570256760184e-001 2.764354151470684e-002 1.085070901664072e-001 1.895046691342865e-001 -3.304935489298271e+000 -1.620272469820271e+000
4.077952380952359e+000 -1.000269996040867e+000 2.475273822683124e-002 1.035465048129154e-001 1.903986093939745e-001 -3.267011775152031e+000 -1.617283438791077e+000
4.085999999999978e+000 -1.027400033672304e+000 2.173852261940259e-002 9.921871546254370e-002 1.918688224946794e-001 -3.229583314144726e+000 -1.613294212701339e+000
4.094047619047597e+000 -1.054442883488194e+000 1.862110483855382e-002 9.560566656580107e-002 1.937852684274857e-001 -3.192756789680671e+000 -1.608523507280078e+000
4.102095238095216e+000 -1.081274303714708e+000 1.543450800221742e-002 9.277064366531153e-002 1.959723394985957e-001 -3.156642823040397e+000 -1.603257792340381e+000
4.110142857142835e+000 -1.107751662517091e+000 1.223056007136413e-002 9.075238347957490e-002 1.982085758077048e-001 -3.121367500860407e+000 -1.597879406326332e+000
4.118190476190454e+000 -1.133712795522414e+000 9.081483681309604e-003 8.955907938204229e-002 2.002332794131059e-001 -3.087049873761566e+000 -1.592904211555474e+000
4.126238095238072e+000 -1.158972416050373e+000 6.078863434434399e-003 8.916066039456030e-002 2.017584078785362e-001 -3.053762171425587e+000 -1.588986822006618e+000
4.134285714285691e+000 -1.183318951775895e+000 3.326772216781718e-003 8.947858676334787e-002 2.024794291895877e-001 -3.021503700336054e+000 -1.586895542572493e+000
4.142333333333310e+000 -1.206516183607928e+000 9.271231354008202e-004 9.037829721134269e-002 2.020789736140762e-001 -2.990233056383141e+000 -1.587447274307409e+000
4.150380952380929e+000 -1.228310722789952e+000 -1.038612803750498e-003 9.167004994812936e-002 2.002429569453605e-001 -2.959986558690295e+000 -1.591318560573203e+000
4.158428571428548e+000 -1.248444853690673e+000 -2.520852241452732e-003 9.311921659953534e-002 1.967223711781259e-001 -2.931058325253673e+000 -1.598692342330273e+000
4.166476190476167e+000 -1.266676927520335e+000 -3.499856150066075e-003 9.446899686025820e-002 1.914346481776144e-001 -2.904175928956744e+000 -1.608926416545029e+000
4.174523809523786e+000 -1.282809257566539e+000 -3.973957049825966e-003 9.547800228293099e-002 1.845597995472410e-001 -2.880568518658611e+000 -1.620541493179572e+000
4.182571428571404e+000 -1.296717697414836e+000 -3.948218058700740e-003 9.596285401255249e-002 1.765782646772607e-001 -2.861810181648814e+000 -1.631614578589480e+000
