---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.UpdData = 1743
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FileName = "..\Trials\jw_2legsquat1\FullBody-jw_2legsquat1-euler-rightfoot.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosX
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosY
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosZ
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosX
col11  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosY
col12  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosZ
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosZ
1.250000000000000e+000 -1.351589911865054e-001 2.665507325917121e-001 8.035038141390109e-002 1.364380876331032e+000 7.951953925409683e-002 -1.512156407213391e+000 -1.719753677380968e-001 1.077014676608979e-001 3.642413501794881e-002 -1.090926567384327e-001 7.167673892794430e-002 2.052060915697757e-002
1.258333333333333e+000 -1.351724137432198e-001 2.665802523826851e-001 8.035013249304727e-002 1.364284475982163e+000 7.941687400919961e-002 -1.512067346833660e+000 -1.719773755480399e-001 1.077226789772000e-001 3.644437168477610e-002 -1.090926106506551e-001 7.170231226649720e-002 2.053908691562165e-002
1.266666666666667e+000 -1.351834390888438e-001 2.666069422934727e-001 8.034727459920185e-002 1.364168126025458e+000 7.931841112003690e-002 -1.511980712758532e+000 -1.719780010935608e-001 1.077412276561844e-001 3.646225900673278e-002 -1.090915332872551e-001 7.172521718663191e-002 2.055384254046178e-002
1.275000000000000e+000 -1.351897434972252e-001 2.666279415820342e-001 8.033924164307184e-002 1.364013106751907e+000 7.922574907112390e-002 -1.511904051997689e+000 -1.719767053016972e-001 1.077544976657843e-001 3.647584080281527e-002 -1.090894023583243e-001 7.174246369687828e-002 2.056172456308790e-002
1.283333333333333e+000 -1.351899935606038e-001 2.666415352353418e-001 8.032448825230562e-002 1.363806363263516e+000 7.913979446917185e-002 -1.511842214825803e+000 -1.719733327160217e-001 1.077609201109882e-001 3.648403008669088e-002 -1.090864085989415e-001 7.175224421358467e-002 2.056082083198673e-002
1.291666666666667e+000 -1.351839585720144e-001 2.666473621571205e-001 8.030281496376994e-002 1.363544299036188e+000 7.906102940081272e-002 -1.511797280560407e+000 -1.719680947902141e-001 1.077602114525906e-001 3.648671817773214e-002 -1.090828874039896e-001 7.175416572297186e-002 2.055078642998372e-002
1.300000000000000e+000 -1.351725205950171e-001 2.666464411476426e-001 8.027548082220624e-002 1.363235258745371e+000 7.898938919625942e-002 -1.511769006080613e+000 -1.719615741008271e-001 1.077534243265252e-001 3.648479206857655e-002 -1.090793062865779e-001 7.174926081673336e-002 2.053301592113867e-002
1.308333333333333e+000 -1.351575549134955e-001 2.666409685715636e-001 8.024497865854943e-002 1.362898236270226e+000 7.892401530082527e-002 -1.511755193817949e+000 -1.719547035330590e-001 1.077427407786531e-001 3.648000714446544e-002 -1.090762728044667e-001 7.173975933690088e-002 2.051044753327962e-002
1.316666666666667e+000 -1.351416505666161e-001 2.666338892106049e-001 8.021450792993472e-002 1.362557622520519e+000 7.886339801244890e-002 -1.511751708722607e+000 -1.719486537380407e-001 1.077310210483730e-001 3.647467846934367e-002 -1.090744900772720e-001 7.172865956085175e-002 2.048693100319083e-002
1.325000000000000e+000 -1.351276520803066e-001 2.666282938685624e-001 8.018731015937436e-002 1.362236768809583e+000 7.880599052460924e-002 -1.511752642004085e+000 -1.719446025067310e-001 1.077211985981916e-001 3.647121577849472e-002 -1.090746161633804e-001 7.171914846479335e-002 2.046634898304976e-002
1.333333333333333e+000 -1.351180277978183e-001 2.666267202179537e-001 8.016600098095857e-002 1.361953036003238e+000 7.875098765658994e-002 -1.511751465900714e+000 -1.719434418220531e-001 1.077156302479041e-001 3.647156151366515e-002 -1.090770785281829e-001 7.171391137814476e-002 2.045172498557597e-002
1.341666666666667e+000 -1.351142041616247e-001 2.666305076440407e-001 8.015204443793128e-002 1.361715813356877e+000 7.869889153617748e-002 -1.511743170722369e+000 -1.719455139247374e-001 1.077155435784285e-001 3.647666818259383e-002 -1.090819144214785e-001 7.171446189879877e-002 2.044455874087520e-002
1.350000000000000e+000 -1.351161144622760e-001 2.666393663956135e-001 8.014576047231747e-002 1.361527144421556e+000 7.865272237315901e-002 -1.511725657125446e+000 -1.719503644185273e-001 1.077207137068803e-001 3.648628805630358e-002 -1.090885679281017e-001 7.172074796647140e-002 2.044460589867263e-002
1.358333333333333e+000 -1.351222776941894e-001 2.666517485087981e-001 8.014565669846328e-002 1.361387892328327e+000 7.861354450073388e-002 -1.511702540338128e+000 -1.719570640227115e-001 1.077297763216470e-001 3.649872156935028e-002 -1.090962279717846e-001 7.173119230395980e-002 2.045017654306349e-002
1.366666666666667e+000 -1.351301311066294e-001 2.666648795117296e-001 8.015000142914705e-002 1.361292325443540e+000 7.858631531601978e-002 -1.511678335586116e+000 -1.719639586579789e-001 1.077403074699676e-001 3.651172438769262e-002 -1.091034818769705e-001 7.174319005231425e-002 2.045848314971411e-002
1.375000000000000e+000 -1.351368026555324e-001 2.666757790682532e-001 8.015652134005195e-002 1.361231000146465e+000 7.857497072942565e-002 -1.511658609378760e+000 -1.719693639586094e-001 1.077496513190061e-001 3.652284145430824e-002 -1.091089728691109e-001 7.175383669130211e-002 2.046634373145381e-002
1.383333333333333e+000 -1.351398032773912e-001 2.666818964083036e-001 8.016321999529809e-002 1.361192055715209e+000 7.858301842261684e-002 -1.511647715393401e+000 -1.719718592209942e-001 1.077555052118021e-001 3.653007307566375e-002 -1.091115959407946e-001 7.176065970398107e-002 2.047090264338934e-002
1.391666666666667e+000 -1.351375447593707e-001 2.666815781685896e-001 8.016887965203294e-002 1.361164859093251e+000 7.861367142582387e-002 -1.511648008761426e+000 -1.719705680123045e-001 1.077563843920037e-001 3.653218803809456e-002 -1.091107022148745e-001 7.176212037878646e-002 2.047015865707743e-002
1.400000000000000e+000 -1.351296157544213e-001 2.666742473905717e-001 8.017331100937473e-002 1.361142749017359e+000 7.867013023827130e-002 -1.511659672068031e+000 -1.719653224049249e-001 1.077518219753532e-001 3.652880288304940e-002 -1.091062209598572e-001 7.175781842845919e-002 2.046319888115675e-002
1.408333333333333e+000 -1.351168399821273e-001 2.666603959922719e-001 8.017738910637055e-002 1.361123200014794e+000 7.875535811621925e-002 -1.511680625695397e+000 -1.719567013371174e-001 1.077423493257081e-001 3.652044540991521e-002 -1.090986922803864e-001 7.174847382294675e-002 2.045028108354990e-002
1.416666666666667e+000 -1.351011153986693e-001 2.666414727532677e-001 8.018295553897455e-002 1.361106309950289e+000 7.887147236771397e-002 -1.511706625694244e+000 -1.719459306531859e-001 1.077293529165832e-001 3.650862175174599e-002 -1.090891899669993e-001 7.173577376624329e-002 2.043283349678098e-002
1.425000000000000e+000 -1.350850380690707e-001 2.666196607793311e-001 8.019261520148917e-002 1.361094218810256e+000 7.901941534894741e-002 -1.511732027306126e+000 -1.719346455643983e-001 1.077148624031105e-001 3.649569134706364e-002 -1.090791187621663e-001 7.172210973710910e-002 2.041330770225861e-002
1.433333333333333e+000 -1.350713761770775e-001 2.665974969007507e-001 8.020936016561626e-002 1.361091594515699e+000 7.919907812586846e-002 -1.511751166451376e+000 -1.719245695912697e-001 1.077012289720714e-001 3.648444910338541e-002 -1.090699367606090e-001 7.171016888701251e-002 2.039478523376797e-002
1.441666666666666e+000 -1.350625002026283e-001 2.665773228562578e-001 8.023599923758445e-002 1.361105221684726e+000 7.940969043641633e-002 -1.511759870415230e+000 -1.719171985687440e-001 1.076906470392159e-001 3.647751286020423e-002 -1.090628996073162e-001 7.170236848361769e-002 2.038032470721071e-002
1.450000000000000e+000 -1.350598923726426e-001 2.665606830583822e-001 8.027449681314870e-002 1.361141442838977e+000 7.965026411671095e-002 -1.511756392254023e+000 -1.719135388185603e-001 1.076845918940534e-001 3.647671063770745e-002 -1.090588664590409e-001 7.170025208114386e-002 2.037217684851387e-002
1.458333333333333e+000 -1.350638363356259e-001 2.665478798048767e-001 8.032538480900131e-002 1.361201697532828e+000 7.991989314559200e-002 -1.511741284594798e+000 -1.719139154336374e-001 1.076833588139003e-001 3.648265092225094e-002 -1.090581627632729e-001 7.170405947014025e-002 2.037107332305779e-002
1.466666666666667e+000 -1.350733128323637e-001 2.665378459087004e-001 8.038747120315784e-002 1.361278758599136e+000 8.021791289344016e-002 -1.511716783909196e+000 -1.719178869063927e-001 1.076858988417972e-001 3.649457942961824e-002 -1.090605223360641e-001 7.171261943754476e-002 2.037584976698181e-002
1.475000000000000e+000 -1.350861178331293e-001 2.665283739354419e-001 8.045803081790784e-002 1.361356682362980e+000 8.054398731750845e-002 -1.511686378691467e+000 -1.719242964524909e-001 1.076900349354905e-001 3.651055838056491e-002 -1.090651236537752e-001 7.172359548436627e-002 2.038361862031984e-002
1.483333333333333e+000 -1.350992585768126e-001 2.665166455886057e-001 8.053346130522693e-002 1.361415171904078e+000 8.089807717143294e-002 -1.511654333906559e+000 -1.719314574130750e-001 1.076929958572775e-001 3.652792655341534e-002 -1.090707005018628e-001 7.173403211619278e-002 2.039049413751971e-002
1.491666666666667e+000 -1.351095834459166e-001 2.664998841944092e-001 8.061011455203836e-002 1.361436192745673e+000 8.128026615365203e-002 -1.511624809935169e+000 -1.719374378393950e-001 1.076920649479584e-001 3.654385352564923e-002 -1.090757077489590e-001 7.174102949094641e-002 2.039255334991760e-002
1.500000000000000e+000 -1.351144427530722e-001 2.664759002193342e-001 8.068492324693546e-002 1.361408752800661e+000 8.169050859329619e-002 -1.511600667686505e+000 -1.719403826611783e-001 1.076850973754442e-001 3.655578597954814e-002 -1.090785377717921e-001 7.174231181622665e-002 2.038658126479472e-002
1.508333333333333e+000 -1.351121204555804e-001 2.664434889359458e-001 8.075589716916802e-002 1.361323595385320e+000 8.213018206263589e-002 -1.511581037691083e+000 -1.719387275798869e-001 1.076708674685929e-001 3.656194561487551e-002 -1.090777186303621e-001 7.173677427068834e-002 2.037018667235071e-002
1.516666666666667e+000 -1.351023066429091e-001 2.664024971789223e-001 8.082158137169158e-002 1.361192431756075e+000 8.259433582455955e-002 -1.511566842213479e+000 -1.719319331042529e-001 1.076491055695991e-001 3.656111434815908e-002 -1.090725861709736e-001 7.172396601497816e-002 2.034305623803406e-002
1.525000000000000e+000 -1.350858014523882e-001 2.663540974570595e-001 8.088215142824234e-002 1.361013122900871e+000 8.308203166810468e-002 -1.511552771845816e+000 -1.719200192795356e-001 1.076207368861174e-001 3.655371458681943e-002 -1.090629983612965e-001 7.170514558499605e-002 2.030552144002239e-002
1.533333333333333e+000 -1.350645540246617e-001 2.663005920028069e-001 8.093883648773523e-002 1.360786049671489e+000 8.358992656444841e-002 -1.511532315817260e+000 -1.719038802607963e-001 1.075876792933053e-001 3.654148233661209e-002 -1.090496093001254e-001 7.168259033816993e-002 2.025947487785142e-002
1.541666666666667e+000 -1.350412480090126e-001 2.662450321772867e-001 8.099391041311763e-002 1.360518686860427e+000 8.411294709276773e-002 -1.511500222595116e+000 -1.718851209614649e-001 1.075526088561137e-001 3.652714214507662e-002 -1.090337342858977e-001 7.165919767379456e-002 2.020829462400285e-002
1.550000000000000e+000 -1.350186694357179e-001 2.661906917209153e-001 8.105050141502361e-002 1.360214190305899e+000 8.464746216720331e-002 -1.511451326378916e+000 -1.718655999685232e-001 1.075184656282558e-001 3.651424594830255e-002 -1.090170039845455e-001 7.163816446563548e-002 2.015586800049966e-002
