---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss11\PS_ngait_og_ss11-output-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SubTalarEversion
6.231176470588236e+000 4.718044033152044e-001 7.610483489750441e-002 1.052522667504916e-001 2.954163682530724e-001 -1.415366602923174e-002 3.926099213410510e-001
6.239248366013073e+000 4.605495599078237e-001 6.762160537933259e-002 1.080405401125275e-001 2.992231751740244e-001 -1.001488778557524e-003 3.933870999846759e-001
6.247320261437910e+000 4.486474709781403e-001 5.952993804568219e-002 1.106379814191860e-001 3.009058706388242e-001 1.137267298545337e-002 3.937077149573438e-001
6.255392156862746e+000 4.366375480400579e-001 5.162379009518880e-002 1.127552990956561e-001 3.011084718609495e-001 2.297026123087067e-002 3.937894488783943e-001
6.263464052287583e+000 4.248226198336003e-001 4.374911978310458e-002 1.143146041676818e-001 3.003549317169819e-001 3.378375702461521e-002 3.936761394414799e-001
6.271535947712420e+000 4.132744886325246e-001 3.586959958359892e-002 1.154362079586629e-001 2.989920398569265e-001 4.381400952771870e-002 3.932299100798727e-001
6.279607843137256e+000 4.018660524699237e-001 2.807950905544021e-002 1.163447089302342e-001 2.971716815559682e-001 5.308311650622739e-002 3.921903033186956e-001
6.287679738562093e+000 3.903128944330759e-001 2.055878799158561e-002 1.172601263212033e-001 2.948559156524506e-001 6.163599236131519e-002 3.902747028828520e-001
6.295751633986930e+000 3.782516953419046e-001 1.348745499089854e-002 1.183193908650267e-001 2.918572111087276e-001 6.952463921474374e-002 3.873024636444598e-001
6.303823529411766e+000 3.653700767795522e-001 6.967580946945606e-003 1.195447894387037e-001 2.879285035979896e-001 7.678696705621432e-002 3.833043679098794e-001
6.311895424836603e+000 3.515464765001353e-001 1.002551786489558e-003 1.208560446814723e-001 2.828780875258717e-001 8.344094111012809e-002 3.785552335142614e-001
6.319967320261440e+000 3.369179510914007e-001 -4.464756063866426e-003 1.221074056856664e-001 2.766533206475462e-001 8.949780595693478e-002 3.734996743796941e-001
6.328039215686276e+000 3.218119853542670e-001 -9.508668896461625e-003 1.231183401754274e-001 2.693492915905740e-001 9.497910936812871e-002 3.686312638395646e-001
6.336111111111113e+000 3.065778264752508e-001 -1.421713563673954e-002 1.236837370068458e-001 2.611501102584087e-001 9.992453757964746e-002 3.644016973397953e-001
6.344183006535950e+000 2.914444822341309e-001 -1.870536724212735e-002 1.235939973601995e-001 2.522558419979618e-001 1.043905865062531e-001 3.611557302180021e-001
6.352254901960786e+000 2.764892953480288e-001 -2.308273421966556e-002 1.226991810305337e-001 2.428392835075347e-001 1.084483715748487e-001 3.590519807478268e-001
6.360326797385623e+000 2.616851498357471e-001 -2.735965719802769e-002 1.209937885845952e-001 2.330440573723543e-001 1.121909786200235e-001 3.579691679506596e-001
6.368398692810460e+000 2.469667819583599e-001 -3.137755492911576e-002 1.186563672252186e-001 2.230201541220996e-001 1.157479165399249e-001 3.574511853396863e-001
6.376470588235296e+000 2.323036490979396e-001 -3.486158317452248e-002 1.160069792459218e-001 2.129731685103899e-001 1.192824662558958e-001 3.567890874599849e-001
6.384542483660133e+000 2.177661661683039e-001 -3.759172810619482e-002 1.133998105326469e-001 2.031802306745491e-001 1.229543838984349e-001 3.552870378651252e-001
6.392614379084970e+000 2.035366742174319e-001 -3.955487940087865e-002 1.110961318550148e-001 1.939388761653869e-001 1.268694051740052e-001 3.525786369884014e-001
6.400686274509806e+000 1.898361777098520e-001 -4.094450386453996e-002 1.091729723723421e-001 1.854650632043732e-001 1.310522457561528e-001 3.487846978916206e-001
6.408758169934643e+000 1.768009596874969e-001 -4.204488080000179e-002 1.074983923955590e-001 1.778068484440330e-001 1.354506325834056e-001 3.444696046334861e-001
6.416830065359480e+000 1.643917693714306e-001 -4.312592010660410e-002 1.057743856259338e-001 1.708417390720427e-001 1.399640958795714e-001 3.404464912188047e-001
6.424901960784316e+000 1.524202783866752e-001 -4.438156742433486e-002 1.036682647386012e-001 1.643668232489069e-001 1.445038836458508e-001 3.374041888919672e-001
6.432973856209153e+000 1.406867926017314e-001 -4.589595252655054e-002 1.010063821380139e-001 1.582170366386713e-001 1.490597895990370e-001 3.354967130883337e-001
6.441045751633990e+000 1.290993754008213e-001 -4.766281663748928e-002 9.789524905062426e-002 1.523239401506478e-001 1.537102768320049e-001 3.342888768396216e-001
6.449117647058826e+000 1.176712956082525e-001 -4.965329635333537e-002 9.467927207010356e-002 1.466966438173349e-001 1.585637083393528e-001 3.331562980887695e-001
6.457189542483663e+000 1.064473716431473e-001 -5.186403819155117e-002 9.178319294265802e-002 1.413887135926941e-001 1.636985327322003e-001 3.317136802910768e-001
6.465261437908500e+000 9.547547978823416e-002 -5.430537988799156e-002 8.953532539568215e-002 1.365140393602533e-001 1.691603840246191e-001 3.298740546834622e-001
6.473333333333336e+000 8.484080728650936e-002 -5.696536497886284e-002 8.805091171318343e-002 1.322821301298350e-001 1.749933852915844e-001 3.276294090183065e-001
6.481405228758173e+000 7.466293707657290e-002 -5.981147964884115e-002 8.721538942469352e-002 1.289392692593145e-001 1.812366085109613e-001 3.249210628287094e-001
6.489477124183010e+000 6.501958623514899e-002 -6.284321369164170e-002 8.676352574033008e-002 1.266166126065151e-001 1.878769707483836e-001 3.217329478324167e-001
6.497549019607846e+000 5.598731703433191e-002 -6.615433771549828e-002 8.646326607793663e-002 1.252663753521075e-001 1.948278250639555e-001 3.182027352870683e-001
6.505620915032683e+000 4.731416450870398e-002 -6.987556927403804e-002 8.601789592535851e-002 1.246732884779631e-001 2.019777722567630e-001 3.146289156588363e-001
6.513692810457520e+000 3.902208594523841e-002 -7.419667218846748e-002 8.539308605286614e-002 1.246462249616776e-001 2.092216505884467e-001 3.113192022466929e-001
6.521764705882356e+000 3.106428810237543e-002 -7.926138381008241e-002 8.456406335184823e-002 1.250256896133270e-001 2.164866933121387e-001 3.085366015523627e-001
6.529836601307193e+000 2.341591172479618e-002 -8.514224762304523e-002 8.349648156842497e-002 1.257173344753448e-001 2.237299597890212e-001 3.065107125179451e-001
6.537908496732030e+000 1.605122215933177e-002 -9.181675498655517e-002 8.211356151910929e-002 1.266729116401056e-001 2.309260133789703e-001 3.054665876164286e-001
6.545980392156866e+000 8.912297939849505e-003 -9.915533308243307e-002 8.032514656151278e-002 1.278559581937446e-001 2.380482166792406e-001 3.055540441881879e-001
6.554052287581703e+000 1.901732809881642e-003 -1.069294264550476e-001 7.807913128418262e-002 1.292400101197873e-001 2.450690335135909e-001 3.067365735841491e-001
6.562124183006540e+000 -5.084162669581523e-003 -1.148422228651487e-001 7.539768383422990e-002 1.308437686327418e-001 2.519812181332304e-001 3.087647964116352e-001
6.570196078431376e+000 -1.211251754786580e-002 -1.225717033002951e-001 7.239573058527349e-002 1.327536654408950e-001 2.588055706639750e-001 3.112291366347784e-001
6.578267973856213e+000 -1.920012829502212e-002 -1.298107158532951e-001 6.926527017132021e-002 1.351068016716817e-001 2.655717020765746e-001 3.136452413369308e-001
6.586339869281050e+000 -2.632760650775011e-002 -1.362915564639275e-001 6.621365071662499e-002 1.380514236247383e-001 2.722974439034534e-001 3.155824251823228e-001
6.594411764705886e+000 -3.344243292108899e-002 -1.417905267717365e-001 6.341203085301159e-002 1.417210366446621e-001 2.789930880270488e-001 3.167783796902280e-001
6.602483660130723e+000 -4.043269779024554e-002 -1.461194322007700e-001 6.100654297788890e-002 1.462482444417007e-001 2.856883294339609e-001 3.171300204358381e-001
6.610555555555560e+000 -4.712640209218424e-002 -1.491212234192210e-001 5.913800170130074e-002 1.517840084572810e-001 2.924462958204335e-001 3.165911588295473e-001
6.618627450980396e+000 -5.336703628326716e-002 -1.506840954382176e-001 5.790574002680159e-002 1.584650705553118e-001 2.993300780303285e-001 3.151010288061281e-001
6.626699346405233e+000 -5.910511052806037e-002 -1.507686663094874e-001 5.732335598302311e-002 1.663535838792555e-001 3.063409372671824e-001 3.125652534841066e-001
6.634771241830070e+000 -6.440923922337910e-002 -1.494251683462946e-001 5.733840908099240e-002 1.754234932658097e-001 3.133868750953004e-001 3.088471852688831e-001
6.642843137254906e+000 -6.939159731004807e-002 -1.467797767122538e-001 5.789857380295904e-002 1.856184422637025e-001 3.203136514782364e-001 3.037895042305390e-001
6.650915032679743e+000 -7.411431325904798e-002 -1.429914816215401e-001 5.899078481185480e-002 1.969461325680583e-001 3.269704272672380e-001 2.972912863270662e-001
6.658986928104580e+000 -7.853521563382099e-002 -1.382127685124375e-001 6.060431065217923e-002 2.095474065492125e-001 3.332456264335996e-001 2.893976657332156e-001
6.667058823529416e+000 -8.250181430472942e-002 -1.325888392699512e-001 6.264502936504486e-002 2.236963036023670e-001 3.390426551848111e-001 2.803467185954452e-001
6.675130718954253e+000 -8.576354090798413e-002 -1.262816756027063e-001 6.489272473721953e-002 2.397451183798441e-001 3.442367206123440e-001 2.705544868644664e-001
6.683202614379090e+000 -8.798557616917267e-002 -1.194865117517945e-001 6.705390821396352e-002 2.580599094314169e-001 3.486566822534411e-001 2.605648587922287e-001
6.691274509803926e+000 -8.877813522516846e-002 -1.124353794190121e-001 6.886986779398305e-002 2.789739582736373e-001 3.520891871503444e-001 2.509931966623455e-001
6.699346405228763e+000 -8.773895646244943e-002 -1.053726200643519e-001 7.021132102075973e-002 3.027741368639232e-001 3.542930909644419e-001 2.424316395762318e-001
6.707418300653600e+000 -8.446794084760591e-002 -9.847664474694873e-002 7.111384671765926e-002 3.297402001420577e-001 3.550085146556813e-001 2.352981422799090e-001
6.715490196078436e+000 -7.854593767702087e-002 -9.173784761155801e-002 7.175877654452917e-002 3.602138404116967e-001 3.539353915301967e-001 2.296869307072140e-001
6.723562091503273e+000 -6.955170517170577e-002 -8.484489960332642e-002 7.242922605614506e-002 3.946025723814099e-001 3.506807718619938e-001 2.252888220161925e-001
6.731633986928109e+000 -5.717175945939763e-002 -7.716789021057857e-002 7.342113240287146e-002 4.332532866312852e-001 3.447029071618979e-001 2.214405534717716e-001
6.739705882352946e+000 -4.133984301261804e-002 -6.790310605184136e-002 7.489627775017613e-002 4.762530493733588e-001 3.352853433648583e-001 2.173167343165126e-001
6.747777777777783e+000 -2.230798304932340e-002 -5.633833470666794e-002 7.675407072616924e-002 5.232756759957883e-001 3.215665237594100e-001 2.121815003493461e-001
6.755849673202619e+000 -6.400855969167947e-004 -4.212575179076228e-002 7.862552710450627e-002 5.735365037446036e-001 3.026398000054548e-001 2.056045890244797e-001
6.763921568627456e+000 2.284136469063422e-002 -2.546223875992082e-002 8.002202706619394e-002 6.258477748344546e-001 2.777417382800103e-001 1.976069183648712e-001
6.771993464052293e+000 4.718364390053757e-002 -7.110060158188603e-003 8.055242823145156e-002 6.787710117802600e-001 2.465410462511034e-001 1.887309172053829e-001
6.780065359477129e+000 7.151555392917341e-002 1.177882442264244e-002 8.007487499188759e-002 7.308588026290542e-001 2.094851335017235e-001 1.799985139153017e-001
6.788137254901966e+000 9.523217814135407e-002 3.000675436293276e-002 7.872935230705544e-002 7.809068349902456e-001 1.680977669105923e-001 1.726900858683143e-001
6.796209150326803e+000 1.180409547474623e-001 4.669286771874370e-002 7.686426081001763e-002 8.281182018794079e-001 1.250981673765589e-001 1.680103989791969e-001
6.804281045751639e+000 1.399052675584813e-001 6.143542683849423e-002 7.489291690737582e-002 8.721528813652866e-001 8.420832222262131e-002 1.668652135704700e-001
6.812352941176476e+000 1.609854939700177e-001 7.419071907441133e-002 7.316318151219289e-002 9.130658750422420e-001 4.952574299873813e-002 1.698373062079263e-001
6.820424836601313e+000 1.816177698234656e-001 8.506651069894655e-002 7.189721868398161e-002 9.511500710055308e-001 2.442640791511715e-002 1.771596451546020e-001
6.828496732026149e+000 2.021718038681362e-001 9.412115153451284e-002 7.124159838852461e-002 9.865949696915322e-001 1.034701308760047e-002 1.886843987146593e-001
6.836568627450986e+000 2.228491131445225e-001 1.014217719482007e-001 7.127398679704775e-002 1.019243872563231e+000 6.154208096132660e-003 2.037518255848853e-001
6.844640522875823e+000 2.434949444987912e-001 1.071459525615708e-001 7.198606978759392e-002 1.048575889745723e+000 8.722689495420412e-003 2.211778023010766e-001
6.852712418300659e+000 2.636452032984678e-001 1.116403870796663e-001 7.326467533935464e-002 1.073979235049969e+000 1.442560497999031e-002 2.393682809461228e-001
6.860784313725496e+000 2.828023496224098e-001 1.153177045308971e-001 7.494668502839755e-002 1.095053552903667e+000 2.054230853760080e-002 2.566017848982263e-001
6.868856209150333e+000 3.007170922210802e-001 1.184640746838828e-001 7.691146926134619e-002 1.111710948481526e+000 2.581297829913854e-002 2.714078557950947e-001
6.876928104575169e+000 3.174903572865228e-001 1.211242062207143e-001 7.912812489299205e-002 1.124085766412261e+000 3.014239426410726e-002 2.828728267785173e-001
6.885000000000006e+000 3.334750737525893e-001 1.231448950183980e-001 8.164797342120733e-002 1.132396109070822e+000 3.395619573362999e-002 2.907182793554036e-001
6.893071895424843e+000 3.490599536631965e-001 1.243349862941099e-001 8.456986186112275e-002 1.136858967352113e+000 3.768805339333035e-002 2.951559112399285e-001
6.901143790849679e+000 3.644563370208046e-001 1.246367194394105e-001 8.798580230147148e-002 1.137668761078613e+000 4.157961912493437e-002 2.966685259824596e-001
6.909215686274516e+000 3.795985767926757e-001 1.242103804832482e-001 9.192389583134474e-002 1.135003840873591e+000 4.570958398990965e-002 2.958185153746064e-001
6.917287581699353e+000 3.942043864418791e-001 1.233902809705296e-001 9.631790258030835e-002 1.129032737869514e+000 5.006787343769816e-002 2.930917167218107e-001
6.925359477124189e+000 4.079337216671757e-001 1.225475649216041e-001 1.010188190580481e-001 1.119909035868028e+000 5.455779867825638e-002 2.888090534454105e-001
6.933431372549026e+000 4.205326582310361e-001 1.219534950837298e-001 1.058453966490017e-001 1.107764566961693e+000 5.896514744594288e-002 2.831354939694727e-001
6.941503267973863e+000 4.319123006920450e-001 1.217153212172588e-001 1.106451311612460e-001 1.092720016289234e+000 6.300825948489351e-002 2.761322523787497e-001
6.949575163398699e+000 4.421557032146375e-001 1.217953621444403e-001 1.153176813236369e-001 1.074910315065964e+000 6.647064480544070e-002 2.677976777362887e-001
6.957647058823536e+000 4.514523855295102e-001 1.220871710798788e-001 1.197827479009213e-001 1.054504339142167e+000 6.927949905522804e-002 2.581378956430978e-001
6.965718954248373e+000 4.600072997390010e-001 1.224956076073627e-001 1.239437129462187e-001 1.031695026778287e+000 7.143503739526061e-002 2.473189681205581e-001
6.973790849673209e+000 4.679788386242874e-001 1.229717617399508e-001 1.277113080424960e-001 1.006649684406352e+000 7.286888599448192e-002 2.358254724650760e-001
6.981862745098046e+000 4.754629937109822e-001 1.235041566214239e-001 1.310679615081044e-001 9.794623980688293e-001 7.340591747289350e-002 2.244570137500982e-001
6.989934640522883e+000 4.825206638626592e-001 1.241022631868591e-001 1.340963897760534e-001 9.501614516667403e-001 7.287250927516646e-002 2.141242997483505e-001
6.998006535947719e+000 4.892145051720916e-001 1.247996588329836e-001 1.369415111238599e-001 9.187531673611569e-001 7.121241889449245e-002 2.056196739009118e-001
7.006078431372556e+000 4.955987124173941e-001 1.256688888912927e-001 1.397242036017662e-001 8.852511633334108e-001 6.851066160801295e-002 1.994987249334791e-001
7.014150326797393e+000 5.016365905139949e-001 1.267987809375293e-001 1.424472141262437e-001 8.496781932414714e-001 6.495694811480944e-002 1.960497982734793e-001
7.022222222222229e+000 5.070976938026395e-001 1.282130130709656e-001 1.449602692551914e-001 8.120511765052824e-001 6.079758335434897e-002 1.953220714811818e-001
7.030294117647066e+000 5.115365024524314e-001 1.297999194656476e-001 1.470200447545983e-001 7.723627657274997e-001 5.628478473445071e-002 1.971986660122541e-001
7.038366013071903e+000 5.144071383006035e-001 1.313365645459483e-001 1.484008458740747e-001 7.305799144110921e-001 5.161751403290076e-002 2.014661819273936e-001
7.046437908496739e+000 5.152892200573108e-001 1.326224296161067e-001 1.489995966071201e-001 6.866743752423020e-001 4.687791174485808e-002 2.078578708637847e-001
7.054509803921576e+000 5.141183947957347e-001 1.336568101721714e-001 1.489085122167429e-001 6.406744596327374e-001 4.199198751570011e-002 2.160854431637157e-001
7.062581699346413e+000 5.112283061230099e-001 1.347088337812148e-001 1.484111525807320e-001 5.927041421346437e-001 3.675177806444765e-002 2.258573888779256e-001
7.070653594771249e+000 5.071336146754401e-001 1.361922108931841e-001 1.478808003429899e-001 5.429877292500035e-001 3.089320666201045e-002 2.368705939947036e-001
7.078725490196086e+000 5.022701294026492e-001 1.384673231207461e-001 1.476612610385055e-001 4.918386801013764e-001 2.417727993015803e-002 2.487769349903511e-001
7.086797385620923e+000 4.969128322666097e-001 1.417319819547620e-001 1.480252782134609e-001 4.396629359390387e-001 1.643952418487622e-002 2.611284379179818e-001
7.094869281045759e+000 4.912397936798906e-001 1.460066560701669e-001 1.492056028142511e-001 3.869784817134030e-001 7.614258191026287e-003 2.733130635294922e-001
7.102941176470596e+000 4.854166078746747e-001 1.511475922876189e-001 1.514212202857724e-001 3.344363620150633e-001 -2.246585420449913e-003 2.845256746093193e-001
7.111013071895433e+000 4.796487725992787e-001 1.568617772159768e-001 1.548373927713905e-001 2.828402588438226e-001 -1.293999240481123e-002 2.938179798016347e-001
7.119084967320269e+000 4.741998057382629e-001 1.627384803970580e-001 1.594828098133928e-001 2.331679220681732e-001 -2.405636639672957e-002 3.002244289653891e-001
7.127156862745106e+000 4.693911802264117e-001 1.683175539259958e-001 1.652052115870991e-001 1.865841448455515e-001 -3.493011651898012e-002 3.029402614740659e-001
7.135228758169943e+000 4.655918188712213e-001 1.731747547262770e-001 1.716799729887339e-001 1.444228920507051e-001 -4.465039470483000e-002 3.015365612027541e-001
7.143300653594779e+000 4.631859333551155e-001 1.769794723943607e-001 1.784155115904956e-001 1.081152972840460e-001 -5.218458192790590e-002 2.961667125185949e-001
7.151372549019616e+000 4.625162231049968e-001 1.795121207186479e-001 1.847568592768607e-001 7.904601669746805e-002 -5.663907848171520e-002 2.876751219588329e-001
