Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
5.541667	10.610000	44.580000	278.010000	-40.700000	74.510000	-26.480000	2.909000	0.000000	
5.549967	17.070000	47.790000	273.420000	-35.820000	77.190000	-22.380000	2.909000	0.000400	
5.558367	21.990000	49.290000	274.350000	-29.740000	76.780000	-19.710000	2.909000	0.000800	
5.566667	23.520000	52.040000	276.240000	-26.880000	72.650000	-18.730000	2.912800	0.000700	
5.574967	23.380000	56.280000	274.720000	-26.310000	66.390000	-18.770000	2.919000	0.000300	
5.583367	22.970000	59.100000	269.890000	-25.640000	59.930000	-19.220000	2.918100	0.000100	
5.591667	22.050000	60.340000	261.470000	-24.440000	53.120000	-19.640000	2.888800	0.000500	
5.599967	19.960000	59.920000	250.020000	-21.360000	44.190000	-19.380000	2.859400	0.000900	
5.608367	16.730000	58.010000	236.370000	-16.260000	32.230000	-18.740000	2.835000	0.000700	
5.616667	13.350000	55.410000	225.450000	-11.720000	18.470000	-17.350000	2.812900	0.000300	
5.624967	11.920000	53.760000	213.500000	-7.770000	6.630000	-13.550000	2.789100	0.000100	
5.633367	12.440000	52.600000	199.310000	-3.620000	-2.900000	-8.070000	2.760700	0.000500	
5.641667	13.320000	50.730000	186.260000	0.970000	-11.130000	-2.320000	2.732400	0.001000	
5.649967	13.410000	47.880000	175.450000	5.510000	-18.650000	3.360000	2.683500	0.000600	
5.658367	11.420000	44.290000	162.840000	8.830000	-25.020000	8.280000	2.631900	0.000200	
5.666667	8.050000	40.340000	149.110000	9.840000	-29.850000	11.320000	2.575500	0.000000	
5.674967	4.230000	34.460000	140.140000	8.110000	-34.500000	11.780000	2.514100	0.000000	
5.683367	-0.270000	25.870000	131.340000	6.230000	-39.630000	9.550000	2.457300	0.000000	
5.691667	-5.520000	14.670000	121.570000	4.460000	-45.240000	4.680000	2.419000	0.000000	
5.699967	-11.090000	5.110000	104.280000	-0.220000	-50.260000	-0.980000	2.380700	0.000000	
5.708367	-16.980000	-2.320000	80.790000	-8.690000	-55.100000	-6.630000	2.314400	0.000000	
5.716667	-21.970000	-8.290000	59.050000	-17.380000	-58.680000	-11.490000	2.241300	0.000000	
5.724967	-24.240000	-13.140000	45.550000	-24.450000	-60.910000	-15.070000	2.169500	0.000000	
5.733367	-24.020000	-16.940000	40.270000	-30.500000	-62.660000	-17.610000	2.131300	0.000000	
5.741667	-22.710000	-18.290000	37.310000	-36.140000	-64.130000	-18.820000	2.093200	0.000000	
5.749967	-20.530000	-16.800000	35.190000	-41.250000	-64.980000	-18.530000	2.070700	0.000300	
5.758367	-17.720000	-12.920000	33.090000	-45.330000	-62.810000	-16.560000	2.053200	0.000700	
5.766667	-14.730000	-10.510000	38.590000	-46.050000	-58.590000	-14.010000	2.039300	0.000900	
5.774967	-13.110000	-9.760000	46.990000	-44.240000	-53.930000	-11.770000	2.031700	0.000500	
5.783367	-14.420000	-10.120000	49.220000	-43.700000	-50.770000	-10.990000	2.024200	0.000100	
5.791667	-18.940000	-11.360000	43.130000	-45.480000	-49.460000	-11.900000	2.000100	0.000400	
5.799967	-22.630000	-13.250000	34.260000	-45.340000	-46.760000	-13.620000	1.972700	0.000900	
5.808367	-24.710000	-15.600000	23.140000	-41.920000	-40.910000	-15.690000	1.974600	0.000800	
5.816667	-26.140000	-17.140000	10.760000	-37.940000	-33.060000	-17.380000	1.990200	0.000400	
5.824967	-27.020000	-17.140000	0.000000	-34.700000	-26.030000	-18.650000	2.005800	0.000000	
5.833367	-27.480000	-15.830000	0.000000	-31.690000	-20.240000	-19.510000	2.011700	0.000400	
5.841667	-26.470000	-13.920000	0.000000	-26.150000	-13.880000	-18.950000	2.016800	0.000900	
5.849967	-23.270000	-11.340000	0.000000	-17.710000	-6.200000	-16.550000	2.040300	0.000700	
5.858367	-16.500000	-8.060000	0.000000	-7.590000	2.980000	-12.810000	2.069700	0.000300	
5.866667	-9.690000	-4.280000	5.740000	0.310000	11.290000	-8.460000	2.096100	0.000000	
5.874967	-3.870000	0.390000	18.700000	4.670000	17.980000	-4.200000	2.113200	0.000000	
5.883367	0.420000	5.470000	28.910000	6.070000	22.990000	-2.080000	2.130300	0.000000	
5.891667	3.700000	10.370000	36.590000	5.970000	26.940000	-2.020000	2.155300	0.000000	
5.899967	7.370000	14.470000	44.340000	6.860000	30.950000	-2.400000	2.181900	0.000000	
5.908367	11.930000	18.680000	51.610000	6.860000	34.840000	-3.350000	2.209900	0.000100	
5.916667	16.460000	22.120000	56.110000	6.490000	37.930000	-4.800000	2.240900	0.000600	
5.924967	18.190000	23.420000	54.640000	7.780000	39.000000	-6.150000	2.273500	0.000900	
5.933367	17.220000	23.120000	47.610000	9.380000	38.240000	-7.640000	2.314100	0.000600	
5.941667	15.440000	22.520000	37.340000	7.220000	36.830000	-9.760000	2.354700	0.000200	
5.949967	14.360000	20.790000	26.270000	3.440000	35.970000	-11.190000	2.397900	0.000000	
5.958367	14.330000	18.270000	19.020000	1.570000	36.840000	-11.250000	2.445100	0.000000	
5.966667	14.340000	15.960000	14.830000	0.100000	38.780000	-11.250000	2.487100	0.000000	
5.974967	13.790000	13.790000	12.910000	-1.320000	40.570000	-11.050000	2.512500	0.000000	
5.983367	12.310000	12.480000	13.880000	-3.940000	40.210000	-10.500000	2.537900	0.000000	
5.991667	11.310000	13.410000	21.150000	-8.570000	38.760000	-9.700000	2.583100	0.000000	
5.999967	11.280000	14.900000	32.270000	-14.800000	38.010000	-9.850000	2.636000	0.000000	
6.008367	11.250000	14.980000	45.510000	-17.870000	37.820000	-10.230000	2.678100	0.000000	
6.016667	10.890000	14.430000	61.490000	-17.470000	39.030000	-10.540000	2.697100	0.000000	
6.024967	9.160000	14.210000	75.980000	-17.210000	41.470000	-11.250000	2.716200	0.000000	
6.033367	5.810000	14.250000	86.970000	-18.690000	44.590000	-12.760000	2.754000	0.000300	
6.041667	1.700000	13.450000	97.220000	-21.700000	47.380000	-14.620000	2.796500	0.000800	
6.049967	-1.860000	11.800000	108.680000	-25.530000	52.190000	-16.980000	2.830300	0.001000	
6.058367	-3.070000	10.900000	118.600000	-26.620000	59.890000	-18.700000	2.850900	0.001000	
6.066667	-2.090000	12.510000	127.970000	-22.400000	68.840000	-17.810000	2.871500	0.001000	
6.074967	0.270000	16.410000	136.540000	-14.780000	77.820000	-14.750000	2.847100	0.001000	
6.083367	2.010000	19.870000	140.540000	-12.990000	83.090000	-13.290000	2.816600	0.001000	
6.091667	3.600000	21.760000	139.040000	-17.510000	83.410000	-13.900000	2.803100	0.001000	
6.099967	6.470000	21.160000	137.260000	-17.720000	80.070000	-12.900000	2.796400	0.001000	
6.108367	10.740000	19.030000	134.510000	-10.820000	75.640000	-9.930000	2.790600	0.003100	
6.116667	15.990000	16.590000	130.510000	0.410000	69.700000	-5.840000	2.788500	0.013500	
6.124967	19.390000	14.920000	127.990000	5.220000	59.440000	-3.730000	2.786400	0.023900	
6.133367	20.230000	13.390000	128.010000	2.240000	44.510000	-4.030000	2.787600	0.046000	
6.141667	19.160000	10.730000	130.430000	-3.620000	28.880000	-5.120000	2.789600	0.071000	
6.149967	18.500000	8.660000	138.270000	-3.080000	15.870000	-3.480000	2.796300	0.097400	
6.158367	16.930000	6.700000	152.440000	1.910000	5.200000	0.030000	2.815000	0.127400	
6.166667	10.670000	4.920000	169.380000	-2.670000	-4.900000	0.180000	2.833700	0.157400	
6.174967	0.500000	4.020000	188.140000	-18.730000	-14.060000	-3.580000	2.814700	0.209200	
6.183367	-8.540000	4.920000	210.260000	-40.470000	-18.830000	-9.060000	2.790500	0.264000	
6.191667	-15.430000	4.930000	235.780000	-60.680000	-17.290000	-14.290000	2.773200	0.304500	
6.199967	-20.360000	3.630000	260.350000	-78.490000	-9.100000	-18.530000	2.768100	0.319800	
6.208367	-23.460000	2.610000	282.880000	-96.180000	2.650000	-22.180000	2.766900	0.330300	
6.216667	-24.920000	2.110000	303.120000	-112.890000	17.380000	-25.140000	2.781600	0.322000	
6.224967	-23.860000	2.580000	319.120000	-123.500000	34.940000	-25.950000	2.796300	0.313700	
6.233367	-17.910000	4.880000	329.260000	-124.620000	55.820000	-23.090000	2.781400	0.323800	
6.241667	-8.950000	8.270000	336.370000	-122.030000	76.050000	-18.290000	2.752700	0.342500	
6.249967	-1.840000	10.750000	339.950000	-120.340000	91.890000	-13.430000	2.739400	0.361800	
6.258367	2.630000	11.530000	340.370000	-118.960000	102.990000	-8.950000	2.766000	0.382400	
6.266667	3.210000	9.660000	342.650000	-117.670000	108.450000	-6.380000	2.792600	0.403000	
6.274967	-0.020000	5.330000	348.820000	-116.890000	108.090000	-6.090000	2.801900	0.413400	
6.283367	-3.360000	1.610000	356.390000	-116.010000	107.410000	-6.670000	2.805600	0.420500	
6.291667	-5.700000	-0.910000	365.830000	-117.850000	107.800000	-8.400000	2.798900	0.423300	
6.299967	-7.190000	-2.440000	375.510000	-121.330000	108.070000	-11.200000	2.773500	0.418500	
6.308367	-7.170000	-2.860000	381.450000	-120.920000	110.910000	-13.640000	2.748100	0.413800	
6.316667	-5.870000	-2.450000	382.650000	-115.290000	117.180000	-15.360000	2.744000	0.405600	
6.324967	-4.820000	-2.360000	378.710000	-106.460000	126.240000	-16.330000	2.744000	0.396800	
6.333367	-2.600000	-1.210000	368.970000	-95.520000	138.690000	-15.780000	2.750500	0.389100	
6.341667	2.400000	3.310000	357.960000	-82.690000	153.070000	-13.950000	2.760000	0.382000	
6.349967	7.160000	8.850000	349.990000	-69.900000	163.610000	-12.540000	2.768900	0.375000	
6.358367	10.890000	13.940000	344.220000	-57.370000	169.620000	-11.740000	2.774800	0.368700	
6.366667	13.340000	15.890000	337.810000	-45.710000	173.330000	-11.280000	2.780600	0.362500	
6.374967	14.570000	14.810000	331.530000	-35.430000	175.300000	-11.180000	2.793200	0.356800	
6.383367	14.840000	13.230000	326.330000	-27.270000	175.810000	-10.890000	2.807800	0.351200	
6.391667	16.430000	13.880000	322.560000	-20.190000	175.850000	-9.820000	2.824000	0.345900	
6.399967	19.610000	16.320000	321.010000	-14.470000	175.330000	-8.560000	2.845100	0.341100	
6.408367	23.320000	17.320000	318.850000	-10.420000	175.460000	-8.160000	2.866100	0.336300	
6.416667	26.980000	16.170000	314.540000	-7.940000	176.690000	-8.450000	2.878000	0.332900	
6.424967	28.720000	14.460000	306.930000	-6.420000	178.390000	-7.400000	2.886300	0.330000	
6.433367	28.960000	15.070000	300.470000	-6.330000	179.550000	-5.350000	2.898000	0.328000	
6.441667	28.050000	17.920000	294.620000	-8.940000	178.950000	-4.260000	2.916900	0.328000	
6.449967	26.370000	20.830000	288.140000	-13.980000	175.790000	-5.680000	2.934700	0.328100	
6.458367	24.030000	22.950000	280.930000	-20.740000	170.280000	-9.570000	2.927200	0.329700	
6.466667	20.850000	24.580000	274.180000	-26.560000	164.170000	-13.500000	2.919700	0.331400	
6.474967	16.290000	26.690000	266.210000	-30.890000	157.690000	-16.180000	2.915700	0.333800	
6.483367	12.290000	28.190000	258.960000	-32.740000	151.960000	-17.250000	2.913700	0.336600	
6.491667	11.580000	27.990000	255.690000	-32.470000	147.720000	-18.690000	2.914700	0.339500	
6.499967	13.740000	26.340000	255.540000	-30.390000	144.470000	-20.670000	2.937200	0.344100	
6.508367	16.720000	24.200000	255.610000	-26.530000	141.450000	-21.900000	2.959700	0.348700	
6.516667	20.320000	21.630000	256.200000	-20.160000	139.350000	-21.310000	2.945100	0.353700	
6.524967	24.020000	20.830000	259.770000	-12.230000	138.470000	-18.570000	2.916200	0.358900	
6.533367	27.670000	22.100000	264.580000	-5.210000	137.200000	-15.440000	2.897000	0.364100	
6.541667	31.460000	24.780000	270.100000	0.410000	136.060000	-12.450000	2.917200	0.369800	
6.549967	33.810000	28.900000	273.700000	2.850000	134.690000	-10.810000	2.937400	0.375500	
6.558367	33.980000	34.890000	274.680000	1.740000	132.670000	-10.720000	2.947800	0.381100	
6.566667	31.790000	41.670000	273.940000	-1.240000	128.260000	-10.790000	2.957300	0.386700	
6.574967	28.920000	48.330000	274.930000	-4.770000	123.460000	-10.380000	2.963200	0.391500	
6.583367	25.320000	53.810000	277.610000	-8.810000	118.760000	-10.450000	2.963600	0.395300	
6.591667	21.450000	54.790000	279.220000	-12.660000	114.180000	-12.650000	2.964000	0.399000	
6.599967	17.700000	52.050000	279.450000	-17.620000	109.290000	-16.820000	2.952900	0.402600	
6.608367	14.590000	48.310000	278.620000	-26.090000	102.850000	-22.030000	2.941800	0.406100	
6.616667	11.840000	44.560000	277.520000	-37.310000	94.070000	-27.490000	2.931100	0.408900	
6.624967	9.430000	42.420000	278.930000	-46.220000	85.440000	-30.940000	2.920900	0.410700	
6.633367	7.970000	43.130000	283.470000	-52.940000	79.800000	-32.990000	2.912900	0.412300	
6.641667	7.190000	44.950000	288.170000	-57.670000	76.380000	-34.320000	2.909300	0.413000	
6.649967	6.690000	46.330000	288.570000	-60.790000	73.520000	-34.970000	2.905700	0.413800	
6.658367	6.530000	48.410000	284.720000	-62.340000	70.700000	-33.870000	2.917000	0.412700	
6.666667	7.210000	51.600000	283.940000	-64.030000	67.920000	-32.210000	2.932000	0.411000	
6.674967	8.130000	54.040000	287.410000	-63.380000	65.910000	-30.540000	2.932600	0.407800	
6.683367	8.150000	55.370000	291.440000	-58.610000	64.180000	-28.250000	2.911600	0.402200	
6.691667	6.040000	53.600000	289.250000	-52.870000	59.730000	-26.970000	2.890500	0.396700	
6.699967	1.810000	48.300000	280.160000	-47.430000	51.940000	-27.260000	2.864200	0.386800	
6.708367	-0.480000	42.340000	269.010000	-39.950000	44.410000	-26.170000	2.837100	0.376400	
6.716667	-0.250000	38.350000	260.360000	-30.000000	38.400000	-22.580000	2.814200	0.362600	
6.724967	0.500000	36.540000	256.170000	-21.240000	30.930000	-18.570000	2.796000	0.345200	
6.733367	0.410000	35.580000	249.710000	-11.530000	21.570000	-13.640000	2.777700	0.327700	
6.741667	-0.860000	35.160000	238.840000	-1.480000	10.280000	-7.840000	2.743200	0.301200	
6.749967	-2.750000	35.330000	224.330000	4.500000	-2.720000	-2.210000	2.708000	0.274400	
6.758367	-4.040000	36.490000	210.170000	4.470000	-16.880000	2.600000	2.681000	0.240700	
6.766667	-5.140000	36.790000	197.160000	2.330000	-29.160000	6.450000	2.656000	0.205400	
6.774967	-9.890000	34.870000	183.570000	-3.550000	-41.980000	7.040000	2.622000	0.170000	
6.783367	-17.170000	30.840000	168.800000	-12.920000	-55.240000	4.490000	2.564900	0.134100	
6.791667	-22.720000	24.800000	149.970000	-21.550000	-65.550000	1.240000	2.507900	0.098300	
6.799967	-26.040000	16.700000	126.590000	-28.530000	-72.180000	-2.180000	2.456300	0.071700	
6.808367	-28.680000	9.440000	104.050000	-33.550000	-73.680000	-5.190000	2.405500	0.046300	
6.816667	-30.120000	3.430000	85.470000	-34.000000	-69.760000	-7.320000	2.356500	0.026800	
6.824967	-31.290000	-2.520000	70.530000	-30.470000	-63.380000	-9.000000	2.310700	0.018100	
6.833367	-32.960000	-8.110000	57.990000	-27.580000	-61.330000	-10.610000	2.264800	0.009400	
6.841667	-34.130000	-12.440000	48.100000	-25.800000	-62.200000	-12.120000	2.234000	0.006000	
6.849967	-33.650000	-14.020000	42.290000	-25.320000	-61.450000	-13.680000	2.203900	0.002800	
6.858367	-33.770000	-13.150000	41.470000	-26.740000	-59.460000	-15.690000	2.162600	0.000800	
6.866667	-34.350000	-10.430000	45.640000	-29.420000	-57.040000	-17.570000	2.107000	0.000300	
6.874967	-33.540000	-9.000000	50.540000	-32.270000	-55.970000	-19.450000	2.067200	0.000100	
6.883367	-31.880000	-8.450000	55.160000	-35.970000	-56.720000	-21.360000	2.068000	0.000500	
6.891667	-29.110000	-7.020000	58.950000	-40.690000	-56.770000	-22.910000	2.068700	0.000900	
6.899967	-24.030000	-3.160000	62.320000	-45.700000	-52.370000	-23.580000	2.056900	0.001000	
6.908367	-18.490000	0.390000	62.250000	-48.820000	-44.690000	-23.770000	2.037900	0.001000	
6.916667	-15.240000	1.160000	56.800000	-49.340000	-38.230000	-23.710000	2.033000	0.000800	
6.924967	-13.750000	0.930000	49.960000	-48.590000	-32.810000	-23.130000	2.043600	0.000500	
6.933367	-13.740000	1.720000	44.860000	-48.260000	-27.520000	-22.360000	2.054100	0.000100	
6.941667	-15.260000	3.830000	41.350000	-48.570000	-21.910000	-21.690000	2.064700	0.000000	
6.949967	-16.900000	5.520000	36.990000	-45.510000	-15.970000	-19.870000	2.075300	0.000000	
6.958367	-18.000000	6.220000	32.680000	-38.330000	-9.250000	-16.880000	2.090000	0.000200	
6.966667	-18.770000	5.010000	27.480000	-29.790000	-2.850000	-14.040000	2.107900	0.000600	
6.974967	-18.430000	3.430000	23.520000	-23.680000	1.940000	-11.710000	2.125000	0.001000	
6.983367	-16.500000	2.610000	22.360000	-20.650000	5.170000	-9.600000	2.125900	0.000600	
6.991667	-12.380000	3.080000	23.740000	-17.870000	8.980000	-7.060000	2.126700	0.000100	
6.999967	-6.490000	3.420000	24.540000	-14.290000	13.230000	-4.310000	2.148600	0.000000	
7.008367	-0.220000	3.190000	25.600000	-8.420000	17.110000	-1.120000	2.182300	0.000000	
7.016667	5.110000	3.430000	30.480000	-2.950000	20.700000	1.390000	2.218600	0.000000	
7.024967	9.460000	3.750000	37.720000	1.580000	23.690000	2.870000	2.273600	0.000000	
7.033367	12.830000	3.510000	42.450000	5.620000	25.960000	3.260000	2.328600	0.000000	
7.041667	15.330000	3.270000	45.190000	10.750000	28.110000	3.290000	2.350000	0.000300	
7.049967	16.150000	4.040000	48.330000	14.650000	29.900000	2.750000	2.358300	0.000700	
7.058367	14.090000	3.660000	48.350000	15.620000	29.040000	0.740000	2.370400	0.000900	
7.066667	9.710000	2.430000	45.100000	15.210000	26.430000	-2.140000	2.397600	0.000500	
7.074967	4.890000	1.130000	37.710000	13.240000	23.710000	-5.560000	2.424800	0.000000	
7.083367	0.160000	-0.050000	25.910000	9.090000	21.210000	-9.620000	2.477200	0.000400	
7.091667	-4.080000	-1.220000	16.580000	3.250000	19.950000	-14.400000	2.531800	0.000800	
7.099967	-7.610000	-0.820000	15.520000	-1.980000	21.170000	-18.480000	2.574100	0.001000	
7.108367	-10.550000	1.330000	18.960000	-7.270000	23.720000	-21.330000	2.605000	0.001000	
7.116667	-12.300000	3.990000	21.530000	-10.930000	26.800000	-22.530000	2.636000	0.001000	
7.124967	-12.670000	7.020000	23.650000	-12.620000	30.560000	-22.150000	2.652300	0.000600	
7.133367	-10.830000	9.770000	33.240000	-11.980000	35.970000	-21.590000	2.668500	0.000200	
7.141667	-7.290000	11.970000	50.450000	-10.440000	42.220000	-21.440000	2.696700	0.000200	
7.149967	-3.710000	14.960000	72.660000	-11.180000	49.590000	-21.230000	2.732800	0.000600	
7.158367	-0.590000	19.350000	94.210000	-14.400000	57.400000	-20.500000	2.769100	0.001000	
7.166667	2.400000	24.810000	113.550000	-18.390000	64.780000	-19.060000	2.807500	0.000500	
7.174967	5.870000	30.690000	132.110000	-19.910000	71.590000	-17.120000	2.845900	0.000000	
7.183367	9.910000	36.900000	152.400000	-18.520000	78.570000	-15.020000	2.853400	0.000400	
7.191667	13.790000	42.450000	171.440000	-14.660000	84.140000	-11.780000	2.858100	0.000800	
7.199967	16.120000	47.670000	181.470000	-10.240000	86.460000	-6.590000	2.847500	0.001700	
7.208367	16.800000	51.610000	181.830000	-6.950000	85.290000	-0.860000	2.813700	0.003300	
7.216667	17.370000	51.890000	174.450000	-3.450000	80.110000	3.470000	2.780000	0.005000	
7.224967	17.920000	48.520000	160.150000	0.640000	70.870000	6.370000	2.768100	0.003000	
7.233367	17.230000	43.480000	147.410000	4.640000	58.240000	7.820000	2.756200	0.001000	
7.241667	14.790000	37.240000	138.550000	5.990000	43.530000	7.500000	2.762200	0.000200	
7.249967	12.010000	29.840000	131.720000	4.600000	26.930000	6.180000	2.787600	0.000600	
7.258367	10.570000	22.310000	127.750000	0.690000	10.050000	3.530000	2.810900	0.001000	
7.266667	9.350000	15.250000	128.400000	-5.960000	-6.330000	-0.610000	2.809300	0.001000	
7.274967	6.740000	10.520000	136.950000	-13.980000	-20.810000	-5.150000	2.807700	0.001000	
7.283367	2.830000	9.170000	154.110000	-21.530000	-33.140000	-8.580000	2.807300	0.001000	
7.291667	-1.910000	7.660000	177.180000	-29.650000	-40.960000	-11.710000	2.807700	0.001000	
7.299967	-6.560000	3.860000	198.970000	-39.520000	-43.740000	-14.830000	2.801800	0.001000	
7.308367	-10.080000	-0.220000	220.550000	-50.670000	-40.750000	-17.800000	2.786300	0.001000	
7.316667	-12.770000	-2.470000	244.930000	-62.490000	-31.420000	-21.220000	2.770900	0.001000	
7.324967	-15.720000	-2.930000	273.580000	-74.940000	-15.900000	-25.700000	2.766400	0.000600	
7.333367	-17.990000	-4.010000	297.340000	-85.590000	2.960000	-29.080000	2.763500	0.000200	
7.341667	-17.880000	-6.680000	313.270000	-94.040000	23.890000	-31.000000	2.771000	0.000200	
7.349967	-15.690000	-9.990000	324.420000	-100.360000	46.030000	-31.630000	2.789600	0.000600	
7.358367	-12.080000	-9.790000	335.260000	-103.640000	66.360000	-30.300000	2.808300	0.001000	
7.366667	-7.120000	-5.730000	345.830000	-103.740000	84.510000	-26.940000	2.785000	0.001000	
7.374967	-2.850000	-1.960000	348.800000	-100.860000	99.000000	-22.750000	2.760000	0.001000	
7.383367	-0.380000	-0.670000	343.010000	-95.510000	109.030000	-17.880000	2.760100	0.000800	
7.391667	2.070000	0.220000	332.330000	-89.260000	115.020000	-11.830000	2.780000	0.000400	
7.399967	4.950000	2.780000	324.680000	-84.530000	119.080000	-6.510000	2.798500	0.000000	
7.408367	7.640000	6.100000	321.260000	-81.020000	121.680000	-2.330000	2.785500	0.000500	
7.416667	9.390000	7.500000	320.590000	-77.960000	124.350000	0.270000	2.772600	0.000900	
7.424967	10.430000	6.240000	320.250000	-75.310000	127.750000	1.410000	2.788800	0.001000	
7.433367	11.030000	5.850000	313.760000	-73.480000	131.670000	1.190000	2.809000	0.001000	
7.441667	12.200000	8.680000	307.070000	-72.760000	136.870000	0.650000	2.820500	0.001000	
