---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss11\PS_ngait_og_ss11-output-euler-leftlegfootpostd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
6.384542483660133e+000 -3.208968398206791e-001 1.092417989964165e-001 6.565050014405800e-002 -3.094532096116412e+000 -1.207830168626489e-002 1.618451457422431e+000
6.392614379084970e+000 -3.209414679938036e-001 1.093441473379365e-001 6.572065218870203e-002 -3.094289340988262e+000 -1.138017341905306e-002 1.617054914306010e+000
6.400686274509806e+000 -3.209894658426569e-001 1.094665273512881e-001 6.579340036498362e-002 -3.094038055244035e+000 -1.072698431801822e-002 1.614901041437926e+000
6.408758169934643e+000 -3.210468521648084e-001 1.095870003119176e-001 6.587813354825599e-002 -3.093814355090980e+000 -1.001645825316344e-002 1.612469098954924e+000
6.416830065359480e+000 -3.211242647048758e-001 1.096724051321029e-001 6.597509651373203e-002 -3.093605625943545e+000 -9.156478651380473e-003 1.610450591939721e+000
6.424901960784316e+000 -3.212324552279385e-001 1.096878255148105e-001 6.607837221018360e-002 -3.093387618867440e+000 -8.100960094411525e-003 1.609436120956628e+000
6.432973856209153e+000 -3.213754582545969e-001 1.096153161831177e-001 6.617931955484777e-002 -3.093193501433893e+000 -6.893260630118636e-003 1.609555792637824e+000
6.441045751633990e+000 -3.215460182399491e-001 1.094703921438832e-001 6.626906722799635e-002 -3.093100430726023e+000 -5.655638053845502e-003 1.610414742828025e+000
6.449117647058826e+000 -3.217260351940672e-001 1.093047998151021e-001 6.634185572271296e-002 -3.093103894129654e+000 -4.505760486971600e-003 1.611424815729796e+000
6.457189542483663e+000 -3.218915309740600e-001 1.091901077921333e-001 6.639802200815867e-002 -3.093030407938748e+000 -3.479298666234421e-003 1.612188140573937e+000
6.465261437908500e+000 -3.220211410347340e-001 1.091844346580267e-001 6.644461867920685e-002 -3.092632054783740e+000 -2.528445869163676e-003 1.612593754951092e+000
6.473333333333336e+000 -3.221061032373929e-001 1.093002589524552e-001 6.649347711201949e-002 -3.091786739301643e+000 -1.575473572450248e-003 1.612669129086171e+000
6.481405228758173e+000 -3.221553060411352e-001 1.094989714564000e-001 6.655675783654569e-002 -3.090601498506074e+000 -5.585589844983030e-004 1.612454052727160e+000
6.489477124183010e+000 -3.221897934823562e-001 1.097181077216693e-001 6.664248857847265e-002 -3.089332621555718e+000 5.612272877173474e-004 1.612013677154824e+000
6.497549019607846e+000 -3.222309847220247e-001 1.099075485963623e-001 6.675449154139265e-002 -3.088220772657051e+000 1.816152511059377e-003 1.611480321250514e+000
6.505620915032683e+000 -3.222923417894435e-001 1.100500782597347e-001 6.689325302654983e-002 -3.087376628203188e+000 3.231848908763491e-003 1.611051718568614e+000
6.513692810457520e+000 -3.223782914571611e-001 1.101514832106122e-001 6.706168688846413e-002 -3.086801688625864e+000 4.837061398460740e-003 1.610909866836937e+000
6.521764705882356e+000 -3.224870034255867e-001 1.102270300499924e-001 6.726486883954587e-002 -3.086442658546208e+000 6.657397955232458e-003 1.611200231921735e+000
6.529836601307193e+000 -3.226134141833477e-001 1.102907466893512e-001 6.751007650545561e-002 -3.086240129339686e+000 8.721470384659202e-003 1.612060273940803e+000
6.537908496732030e+000 -3.227534896472636e-001 1.103536912907794e-001 6.780373336892459e-002 -3.086142376927416e+000 1.106077600685973e-002 1.613646822871866e+000
6.545980392156866e+000 -3.229087300338420e-001 1.104244335447195e-001 6.814788118294507e-002 -3.086110531302076e+000 1.370182587838120e-002 1.616074403941818e+000
6.554052287581703e+000 -3.230858493561674e-001 1.105076985509588e-001 6.854024961982581e-002 -3.086126296597629e+000 1.665781917517273e-002 1.619324703976976e+000
6.562124183006540e+000 -3.232921269502581e-001 1.106024852198407e-001 6.897796494103899e-002 -3.086188807257548e+000 1.992889108298734e-002 1.623229694345186e+000
6.570196078431376e+000 -3.235328357380469e-001 1.107009589659375e-001 6.946098354858235e-002 -3.086301184570738e+000 2.351234888435871e-002 1.627511590274712e+000
6.578267973856213e+000 -3.238116241392579e-001 1.107880510959260e-001 6.999344293064572e-002 -3.086468554363937e+000 2.741861210618835e-002 1.631838390663380e+000
6.586339869281050e+000 -3.241297002522095e-001 1.108441859459664e-001 7.058335277275597e-002 -3.086707973669510e+000 3.168211369556828e-002 1.635913200636655e+000
6.594411764705886e+000 -3.244836136852088e-001 1.108528519298733e-001 7.124063365553388e-002 -3.087044588262016e+000 3.635408713244570e-002 1.639560698233745e+000
6.602483660130723e+000 -3.248644335498456e-001 1.108073572089223e-001 7.197469273536729e-002 -3.087491403420075e+000 4.148045159879721e-002 1.642724946099563e+000
6.610555555555560e+000 -3.252604233847775e-001 1.107101571791793e-001 7.279350222533736e-002 -3.088039312256814e+000 4.708641490642918e-002 1.645395867825208e+000
6.618627450980396e+000 -3.256641579690364e-001 1.105684284266534e-001 7.370443584105167e-002 -3.088661295389098e+000 5.318442150598091e-002 1.647548887787579e+000
6.626699346405233e+000 -3.260796675390043e-001 1.103937098560407e-001 7.471639226423400e-002 -3.089309721917065e+000 5.980081233180745e-002 1.649112265506038e+000
6.634771241830070e+000 -3.265224188619224e-001 1.102046604835565e-001 7.584260283598693e-002 -3.089906644015415e+000 6.699927116770010e-002 1.649945641480324e+000
6.642843137254906e+000 -3.270134490445276e-001 1.100255532927688e-001 7.710297859314830e-002 -3.090346279499266e+000 7.488264894032048e-002 1.649864456703658e+000
6.650915032679743e+000 -3.275743345767722e-001 1.098767189638633e-001 7.852601136276849e-002 -3.090525698091259e+000 8.358279714396488e-002 1.648726831828793e+000
6.658986928104580e+000 -3.282248143235010e-001 1.097628206048588e-001 8.015086402426211e-002 -3.090400754566542e+000 9.326681791491587e-002 1.646518511661830e+000
6.667058823529416e+000 -3.289824484097108e-001 1.096702082305228e-001 8.202785610070355e-002 -3.090027000086191e+000 1.041606486547495e-001 1.643371896909969e+000
6.675130718954253e+000 -3.298640832774382e-001 1.095753160929897e-001 8.421467243525838e-002 -3.089543676551796e+000 1.165556321988612e-001 1.639527224057117e+000
6.683202614379090e+000 -3.308892049941533e-001 1.094568578696538e-001 8.676982704008673e-002 -3.089106006451544e+000 1.307859933102014e-001 1.635287332659055e+000
6.691274509803926e+000 -3.320856943408153e-001 1.093071363858935e-001 8.974768029338558e-002 -3.088807236771196e+000 1.471988211049053e-001 1.630987445915351e+000
6.699346405228763e+000 -3.334956332944341e-001 1.091362634274609e-001 9.319677251655621e-002 -3.088641574612287e+000 1.661303079212020e-001 1.626941863507249e+000
6.707418300653600e+000 -3.351786986540997e-001 1.089619984714523e-001 9.716205534641148e-002 -3.088532648836417e+000 1.879043121793733e-001 1.623343701772360e+000
6.715490196078436e+000 -3.372141071869537e-001 1.087930987759607e-001 1.016900439631767e-001 -3.088382483601550e+000 2.128670350730444e-001 1.620153145054776e+000
6.723562091503273e+000 -3.397013720387453e-001 1.086227815788301e-001 1.068302136345093e-001 -3.088079289756988e+000 2.414257348500049e-001 1.617025670178748e+000
6.731633986928109e+000 -3.427585955376174e-001 1.084349123387891e-001 1.126264446947803e-001 -3.087473548206146e+000 2.740451156486412e-001 1.613330761379788e+000
6.739705882352946e+000 -3.465181484321164e-001 1.082132856017161e-001 1.191003530965797e-001 -3.086367274893761e+000 3.111934532623641e-001 1.608280295354428e+000
6.747777777777783e+000 -3.511196036793010e-001 1.079461010057119e-001 1.262344973523971e-001 -3.084532884876089e+000 3.532606054837255e-001 1.601116165572893e+000
6.755849673202619e+000 -3.566988287863088e-001 1.076239907148836e-001 1.339639488773791e-001 -3.081756078832142e+000 4.004692774141752e-001 1.591296765438790e+000
6.763921568627456e+000 -3.633731142375389e-001 1.072372729365505e-001 1.421772548195078e-001 -3.077881999671738e+000 4.527689321625821e-001 1.578668975994883e+000
6.771993464052293e+000 -3.712231240376602e-001 1.067802678171935e-001 1.507221899016872e-001 -3.072834280582632e+000 5.096894404913099e-001 1.563634783832265e+000
6.780065359477129e+000 -3.802730500729207e-001 1.062610312988458e-001 1.594168364500531e-001 -3.066594920867842e+000 5.701719838311452e-001 1.547273163082971e+000
6.788137254901966e+000 -3.904747379050048e-001 1.057071113415020e-001 1.680686180315727e-001 -3.059159778676003e+000 6.324225056122601e-001 1.531309338887491e+000
6.796209150326803e+000 -4.017074592610751e-001 1.051649292934268e-001 1.764984938762581e-001 -3.050484144483960e+000 6.938490919821079e-001 1.517905844790641e+000
6.804281045751639e+000 -4.138031356132776e-001 1.046965643714259e-001 1.845648900719047e-001 -3.040427860415381e+000 7.511940863059698e-001 1.509398468579654e+000
6.812352941176476e+000 -4.265926447573686e-001 1.043715300564525e-001 1.921786542946853e-001 -3.028750744144444e+000 8.009891675285403e-001 1.507998751157984e+000
6.820424836601313e+000 -4.399560874803087e-001 1.042478901751240e-001 1.992963693802072e-001 -3.015230952048610e+000 8.403603124894983e-001 1.515259863544253e+000
6.828496732026149e+000 -4.538509825711575e-001 1.043542418067694e-001 2.058776114770220e-001 -2.999906281500293e+000 8.679294457024378e-001 1.531415953248531e+000
6.836568627450986e+000 -4.683078346860730e-001 1.046746961818115e-001 2.118377890404384e-001 -2.983266733260422e+000 8.842872687390218e-001 1.554959179820445e+000
6.844640522875823e+000 -4.833887653807837e-001 1.051476563890928e-001 2.170382408070945e-001 -2.966259582553076e+000 8.916114190313698e-001 1.582942308069113e+000
6.852712418300659e+000 -4.991378979539750e-001 1.056841440646549e-001 2.213301305425966e-001 -2.950088755510144e+000 8.926049600907549e-001 1.611820367055063e+000
6.860784313725496e+000 -5.155572500811764e-001 1.062027801202135e-001 2.246081645176375e-001 -2.935938772498695e+000 8.894252264609239e-001 1.638327792721241e+000
6.868856209150333e+000 -5.326179168591376e-001 1.066587362714747e-001 2.268287469652117e-001 -2.924734692729982e+000 8.831801565302571e-001 1.660053326605065e+000
6.876928104575169e+000 -5.502879558476920e-001 1.070476792820383e-001 2.279929629832861e-001 -2.916980344927760e+000 8.740678923252259e-001 1.675673597171543e+000
6.885000000000006e+000 -5.685509702185957e-001 1.073899807457133e-001 2.281243560753519e-001 -2.912710262751461e+000 8.618456274877211e-001 1.684890359266742e+000
6.893071895424843e+000 -5.874039651295577e-001 1.077110947470696e-001 2.272617646460265e-001 -2.911567897447385e+000 8.462676571669490e-001 1.688169724009891e+000
6.901143790849679e+000 -6.068437562591025e-001 1.080263862554410e-001 2.254621043250799e-001 -2.912961793590682e+000 8.273016771183848e-001 1.686448128055461e+000
6.909215686274516e+000 -6.268569625653188e-001 1.083323938099220e-001 2.227980696560261e-001 -2.916251924498861e+000 8.051308981179295e-001 1.680864663159122e+000
6.917287581699353e+000 -6.474202092897798e-001 1.086055809216204e-001 2.193464650299022e-001 -2.920920955479135e+000 7.800662192268408e-001 1.672491470835789e+000
6.925359477124189e+000 -6.685079422715651e-001 1.088088027790670e-001 2.151763497467004e-001 -2.926644016132521e+000 7.524837134266047e-001 1.662132410983639e+000
6.933431372549026e+000 -6.900998967003840e-001 1.089040586299609e-001 2.103477520388285e-001 -2.933229399400529e+000 7.227995332472061e-001 1.650276930010356e+000
6.941503267973863e+000 -7.121822919025239e-001 1.088648611686896e-001 2.049211804017921e-001 -2.940530484984980e+000 6.914126055930687e-001 1.637162560314655e+000
6.949575163398699e+000 -7.347435209689848e-001 1.086781107727727e-001 1.989687009255312e-001 -2.948417646107966e+000 6.586093012990455e-001 1.622874727690520e+000
6.957647058823536e+000 -7.577688892804187e-001 1.083360065576153e-001 1.925780672430759e-001 -2.956775383335012e+000 6.245369955567997e-001 1.607497114496500e+000
6.965718954248373e+000 -7.812405133973961e-001 1.078329093413857e-001 1.858460392435709e-001 -2.965454548055633e+000 5.893073105827344e-001 1.591305249514311e+000
6.973790849673209e+000 -8.051450837753663e-001 1.071761130377592e-001 1.788633689383629e-001 -2.974197948501246e+000 5.531308639641108e-001 1.574889106182417e+000
6.981862745098046e+000 -8.294799605534668e-001 1.063966260779339e-001 1.717044924915688e-001 -2.982637227247578e+000 5.163327264566968e-001 1.559083427867881e+000
6.989934640522883e+000 -8.542463518752340e-001 1.055421467853220e-001 1.644324648658606e-001 -2.990395206093385e+000 4.792391776277096e-001 1.544746006903017e+000
6.998006535947719e+000 -8.794359476649185e-001 1.046591334220874e-001 1.571101942148316e-001 -2.997191392397830e+000 4.420678055268001e-001 1.532567154635804e+000
7.006078431372556e+000 -9.050252177219905e-001 1.037818081711740e-001 1.498042843605855e-001 -3.002862549014101e+000 4.048991611942241e-001 1.522999792156938e+000
7.014150326797393e+000 -9.309787492321536e-001 1.029297554731464e-001 1.425825480395762e-001 -3.007335066868553e+000 3.677018159916519e-001 1.516256690092924e+000
7.022222222222229e+000 -9.572545933708665e-001 1.021084457650184e-001 1.355116380653884e-001 -3.010605670694550e+000 3.303736107206128e-001 1.512340948396455e+000
7.030294117647066e+000 -9.838092252143135e-001 1.013133568432549e-001 1.286554040316989e-001 -3.012728229946413e+000 2.927845049237547e-001 1.511100414846176e+000
7.038366013071903e+000 -1.010601953189061e+000 1.005367953309501e-001 1.220743614664072e-001 -3.013795416153841e+000 2.548203785789271e-001 1.512270582206401e+000
7.046437908496739e+000 -1.037596118259798e+000 9.977278714143677e-002 1.158289801895501e-001 -3.013920853827607e+000 2.164330367892524e-001 1.515498486973096e+000
7.054509803921576e+000 -1.064755313844671e+000 9.901987449777118e-002 1.099859472240214e-001 -3.013219824208588e+000 1.776828825840051e-001 1.520369455521691e+000
7.062581699346413e+000 -1.092035738459436e+000 9.828456925231068e-002 1.046215901989653e-001 -3.011783388952193e+000 1.387479750469760e-001 1.526434149103104e+000
7.070653594771249e+000 -1.119376952730403e+000 9.758414719864608e-002 9.981823355224599e-002 -3.009660130023353e+000 9.989828474774809e-002 1.533218991723040e+000
7.078725490196086e+000 -1.146693362738745e+000 9.694552919482202e-002 9.565614969636664e-002 -3.006867230121537e+000 6.145938322766065e-002 1.540217552410745e+000
7.086797385620923e+000 -1.173868777955750e+000 9.640190477184370e-002 9.220578119957330e-002 -3.003429715818990e+000 2.378139495154574e-002 1.546863182130621e+000
7.094869281045759e+000 -1.200755709654769e+000 9.599182532868812e-002 8.952052280273161e-002 -2.999422909325749e+000 -1.278585610952110e-002 1.552489920062544e+000
7.102941176470596e+000 -1.227178346251320e+000 9.576048028468302e-002 8.762873927910675e-002 -2.994998302203794e+000 -4.791350584933007e-002 1.556324117001538e+000
7.111013071895433e+000 -1.252935739020874e+000 9.575829390811666e-002 8.652556873766866e-002 -2.990394034759610e+000 -8.131733557484666e-002 1.557557221359420e+000
7.119084967320269e+000 -1.277803859673356e+000 9.603563402635794e-002 8.616501125441778e-002 -2.985933610455172e+000 -1.127908677011635e-001 1.555497721483691e+000
7.127156862745106e+000 -1.301538981350691e+000 9.663744503153693e-002 8.645257191659243e-002 -2.982001639034675e+000 -1.422330209434903e-001 1.549759078672629e+000
