Time(sec),Fx,Fy,Fz,Tx,Ty,Tz,GON,GRFz
6.591633,17.360000,31.880000,332.590000,-16.330000,119.840000,-30.860000,2.803500,0.000000,
6.599933,16.230000,34.280000,330.450000,-12.720000,116.280000,-26.400000,2.807700,0.000000,
6.608333,16.230000,40.080000,331.850000,-12.100000,109.950000,-22.860000,2.796300,0.000000,
6.616633,19.850000,47.970000,336.640000,-11.920000,103.320000,-18.730000,2.783600,0.000000,
6.624933,24.550000,55.530000,336.140000,-9.190000,98.280000,-13.080000,2.784300,0.000200,
6.633333,28.750000,61.490000,328.040000,-3.890000,93.660000,-6.470000,2.805200,0.000600,
6.641633,32.190000,63.780000,316.460000,4.420000,86.440000,-0.370000,2.826000,0.001000,
6.649933,35.010000,62.650000,302.250000,15.270000,76.350000,5.060000,2.805800,0.000600,
6.658333,37.130000,61.810000,287.900000,22.590000,62.990000,8.760000,2.785500,0.000200,
6.666633,38.580000,61.210000,272.590000,25.940000,47.940000,11.220000,2.763000,0.000200,
6.674933,39.160000,58.760000,257.000000,28.550000,31.990000,13.040000,2.738000,0.000600,
6.683333,36.010000,53.930000,241.060000,30.640000,13.480000,13.280000,2.709800,0.001000,
6.691633,28.980000,47.220000,222.280000,30.740000,-5.960000,11.820000,2.645100,0.000600,
6.699933,19.470000,40.670000,199.250000,26.620000,-22.730000,9.020000,2.580500,0.000200,
6.708333,9.190000,35.660000,174.490000,18.230000,-35.550000,5.490000,2.523500,0.000000,
6.716633,1.330000,33.960000,156.560000,8.600000,-43.810000,3.370000,2.472600,0.000000,
6.724933,-3.600000,32.140000,143.640000,3.880000,-46.030000,4.310000,2.423700,0.000000,
6.733333,-6.660000,29.320000,131.220000,2.750000,-44.010000,6.740000,2.378100,0.000000,
6.741633,-8.790000,26.640000,113.740000,0.570000,-40.550000,8.370000,2.332500,0.000000,
6.749933,-9.830000,25.760000,90.670000,-5.170000,-36.270000,8.710000,2.299500,0.000400,
6.758333,-9.400000,24.970000,70.640000,-10.680000,-31.020000,9.310000,2.268300,0.000800,
6.766633,-7.280000,23.450000,57.630000,-13.670000,-27.160000,10.430000,2.231400,0.000800,
6.774933,-3.880000,21.860000,52.270000,-14.790000,-24.820000,11.710000,2.188600,0.000400,
6.783333,-2.670000,18.600000,46.210000,-17.080000,-24.560000,10.850000,2.145700,0.000000,
6.791633,-4.080000,13.390000,38.190000,-20.890000,-26.420000,7.550000,2.107600,0.000000,
6.799933,-6.670000,7.330000,31.020000,-25.170000,-27.900000,3.090000,2.069700,0.000000,
6.808333,-9.280000,1.370000,29.590000,-28.510000,-27.030000,-0.820000,2.042300,0.000000,
6.816633,-11.480000,-2.600000,35.140000,-31.650000,-24.220000,-4.190000,2.023300,0.000000,
6.824933,-13.360000,-2.770000,41.950000,-37.150000,-21.360000,-8.420000,2.004900,0.000000,
6.833333,-14.830000,-0.310000,50.240000,-43.870000,-18.180000,-13.120000,2.002700,0.000000,
6.841633,-15.330000,2.010000,60.210000,-49.010000,-13.950000,-17.100000,2.000500,0.000000,
6.849933,-14.550000,3.690000,71.370000,-52.020000,-8.600000,-20.090000,1.988300,0.000000,
6.858333,-12.120000,5.450000,80.130000,-51.920000,-2.130000,-21.730000,1.972900,0.000000,
6.866633,-8.360000,7.260000,87.470000,-48.230000,4.760000,-21.660000,1.969600,0.000000,
6.874933,-4.180000,9.780000,92.600000,-43.590000,11.150000,-20.960000,1.987800,0.000000,
6.883333,-1.240000,12.000000,93.220000,-40.580000,16.230000,-20.940000,2.006100,0.000000,
6.891633,0.330000,13.320000,88.950000,-38.980000,20.130000,-21.620000,1.990500,0.000000,
6.899933,1.770000,12.780000,81.370000,-32.380000,24.960000,-20.570000,1.968400,0.000000,
6.908333,3.020000,12.330000,69.840000,-22.290000,30.340000,-18.340000,1.971400,0.000000,
6.916633,4.030000,12.420000,58.080000,-12.070000,34.470000,-16.370000,2.006300,0.000000,
6.924933,4.390000,12.420000,50.940000,-3.770000,36.790000,-15.460000,2.041200,0.000000,
6.933333,4.030000,12.210000,49.130000,2.430000,37.300000,-15.680000,2.046600,0.000000,
6.941633,3.650000,12.810000,50.070000,7.520000,37.050000,-14.530000,2.049300,0.000000,
6.949933,4.400000,13.350000,54.780000,14.840000,37.230000,-10.690000,2.056600,0.000000,
6.958333,6.470000,11.840000,60.410000,27.520000,38.490000,-4.830000,2.065300,0.000000,
6.966633,8.530000,10.030000,64.350000,38.550000,38.470000,0.000000,2.074000,0.000000,
6.974933,10.950000,8.960000,67.730000,45.750000,36.480000,3.570000,2.124900,0.000000,
6.983333,14.780000,9.930000,69.600000,49.220000,33.310000,7.310000,2.175900,0.000000,
6.991633,20.060000,12.810000,68.770000,50.040000,29.520000,11.680000,2.187700,0.000000,
6.999933,24.010000,15.960000,66.220000,48.020000,25.380000,15.160000,2.192000,0.000000,
7.008333,26.650000,17.520000,65.400000,44.790000,20.800000,16.190000,2.205000,0.000000,
7.016633,28.110000,17.440000,64.180000,41.570000,16.570000,15.350000,2.236200,0.000000,
7.024933,28.430000,17.640000,62.170000,37.090000,13.230000,14.200000,2.267500,0.000000,
7.033333,27.600000,18.490000,59.920000,30.750000,10.660000,12.870000,2.314900,0.000000,
7.041633,25.200000,19.140000,62.780000,21.990000,6.520000,10.840000,2.363700,0.000000,
7.049933,20.230000,17.840000,67.980000,14.060000,1.820000,8.080000,2.408000,0.000000,
7.058333,13.000000,14.890000,74.940000,6.980000,-2.770000,4.650000,2.445500,0.000000,
7.066633,6.610000,12.260000,82.110000,0.950000,-6.800000,2.140000,2.483000,0.000000,
7.074933,1.550000,10.580000,89.500000,-4.260000,-9.580000,0.240000,2.527800,0.000000,
7.083333,-1.800000,10.980000,99.490000,-10.450000,-10.430000,-2.600000,2.572700,0.000000,
7.091633,-3.640000,13.530000,115.310000,-19.470000,-10.530000,-7.240000,2.601600,0.000000,
7.099933,-5.200000,15.530000,133.850000,-29.380000,-10.070000,-12.200000,2.613100,0.000000,
7.108333,-6.860000,16.330000,147.680000,-37.610000,-6.300000,-16.560000,2.631500,0.000000,
7.116633,-7.670000,17.190000,158.240000,-43.420000,0.900000,-19.920000,2.664500,0.000000,
7.124933,-6.520000,19.690000,168.290000,-45.710000,11.020000,-21.710000,2.697400,0.000000,
7.133333,-3.730000,23.480000,178.440000,-44.500000,23.330000,-22.010000,2.707300,0.000000,
7.141633,-1.170000,25.320000,184.470000,-39.790000,34.590000,-21.080000,2.711500,0.000000,
7.149933,0.420000,23.780000,185.590000,-31.060000,42.970000,-18.080000,2.704500,0.001300,
7.158333,0.740000,19.340000,181.640000,-20.240000,47.820000,-13.270000,2.680700,0.004400,
7.166633,0.710000,15.230000,175.520000,-11.390000,48.610000,-8.430000,2.656900,0.007600,
7.174933,0.640000,12.110000,168.020000,-4.980000,45.420000,-3.920000,2.652200,0.017200,
7.183333,0.060000,10.120000,164.460000,-0.950000,38.050000,-1.190000,2.650100,0.027600,
7.191633,-2.450000,7.440000,162.940000,-0.390000,26.340000,-0.890000,2.647100,0.042100,
7.199933,-6.690000,2.790000,161.120000,-2.940000,12.280000,-2.580000,2.643100,0.061200,
7.208333,-11.020000,-1.400000,162.550000,-8.230000,-1.080000,-5.420000,2.639200,0.080200,
7.216633,-15.440000,-4.230000,168.820000,-17.390000,-12.910000,-9.230000,2.662600,0.127200,
7.224933,-20.200000,-4.890000,182.750000,-31.460000,-21.260000,-13.570000,2.687100,0.175400,
7.233333,-24.980000,-3.900000,204.540000,-48.350000,-25.410000,-18.140000,2.680600,0.241800,
7.241633,-28.130000,-2.700000,232.220000,-62.310000,-23.240000,-22.690000,2.666300,0.312900,
7.249933,-29.610000,-3.160000,258.390000,-72.360000,-14.000000,-26.100000,2.657900,0.358300,
7.258333,-29.500000,-4.970000,281.990000,-78.930000,2.030000,-28.180000,2.664600,0.338100,
7.266633,-28.150000,-5.730000,302.820000,-83.700000,21.990000,-28.810000,2.671400,0.317900,
7.274933,-25.660000,-5.120000,321.570000,-86.890000,45.030000,-28.140000,2.658200,0.306100,
7.283333,-22.490000,-3.680000,338.200000,-88.710000,66.590000,-26.480000,2.638800,0.296900,
7.291633,-18.090000,-2.710000,350.050000,-86.170000,85.410000,-24.010000,2.621400,0.292900,
7.299933,-12.200000,-2.350000,356.730000,-78.310000,101.660000,-20.870000,2.610800,0.304900,
7.308333,-6.160000,-1.360000,359.720000,-69.650000,113.450000,-17.490000,2.600500,0.317100,
7.316633,-0.640000,0.640000,360.760000,-62.860000,120.670000,-14.310000,2.594000,0.330700,
7.324933,4.020000,3.080000,363.530000,-59.700000,125.010000,-12.430000,2.587600,0.344400,
7.333333,7.980000,4.840000,370.530000,-58.840000,127.350000,-12.390000,2.599300,0.355500,
7.341633,9.840000,5.200000,376.730000,-60.400000,126.880000,-13.780000,2.634000,0.363300,
7.349933,8.920000,3.530000,376.580000,-63.180000,126.570000,-15.990000,2.652300,0.369000,
7.358333,6.470000,0.580000,372.860000,-65.900000,127.150000,-18.870000,2.628400,0.369000,
7.366633,4.450000,-2.160000,370.900000,-67.190000,129.730000,-21.950000,2.604500,0.369000,
7.374933,2.510000,-4.500000,371.190000,-68.270000,134.080000,-25.070000,2.611100,0.370000,
7.383333,0.750000,-5.510000,371.600000,-70.850000,139.400000,-27.860000,2.645800,0.371800,
7.391633,-0.450000,-4.820000,369.040000,-73.260000,144.220000,-29.400000,2.662900,0.373300,
7.399933,-1.060000,-2.720000,362.410000,-74.460000,148.280000,-29.480000,2.648600,0.374100,
7.408333,0.410000,1.130000,355.270000,-72.900000,152.410000,-28.260000,2.634300,0.374900,
7.416633,5.320000,7.390000,352.190000,-68.390000,157.690000,-26.090000,2.646300,0.373600,
7.424933,10.310000,12.280000,350.530000,-61.910000,163.830000,-24.020000,2.663400,0.371900,
7.433333,12.980000,14.220000,345.340000,-55.730000,169.550000,-22.420000,2.674000,0.369400,
7.441633,14.360000,15.070000,338.400000,-51.440000,174.680000,-20.960000,2.676400,0.365900,
7.449933,15.470000,15.730000,332.370000,-47.930000,179.260000,-19.370000,2.678800,0.362300,
7.458333,16.460000,15.710000,327.120000,-44.290000,183.180000,-17.700000,2.679000,0.359300,
7.466633,17.760000,14.240000,322.810000,-40.210000,186.140000,-16.340000,2.679000,0.356400,
7.474933,19.320000,11.700000,320.810000,-37.010000,188.490000,-15.550000,2.684700,0.354500,
7.483333,20.190000,7.370000,318.020000,-32.670000,189.620000,-14.400000,2.695700,0.353700,
7.491633,22.120000,3.980000,313.100000,-26.750000,188.870000,-11.690000,2.708200,0.353100,
7.499933,25.090000,2.000000,308.140000,-20.420000,186.260000,-8.040000,2.725700,0.353500,
7.508333,27.690000,-0.010000,305.920000,-14.530000,182.070000,-5.310000,2.743100,0.353900,
7.516633,28.970000,-3.780000,304.790000,-7.640000,176.500000,-3.790000,2.734500,0.355500,
7.524933,29.100000,-6.540000,300.280000,-1.000000,170.150000,-2.150000,2.715800,0.357600,
7.533333,27.690000,-6.620000,292.140000,3.830000,163.700000,0.110000,2.704400,0.359000,
7.541633,25.140000,-4.770000,282.430000,7.520000,157.270000,2.600000,2.708800,0.359000,
7.549933,22.970000,-1.430000,277.310000,9.080000,151.640000,3.780000,2.713100,0.359000,
7.558333,21.550000,3.710000,278.010000,7.730000,147.050000,3.300000,2.718300,0.358700,
7.566633,20.690000,10.050000,284.410000,4.010000,142.120000,1.710000,2.723700,0.358300,
7.574933,20.740000,17.130000,292.280000,0.290000,136.550000,0.530000,2.738700,0.358800,
7.583333,19.740000,23.490000,296.350000,-4.390000,129.650000,-0.190000,2.768100,0.360800,
7.591633,16.630000,26.150000,299.370000,-9.550000,120.700000,-1.690000,2.797500,0.362800,
7.599933,12.020000,25.070000,303.770000,-14.920000,110.280000,-4.260000,2.774500,0.366700,
7.608333,8.340000,23.350000,312.530000,-20.960000,101.080000,-7.470000,2.744400,0.370800,
7.616633,5.030000,22.100000,322.580000,-28.690000,92.890000,-10.700000,2.743400,0.375100,
7.624933,1.540000,20.210000,330.830000,-37.370000,85.310000,-13.340000,2.753700,0.379500,
7.633333,-1.880000,17.760000,334.500000,-46.240000,79.570000,-15.090000,2.760300,0.383700,
7.641633,-4.880000,15.240000,333.310000,-54.310000,76.040000,-15.820000,2.751500,0.387500,
7.649933,-4.760000,15.160000,332.540000,-58.290000,75.870000,-15.380000,2.742800,0.391200,
7.658333,-0.740000,18.080000,334.240000,-57.810000,79.340000,-13.790000,2.738500,0.394500,
7.666633,5.150000,23.120000,338.040000,-57.690000,84.050000,-11.930000,2.735300,0.397700,
7.674933,9.910000,27.920000,339.010000,-58.810000,86.970000,-9.960000,2.732900,0.400300,
7.683333,13.650000,32.100000,339.210000,-59.890000,87.650000,-8.040000,2.732500,0.401600,
7.691633,17.080000,36.150000,345.330000,-59.400000,85.670000,-7.040000,2.732100,0.402800,
7.699933,20.200000,40.060000,356.470000,-57.250000,81.560000,-6.810000,2.742800,0.402300,
7.708333,22.240000,42.260000,365.910000,-53.180000,76.830000,-6.110000,2.755100,0.401500,
7.716633,22.440000,41.680000,373.630000,-49.530000,71.010000,-5.200000,2.766000,0.397500,
7.724933,22.380000,41.440000,382.470000,-48.800000,64.450000,-4.190000,2.774300,0.387800,
7.733333,24.110000,43.300000,392.910000,-47.410000,58.990000,-2.290000,2.783600,0.376300,
7.741633,26.540000,46.040000,403.100000,-45.160000,54.060000,0.030000,2.796700,0.358100,
7.749933,26.290000,46.760000,406.550000,-44.450000,48.040000,1.390000,2.809800,0.339800,
7.758333,23.190000,46.100000,399.650000,-47.540000,41.730000,2.050000,2.814600,0.315600,
7.766633,19.890000,45.620000,383.940000,-50.270000,35.030000,3.150000,2.815400,0.288500,
7.774933,18.310000,47.150000,366.060000,-51.310000,26.430000,4.180000,2.806200,0.262500,
7.783333,18.080000,50.410000,346.640000,-52.570000,16.250000,4.630000,2.771400,0.239400,
7.791633,17.250000,51.980000,323.480000,-53.610000,4.540000,4.080000,2.736500,0.216300,
7.799933,15.090000,50.400000,295.240000,-53.250000,-8.870000,2.600000,2.723400,0.191100,
7.808333,12.470000,46.310000,261.800000,-50.700000,-23.010000,1.400000,2.722500,0.164700,
7.816633,12.590000,42.890000,227.240000,-44.770000,-35.780000,2.150000,2.708000,0.140500,
7.824933,14.860000,40.630000,194.190000,-36.280000,-46.430000,3.840000,2.678800,0.118500,
7.833333,16.470000,38.550000,164.010000,-30.080000,-54.910000,4.560000,2.649700,0.096500,
7.841633,16.000000,35.910000,136.780000,-28.670000,-61.400000,3.480000,2.601400,0.077800,
7.849933,14.470000,32.890000,112.030000,-27.330000,-64.740000,2.710000,2.549600,0.059800,
7.858333,12.360000,29.760000,89.110000,-23.730000,-65.180000,2.960000,2.505900,0.046600,
7.866633,10.010000,26.900000,71.800000,-21.180000,-64.690000,3.220000,2.466000,0.035700,
7.874933,7.930000,25.060000,63.160000,-21.090000,-64.020000,2.540000,2.426200,0.024900,
7.883333,6.060000,24.140000,62.870000,-22.830000,-62.790000,0.900000,2.410200,0.018900,
7.891633,4.520000,22.970000,66.180000,-23.420000,-60.410000,-0.410000,2.396300,0.013300,
7.899933,3.580000,21.310000,71.840000,-22.460000,-57.230000,-0.930000,2.348100,0.008700,
7.908333,3.310000,19.090000,76.770000,-19.640000,-53.450000,0.050000,2.288900,0.004300,
7.916633,3.050000,16.440000,80.230000,-17.720000,-50.630000,1.070000,2.240200,0.001000,
7.924933,3.160000,13.900000,83.710000,-17.020000,-48.330000,1.970000,2.224400,0.001000,
7.933333,4.230000,12.250000,86.570000,-14.400000,-43.400000,3.690000,2.208500,0.001000,
7.941633,6.150000,11.360000,87.630000,-8.830000,-35.240000,6.540000,2.196700,0.001000,
7.949933,7.180000,11.460000,87.210000,-3.650000,-27.190000,8.320000,2.185600,0.001000,
7.958333,7.650000,13.180000,87.400000,-1.260000,-20.860000,8.570000,2.176300,0.001000,
7.966633,7.710000,15.620000,86.830000,-0.270000,-15.070000,8.170000,2.170900,0.001000,
7.974933,7.550000,17.490000,86.550000,1.070000,-7.860000,7.800000,2.165400,0.001000,
7.983333,7.360000,19.110000,87.440000,2.110000,0.100000,7.080000,2.137300,0.001000,
7.991633,7.340000,20.920000,88.930000,1.140000,6.050000,5.230000,2.107100,0.001000,
7.999933,6.540000,21.750000,87.860000,-1.690000,8.790000,2.310000,2.092100,0.001000,
8.008333,3.820000,21.260000,84.580000,-6.580000,7.670000,-1.820000,2.100000,0.001000,
8.016633,0.600000,19.310000,79.580000,-10.940000,5.350000,-5.090000,2.102400,0.001000,
8.024933,-2.810000,15.980000,71.670000,-13.780000,2.900000,-7.100000,2.087300,0.001000,
8.033333,-6.250000,12.380000,59.660000,-14.840000,0.900000,-8.260000,2.072200,0.001000,
8.041633,-9.980000,9.860000,45.570000,-16.180000,-2.400000,-9.940000,2.059900,0.001000,
8.049933,-12.650000,8.900000,36.970000,-18.100000,-6.420000,-11.680000,2.048700,0.001000,
8.058333,-14.490000,8.710000,34.890000,-19.030000,-8.950000,-12.660000,2.044300,0.001000,
8.066633,-16.040000,8.440000,36.500000,-18.460000,-10.150000,-13.160000,2.054600,0.001000,
8.074933,-16.920000,7.150000,37.220000,-15.450000,-9.540000,-13.480000,2.064900,0.001000,
8.083333,-16.690000,4.980000,36.900000,-9.920000,-6.880000,-13.560000,2.092300,0.001000,
8.091633,-14.930000,2.970000,36.550000,-2.660000,-2.780000,-13.220000,2.124000,0.001000,
8.099933,-11.880000,1.080000,38.700000,4.710000,1.050000,-12.880000,2.144300,0.001000,
8.108333,-8.150000,-0.540000,44.020000,11.660000,4.800000,-12.160000,2.147400,0.001000,
8.116633,-5.680000,-2.550000,45.090000,18.730000,8.680000,-11.010000,2.150600,0.001000,
8.124933,-4.680000,-5.330000,40.310000,26.230000,12.540000,-9.610000,2.191500,0.001000,
8.133333,-3.790000,-8.740000,33.990000,34.060000,15.850000,-8.290000,2.237600,0.001000,
8.141633,-2.230000,-11.470000,30.360000,41.480000,18.820000,-6.610000,2.267000,0.000800,
8.149933,0.540000,-12.140000,26.910000,46.900000,21.740000,-4.540000,2.285300,0.000300,
8.158333,4.200000,-11.210000,22.690000,49.590000,24.560000,-2.480000,2.306900,0.000100,
8.166633,7.670000,-9.420000,18.170000,49.530000,26.820000,-0.620000,2.341400,0.000500,
8.174933,8.990000,-8.460000,13.890000,47.120000,27.270000,0.320000,2.376000,0.000900,
8.183333,8.530000,-8.440000,9.390000,42.710000,25.780000,0.070000,2.397800,0.001000,
8.191633,7.730000,-6.660000,8.650000,34.770000,24.320000,-1.430000,2.413600,0.001000,
8.199933,6.290000,-1.640000,11.560000,22.490000,24.170000,-3.670000,2.434000,0.001000,
8.208333,4.720000,4.610000,16.670000,9.260000,24.190000,-5.690000,2.466100,0.001000,
8.216633,2.820000,9.320000,25.490000,-1.060000,23.330000,-6.890000,2.498300,0.001000,
8.224933,0.350000,11.850000,39.200000,-7.700000,21.440000,-7.290000,2.554600,0.001000,
8.233333,-4.380000,13.010000,55.120000,-15.150000,18.890000,-10.040000,2.618400,0.001000,
8.241633,-8.910000,14.320000,71.980000,-23.480000,16.770000,-14.930000,2.657400,0.001000,
8.249933,-11.770000,16.890000,91.640000,-31.940000,15.950000,-19.730000,2.679800,0.001000,
8.258333,-14.250000,18.500000,110.210000,-38.930000,14.850000,-23.640000,2.702100,0.001000,
8.266633,-16.780000,18.300000,126.110000,-43.810000,12.940000,-26.550000,2.713200,0.001000,
8.274933,-18.290000,16.890000,135.120000,-45.780000,12.010000,-28.590000,2.723900,0.001000,
8.283333,-19.120000,15.640000,138.220000,-47.120000,12.790000,-30.400000,2.707200,0.000700,
8.291633,-19.150000,16.400000,136.680000,-49.280000,15.280000,-31.870000,2.683600,0.000300,
