index,x,y,z
28113,-91.01018524169922,30.882564544677734,177.27439880371094
28114,-90.42505645751953,30.803144454956055,177.7374725341797
28115,-87.02656555175781,32.02843475341797,178.1275177001953
28116,-87.6839828491211,31.892553329467773,178.00833129882812
28117,-87.18476867675781,31.765018463134766,178.63235473632812
28118,-86.69132232666016,32.134605407714844,177.97628784179688
28119,-86.6004638671875,32.03361129760742,178.37246704101562
28124,-93.7221908569336,29.40594482421875,177.3062744140625
28125,-93.93634796142578,30.18906593322754,176.5165252685547
28126,-90.10194396972656,31.207687377929688,177.4837646484375
28127,-89.53067779541016,31.42045021057129,177.72262573242188
28128,-89.50463104248047,31.729522705078125,177.17520141601562
28129,-88.96214294433594,31.757287979125977,177.4989776611328
28130,-88.81392669677734,31.440975189208984,178.16578674316406
28131,-88.38723754882812,31.76819610595703,177.850341796875
28132,-88.55648803710938,31.89399528503418,177.45401000976562
28134,-94.87698364257812,30.43260383605957,176.06851196289062
28136,-96.521240234375,30.654739379882812,175.7083740234375
28137,-96.52415466308594,30.987760543823242,175.4013671875
28138,-96.9283676147461,30.68560218811035,175.65342712402344
28139,-96.08464813232422,30.631433486938477,175.7600555419922
28140,-95.57665252685547,30.804521560668945,175.6505126953125
28141,-95.23481750488281,30.887311935424805,175.62628173828125
28143,-98.37635040283203,30.92522430419922,175.36376953125
28144,-99.1591567993164,31.276559829711914,174.864990234375
28145,-97.57968139648438,30.77239418029785,175.55836486816406
28148,-101.72731018066406,31.363115310668945,174.69595336914062
28245,-66.17691802978516,5.17623233795166,178.7418670654297
28247,-65.84264373779297,5.8130292892456055,178.76959228515625
28249,-65.61835479736328,6.684821128845215,178.9051513671875
28251,-65.10160827636719,8.449841499328613,179.22154235839844
28252,-64.75586700439453,9.217848777770996,179.2764129638672
28253,-64.38702392578125,10.131688117980957,179.3644256591797
28255,-63.89706039428711,11.05065631866455,179.37295532226562
28257,-64.24137115478516,11.876591682434082,179.6593017578125
28258,-64.00183868408203,12.645158767700195,179.74163818359375
28259,-64.2429428100586,13.065337181091309,179.89378356933594
28260,-64.12718200683594,13.236218452453613,179.88768005371094
28261,-64.35424041748047,13.775238037109375,180.0517120361328
28262,-64.62355041503906,14.353879928588867,180.2462158203125
28263,-64.89481353759766,14.94485855102539,180.45143127441406
28265,-65.16888427734375,15.55778980255127,180.6541290283203
28266,-65.3843765258789,16.175024032592773,180.83599853515625
28269,-65.5141372680664,16.802248001098633,180.9967498779297
28271,-65.62420654296875,17.500791549682617,181.12564086914062
28272,-65.79966735839844,17.95049476623535,181.21681213378906
28276,-65.86927795410156,18.41777801513672,181.283203125
28278,-65.86141967773438,19.140623092651367,181.31532287597656
28282,-65.918212890625,19.861671447753906,181.32089233398438
28354,-83.66984558105469,31.643465042114258,179.7144775390625
28355,-83.30382537841797,31.567163467407227,179.96475219726562
28357,-91.83690643310547,29.38144874572754,178.1741943359375
28358,-92.34728240966797,28.997037887573242,178.28858947753906
28359,-91.75043487548828,28.944480895996094,178.64137268066406
28360,-91.24601745605469,29.05998420715332,178.74488830566406
28361,-91.2898941040039,29.744136810302734,178.13658142089844
28362,-90.7225341796875,29.362321853637695,178.83319091796875
28363,-84.00019073486328,31.70027732849121,179.53811645507812
28364,-84.11309814453125,31.78253746032715,179.21957397460938
28365,-84.55795288085938,31.675600051879883,179.64776611328125
28367,-92.94397735595703,28.75623893737793,178.21511840820312
28368,-93.00431823730469,29.216812133789062,177.744873046875
28369,-93.53621673583984,28.849498748779297,177.87001037597656
28370,-90.69059753417969,29.87794303894043,178.40834045410156
28371,-90.1024398803711,29.68180274963379,178.99481201171875
28372,-84.48340606689453,31.828399658203125,179.06710815429688
28373,-84.99359893798828,31.803691864013672,179.18548583984375
28374,-90.30487060546875,30.256834030151367,178.35179138183594
28375,-89.92386627197266,30.629167556762695,178.2976837158203
28376,-89.87751770019531,30.994094848632812,177.97076416015625
28377,-89.31941223144531,30.899839401245117,178.43975830078125
28378,-88.54165649414062,31.093101501464844,178.7881317138672
28379,-88.15984344482422,31.5606632232666,178.4617919921875
28380,-87.8844985961914,31.316171646118164,179.03468322753906
28381,-87.62262725830078,31.617036819458008,178.68531799316406
28382,-87.20700073242188,31.518930435180664,179.2161102294922
28383,-85.49650573730469,31.76169776916504,179.3310089111328
28384,-85.48448181152344,31.888582229614258,178.90565490722656
28385,-86.03450012207031,31.832372665405273,179.08287048339844
28386,-94.27410888671875,28.971057891845703,177.57708740234375
28387,-94.56869506835938,29.482128143310547,177.06053161621094
28388,-94.90746307373047,29.032976150512695,177.3900146484375
28391,-95.15538787841797,29.900047302246094,176.53074645996094
28392,-95.32359313964844,29.321998596191406,177.04901123046875
28394,-95.88863372802734,29.564205169677734,176.7615509033203
28395,-95.95889282226562,30.087505340576172,176.270751953125
28396,-96.5604248046875,29.806318283081055,176.4999237060547
28398,-96.51210021972656,30.33235740661621,175.99740600585938
28399,-96.98085021972656,30.235509872436523,176.08847045898438
28400,-97.24967956542969,30.487314224243164,175.84518432617188
28401,-97.48091888427734,30.249916076660156,176.08404541015625
28403,-100.14503479003906,30.62691879272461,175.91534423828125
28404,-100.0785140991211,31.05730628967285,175.3115234375
28405,-100.51786041259766,30.916696548461914,175.5291748046875
28406,-99.69197845458984,30.648698806762695,175.8628387451172
28407,-99.57054138183594,31.021793365478516,175.33628845214844
28408,-99.0022964477539,30.608762741088867,175.79100036621094
28409,-98.4715805053711,30.5216064453125,175.80189514160156
28410,-98.02578735351562,30.452802658081055,175.88470458984375
28412,-101.23097229003906,31.01578712463379,175.51748657226562
28413,-101.75126647949219,31.0029239654541,175.67300415039062
28414,-100.89828491210938,31.159015655517578,175.12525939941406
28417,-102.94312286376953,31.442678451538086,174.59645080566406
28418,-102.24229431152344,31.31464385986328,174.89654541015625
28420,-103.81946563720703,31.535018920898438,174.3854522705078
28525,-67.19217681884766,3.432133436203003,178.9962615966797
28526,-67.44961547851562,2.8045103549957275,178.9651641845703
28528,-66.89163208007812,4.057733535766602,178.90757751464844
28529,-67.00041961669922,4.512157917022705,179.09552001953125
28530,-66.65129852294922,4.898858070373535,178.99209594726562
28531,-66.6731185913086,5.278587818145752,179.18753051757812
28533,-66.34490203857422,5.590184688568115,179.0711669921875
28534,-66.41299438476562,6.039594650268555,179.26841735839844
28537,-66.08211517333984,6.392045974731445,179.1551513671875
28538,-66.16416931152344,6.904106616973877,179.33290100097656
28540,-65.78622436523438,7.23971700668335,179.23922729492188
28541,-65.88593292236328,7.794946193695068,179.38409423828125
28542,-65.60071563720703,8.215149879455566,179.35662841796875
28543,-65.65685272216797,8.731894493103027,179.46826171875
28545,-65.32093811035156,9.083847045898438,179.423828125
28546,-65.4368667602539,9.691899299621582,179.57862854003906
28547,-65.06956481933594,10.203859329223633,179.566650390625
28548,-64.91485595703125,11.111011505126953,179.68540954589844
28549,-64.83777618408203,12.103360176086426,179.86073303222656
28551,-64.39434814453125,12.891985893249512,179.9009552001953
28552,-64.78074645996094,13.075444221496582,180.045166015625
28553,-64.6581802368164,12.638797760009766,179.91920471191406
28555,-64.5435562133789,13.48220157623291,180.05934143066406
28557,-64.74005126953125,14.17809772491455,180.2480926513672
28558,-64.89656066894531,14.076831817626953,180.2777099609375
28559,-64.9886703491211,14.785289764404297,180.4493408203125
28560,-65.04210662841797,14.650022506713867,180.43923950195312
28562,-65.26073455810547,15.399447441101074,180.63714599609375
28563,-65.27227783203125,15.25516128540039,180.60986328125
28565,-65.49931335449219,16.01605796813965,180.8168487548828
28566,-65.5177993774414,15.86992073059082,180.78506469726562
28568,-65.6716537475586,16.617534637451172,180.9879608154297
28569,-65.7124252319336,16.465360641479492,180.9583740234375
28572,-65.76982116699219,17.156557083129883,181.12368774414062
28573,-65.84593963623047,17.067153930664062,181.1225128173828
28575,-65.94490814208984,17.811664581298828,181.2340545654297
28578,-66.1134033203125,18.801176071166992,181.3972625732422
28580,-66.19181823730469,19.37974739074707,181.4457550048828
28581,-66.30677795410156,19.911527633666992,181.48001098632812
28582,-66.48546600341797,19.621681213378906,181.56094360351562
28585,-66.61666870117188,20.36716079711914,181.57846069335938
28590,-66.8601303100586,21.035198211669922,181.59906005859375
28599,-67.7615966796875,22.587188720703125,181.8694305419922
28646,-80.7783432006836,31.304006576538086,181.00987243652344
28647,-80.12102508544922,31.274417877197266,180.96763610839844
28649,-91.72349548339844,27.44792366027832,179.61334228515625
28650,-91.9441909790039,27.961069107055664,179.18258666992188
28651,-92.18544006347656,27.552509307861328,179.4073028564453
28652,-91.34032440185547,27.825008392333984,179.55474853515625
28653,-91.44793701171875,28.284582138061523,179.18630981445312
28654,-91.05751037597656,28.150693893432617,179.4653778076172
28655,-82.95792388916016,31.491121292114258,180.30284118652344
28656,-82.63976287841797,31.383808135986328,180.81153869628906
28657,-82.05305480957031,31.37082290649414,180.7604217529297
28658,-81.50501251220703,31.339628219604492,180.88258361816406
28659,-91.89453125,28.540672302246094,178.84121704101562
28660,-92.5176773071289,28.38528060913086,178.72119140625
28661,-92.66907501220703,27.744876861572266,179.1145477294922
28662,-91.4621353149414,28.667484283447266,178.91275024414062
28663,-91.09544372558594,28.54291534423828,179.17294311523438
28664,-90.78500366210938,28.321672439575195,179.51171875
28665,-90.7293930053711,28.773216247558594,179.24249267578125
28666,-83.84986114501953,31.473892211914062,180.44248962402344
28667,-84.10887145996094,31.605945587158203,179.944580078125
28668,-84.53216552734375,31.46994972229004,180.2803955078125
28669,-83.37386322021484,31.467206954956055,180.4380645751953
28671,-93.32612609863281,28.263967514038086,178.51419067382812
28672,-90.21455383300781,28.994873046875,179.44503784179688
28673,-85.01575469970703,31.303659439086914,180.58895874023438
28674,-85.18743133544922,31.461013793945312,180.04376220703125
28675,-85.50032043457031,31.293354034423828,180.42515563964844
28677,-94.04557037353516,28.513870239257812,178.0862579345703
28678,-89.60966491699219,30.253948211669922,178.85671997070312
28679,-89.50016021728516,29.806903839111328,179.36038208007812
28680,-89.14763641357422,30.12738037109375,179.3737030029297
28681,-88.94422149658203,30.59583282470703,179.12867736816406
28682,-88.66400909423828,30.32423973083496,179.6240997314453
28683,-88.18993377685547,30.845006942749023,179.43753051757812
28684,-88.17100524902344,30.483816146850586,179.93325805664062
28685,-87.56314849853516,30.851163864135742,180.0198516845703
28686,-87.56584167480469,31.16887664794922,179.5101318359375
28687,-87.00203704833984,31.2785701751709,179.84922790527344
28688,-86.47811126708984,31.540964126586914,179.6383056640625
28689,-86.42642211914062,31.306249618530273,180.1153106689453
28690,-85.88414001464844,31.445634841918945,180.08404541015625
28691,-85.79485321044922,31.645898818969727,179.6248016357422
28692,-85.19747161865234,31.633316040039062,179.58975219726562
28694,-94.83570861816406,28.515050888061523,177.91078186035156
28695,-94.29218292236328,27.867136001586914,178.68838500976562
28696,-86.29464721679688,31.719100952148438,179.34214782714844
28697,-86.70793914794922,31.719268798828125,179.07470703125
28699,-95.44760131835938,28.86697006225586,177.49386596679688
28700,-95.55974578857422,28.431726455688477,177.9150390625
28701,-86.39861297607422,31.786039352416992,179.11480712890625
28702,-96.1164779663086,28.71367835998535,177.58055114746094
28703,-96.38591766357422,29.244033813476562,177.0530548095703
28704,-96.82164001464844,28.879615783691406,177.38473510742188
28707,-97.0543441772461,29.43329620361328,176.84938049316406
28708,-95.84898376464844,29.134660720825195,177.17918395996094
28710,-97.5119400024414,29.80698013305664,176.49864196777344
28711,-97.11788177490234,29.895381927490234,176.40908813476562
28713,-98.37305450439453,29.7414493560791,176.63340759277344
28714,-98.38386535644531,30.166479110717773,176.2026824951172
28715,-98.83334350585938,29.994810104370117,176.44639587402344
28716,-97.96631622314453,29.761075973510742,176.5648651123047
28717,-97.87506866455078,30.087045669555664,176.24644470214844
28719,-100.4392318725586,30.232154846191406,176.48056030273438
28720,-100.82049560546875,30.765403747558594,175.78663635253906
28721,-100.96778869628906,30.516550064086914,176.23231506347656
28722,-99.86078643798828,30.251663208007812,176.36334228515625
28723,-99.36334991455078,30.212623596191406,176.32302856445312
28727,-101.37358093261719,30.548480987548828,176.33485412597656
28728,-102.65303039550781,31.126670837402344,175.64447021484375
28729,-102.17833709716797,30.98291778564453,175.86575317382812
28732,-103.34313201904297,31.340534210205078,175.41734313964844
28737,-104.40971374511719,31.524070739746094,175.15689086914062
28738,-103.88385772705078,31.410757064819336,175.36651611328125
28742,-105.66635131835938,31.820899963378906,174.91964721679688
28743,-105.0137710571289,31.66514778137207,175.1780548095703
28744,-105.4080581665039,31.637453079223633,175.61993408203125
28748,-106.30450439453125,32.01511764526367,174.7131805419922
28751,-107.36061096191406,32.259788513183594,174.66664123535156
28752,-106.81086730957031,32.1328125,174.97775268554688
28754,-108.92928314208984,32.357608795166016,174.44964599609375
28755,-108.18804931640625,32.33794403076172,174.64501953125
28757,-110.4351577758789,32.20369338989258,174.23565673828125
28758,-109.72166442871094,32.257850646972656,174.49217224121094
28762,-113.01536560058594,31.592193603515625,174.02175903320312
28763,-112.39503479003906,31.776397705078125,173.97276306152344
28766,-113.82933807373047,31.374784469604492,173.92845153808594
28767,-114.61491394042969,31.28891372680664,173.55093383789062
28775,-115.2042007446289,31.194726943969727,173.35189819335938
28843,-67.83613586425781,3.07033634185791,179.4375457763672
28844,-67.63048553466797,3.5147438049316406,179.36582946777344
28846,-67.52607727050781,3.989330291748047,179.38182067871094
28847,-67.46312713623047,4.561728477478027,179.47964477539062
28850,-67.11979675292969,4.952605247497559,179.38990783691406
28851,-67.07422637939453,5.3550214767456055,179.4542236328125
28853,-66.86378479003906,5.737793922424316,179.4056854248047
28854,-66.88690948486328,6.165076732635498,179.47613525390625
28856,-66.64151763916016,6.564311504364014,179.45516967773438
28857,-66.67005920410156,7.081419467926025,179.52719116210938
28859,-66.41334533691406,7.499761581420898,179.47059631347656
28860,-66.4256362915039,8.002616882324219,179.5534210205078
28862,-66.14553833007812,8.41132926940918,179.55006408691406
28863,-66.14816284179688,8.91041374206543,179.62637329101562
28864,-65.91655731201172,9.33992862701416,179.61752319335938
28865,-65.95907592773438,9.854693412780762,179.69927978515625
28866,-65.77342987060547,10.331746101379395,179.75389099121094
28867,-65.31364440917969,10.63859748840332,179.69781494140625
28869,-65.70099639892578,10.906975746154785,179.83616638183594
28870,-65.65926361083984,11.335775375366211,179.9001922607422
28872,-65.4622573852539,11.75816535949707,179.9453887939453
28873,-65.41717529296875,12.247132301330566,180.01939392089844
28875,-65.17229461669922,12.68781852722168,180.06973266601562
28876,-65.19689178466797,13.17255973815918,180.17303466796875
28878,-65.0216293334961,13.603257179260254,180.22271728515625
28879,-65.16443634033203,14.537150382995605,180.44467163085938
28880,-65.43832397460938,14.62853717803955,180.5120849609375
28881,-65.34628295898438,14.2728853225708,180.42337036132812
28883,-65.32070922851562,15.115455627441406,180.59010314941406
28884,-65.49822235107422,15.000409126281738,180.59835815429688
28885,-65.54997253417969,15.712413787841797,180.7528076171875
28886,-65.6857681274414,15.51364803314209,180.735107421875
28888,-65.76162719726562,16.315526962280273,180.9307098388672
28889,-65.92638397216797,16.10184097290039,180.9066162109375
28891,-65.87022399902344,16.840831756591797,181.07334899902344
28892,-66.10142517089844,16.806766510009766,181.102783203125
28894,-65.99795532226562,17.476032257080078,181.20932006835938
28895,-66.05079650878906,17.709741592407227,181.24655151367188
28896,-66.18310546875,17.389869689941406,181.24119567871094
28897,-66.15601348876953,17.716121673583984,181.27069091796875
28899,-66.09881591796875,17.950355529785156,181.28346252441406
28904,-66.8704605102539,20.051822662353516,181.70916748046875
28905,-66.66590118408203,19.512544631958008,181.6139678955078
28906,-67.08702087402344,19.819562911987305,181.75961303710938
28907,-66.80644989013672,19.277362823486328,181.63455200195312
28908,-67.11679077148438,20.674516677856445,181.76220703125
28909,-67.34854888916016,20.3853759765625,181.8800811767578
28912,-67.36952209472656,21.2625675201416,181.82479858398438
28913,-67.6507797241211,20.96709632873535,181.9932098388672
28917,-67.55022430419922,21.768667221069336,181.86276245117188
28918,-67.90261840820312,21.564434051513672,182.0543975830078
28921,-68.02566528320312,22.187583923339844,182.05711364746094
28923,-68.2623519897461,22.767173767089844,182.11965942382812
28926,-68.39515686035156,23.167997360229492,182.11036682128906
28928,-68.82330322265625,23.401931762695312,182.31118774414062
28930,-69.4455795288086,23.751087188720703,182.5556182861328
28933,-69.66777038574219,24.51445770263672,182.5162353515625
28934,-70.13863372802734,24.92810821533203,182.64894104003906
28936,-70.25056457519531,25.32712173461914,182.59547424316406
28937,-70.33096313476562,25.681991577148438,182.55018615722656
28940,-70.62296295166016,25.80731201171875,182.68215942382812
28942,-71.80282592773438,26.62425422668457,182.93917846679688
28947,-73.41686248779297,27.976959228515625,182.91566467285156
28950,-73.80303192138672,28.21874237060547,182.91981506347656
28954,-75.67909240722656,29.805946350097656,182.6408233642578
28955,-76.0944595336914,30.261743545532227,182.4823760986328
28958,-76.75379180908203,30.37763214111328,182.5894012451172
28959,-77.3516845703125,30.724828720092773,182.28782653808594
28961,-78.02440643310547,30.734588623046875,182.3475341796875
28962,-78.96223449707031,30.857269287109375,182.27493286132812
28964,-90.82636260986328,27.157115936279297,180.3233184814453
28965,-91.20970916748047,27.323841094970703,179.96014404296875
28966,-91.1257553100586,26.75495147705078,180.4231414794922
28967,-79.98738098144531,31.07094955444336,181.73065185546875
28969,-91.57530212402344,26.980714797973633,180.0093536376953
28970,-92.14391326904297,27.080501556396484,179.76315307617188
28971,-90.75592803955078,27.773929595947266,179.90933227539062
28972,-90.45921325683594,27.291728973388672,180.46905517578125
28973,-90.12405395507812,27.783910751342773,180.33094787597656
28974,-80.84917449951172,31.028961181640625,181.87185668945312
28975,-81.41736602783203,31.13687515258789,181.57315063476562
28977,-92.46526336669922,27.385292053222656,179.45138549804688
28978,-92.83413696289062,27.01534652709961,179.6317901611328
28979,-92.44351959228516,26.70148468017578,179.99330139160156
28980,-90.37588500976562,28.361774444580078,179.76522827148438
28981,-89.70561218261719,28.52913475036621,180.140625
28982,-82.35151672363281,31.208663940429688,181.34556579589844
28983,-82.83627319335938,31.165369033813477,181.35133361816406
28984,-81.87675476074219,31.23490333557129,181.30833435058594
28986,-93.44184112548828,27.502717971801758,179.1352996826172
28987,-89.60652160644531,29.2959041595459,179.6674041748047
28988,-89.12458038330078,29.110261917114258,180.26055908203125
28989,-84.51490020751953,31.235506057739258,180.90098571777344
28990,-83.98062133789062,31.1978816986084,181.13162231445312
28991,-83.34243774414062,31.284433364868164,181.0259552001953
28993,-88.96636199951172,29.759082794189453,179.85935974121094
28994,-88.69125366210938,29.465959548950195,180.35089111328125
28995,-88.40924835205078,29.842098236083984,180.2772979736328
28996,-88.47407531738281,30.123065948486328,179.96571350097656
28997,-88.16044616699219,30.189302444458008,180.23382568359375
28998,-86.74690246582031,30.602479934692383,181.0350799560547
28999,-86.75704193115234,30.979631423950195,180.46902465820312
29000,-87.35027313232422,30.52788543701172,180.68792724609375
29001,-86.15874481201172,30.837772369384766,181.00112915039062
29002,-86.03804779052734,31.19392967224121,180.52072143554688
29003,-85.45428466796875,31.106117248535156,180.92515563964844
29004,-84.9688949584961,31.157827377319336,180.94595336914062
29006,-87.8395004272461,30.43885612487793,180.3226776123047
29008,-95.3225326538086,27.910024642944336,178.45547485351562
29009,-96.08175659179688,28.133201599121094,178.16720581054688
29011,-96.6706314086914,28.394412994384766,177.8749542236328
29013,-97.30368041992188,28.580385208129883,177.726806640625
29014,-97.02760314941406,28.252899169921875,178.0363006591797
29016,-97.74928283691406,28.512893676757812,177.82208251953125
29017,-98.01238250732422,28.903772354125977,177.43377685546875
29018,-98.23907470703125,28.464996337890625,177.89913940429688
29019,-97.4601821899414,29.081514358520508,177.20706176757812
29020,-98.66326141357422,28.999122619628906,177.41676330566406
29021,-99.25151062011719,29.4204158782959,177.0751953125
29022,-99.09402465820312,28.805538177490234,177.70663452148438
29023,-98.00994873046875,29.389446258544922,176.9525146484375
29024,-98.62483978271484,29.45189666748047,176.96133422851562
29025,-97.60171508789062,29.4708194732666,176.82025146484375
29028,-99.64714813232422,29.282766342163086,177.31478881835938
29029,-99.8482894897461,29.767677307128906,176.8459014892578
29030,-100.15153503417969,29.457368850708008,177.25021362304688
29031,-99.52272033691406,29.900318145751953,176.65650939941406
29032,-99.14396667480469,29.798349380493164,176.69027709960938
29035,-100.95426940917969,29.918907165527344,177.0172576904297
29036,-100.5421371459961,29.748537063598633,177.0518035888672
29037,-101.89730072021484,30.599878311157227,176.45321655273438
29038,-101.55183410644531,30.131771087646484,177.0012969970703
29040,-102.51995086669922,30.703231811523438,176.52169799804688
29042,-103.19127655029297,30.99838638305664,176.3053741455078
29044,-104.20521545410156,31.376495361328125,175.78494262695312
29045,-103.78428649902344,31.213180541992188,176.02171325683594
29047,-104.82707214355469,31.388343811035156,176.05282592773438
29048,-104.237548828125,31.21692657470703,176.26416015625
29050,-106.23149108886719,31.943889617919922,175.27015686035156
29051,-105.97819519042969,31.744239807128906,175.73765563964844
29052,-105.62345886230469,31.465362548828125,176.21849060058594
29054,-107.2777099609375,32.1530647277832,175.37022399902344
29055,-106.74236297607422,31.956317901611328,175.8272247314453
29057,-108.85204315185547,32.17713928222656,175.17440795898438
29058,-108.40279388427734,32.05226516723633,175.6271514892578
29059,-107.80208587646484,32.249393463134766,175.2920684814453
29061,-110.37447357177734,31.925569534301758,175.0778045654297
29062,-109.86473846435547,31.930509567260742,175.37301635742188
29063,-109.36161804199219,32.14750671386719,175.11346435546875
29064,-111.9112319946289,31.717376708984375,174.5271759033203
29065,-111.3648910522461,31.600175857543945,175.2159423828125
29066,-110.83927154541016,31.904319763183594,174.82760620117188
29068,-113.31104278564453,31.146455764770508,174.7417449951172
29069,-113.9057846069336,31.065670013427734,174.5428009033203
29070,-112.552978515625,31.414051055908203,174.69100952148438
29073,-114.4262924194336,31.003658294677734,174.3498992919922
29074,-115.162353515625,30.9315242767334,174.0898895263672
29092,-116.5027847290039,30.488733291625977,174.16830444335938
29159,-68.88121795654297,1.4969251155853271,179.77928161621094
29160,-68.49405670166016,1.9290677309036255,179.61932373046875
29161,-68.9178237915039,1.8940925598144531,179.9305419921875
29162,-68.6982192993164,2.313127279281616,179.85232543945312
29163,-68.33368682861328,2.717133045196533,179.68373107910156
29164,-68.74019622802734,2.726208448410034,179.9327850341797
29165,-68.42005920410156,3.0905051231384277,179.79940795898438
29166,-68.00759887695312,3.512812614440918,179.6337432861328
29167,-68.53678894042969,3.442934274673462,179.93141174316406
29169,-68.23573303222656,3.918173313140869,179.8406219482422
29170,-67.84034729003906,4.339232921600342,179.68423461914062
29171,-68.24349975585938,4.350656986236572,179.84860229492188
29172,-67.90199279785156,4.922143459320068,179.7302703857422
29173,-67.36662292480469,5.20643949508667,179.5660858154297
29176,-67.45352935791016,5.6253275871276855,179.6530303955078
29177,-68.19266510009766,5.714818954467773,179.88729858398438
29178,-69.01301574707031,5.037595272064209,180.15977478027344
29179,-67.18846130371094,5.998178482055664,179.5792236328125
29181,-67.33251953125,6.429141521453857,179.69869995117188
29182,-67.07801818847656,6.94636344909668,179.64956665039062
29184,-67.6973648071289,7.212034702301025,179.8112030029297
29185,-68.08781433105469,6.434244632720947,179.89059448242188
29186,-68.60523223876953,7.118155479431152,179.99911499023438
29187,-67.0212173461914,7.426448345184326,179.66078186035156
29188,-66.8215560913086,7.86250114440918,179.6297607421875
29190,-68.34026336669922,8.178504943847656,179.94210815429688
29191,-67.37757873535156,7.957006931304932,179.78594970703125
