index,x,y,z
224,-115.44364166259766,27.716211318969727,196.05870056152344
225,-116.8747329711914,27.81279182434082,195.92965698242188
1487,-75.66213989257812,3.676251173019409,183.64425659179688
1488,-76.86602783203125,3.4723048210144043,183.73878479003906
1489,-76.70262145996094,5.1320600509643555,183.685791015625
1490,-77.58096313476562,4.004561424255371,183.7869873046875
1491,-71.16795349121094,-5.632967948913574,184.5345916748047
1492,-72.5243911743164,-5.261122226715088,184.4622039794922
1495,-117.84986877441406,9.269024848937988,183.76031494140625
1496,-118.94776916503906,10.397872924804688,183.69747924804688
1497,-117.78509521484375,10.856743812561035,183.8351593017578
1498,-120.10323333740234,9.926454544067383,183.62648010253906
1499,-119.82897186279297,11.14887809753418,183.69003295898438
1500,-116.62684631347656,2.505537509918213,183.93917846679688
1501,-116.61642456054688,4.2347798347473145,183.8970184326172
1502,-115.29405212402344,3.4328384399414062,184.1101531982422
1503,-111.19947052001953,-4.3592209815979,184.6884307861328
1504,-112.11396026611328,-5.473447799682617,184.48355102539062
1505,-112.1324691772461,-3.7579991817474365,184.45733642578125
1506,-113.24108123779297,-6.023711204528809,184.3083038330078
1507,-112.24833679199219,-6.961034774780273,184.5946502685547
1508,-115.2139892578125,-0.5297633409500122,184.04794311523438
1509,-115.69033813476562,0.5354166626930237,184.03973388671875
1510,-114.30480194091797,0.6410597562789917,184.2360076904297
1511,-113.66248321533203,-10.621725082397461,185.1294708251953
1512,-112.54202270507812,-10.142786979675293,185.24172973632812
2248,-77.97484588623047,6.1917853355407715,183.87278747558594
2249,-76.50721740722656,6.455811500549316,183.71791076660156
2250,-75.39219665527344,5.898951530456543,183.6142120361328
2327,-112.4839859008789,27.38466453552246,196.8435516357422
2328,-111.52799224853516,26.564010620117188,195.71615600585938
2329,-112.73789978027344,27.045551300048828,195.5505828857422
2330,-112.35688781738281,26.279029846191406,194.42417907714844
2506,-64.56686401367188,15.352384567260742,187.0437774658203
2518,-83.65826416015625,12.466347694396973,187.48605346679688
2526,-82.93534088134766,11.035541534423828,186.71607971191406
2589,-82.475341796875,23.947189331054688,192.67979431152344
2590,-82.2275161743164,25.20254898071289,193.62078857421875
2591,-81.73434448242188,24.450212478637695,192.4683380126953
2694,-69.6857681274414,-7.634721279144287,185.5260772705078
2791,-80.67684936523438,21.14422035217285,189.51312255859375
2792,-81.14997863769531,19.56123161315918,188.84909057617188
2793,-81.33540344238281,20.808856964111328,189.68028259277344
2794,-81.5047607421875,22.084245681762695,190.51510620117188
3040,-80.26265716552734,15.020383834838867,186.56687927246094
3041,-79.8136978149414,16.665283203125,186.9934844970703
3042,-79.36408996582031,15.155882835388184,186.34242248535156
3050,-115.64250183105469,-14.17984676361084,186.74684143066406
3051,-116.38640594482422,-14.083819389343262,186.73727416992188
3069,-101.37550354003906,-10.201189994812012,189.33468627929688
3107,-122.08032989501953,6.828153133392334,183.82608032226562
3108,-122.6229019165039,6.378610610961914,183.97071838378906
3217,-68.98429107666016,7.072837829589844,184.10015869140625
3218,-68.12267303466797,7.256423473358154,184.2900390625
3387,-119.49946594238281,17.64595603942871,185.0924835205078
3388,-118.90152740478516,18.580259323120117,185.57785034179688
3389,-117.87596130371094,17.888614654541016,185.44029235839844
3390,-68.91597747802734,4.168659210205078,183.9536590576172
3391,-69.28205871582031,5.02163028717041,183.9410858154297
3473,-104.0321044921875,2.587557315826416,187.8633575439453
3474,-104.73233032226562,3.674408435821533,187.6549530029297
3602,-122.0003890991211,20.096662521362305,186.3174591064453
3603,-123.25035095214844,19.19318389892578,186.0218963623047
3604,-122.49006652832031,20.516841888427734,186.59188842773438
3618,-122.99620056152344,10.975484848022461,183.890869140625
3619,-122.32353973388672,11.632055282592773,183.81976318359375
3620,-122.02593994140625,10.072890281677246,183.7398223876953
3621,-121.35311889648438,11.291799545288086,183.7083740234375
3644,-106.03724670410156,-2.1688554286956787,186.44915771484375
3645,-105.55232238769531,-3.2488269805908203,186.5914306640625
3646,-106.87334442138672,-3.67682147026062,186.11492919921875
3704,-109.07545471191406,5.979396820068359,186.17127990722656
3705,-109.86595916748047,5.255947589874268,185.7991180419922
3706,-110.48936462402344,6.4610395431518555,185.5957489013672
3757,-82.132080078125,7.314548015594482,185.460693359375
3858,-121.97037506103516,8.64526081085205,183.74191284179688
3859,-122.46934509277344,9.808565139770508,183.82322692871094
4115,-76.48648071289062,-6.049234390258789,185.09359741210938
4116,-75.27528381347656,-5.447601318359375,184.7598876953125
4117,-75.04251098632812,-6.576162815093994,184.92247009277344
4118,-76.26480865478516,-2.3989388942718506,184.3528289794922
4119,-75.89265441894531,-3.890835762023926,184.567138671875
4120,-77.15492248535156,-3.023844003677368,184.5621795654297
4121,-70.53053283691406,4.176324844360352,183.74160766601562
4122,-69.20413970947266,3.004462242126465,183.8802947998047
4123,-69.26396179199219,-5.308482646942139,184.81114196777344
4124,-70.3543930053711,-5.74752140045166,184.66842651367188
4125,-70.61002349853516,-4.756862640380859,184.4125518798828
4128,-66.80331420898438,2.973912000656128,184.5613250732422
4134,-66.93647003173828,18.313901901245117,187.02015686035156
4135,-65.50724792480469,18.066938400268555,187.54238891601562
4136,-65.95832061767578,17.066120147705078,186.84091186523438
4143,-123.56257629394531,16.87080192565918,184.97171020507812
4144,-122.08267974853516,18.37633514404297,185.4245147705078
4145,-123.5363998413086,17.9058780670166,185.46705627441406
4155,-120.91629028320312,-6.7894978523254395,185.10470581054688
4160,-120.09496307373047,21.857769012451172,187.3113555908203
4161,-119.207763671875,21.1281795501709,186.94886779785156
4162,-120.4485092163086,20.630826950073242,186.58184814453125
5498,-123.27997589111328,12.358726501464844,184.0369110107422
5499,-122.09139251708984,12.710155487060547,183.88442993164062
5565,-82.87382507324219,12.580484390258789,187.05123901367188
5783,-72.896484375,-3.586080551147461,184.2130889892578
5784,-73.65656280517578,-3.075421094894409,184.2109832763672
5785,-72.92219543457031,-1.8950899839401245,184.014404296875
5786,-74.37228393554688,-1.6878563165664673,184.08387756347656
5802,-69.73002624511719,-6.015223026275635,184.873291015625
5803,-66.95663452148438,19.934694290161133,187.99530029296875
5804,-66.01591491699219,19.094100952148438,187.87326049804688
5805,-65.05001068115234,19.039613723754883,188.28805541992188
5807,-118.5210189819336,22.265209197998047,187.74179077148438
5808,-118.17538452148438,20.93702507019043,187.01913452148438
5859,-110.27207946777344,-1.1804012060165405,185.05824279785156
5860,-109.8219223022461,0.014602343551814556,185.32325744628906
5861,-109.32049560546875,-1.5541216135025024,185.34078979492188
6210,-72.13424682617188,-4.403019428253174,184.3047637939453
6211,-71.68229675292969,-3.5586602687835693,184.15711975097656
6215,-66.80007934570312,7.651785373687744,184.72311401367188
6216,-65.7054672241211,8.13693904876709,185.32171630859375
6217,-118.98062133789062,11.510769844055176,183.75808715820312
6218,-119.58882141113281,12.38003921508789,183.79519653320312
6219,-119.14065551757812,6.705327033996582,183.65890502929688
6220,-117.98743438720703,5.603283405303955,183.72840881347656
6221,-119.1290512084961,5.269473075866699,183.68414306640625
6222,-120.36833953857422,5.732852458953857,183.6725311279297
6223,-113.1291732788086,-7.161047458648682,184.433837890625
6224,-114.39525604248047,-6.538622856140137,184.19529724121094
6225,-112.51395416259766,-8.029402732849121,184.6908721923828
6228,-121.84500122070312,2.9206366539001465,184.04885864257812
6229,-118.00615692138672,-5.68022346496582,183.94029235839844
6230,-118.65044403076172,-6.956080913543701,184.26351928710938
6231,-118.67280578613281,-5.734708309173584,184.05303955078125
6232,-115.67060852050781,-4.710489273071289,183.938232421875
6233,-116.19769287109375,-6.276007175445557,184.01356506347656
6234,-116.9106216430664,-4.721932888031006,183.86001586914062
6235,-118.70748901367188,-4.490044116973877,183.90969848632812
6236,-119.3980712890625,-5.2813310623168945,184.08926391601562
6701,-123.22685241699219,10.005088806152344,183.9750518798828
6702,-123.4776840209961,9.046165466308594,184.10879516601562
6751,-122.31423950195312,0.09572261571884155,184.5791015625
6766,-66.51223754882812,13.245527267456055,185.45811462402344
6767,-65.32353973388672,12.56959342956543,186.03810119628906
6768,-66.35474395751953,11.8418607711792,185.26792907714844
6769,-64.87049865722656,13.762232780456543,186.54652404785156
6955,-68.38472747802734,2.413290500640869,184.01768493652344
6956,-68.40313720703125,3.418966293334961,184.0361785888672
6957,-67.87355041503906,3.2028443813323975,184.16917419433594
6958,-69.20680236816406,2.0120980739593506,183.8634796142578
6959,-68.13720703125,1.5855482816696167,184.08306884765625
6960,-68.76233673095703,1.703904628753662,183.9221954345703
7367,-124.82360076904297,20.027753829956055,187.0486297607422
7369,-125.00321197509766,21.172603607177734,187.88116455078125
7515,-120.16908264160156,2.1513898372650146,183.84046936035156
7516,-120.52029418945312,0.8507739305496216,183.99513244628906
7517,-120.93634033203125,1.90055251121521,183.95358276367188
7518,-121.64947509765625,1.0136191844940186,184.2184295654297
7583,-114.10392761230469,27.601049423217773,196.4267120361328
7584,-114.04154205322266,27.377464294433594,195.44325256347656
7597,-120.07049560546875,-0.8358105421066284,184.01483154296875
7598,-120.56034851074219,-1.2267305850982666,184.14051818847656
7599,-120.3931884765625,-0.09367018193006516,184.03543090820312
7600,-119.92658996582031,0.15277324616909027,183.9364013671875
7601,-119.32447814941406,-0.5439088344573975,183.92015075683594
7692,-124.78023529052734,18.234872817993164,186.14910888671875
7693,-124.56668853759766,17.855974197387695,185.84765625
7726,-122.28266143798828,16.53839874267578,184.646728515625
7727,-123.029541015625,16.1240177154541,184.6255340576172
7728,-122.80475616455078,16.970890045166016,184.8476104736328
7729,-122.30333709716797,17.596559524536133,185.04544067382812
7960,-121.86985778808594,20.938121795654297,186.77981567382812
8113,-73.63838958740234,-4.413623332977295,184.39739990234375
8114,-74.73782348632812,-4.148060321807861,184.46563720703125
8115,-73.9530258178711,-5.496096611022949,184.60389709472656
8404,-74.67243194580078,-7.263823986053467,184.97019958496094
8405,-74.32291412353516,-6.138742446899414,184.7361602783203
8406,-73.19229888916016,-7.311563968658447,184.8104705810547
8414,-74.09752655029297,-7.860602855682373,184.9799346923828
8415,-76.1259765625,-7.729794979095459,185.2884063720703
8416,-80.4682846069336,5.963094234466553,184.47628784179688
8417,-81.44204711914062,5.8664984703063965,184.8846435546875
8418,-82.09021759033203,6.541354656219482,185.29261779785156
8419,-82.39814758300781,5.768066883087158,185.32144165039062
8420,-83.78500366210938,5.5834760665893555,186.011474609375
8421,-82.89051055908203,6.664996147155762,185.72865295410156
8422,-83.38436126708984,7.564785957336426,186.16900634765625
8423,-67.14022064208984,2.19633150100708,184.39688110351562
8441,-121.6808090209961,-3.632580280303955,184.9845733642578
8442,-120.86042785644531,-3.5401134490966797,184.41893005371094
8443,-120.94649505615234,-4.086987495422363,184.53701782226562
8444,-120.3331298828125,-4.551912784576416,184.3859100341797
8445,-120.93879699707031,-4.843942642211914,184.68153381347656
8446,-120.64493560791016,-3.5340569019317627,184.3417205810547
8447,-120.58467102050781,-3.951856851577759,184.38584899902344
8448,-120.05638122558594,-3.993741750717163,184.20547485351562
8449,-121.3033218383789,-3.1892125606536865,184.61875915527344
8450,-121.76335906982422,-2.587163209915161,184.7243194580078
8451,-120.89872741699219,-2.7359707355499268,184.34100341796875
8452,-119.61271667480469,-2.4998130798339844,183.97181701660156
8453,-118.54583740234375,-2.065101146697998,183.84820556640625
8454,-118.40850830078125,-3.13783597946167,183.83523559570312
8455,-119.13702392578125,-3.4985060691833496,183.93551635742188
8456,-119.97362518310547,-3.1418914794921875,184.08351135253906
8457,-120.81288146972656,-3.1288561820983887,184.3446807861328
9176,-121.66557312011719,25.316652297973633,190.24346923828125
9177,-122.86213684082031,25.073060989379883,190.08575439453125
9178,-122.06646728515625,25.50556182861328,190.54727172851562
9260,-119.49551391601562,-8.110761642456055,184.7602081298828
9262,-120.32244110107422,-7.182779788970947,184.87416076660156
9263,-119.77123260498047,-7.05600643157959,184.5955047607422
9377,-66.60770416259766,1.4097524881362915,184.66204833984375
9772,-115.98065948486328,-2.7901787757873535,183.8890838623047
9773,-116.97997283935547,-3.4495961666107178,183.819580078125
9774,-116.8116683959961,-2.0820062160491943,183.84068298339844
10011,-121.95244598388672,3.8538596630096436,183.99525451660156
10013,-122.1019058227539,5.085690975189209,183.93386840820312
10014,-121.7419204711914,4.056521892547607,183.9180450439453
10015,-121.98291778564453,4.529055118560791,183.9390869140625
10016,-121.23797607421875,5.055554389953613,183.78436279296875
10017,-120.59255981445312,3.76995849609375,183.79173278808594
10018,-121.48590850830078,3.229015350341797,183.92645263671875
10070,-121.73092651367188,1.8051276206970215,184.15748596191406
10102,-119.63223266601562,-4.401216506958008,184.07786560058594
10103,-119.9022445678711,-5.201813697814941,184.28515625
10104,-120.18441009521484,-5.195562362670898,184.40042114257812
10105,-119.98458862304688,-6.0088701248168945,184.4499969482422
10111,-104.49445343017578,4.85040807723999,187.90476989746094
10112,-104.90707397460938,6.4166460037231445,187.8995819091797
10113,-104.15255737304688,7.2442946434021,188.3920135498047
10344,-69.09700775146484,1.4358667135238647,183.88673400878906
10345,-70.03226470947266,1.7261983156204224,183.76736450195312
10346,-69.13182067871094,0.9811054468154907,183.888671875
10347,-68.1862564086914,0.0091438889503479,184.11341857910156
10348,-68.6505126953125,-0.7548773884773254,184.03456115722656
10349,-68.42171478271484,0.881153404712677,184.01719665527344
10350,-68.66244506835938,1.2957613468170166,183.94833374023438
10502,-124.60501098632812,18.87688446044922,186.32301330566406
10503,-123.89994049072266,18.543581008911133,185.9042510986328
10600,-64.67041015625,17.20863914489746,187.71339416503906
10601,-64.38008880615234,18.03347396850586,188.2050323486328
10774,-121.00846862792969,0.4525613784790039,184.10882568359375
10775,-121.48434448242188,0.08478941023349762,184.2608184814453
10776,-121.62749481201172,0.5065135359764099,184.259765625
10777,-122.56199645996094,26.00352668762207,191.45729064941406
10778,-121.25495147705078,25.915103912353516,191.06239318847656
10825,-67.56244659423828,2.682713508605957,184.24322509765625
10884,-70.6677017211914,3.297710657119751,183.7195281982422
10885,-72.1909408569336,4.063868999481201,183.62498474121094
10886,-72.13744354248047,2.7603795528411865,183.6383056640625
10887,-70.79792022705078,2.4186434745788574,183.70057678222656
10888,-70.0087661743164,2.464460611343384,183.76364135742188
10950,-119.36848449707031,25.458961486816406,190.50148010253906
10951,-120.29175567626953,25.934226989746094,191.0824432373047
10952,-120.98304748535156,25.473339080810547,190.42872619628906
11045,-104.1136245727539,7.056464195251465,188.38616943359375
11046,-104.95014190673828,7.680940628051758,188.05076599121094
11047,-104.44839477539062,7.0204572677612305,188.21153259277344
11100,-124.1464614868164,19.91358184814453,186.64205932617188
11101,-123.64130401611328,20.892744064331055,187.0454559326172
11138,-105.86894989013672,6.4145731925964355,187.49859619140625
11164,-105.10762023925781,9.019063949584961,188.1632843017578
11169,-106.69542694091797,13.090561866760254,188.14666748046875
11170,-106.4195556640625,14.11566162109375,188.6421661376953
11201,-78.60761260986328,2.2295267581939697,184.0438690185547
11202,-77.02669525146484,1.824057936668396,183.87509155273438
11203,-77.60926055908203,1.1778167486190796,184.00978088378906
11204,-78.18404388427734,0.5381854176521301,184.16293334960938
11205,-74.45838928222656,2.494908332824707,183.6584014892578
11206,-75.53904724121094,1.910624623298645,183.75204467773438
11207,-76.56703186035156,0.3931974768638611,183.9950714111328
11208,-76.1467056274414,1.2558932304382324,183.86077880859375
11209,-75.2610092163086,0.6878342628479004,183.85174560546875
11210,-75.50614929199219,-1.884255290031433,184.2067108154297
11211,-75.82172393798828,-0.8876906633377075,184.0968017578125
11212,-76.9795150756836,-0.4664209485054016,184.13821411132812
11213,-74.55484008789062,-0.10122840851545334,183.9088897705078
11214,-74.15731048583984,1.4642918109893799,183.7296142578125
11215,-73.28144073486328,-0.08382409065961838,183.8373565673828
11216,-73.3195571899414,-0.9119989275932312,183.92098999023438
11217,-71.18894958496094,0.42091062664985657,183.76251220703125
11218,-69.56108856201172,0.010649552568793297,183.8795623779297
11219,-69.88689422607422,-0.9950551390647888,183.9073028564453
11220,-70.39009857177734,0.8857303857803345,183.75303649902344
11221,-71.58717346191406,-1.1460095643997192,183.8794708251953
11222,-72.65200805664062,1.2152364253997803,183.71231079101562
11223,-73.02061462402344,2.2584996223449707,183.6493377685547
11224,-72.27865600585938,-0.19065648317337036,183.81109619140625
11225,-72.02478790283203,-2.613788604736328,184.0481719970703
11226,-70.45503234863281,-2.668095588684082,184.0547332763672
11227,-68.86585235595703,-3.1307759284973145,184.3471221923828
11228,-70.2743911743164,-3.81449818611145,184.24961853027344
11232,-75.5416030883789,4.781811237335205,183.60989379882812
11233,-73.98267364501953,4.527625560760498,183.58937072753906
11234,-74.4587631225586,5.580781936645508,183.59451293945312
11235,-73.03922271728516,6.002932548522949,183.6427001953125
11236,-74.28811645507812,6.668266773223877,183.6428985595703
11237,-74.6419906616211,3.821336269378662,183.6083221435547
11238,-73.51112365722656,3.393017530441284,183.6090545654297
11239,-78.79576110839844,5.125149250030518,183.9604034423828
11240,-78.85236358642578,3.5817954540252686,183.99896240234375
11241,-79.5858154296875,4.058925628662109,184.14990234375
11242,-79.7743148803711,2.408961772918701,184.2765350341797
11243,-77.93038940429688,2.980353832244873,183.89324951171875
11244,-79.51472473144531,0.9550937414169312,184.35377502441406
11245,-79.33702850341797,-0.24808748066425323,184.4708251953125
11246,-71.55248260498047,5.1196489334106445,183.69552612304688
11247,-72.86121368408203,4.666691303253174,183.62265014648438
11248,-78.51130676269531,-3.10330867767334,184.786865234375
11249,-77.68840026855469,-1.8384785652160645,184.4326934814453
11250,-77.89962005615234,-0.8880540132522583,184.31771850585938
11251,-78.634033203125,-0.845901608467102,184.4180450439453
11252,-79.7761459350586,-1.2321628332138062,184.6961669921875
11253,-80.04615783691406,-2.883134365081787,185.08294677734375
11254,-79.04207611083984,-2.1525774002075195,184.7037811279297
11255,-77.3704833984375,-4.3443684577941895,184.87594604492188
11256,-78.3271255493164,-4.486952304840088,185.08013916015625
11257,-77.9806137084961,-5.850188255310059,185.34136962890625
11258,-79.66858673095703,-3.755931854248047,185.19384765625
11259,-80.9305648803711,-4.229987621307373,185.66941833496094
11260,-78.95036315917969,-4.929007053375244,185.31622314453125
11261,-68.7437744140625,-1.951766848564148,184.14389038085938
11262,-69.51700592041016,-2.0125999450683594,184.05487060546875
11263,-76.63687896728516,-5.040737152099609,184.9116668701172
11264,-80.68875122070312,-5.565676212310791,185.92605590820312
11265,-79.34940338134766,-5.635693073272705,185.5850830078125
11266,-79.4020004272461,-6.652752876281738,185.8353271484375
11267,-72.89729309082031,-6.280203819274902,184.63494873046875
11268,-72.37876892089844,-6.931111812591553,184.74551391601562
11269,-72.7032699584961,-8.627625465393066,185.06622314453125
11273,-77.78229522705078,5.096459865570068,183.8007049560547
11274,-75.39105224609375,9.279496192932129,183.9947509765625
11275,-75.15396118164062,7.83479642868042,183.76089477539062
11276,-76.29650115966797,7.782132625579834,183.8353271484375
11277,-73.99115753173828,7.885807991027832,183.74082946777344
11278,-75.67556762695312,7.090601921081543,183.69554138183594
11279,-74.00032806396484,10.271961212158203,184.08697509765625
11280,-72.49720001220703,9.690714836120605,183.97760009765625
11281,-73.2463150024414,8.784337043762207,183.84707641601562
11282,-73.21537780761719,7.400492191314697,183.70838928222656
11283,-80.62173461914062,-0.18487483263015747,184.7421875
11284,-80.96997833251953,0.7756682634353638,184.728515625
11285,-80.76617431640625,-1.1491671800613403,184.93743896484375
11286,-80.85721588134766,-2.045663833618164,185.12957763671875
11287,-77.052001953125,-6.774007797241211,185.3422088623047
11288,-78.2587661743164,-6.699268341064453,185.5769500732422
11289,-78.56291961669922,-7.546224117279053,185.7803497314453
11291,-69.05791473388672,-4.240082263946533,184.56336975097656
11300,-80.47846221923828,3.7358956336975098,184.4064483642578
11301,-81.03325653076172,2.5816071033477783,184.62225341796875
11302,-82.91233825683594,4.77773904800415,185.47254943847656
11303,-82.51763916015625,2.649353265762329,185.1953125
11304,-83.41053771972656,3.7923834323883057,185.64739990234375
11305,-82.08869171142578,3.448054790496826,185.017822265625
11306,-81.49432373046875,4.6590776443481445,184.79501342773438
11307,-81.51366424560547,3.11464524269104,184.7719268798828
11308,-70.4807357788086,7.298966407775879,183.90789794921875
11309,-70.06877136230469,8.42825698852539,184.03817749023438
11310,-69.93465423583984,6.61884069442749,183.9362335205078
11311,-71.11422729492188,6.581890106201172,183.8059539794922
11312,-80.73930358886719,1.6850850582122803,184.5946044921875
11313,-72.20242309570312,6.499662399291992,183.705810546875
11314,-71.8021469116211,7.821857929229736,183.82020568847656
11315,-69.3741683959961,5.9334516525268555,183.97561645507812
11316,-70.40848541259766,5.3889479637146,183.80239868164062
11317,-81.78689575195312,-0.2198675274848938,185.10508728027344
11318,-82.39837646484375,0.44233351945877075,185.26052856445312
11319,-80.959716796875,-2.9351744651794434,185.36279296875
11320,-81.86874389648438,-2.9811785221099854,185.66114807128906
11321,-80.05485534667969,-4.764505863189697,185.54737854003906
11325,-80.40675354003906,-7.31137228012085,186.24110412597656
11327,-81.17929077148438,-6.974545001983643,186.43020629882812
11328,-76.70370483398438,8.798624038696289,184.04885864257812
11329,-77.25688934326172,7.332852840423584,183.86463928222656
11330,-77.98418426513672,8.188880920410156,184.1374969482422
11331,-77.10950469970703,9.794883728027344,184.32009887695312
11332,-78.07473754882812,9.484806060791016,184.4327392578125
11333,-78.1555404663086,10.757149696350098,184.75576782226562
11334,-78.99759674072266,9.512855529785156,184.65000915527344
11335,-77.54891204833984,8.991710662841797,184.21705627441406
11336,-74.3469009399414,8.83310604095459,183.86553955078125
11337,-71.01405334472656,9.801876068115234,184.0638885498047
11338,-71.18244171142578,8.47255802154541,183.92636108398438
11339,-72.33863067626953,8.532628059387207,183.8450164794922
11340,-80.12419891357422,5.083367824554443,184.29673767089844
11341,-69.7242660522461,9.34451961517334,184.14801025390625
11342,-69.3812255859375,10.266106605529785,184.27488708496094
11343,-68.90248107910156,8.316536903381348,184.1910858154297
11344,-81.53087615966797,1.6630357503890991,184.83090209960938
11345,-66.9100341796875,6.061803817749023,184.60581970214844
11346,-82.04006958007812,-2.0875766277313232,185.5122833251953
11347,-82.47019958496094,-3.720874786376953,186.02780151367188
11348,-81.67543029785156,-4.341004371643066,185.9296417236328
11349,-82.00901794433594,-5.439906597137451,186.3191375732422
11353,-82.42623138427734,-6.534981727600098,186.76797485351562
11354,-68.21725463867188,-1.7108840942382812,184.24888610839844
11358,-67.72708892822266,-3.901104211807251,184.98300170898438
11361,-76.93354034423828,11.283153533935547,184.64173889160156
11362,-77.43753814697266,12.036764144897461,184.95584106445312
11363,-76.41351318359375,10.519729614257812,184.3788604736328
11364,-75.7127914428711,11.2467041015625,184.43536376953125
11365,-74.14498138427734,11.456395149230957,184.3217315673828
11366,-74.85746002197266,10.76831340789795,184.24244689941406
11367,-75.72608947753906,10.091389656066895,184.1844024658203
11368,-78.79562377929688,6.925467491149902,184.0833282470703
11369,-78.67748260498047,8.281932830810547,184.29830932617188
11370,-79.81623840332031,7.234727382659912,184.40118408203125
11371,-79.52961730957031,8.841196060180664,184.6431884765625
11372,-71.59293365478516,11.163639068603516,184.2119598388672
11373,-70.77788543701172,10.763543128967285,184.19093322753906
11374,-70.54987335205078,11.7288236618042,184.3295135498047
11375,-82.55608367919922,1.4159376621246338,185.25140380859375
11376,-83.61347198486328,1.537650227546692,185.71005249023438
11377,-83.10195922851562,-4.457151412963867,186.42153930664062
11378,-83.8229751586914,-3.7485971450805664,186.47137451171875
11379,-83.45814514160156,-5.351217269897461,186.79867553710938
11386,-75.00090789794922,11.935455322265625,184.5165252685547
11387,-74.67577362060547,12.832938194274902,184.699951171875
11388,-75.77642822265625,12.344058990478516,184.71803283691406
11389,-73.31990814208984,12.607641220092773,184.51670837402344
11390,-72.41293334960938,11.582324981689453,184.26942443847656
11391,-72.8293228149414,10.775827407836914,184.142333984375
11392,-80.34416198730469,7.714272499084473,184.67666625976562
11393,-79.2169189453125,6.243584632873535,184.1246337890625
11394,-67.70140075683594,12.902436256408691,184.94166564941406
11395,-66.9917221069336,14.310089111328125,185.53614807128906
11396,-67.74279022216797,11.65458869934082,184.74607849121094
11397,-68.60636901855469,12.218782424926758,184.6336669921875
11398,-68.98702239990234,11.23582649230957,184.42388916015625
11399,-68.33262634277344,10.577986717224121,184.4956817626953
11400,-69.67963409423828,11.738205909729004,184.4125518798828
11401,-71.40491485595703,12.659539222717285,184.47007751464844
11402,-83.51153564453125,2.6677021980285645,185.65975952148438
11403,-84.7464599609375,2.3533246517181396,186.25755310058594
11404,-67.9033203125,8.05661392211914,184.3893585205078
11405,-83.55709838867188,0.5399147868156433,185.7404327392578
11406,-84.221435546875,-1.217512845993042,186.1814422607422
11411,-84.39564514160156,-2.8736517429351807,186.47105407714844
