Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
4.4083	-1.38	1.18	219.94	-88.11	10.7	-27.24	2.936	0.1599
4.4167	2.71	-0.34	232.71	-80.98	21.3	-24.36	2.9646	0.1738
4.425	5.38	-3.49	247.39	-74.65	31.92	-21.81	2.9931	0.1877
4.4333	6.24	-8.24	264.88	-69.03	43.12	-19.43	2.9993	0.2033
4.4417	6.2	-13.46	282.18	-63.6	54.76	-17.4	2.9984	0.2195
4.45	6.06	-18.18	296.5	-58.58	67.24	-15.39	2.9891	0.2347
4.4583	5.83	-22.53	309.91	-52.82	80.4	-12.57	2.9742	0.2492
4.4667	6.54	-26.59	325.92	-47.21	92.44	-10.21	2.9594	0.2637
4.475	8.49	-30.01	344.48	-42.75	102.72	-8.93	2.9504	0.2757
4.4833	11.25	-30.58	359.56	-40.65	111.26	-8.09	2.9425	0.2873
4.4917	14.61	-28.1	370.06	-39.69	118.47	-6.97	2.95	0.2972
4.5	18.53	-24.61	379.12	-37.92	123.98	-5.87	2.9647	0.3063
4.5083	22.33	-21.58	389.82	-35.4	127.98	-4.54	2.9767	0.3153
4.5167	25.62	-19	401.98	-32.99	130.53	-3.02	2.9746	0.3237
4.525	27.63	-16.21	411.71	-34.21	131.75	-2.38	2.9725	0.332
4.5333	28.35	-13.15	418.03	-39.6	131.72	-3.03	2.9895	0.3403
4.5417	27.8	-11.04	421.99	-47.44	130.99	-4.81	3.0125	0.3487
4.55	26.13	-11.93	428	-54.48	130.23	-7.25	3.0284	0.3567
4.5583	23.5	-15.13	436.21	-60.62	129.7	-10.1	3.0217	0.3638
4.5667	20.28	-17.1	443.77	-67.52	130.31	-12.55	3.0151	0.3709
4.575	16.38	-17.3	448.95	-75.66	131.86	-14.66	2.9947	0.376
4.5833	11.41	-16.44	448.46	-83.47	132.63	-17.12	2.9717	0.3808
4.5917	6.16	-15.06	444.08	-88.57	132.68	-19.66	2.9671	0.3858
4.6	1.44	-13.6	439.69	-91.79	133.14	-21.87	3.0018	0.3913
4.6083	-2.3	-11.41	437.24	-94.77	134.2	-23.58	3.0285	0.3969
4.6167	-4.93	-8.41	436.61	-97.56	135.84	-24.76	3.013	0.4024
4.625	-6.17	-5.49	437.39	-99.81	137.93	-25.52	2.9976	0.408
4.6333	-6.35	-4.11	439.27	-101.81	139.94	-26.4	2.9907	0.4127
4.6417	-6.43	-3.54	440.66	-103.56	141.94	-27.14	2.9886	0.4168
4.65	-6.18	-2.95	444.52	-105.84	145.54	-26.93	2.9869	0.4209
4.6583	-5.53	-2.89	451.15	-108.61	150.42	-26	2.9865	0.4244
4.6667	-5.15	-4.03	457.36	-110.95	154.75	-25.23	2.9861	0.428
4.675	-5.47	-6.13	460.98	-112.38	157.89	-24.86	2.9902	0.4305
4.6833	-5.24	-8.3	463.12	-112.66	159.78	-24.8	2.996	0.4326
4.6917	-4.78	-10.24	464.14	-112.23	160.28	-25.15	3.0036	0.4344
4.7	-4.51	-11.57	464.61	-111.71	159.25	-26.22	3.0148	0.4356
4.7083	-4.01	-12.32	467.67	-112.13	156.77	-28.55	3.0261	0.4369
4.7167	-2.85	-12.76	474.23	-113.55	152.94	-32.17	3.0058	0.4355
4.725	-1.38	-13.25	481.97	-114.2	148.8	-35.12	2.9828	0.434
4.7333	0.25	-12.69	490.24	-114.13	145.06	-36.93	2.9785	0.432
4.7417	2.55	-10.91	497.91	-114.19	142.08	-37.86	3.0022	0.4295
4.75	4.68	-8.6	502.75	-115.64	140.25	-38.34	3.026	0.427
4.7583	6.41	-5.84	504.83	-118.46	139.53	-38.45	3.026	0.4222
4.7667	6.94	-3.24	505.75	-121.3	139.62	-38.84	3.026	0.4175
4.775	6.92	-1.4	504.67	-123.23	140.68	-39.05	3.0112	0.413
4.7833	7.03	-0.35	500.91	-123.92	142.88	-38.48	2.9804	0.4088
4.7917	7.72	0.78	496.31	-125.09	145.52	-38.7	2.9545	0.4047
4.8	9.14	2.09	492.32	-126.43	148.35	-39.53	2.9856	0.4012
4.8083	11	3.55	492.17	-126.61	150.67	-40.41	3.0168	0.3977
4.8167	12.77	5	497.07	-124.76	152.08	-41.03	2.9993	0.3947
4.825	13.88	5.17	502.04	-122.64	152.55	-41.62	2.9698	0.3918
4.8333	15.48	4.08	504.28	-121.23	152.52	-41.26	2.9633	0.3892
4.8417	17.05	2.8	505.08	-119.83	152.15	-39.97	2.9914	0.3872
4.85	17.36	2.49	506.5	-118.01	151.48	-38.36	3.0196	0.3852
4.8583	16.25	3.18	508.72	-115.86	150.47	-36.59	3.0113	0.3843
4.8667	14.74	4.45	512.1	-114.76	150.1	-34.77	2.9979	0.3834
4.875	12.65	6.15	514.57	-115.26	150.76	-33.19	2.9977	0.3832
4.8833	10.42	6.99	516.08	-116.55	151.62	-32.06	3.0116	0.3836
4.8917	9.06	7.24	521.35	-116.28	152.08	-31.24	3.0254	0.384
4.9	8.51	8.03	530.29	-115.03	152.45	-30.79	2.9968	0.3848
4.9083	8.88	10.77	539.61	-115.57	153.28	-30.94	2.9664	0.3856
4.9167	10.72	14.31	547.94	-118.65	154.39	-31.69	2.9655	0.3858
4.925	13.53	16.46	555.54	-121.92	155.49	-32.33	2.9879	0.3853
4.9333	15.87	16.31	560.76	-122.96	155.68	-32.53	3	0.3848
4.9417	17.82	14.42	564.17	-122.42	155.12	-32.55	2.9856	0.384
4.95	19.17	13.09	566.95	-122.27	154.92	-32.67	2.9712	0.3833
4.9583	19.6	13.32	569.14	-123.15	155.74	-32.73	2.9638	0.3827
4.9667	19.75	15.79	571.46	-124.78	157.24	-31.73	2.9602	0.3823
4.975	20.04	18.11	575.86	-125.13	158.68	-29.41	2.9613	0.3819
4.9833	20.3	19.02	581.13	-122.89	160.36	-25.59	2.9705	0.3814
4.9917	20.75	19.14	585.45	-118.78	162.95	-20.82	2.9796	0.381
5	21.7	19.74	588.68	-114.22	166.58	-15.51	2.9808	0.3825
5.0083	23.2	21.27	590.98	-110.43	170.46	-9.88	2.9816	0.3841
5.0167	25.01	22.73	591.25	-106.23	174.3	-3.46	2.9891	0.3859
5.025	26.2	24.28	588.98	-103.35	177.18	2.46	3.0054	0.388
5.0333	25.38	24.46	583.81	-102.87	178.35	5.79	3.02	0.3901
5.0417	23.2	23.13	577.26	-103.6	178.34	7.27	2.9962	0.3929
5.05	21.04	21.44	573.26	-104.74	177.81	8.15	2.9724	0.3957
5.0583	19.13	20.97	573.37	-107.93	176.38	8.24	2.9612	0.3996
5.0667	16.34	19.86	570.37	-114.91	172.7	5.99	2.9617	0.4047
5.075	12.26	16.75	562.13	-124.15	167.14	1.59	2.9623	0.4094
5.0833	7.81	12.84	552.62	-134.27	160.82	-3.98	2.9631	0.4134
5.0917	5.12	9.5	547.43	-141.82	156.1	-8.19	2.9639	0.4174
5.1	5.06	6.55	547.01	-145.19	153.82	-9.84	2.9636	0.4204
5.1083	4.81	1.59	546.35	-147.28	150.89	-11.27	2.9632	0.4234
5.1167	2.98	-5.49	542.43	-150.35	146.13	-13.98	2.9627	0.4259
5.125	0.31	-12.96	536.67	-154.75	140.78	-17.6	2.9619	0.4279
5.1333	-1.38	-17.38	537.54	-158.98	137.37	-20.19	2.9611	0.4298
5.1417	-1.76	-18.57	546.36	-162.26	136.06	-21.36	2.953	0.4285
5.15	-1	-18.83	558.82	-162.62	135	-21.32	2.9442	0.4268
5.1583	-0.27	-19.72	569.82	-161.79	132.75	-21.31	2.9504	0.424
5.1667	-0.42	-21.53	576.8	-160.84	130.27	-22.03	2.9704	0.4203
5.175	0.38	-21.94	582.26	-158.44	130.48	-22.21	2.9878	0.4165
5.1833	2.61	-20.27	587.25	-154.66	133.42	-21.67	2.9861	0.4119
5.1917	6.73	-16.41	593.43	-149.99	137.09	-20.64	2.9845	0.4073
5.2	12.06	-11.97	599.48	-144.1	140.37	-19.48	2.9774	0.402
5.2083	16.22	-8.46	601.89	-137.91	142.62	-18.15	2.9683	0.3964
5.2167	17.88	-5.18	600.08	-134.87	144.38	-17.38	2.9628	0.3911
5.225	17.78	-2.14	595.32	-134.62	145.76	-17.7	2.972	0.3865
5.2333	17.88	0.97	592.05	-135.58	145.96	-19.27	2.9812	0.3819
5.2417	18.52	4.27	591.26	-137.32	144.59	-21.83	2.9853	0.3797
5.25	17.46	6.94	589.38	-140.8	141.44	-24.17	2.9883	0.378
5.2583	13.52	7.14	583.35	-145.18	137.26	-26.46	2.9815	0.3777
5.2667	7.57	5.33	574.3	-150.28	132.46	-29.05	2.9603	0.3793
5.275	2.81	3.65	566.99	-155.44	128.19	-32.45	2.939	0.381
5.2833	-0.22	2.45	562.64	-160.21	124.63	-36.62	2.9477	0.3834
5.2917	-2.33	1.35	561.26	-163.65	121.72	-40.71	2.9565	0.3858
5.3	-4.66	0.38	560.99	-166.28	119.29	-43.9	2.9566	0.3874
5.3083	-7.33	-0.82	560.47	-167.61	117.03	-45.91	2.9474	0.3883
5.3167	-8.53	-2.17	561.47	-166.08	115.06	-47.79	2.9405	0.3888
5.325	-8.27	-3.53	564.03	-161.81	113.6	-49.24	2.9432	0.3876
5.3333	-7.46	-5.01	567.11	-155.31	112.74	-49.18	2.9458	0.3865
5.3417	-7.04	-7.09	569.49	-146.77	112.03	-47.25	2.9499	0.3848
5.35	-8.82	-9.72	569.91	-139.49	110.43	-45.69	2.9552	0.3826
5.3583	-12.97	-12.53	566.96	-135.15	107.76	-45.08	2.9628	0.3802
5.3667	-18.63	-15.39	560.48	-132.94	104.65	-44.58	2.9766	0.3773
5.375	-24.18	-17.72	551.5	-131.9	102.53	-42.94	2.9903	0.3744
5.3833	-29.48	-19.24	541.07	-132.41	101.66	-40.36	2.9948	0.3712
5.3917	-33.86	-19.37	532.62	-134.06	101.43	-38.26	2.998	0.368
5.4	-37.25	-18.41	526.21	-136.5	101.32	-37.44	3.0039	0.365
5.4083	-39.53	-17.08	521.56	-139.39	101.87	-37.66	3.0147	0.362
5.4167	-38.72	-16.25	519.21	-139.27	104.82	-36.5	3.0256	0.3591
5.425	-34.57	-15.83	519.4	-135.81	110.24	-33.64	3.0256	0.3575
5.4333	-27.76	-13.83	524.88	-130.95	115.28	-29.86	3.0252	0.3559
5.4417	-19.8	-10.47	535.93	-126.13	118.83	-26.67	3.0188	0.3548
5.45	-12.86	-6.53	547.88	-123.94	120.4	-24.9	3.0046	0.3544
5.4583	-8.33	-3	555.78	-125.48	120.23	-23.69	2.9907	0.3541
5.4667	-5.19	0.2	559.62	-129.48	119.28	-22.39	2.9842	0.3563
5.475	-1.76	4	559.97	-134.08	118.65	-20.23	2.9776	0.3585
5.4833	1.81	9.29	557.2	-139.73	117.63	-17.47	2.983	0.359
5.4917	2.57	13.66	547.95	-145.36	114.7	-15.84	2.9921	0.359
5.5	-0.2	14.54	529.03	-149.64	111.75	-15.74	2.9941	0.3523
5.5083	-4.61	13.27	503.75	-153.02	109.17	-16.75	2.9834	0.3336
5.5167	-6.06	12.35	480.97	-153.45	107.99	-17.47	2.9727	0.315
5.525	-3.86	12.03	462.2	-150.13	108.36	-17.64	2.9437	0.2795
5.5333	-2.03	11.37	437.69	-143.99	108.12	-17.22	2.9112	0.2407
5.5417	-2.66	10.1	406.36	-137.24	105.52	-17.19	2.8911	0.2056
5.55	-5.03	7.87	372.21	-128.65	100.84	-17.54	2.8867	0.175
5.5583	-5.54	6.69	342.19	-118.1	95.98	-16.56	2.8823	0.1444
5.5667	-3.45	7.36	316.55	-106.84	91.04	-14.33	2.8552	0.1267
5.575	-0.14	9.71	290.86	-97.78	85.04	-12.55	2.826	0.11
5.5833	2	12.03	260.93	-90.38	77.46	-11.78	2.794	0.0972
5.5917	2.77	13.95	232.15	-83.07	69.76	-11.3	2.7593	0.088
5.6	5.13	16.21	215.16	-75.88	63.45	-11.6	2.7308	0.0802
5.6083	8.94	18.53	207.94	-69.01	58.25	-12.39	2.7216	0.0769
5.6167	12.67	20.46	200.5	-64.12	53.09	-12.96	2.7125	0.0735
5.625	15.65	22.32	189.15	-62.33	47.72	-13.3	2.7207	0.071
5.6333	16.64	22.31	175.57	-61.32	42.95	-14.08	2.7322	0.0686
5.6417	15.01	19.11	161	-57.63	39.45	-14.14	2.742	0.0646
5.65	12.36	14.35	148.26	-50.83	37.99	-12.69	2.7482	0.0571
5.6583	11.32	10.81	136.18	-41.83	38.31	-9.32	2.7545	0.0496
5.6667	11.34	8.36	122.9	-31.6	39.63	-4.59	2.7587	0.0432
5.675	10.97	6.74	108.63	-22.06	40.8	-0.24	2.7626	0.0368
5.6833	11.06	6.73	99.41	-12.81	42.6	3.03	2.7531	0.0311
5.6917	11.39	7.29	95	-3.21	44.54	5.54	2.7235	0.0265
5.7	12.8	8.75	93.83	6.16	45.48	8.72	2.7053	0.0222
5.7083	15.45	11.35	95.73	14.93	45.47	12.49	2.723	0.019
5.7167	18.26	14.74	96.95	19.88	45.12	13.87	2.7408	0.0157
5.725	18.81	16.51	93.3	20.35	43.26	11.72	2.7438	0.0134
5.7333	17.62	16.57	86.57	18.62	39.62	8.17	2.7309	0.0122
5.7417	16.51	15.46	79.64	17.19	35.57	5.03	2.7203	0.011
5.75	15.27	12.7	73.25	16.23	31.39	2.36	2.7361	0.0105
5.7583	13.8	8.55	68.75	15.3	28.06	-0.05	2.7518	0.0101
5.7667	12.34	4.14	66.37	13.72	26.08	-2.56	2.7597	0.0097
5.775	10.81	0.87	63.93	9.69	24.07	-5.8	2.7655	0.0093
5.7833	8.68	-2.33	62.02	5.74	20.49	-7.67	2.7673	0.0095
5.7917	6.02	-5.65	60.03	3.17	16.48	-7.62	2.7629	0.0107
5.8	2.94	-9.04	56.34	1.78	14.01	-6.75	2.7585	0.0119
5.8083	-0.52	-12.42	50.69	1.16	13.28	-5.45	2.7745	0.0135
5.8167	-3.54	-14.33	42.9	-0.7	12.39	-5.31	2.7932	0.0151
5.825	-5.76	-13.98	31.89	-4.11	10.81	-6.49	2.8032	0.016
5.8333	-7.21	-11.94	22.38	-7.64	10.12	-7.94	2.8036	0.016
5.8417	-7.86	-9.84	17.83	-8.89	11.96	-8.62	2.804	0.016
5.85	-8.01	-7.66	17.72	-8.22	16.08	-8.7	2.8062	0.0138
5.8583	-8.43	-4.55	20.43	-8.55	20.24	-9.51	2.8085	0.0115
5.8667	-9.19	-0.3	26.63	-11.31	23.18	-11.65	2.8211	0.0091
5.875	-9.52	5.01	36.06	-15.38	24.67	-14.26	2.8361	0.0067
5.8833	-9.96	10.4	48.11	-18.74	26.26	-15.75	2.848	0.0047
5.8917	-10.36	15.28	61.87	-21.57	27.93	-16.16	2.8518	0.0034
5.9	-10.41	19.15	71.02	-25.75	27.96	-16.74	2.8556	0.0021
5.9083	-10.12	22.17	74.36	-31.64	25.94	-17.75	2.8354	0.002
5.9167	-8.75	24.9	71.73	-35.81	24.31	-17.95	2.812	0.002
5.925	-5.58	26.75	65.27	-36.5	24.27	-16.52	2.7946	0.002
5.9333	-0.91	27.8	57.96	-34.74	24.78	-14.07	2.7879	0.002
5.9417	4.11	28.26	53.83	-32.93	24.79	-12.24	2.7813	0.002
5.95	9.04	27.7	51.97	-31.07	24.55	-11.12	2.7985	0.002
5.9583	12.91	25.53	50.86	-28.54	24.76	-10.59	2.8168	0.002
5.9667	15.4	22.78	52.07	-24.9	25.57	-10.44	2.8109	0.002
5.975	17.17	20.83	52.56	-20.25	26.55	-10.6	2.7743	0.002
5.9833	17.98	19.32	52.4	-17.46	25.54	-11.99	2.7448	0.002
5.9917	17.83	18.08	52.74	-16.42	22.73	-14.33	2.7333	0.002
6	17.06	16.66	54.19	-15.48	20.02	-16.01	2.7218	0.002
6.0083	16.07	14.92	52.97	-13.32	18.71	-16.24	2.7139	0.002
6.0167	14.68	12.63	50.72	-11.01	18	-16.13	2.7071	0.002
6.025	13.65	10.81	50.01	-9.09	17.16	-15.89	2.7029	0.002
6.0333	13.11	9.82	49.27	-7.54	16.54	-15.29	2.7067	0.002
6.0417	12.74	9.05	48.24	-6.21	17.3	-13.93	2.7104	0.002
6.05	12.32	8.09	47.86	-5.06	19.58	-11.81	2.7183	0.002
6.0583	12.97	7.13	50.11	-2.99	22.85	-9.83	2.7271	0.002
6.0667	14.74	6.56	51.7	-0.54	26.21	-9.04	2.7291	0.0019
6.075	16.98	6.55	53.74	0.8	28.61	-9.48	2.7171	0.0015
6.0833	19.83	7.88	56.13	1.11	30.02	-10.05	2.705	0.001
6.0917	23.37	10.69	58.76	0.55	30.56	-10.54	2.7048	0.001
6.1	25.25	12.99	55.3	-0.6	31	-10.63	2.7057	0.001
6.1083	25.15	14.02	49.07	-2.38	30.61	-10.79	2.7082	0.0012
6.1167	24.63	13.99	44.62	-3.71	29.35	-11.37	2.7116	0.0016
6.125	23.17	12.89	40.62	-5.46	27.46	-11.93	2.715	0.002
6.1333	20.29	11.09	37.01	-8.74	24.45	-12.57	2.7137	0.0016
6.1417	15.82	9.25	33.11	-14.17	20.3	-13.58	2.7124	0.0011
6.15	10.11	7.28	28.3	-20.92	15.59	-14.95	2.697	0.001
6.1583	3.97	4.54	24.19	-26.51	11.96	-15.62	2.6762	0.001
6.1667	-0.19	2.48	29.07	-30.6	8.7	-15.91	2.6598	0.001
6.175	-2.12	1.42	41.91	-33.01	6.04	-15.75	2.6531	0.001
6.1833	-3.01	1.61	56.62	-34.53	4.38	-14.71	2.6463	0.001
6.1917	-3.46	2.98	71.44	-35.6	3.71	-12.66	2.6643	0.0013
6.2	-3.04	5.68	84.64	-36.77	3.19	-11	2.6885	0.0017
6.2083	-0.94	8.97	95.57	-36.15	3.7	-9.63	2.6938	0.0018
6.2167	1.8	11.81	102.82	-33.75	5.7	-7.96	2.6708	0.0014
6.225	3.25	13.72	103.23	-32.05	8.05	-6.38	2.6478	0.001
6.2333	3.66	15.21	97.49	-31.59	10.31	-5.28	2.6637	0.0014
6.2417	4.67	17.35	90.88	-32.23	12.03	-5.19	2.6849	0.0018
6.25	5.91	19.65	84.95	-34.25	12.86	-6.19	2.6903	0.0018
6.2583	6.55	21.05	78.7	-37.75	12.65	-8.53	2.6785	0.0014
6.2667	6.35	20.74	73.38	-41.2	12.73	-10.74	2.6735	0.001
6.275	5.24	19.12	69.91	-44.05	13.38	-12.26	2.696	0.001
6.2833	4.21	18.39	71.45	-45.37	14.36	-12.78	2.7185	0.001
6.2917	4.39	19.69	79.54	-45.14	15.19	-12.95	2.7459	0.0058
6.3	4.67	21.36	89.06	-45.26	16.07	-13.56	2.7744	0.0117
6.3083	3.09	21.86	95.19	-46.29	17.24	-14.27	2.8033	0.0205
6.3167	0.3	21.5	100.24	-47.38	18.65	-14.96	2.8329	0.0368
6.325	-1.71	21.92	109.36	-46.9	20.41	-15.18	2.8624	0.053
6.3333	-2.74	23.19	122.79	-44.91	22.52	-14.85	2.8789	0.0581
6.3417	-2.89	22.56	139.72	-42.52	24.55	-14.35	2.8936	0.0617
6.35	-2.09	18.86	158.4	-40.65	26.28	-14.58	2.9043	0.0676
6.3583	-1.24	13.88	176.01	-40.9	28.16	-15.46	2.9078	0.0777
6.3667	-0.45	10.33	194.4	-42.73	30.35	-16.04	2.9119	0.0877
6.375	0.69	8.07	215.78	-44.73	33.12	-16.36	2.9226	0.0969
6.3833	2.3	5.9	242.04	-44.78	37.17	-16.96	2.9333	0.106
6.3917	3.23	3.25	269.05	-44.38	42.57	-18.06	2.9503	0.1127
6.4	4.64	0.93	293.59	-43.86	48.83	-18.77	2.9722	0.1175
6.4083	7.02	1.43	314.76	-42.56	56.12	-18.81	2.9942	0.1203
6.4167	9.64	4.75	333.15	-40.91	64.04	-18.08	3.0164	0.118
6.425	12.09	9.09	352.63	-38.08	71.43	-16.44	3.0387	0.1156
6.4333	15.11	13.04	375.42	-32.8	77.95	-13.96	3.0288	0.1103
6.4417	18.67	15.5	399.54	-27.37	83.12	-12.07	3.0088	0.104
6.45	22.04	17.08	420.71	-24.99	86.24	-10.64	2.9996	0.0989
6.4583	25.25	18.59	439.5	-25.76	88.17	-9.37	3.0095	0.0957
6.4667	27.14	19.82	459.4	-29.36	89.82	-8.96	3.0194	0.0925
6.475	27.35	20.58	481.43	-35.65	91.38	-9.71	3.0093	0.0928
6.4833	26.14	18.97	497.62	-41.22	93.68	-10.64	2.9954	0.0937
6.4917	24.77	14.81	506.26	-45.05	97.48	-11.84	3.0004	0.0945
6.5	23.94	9.89	509.8	-48.4	101.72	-13.27	3.0141	0.0952
6.5083	23.55	6.2	509.33	-50.51	106.26	-13.3	3.0279	0.0959
6.5167	23.79	4.24	505.47	-50.72	111.66	-11.47	3.0328	0.0926
6.525	25.4	3.92	499.46	-47.45	118.8	-7.57	3.037	0.0889
6.5333	28.38	4.83	491.03	-40.64	127.26	-1.77	3.0235	0.0853
6.5417	30.13	5.16	478.38	-33.71	133.32	3.46	3.0045	0.0817
6.55	30.66	6.45	468.53	-30.29	135.82	6.56	2.9967	0.0782
6.5583	30.71	9.15	462.69	-30.36	135.83	7.75	3.0246	0.0749
6.5667	31.12	12.09	459.61	-32.06	136.73	7.61	3.0525	0.0715
6.575	31.67	14.71	458.52	-35	138.87	6.13	3.042	0.0687
6.5833	31.41	16.03	454.65	-38.16	141.84	4.02	3.0241	0.0659
6.5917	29.5	15.27	445.82	-42.88	143.94	0.85	3.0189	0.0632
6.6	25.81	12.97	434.45	-50.27	144.35	-3.65	3.0406	0.0607
6.6083	22.73	11.78	425.94	-58.59	145.58	-7.37	3.0623	0.0582
6.6167	20.84	11.67	420.14	-66.46	148.57	-9.8	3.0603	0.0558
6.625	19.75	11.15	414.91	-71.85	152.92	-11.07	3.0564	0.0534
6.6333	17.96	9.62	409.05	-75.37	156.32	-11.82	3.0536	0.0514
6.6417	16.29	8.02	401.91	-77.2	159.87	-11.55	3.0527	0.0501
6.65	15.8	7.48	397.45	-78.88	163.87	-10.96	3.0568	0.0486
6.6583	16.48	7.97	396.98	-80.8	167.72	-10.16	3.0766	0.047
6.6667	18.26	8.64	401.98	-82.81	169.92	-8.98	3.0964	0.0454
6.675	21.35	8.66	408.85	-83.26	171.72	-7.04	3.1123	0.0444
6.6833	24.53	8.34	415.47	-82.09	174.33	-5.36	3.1266	0.0436
6.6917	27.23	8.85	422.78	-81.4	177.4	-4.34	3.1374	0.043
6.7	29.51	9.68	429.03	-80.61	180.28	-3.57	3.1345	0.043
6.7083	30.74	8.58	430.39	-77.99	180.18	-2.48	3.1316	0.043
6.7167	30.59	5.19	427.11	-73.48	176.66	-1.29	3.1316	0.043
6.725	28.72	0.67	422.79	-68.66	171.59	-0.41	3.1324	0.043
6.7333	25.28	-4.52	414.17	-62.82	167.45	0.19	3.1339	0.043
6.7417	19.88	-9.98	402.88	-58.1	163.38	-0.6	3.1373	0.043
6.75	13.32	-15.35	392.61	-56.71	157.36	-2.54	3.1406	0.043
6.7583	6.5	-20.28	383.93	-58.26	149.61	-4.98	3.1267	0.0418
6.7667	1.73	-22.87	378.27	-61.08	143.13	-6.71	3.1105	0.0405
6.775	-1.17	-21.83	380.15	-66.7	139.61	-8.8	3.0945	0.0395
6.7833	-2.64	-17.9	389.54	-73.43	138.62	-10.62	3.0787	0.0387
6.7917	-2.5	-12.51	401.91	-78.61	138.67	-11.39	3.0667	0.0378
6.8	-1.41	-6.38	415.46	-83.42	139.26	-11.79	3.0703	0.037
6.8083	-0.89	-1.36	425.63	-89.37	140.38	-12.59	3.0739	0.0363
