---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_rightturn6\PS_rightturn6-output-euler-leftlegfootpostd-2dofstj.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
5.182365591397844e+000 -5.114906962476286e-001 9.646563151262201e-002 7.593567336448515e-002 -6.427833697677639e-001 -1.034560369153179e-001 1.641316120829001e+000
5.190483870967736e+000 -5.093962357915904e-001 9.597548696560557e-002 7.391568418099832e-002 -6.470994899980461e-001 -8.272571598146206e-002 1.627757443353938e+000
5.198602150537628e+000 -5.075484231675769e-001 9.576806572234364e-002 7.235238630866796e-002 -6.485932936615869e-001 -6.529141749992462e-002 1.615426235294186e+000
5.206720430107520e+000 -5.060005132370983e-001 9.577999859614474e-002 7.125845402893377e-002 -6.486122648275671e-001 -5.146743182654867e-002 1.604855774258349e+000
5.214838709677412e+000 -5.047672620976444e-001 9.591453110850225e-002 7.060366045917349e-002 -6.481749908043571e-001 -4.099453346770132e-002 1.596426101967873e+000
5.222956989247304e+000 -5.038261818953720e-001 9.607655359338717e-002 7.031070929071627e-002 -6.477691092300477e-001 -3.329534231479681e-002 1.590163208217230e+000
5.231075268817197e+000 -5.031330269426740e-001 9.619709953621156e-002 7.026307021256113e-002 -6.474648907638628e-001 -2.773963429595172e-002 1.585805943293879e+000
5.239193548387089e+000 -5.026412473576778e-001 9.623942831716416e-002 7.032702378605624e-002 -6.471534959852517e-001 -2.380447592759527e-002 1.583011437315337e+000
5.247311827956981e+000 -5.023150908313981e-001 9.619429963773560e-002 7.038152597916010e-002 -6.467261018203548e-001 -2.112655115845197e-002 1.581486084367328e+000
5.255430107526873e+000 -5.021309993006801e-001 9.607307132680668e-002 7.034549933862905e-002 -6.461425150250696e-001 -1.947197757907571e-002 1.580986831805284e+000
5.263548387096765e+000 -5.020700142519861e-001 9.590072283365925e-002 7.019171159921610e-002 -6.454295488924449e-001 -1.866427193100662e-002 1.581266459106819e+000
5.271666666666658e+000 -5.021088637492359e-001 9.570771706000637e-002 6.994189163745156e-002 -6.446534476073675e-001 -1.851783201360679e-002 1.582043014669098e+000
5.279784946236550e+000 -5.022167549507139e-001 9.552204121740009e-002 6.964682456161947e-002 -6.438869789334892e-001 -1.881212590503956e-002 1.583019640138420e+000
5.287903225806442e+000 -5.023590218430948e-001 9.536481605046460e-002 6.936080590343284e-002 -6.431842783703283e-001 -1.931777757031128e-002 1.583924119266115e+000
5.296021505376334e+000 -5.025025878026442e-001 9.525039478967773e-002 6.912086032217027e-002 -6.425753208540325e-001 -1.985099743593133e-002 1.584534081780447e+000
5.304139784946226e+000 -5.026191355583733e-001 9.518875082875088e-002 6.893844482724783e-002 -6.420794221454985e-001 -2.030935742717954e-002 1.584687025173879e+000
5.312258064516119e+000 -5.026867322885205e-001 9.518736185561320e-002 6.880428423622706e-002 -6.417224945233802e-001 -2.066053693134751e-002 1.584284891645584e+000
5.320376344086011e+000 -5.026912614048860e-001 9.525089674689576e-002 6.869960962362980e-002 -6.415427117576843e-001 -2.090069632949265e-002 1.583295601058517e+000
5.328494623655903e+000 -5.026269453154288e-001 9.537942794133923e-002 6.860576416585415e-002 -6.415817512263514e-001 -2.102178841243951e-002 1.581749098896085e+000
5.336612903225795e+000 -5.024955396246450e-001 9.556750531406055e-002 6.850893713447642e-002 -6.418696127503069e-001 -2.100989056443692e-002 1.579726906498375e+000
5.344731182795687e+000 -5.023052913107629e-001 9.580480545726842e-002 6.840181251895527e-002 -6.424111186355335e-001 -2.086239357769548e-002 1.577350177434612e+000
5.352849462365580e+000 -5.020706184525363e-001 9.607665700272659e-002 6.828385404426156e-002 -6.431736871050663e-001 -2.059744918546924e-002 1.574768087169489e+000
5.360967741935472e+000 -5.018115845050105e-001 9.636324059621826e-002 6.815909170840016e-002 -6.440759481762776e-001 -2.024888501122413e-002 1.572143039934939e+000
5.369086021505364e+000 -5.015509335142028e-001 9.663962966589720e-002 6.803204242239895e-002 -6.449940792972468e-001 -1.985623591628372e-002 1.569634325167290e+000
5.377204301075256e+000 -5.013084222985582e-001 9.688036647461311e-002 6.790619696649702e-002 -6.458035993067575e-001 -1.944916444305922e-002 1.567382856949596e+000
5.385322580645148e+000 -5.010957800951380e-001 9.706736679924097e-002 6.778618383990270e-002 -6.464334890874820e-001 -1.902791835221995e-002 1.565494752538304e+000
5.393440860215041e+000 -5.009157456627006e-001 9.719480800814380e-002 6.767889398292214e-002 -6.468831696836077e-001 -1.856037991360338e-002 1.564022911891378e+000
5.401559139784933e+000 -5.007650698533218e-001 9.726843546300570e-002 6.759105179957045e-002 -6.471939726302679e-001 -1.800178422748222e-002 1.562952094490842e+000
5.409677419354825e+000 -5.006380782606610e-001 9.730214416054048e-002 6.752641716166283e-002 -6.474142427639729e-001 -1.731583696106109e-002 1.562199095338043e+000
5.417795698924717e+000 -5.005277294127145e-001 9.731283465652284e-002 6.748559276273021e-002 -6.475829593369875e-001 -1.648572521166858e-002 1.561638468193128e+000
5.425913978494609e+000 -5.004255475969108e-001 9.731383358977147e-002 6.746771829872486e-002 -6.477258725977281e-001 -1.551676104567146e-002 1.561149768958366e+000
5.434032258064502e+000 -5.003235426813740e-001 9.731103959758752e-002 6.747182175929750e-002 -6.478568306306984e-001 -1.442871393545042e-002 1.560661080441342e+000
5.442150537634394e+000 -5.002170340580348e-001 9.730486276811738e-002 6.749661392521270e-002 -6.479788214813722e-001 -1.324537649158208e-002 1.560157114291941e+000
5.450268817204286e+000 -5.001058681661361e-001 9.729509071677059e-002 6.753970859944103e-002 -6.480797139123149e-001 -1.199165689238213e-002 1.559649819617945e+000
5.458387096774178e+000 -4.999939087689185e-001 9.728366236589382e-002 6.759748432662678e-002 -6.481321180347275e-001 -1.069424193794077e-002 1.559146351576007e+000
5.466505376344070e+000 -4.998867191114059e-001 9.727408064670770e-002 6.766473106730289e-002 -6.481097340644287e-001 -9.382580681222885e-003 1.558639215246587e+000
5.474623655913963e+000 -4.997880419195229e-001 9.726984047305154e-002 6.773388692650820e-002 -6.480110319129584e-001 -8.091801443976587e-003 1.558112129937156e+000
5.482741935483855e+000 -4.996979694087821e-001 9.727344231501631e-002 6.779583113536510e-002 -6.478685022346418e-001 -6.862693015930788e-003 1.557550164683138e+000
5.490860215053747e+000 -4.996140656863158e-001 9.728600792493090e-002 6.784245556529396e-002 -6.477357779816862e-001 -5.736293174474882e-003 1.556944095545864e+000
5.498978494623639e+000 -4.995329704178798e-001 9.730781779065094e-002 6.786872952037232e-002 -6.476656772429160e-001 -4.748688576660554e-003 1.556283043547777e+000
5.507096774193531e+000 -4.994507150613470e-001 9.733980549193338e-002 6.787302000759730e-002 -6.476960562715246e-001 -3.927143438848813e-003 1.555546127748243e+000
5.515215053763424e+000 -4.993634091819049e-001 9.738444283423363e-002 6.785668899262494e-002 -6.478451720817836e-001 -3.283435961532355e-003 1.554707245541842e+000
5.523333333333316e+000 -4.992692716650337e-001 9.744381279178570e-002 6.782442446450777e-002 -6.481070013510999e-001 -2.806844385152774e-003 1.553755326390336e+000
5.531451612903208e+000 -4.991703471226362e-001 9.751480149171674e-002 6.778479733913331e-002 -6.484432883396061e-001 -2.464455285974054e-003 1.552723790355983e+000
5.539569892473100e+000 -4.990731482717961e-001 9.758509146223278e-002 6.774866797405943e-002 -6.487804949338235e-001 -2.211686167764126e-003 1.551710779742019e+000
5.547688172042992e+000 -4.989875279047002e-001 9.763513698195905e-002 6.772439461210446e-002 -6.490259328062745e-001 -2.010942205753485e-003 1.550858331287005e+000
5.555806451612884e+000 -4.989221061687642e-001 9.764681297561106e-002 6.771317269075747e-002 -6.491063570906516e-001 -1.847695783306014e-003 1.550285037445015e+000
5.563924731182777e+000 -4.988785704034809e-001 9.761320991400599e-002 6.770985121055836e-002 -6.490067041059154e-001 -1.723979157783884e-003 1.550021495114579e+000
5.572043010752669e+000 -4.988502950277315e-001 9.754328236636384e-002 6.770905976145485e-002 -6.487797023960664e-001 -1.628196233004919e-003 1.550000719781358e+000
5.580161290322561e+000 -4.988271751750564e-001 9.745796394375028e-002 6.771005245990376e-002 -6.485151227350721e-001 -1.514730337109249e-003 1.550102185500719e+000
5.588279569892453e+000 -4.988026710757982e-001 9.737957729110272e-002 6.771607745233937e-002 -6.482870794854893e-001 -1.321864166622833e-003 1.550209407772111e+000
5.596397849462345e+000 -4.987763293227435e-001 9.732204983043612e-002 6.773098806720565e-002 -6.481208970846435e-001 -1.014335902709052e-003 1.550248116974449e+000
5.604516129032238e+000 -4.987506097406173e-001 9.728820085010247e-002 6.775723793730219e-002 -6.480002564949512e-001 -6.095124612788272e-004 1.550195750269603e+000
5.612634408602130e+000 -4.987283720283552e-001 9.727382860871305e-002 6.779583651186776e-002 -6.478927302309077e-001 -1.569916292656348e-004 1.550065269500917e+000
5.620752688172022e+000 -4.987133603256798e-001 9.727350253996582e-002 6.784631619667023e-002 -6.477686608348053e-001 3.077315121913227e-004 1.549875737577113e+000
5.628870967741914e+000 -4.987090455903048e-001 9.728255067098364e-002 6.790543092705140e-002 -6.476101606651894e-001 7.778748861644314e-004 1.549632292944301e+000
5.636989247311806e+000 -4.987154903036015e-001 9.729488126882653e-002 6.796604492877070e-002 -6.474134767548256e-001 1.247835684748955e-003 1.549334333783514e+000
5.645107526881699e+000 -4.987289194084407e-001 9.730177667498231e-002 6.801883879110489e-002 -6.471871137821483e-001 1.693112476769620e-003 1.549004386244684e+000
5.653225806451591e+000 -4.987447907046545e-001 9.729486359872160e-002 6.805654940428468e-002 -6.469479147069598e-001 2.081965469072689e-003 1.548699286067976e+000
5.661344086021483e+000 -4.987611717106846e-001 9.727016147531351e-002 6.807722176065764e-002 -6.467127527650590e-001 2.393759770032977e-003 1.548480498446296e+000
5.669462365591375e+000 -4.987797203832573e-001 9.722913202845933e-002 6.808410217294868e-002 -6.464882024821562e-001 2.623583913855088e-003 1.548375444313586e+000
5.677580645161267e+000 -4.988036425210102e-001 9.717752023951415e-002 6.808359373622261e-002 -6.462715237772243e-001 2.779714288596580e-003 1.548371691441333e+000
5.685698924731160e+000 -4.988349110420989e-001 9.712377604162263e-002 6.808365339032506e-002 -6.460625966850648e-001 2.883709308702853e-003 1.548443672793502e+000
5.693817204301052e+000 -4.988737876471079e-001 9.707543343146560e-002 6.809259684350694e-002 -6.458652577434890e-001 2.969977613955122e-003 1.548586270646371e+000
5.701935483870944e+000 -4.989201129808655e-001 9.703405279823091e-002 6.811749059042499e-002 -6.456742389630634e-001 3.080719612919891e-003 1.548829038298143e+000
5.710053763440836e+000 -4.989734842156356e-001 9.699360442453671e-002 6.816294736111762e-002 -6.454697710541841e-001 3.260680073955857e-003 1.549217757537209e+000
5.718172043010728e+000 -4.990319876045422e-001 9.694361703971205e-002 6.823115045068552e-002 -6.452277191069045e-001 3.553217160574551e-003 1.549781470608469e+000
5.726290322580621e+000 -4.990913563982449e-001 9.687383693219466e-002 6.832209917441820e-002 -6.449325345726453e-001 3.991568688687552e-003 1.550514966802517e+000
5.734408602150513e+000 -4.991453505990126e-001 9.677824233105582e-002 6.843298971561868e-002 -6.445843314023496e-001 4.586447677728200e-003 1.551381542891079e+000
5.742526881720405e+000 -4.991868175853902e-001 9.665775190728980e-002 6.855826301084417e-002 -6.442007762775134e-001 5.324351716061937e-003 1.552323118834368e+000
5.750645161290297e+000 -4.992085920198972e-001 9.652139977094741e-002 6.869235557835961e-002 -6.438194654665537e-001 6.184605719001146e-003 1.553269936039308e+000
5.758763440860189e+000 -4.992042500479573e-001 9.638550224134601e-002 6.883337398187299e-002 -6.434982947238420e-001 7.161349728532773e-003 1.554150621251031e+000
5.766881720430082e+000 -4.991691949503154e-001 9.626920968604799e-002 6.898406287366404e-002 -6.432994178986934e-001 8.271085565154657e-003 1.554904953761994e+000
5.774999999999974e+000 -4.991010752963921e-001 9.618710975146262e-002 6.914953431287962e-002 -6.432626020927633e-001 9.543757832416455e-003 1.555495189165612e+000
5.783118279569866e+000 -4.989990436320718e-001 9.614275010020296e-002 6.933477405939495e-002 -6.433913683348143e-001 1.101198294410000e-002 1.555911858951478e+000
5.791236559139758e+000 -4.988640107998598e-001 9.612654054349880e-002 6.954498573552136e-002 -6.436530682650379e-001 1.271301555058257e-002 1.556175156085399e+000
5.799354838709650e+000 -4.986999740213132e-001 9.611951726254529e-002 6.978804730589547e-002 -6.439850984370825e-001 1.469999465293803e-002 1.556329215039752e+000
5.807473118279543e+000 -4.985130097162406e-001 9.610077661201827e-002 7.007579232278757e-002 -6.443093177966198e-001 1.704272067192836e-002 1.556425216991477e+000
5.815591397849435e+000 -4.983078724874222e-001 9.605359032580517e-002 7.042373024244795e-002 -6.445499473264681e-001 1.981594070051296e-002 1.556498165622836e+000
5.823709677419327e+000 -4.980858109933071e-001 9.596709119713164e-002 7.085162558412168e-002 -6.446499120803585e-001 2.309978886486674e-002 1.556554650811634e+000
5.831827956989219e+000 -4.978442188657842e-001 9.583427561496216e-002 7.138485827723967e-002 -6.445867425534159e-001 2.699766920145952e-002 1.556585744015299e+000
5.839946236559111e+000 -4.975759481942675e-001 9.564964710141478e-002 7.205376193954816e-002 -6.443808049129429e-001 3.164217772150502e-002 1.556591591466922e+000
5.848064516129004e+000 -4.972694801524447e-001 9.540917238746807e-002 7.288941610150826e-002 -6.440848954784958e-001 3.717087831434740e-002 1.556590719408246e+000
5.856182795698896e+000 -4.969143506608020e-001 9.511217872937808e-002 7.391717267870090e-002 -6.437506227544663e-001 4.368844500510205e-002 1.556599520083397e+000
5.864301075268788e+000 -4.965097360454669e-001 9.476115583421667e-002 7.515288451813838e-002 -6.433797737645086e-001 5.125085111910921e-002 1.556593998102148e+000
5.872419354838680e+000 -4.960659866969496e-001 9.435434083745212e-002 7.660742359248239e-002 -6.428914366243691e-001 5.989864771050280e-002 1.556506069999645e+000
5.880537634408572e+000 -4.955960206705475e-001 9.387335777959335e-002 7.829581727564865e-002 -6.421318719289769e-001 6.971601393916993e-002 1.556289222095227e+000
5.888655913978464e+000 -4.951055386550611e-001 9.327702917404429e-002 8.024041531553720e-002 -6.409159453436233e-001 8.085412826315208e-002 1.556000365765866e+000
5.896774193548357e+000 -4.945874267462952e-001 9.250997928052468e-002 8.246696950024145e-002 -6.390802042826047e-001 9.350067864411660e-002 1.555823957203772e+000
5.904892473118249e+000 -4.940152252518009e-001 9.152672057962978e-002 8.500366494425730e-002 -6.365706483856579e-001 1.078504540100735e-001 1.556035305914218e+000
5.913010752688141e+000 -4.933337057465167e-001 9.032379413576111e-002 8.789007196648138e-002 -6.335817494454321e-001 1.241423889021001e-001 1.556922572312166e+000
5.921129032258033e+000 -4.924599026253312e-001 8.895549029827408e-002 9.118971796816507e-002 -6.306228947323607e-001 1.427476722678032e-001 1.558665483992156e+000
5.929247311827925e+000 -4.913093847375398e-001 8.749706529208345e-002 9.498468779304130e-002 -6.282943778184091e-001 1.641674251879901e-001 1.561259623646274e+000
5.937365591397818e+000 -4.898357489094650e-001 8.595945740638285e-002 9.933733030030705e-002 -6.268102685993499e-001 1.888263562149293e-001 1.564650874130254e+000
5.945483870967710e+000 -4.880470315928156e-001 8.423686067297921e-002 1.042480994935684e-001 -6.257345214086031e-001 2.168294927722305e-001 1.569023681369228e+000
5.953602150537602e+000 -4.859821472462766e-001 8.215421759618627e-002 1.096569265115458e-001 -6.242786962465466e-001 2.479581257321222e-001 1.574961177697611e+000
5.961720430107494e+000 -4.836757721978435e-001 7.955780968791205e-002 1.154802148694337e-001 -6.218295498846392e-001 2.818431494898579e-001 1.583397406052477e+000
5.969838709677386e+000 -4.811470817476480e-001 7.635494965329329e-002 1.216340479145325e-001 -6.181847122828307e-001 3.180364699303770e-001 1.595508680920449e+000
5.977956989247279e+000 -4.784100413140909e-001 7.250290794769093e-002 1.280298134012211e-001 -6.134878619393928e-001 3.559409591002443e-001 1.612523727582432e+000
5.986075268817171e+000 -4.754828768108536e-001 6.799426312309995e-002 1.345657729953485e-001 -6.081343638370222e-001 3.947614260248515e-001 1.635345197041602e+000
5.994193548387063e+000 -4.723877748580574e-001 6.285270333568488e-002 1.411316324264726e-001 -6.027644427369647e-001 4.335593315359829e-001 1.664083152142076e+000
6.002311827956955e+000 -4.691433529859523e-001 5.713310214147371e-002 1.476254189790759e-001 -5.983401572621806e-001 4.713699020030151e-001 1.697652094726311e+000
6.010430107526847e+000 -4.657546480141296e-001 5.091762297187594e-002 1.539684012190505e-001 -5.962526258693380e-001 5.072858368561035e-001 1.733502292457130e+000
6.018548387096740e+000 -4.622066667893339e-001 4.429828793924683e-002 1.601025978037096e-001 -5.983462363355692e-001 5.404561764941054e-001 1.767660133057847e+000
6.026666666666632e+000 -4.584657285447294e-001 3.734466967035283e-002 1.659702565895198e-001 -6.067248036120064e-001 5.700767024180333e-001 1.795387860872448e+000
6.034784946236524e+000 -4.544876363813931e-001 3.006791437258114e-002 1.714872647404978e-001 -6.232532202273323e-001 5.954876388087236e-001 1.812577390110428e+000
6.042903225806416e+000 -4.502291556258513e-001 2.240290164330200e-002 1.765268678103851e-001 -6.488757960501617e-001 6.163406484218941e-001 1.817317403075053e+000
6.051021505376308e+000 -4.456619498209644e-001 1.422699607266373e-002 1.809296444784674e-001 -6.831153527483233e-001 6.326358034742277e-001 1.810543704191048e+000
6.059139784946201e+000 -4.407879928925482e-001 5.405205834611992e-003 1.845387582130341e-001 -7.240249996653703e-001 6.445239561767417e-001 1.795314692460411e+000
6.067258064516093e+000 -4.356480913029556e-001 -4.170234997589786e-003 1.872365014926777e-001 -7.685444743177347e-001 6.520377782815712e-001 1.775463398201554e+000
6.075376344085985e+000 -4.303124657027360e-001 -1.456216538067964e-002 1.889621674770391e-001 -8.131205312775375e-001 6.550039046767915e-001 1.754562355754390e+000
6.083494623655877e+000 -4.248551394476033e-001 -2.578603374770360e-002 1.897129135156864e-001 -8.544923189517601e-001 6.531998873476606e-001 1.735429556586953e+000
6.091612903225769e+000 -4.193282677977347e-001 -3.781703455098696e-002 1.895346962129989e-001 -8.904272794116251e-001 6.465892356858549e-001 1.719934465775060e+000
6.099731182795662e+000 -4.137503386907206e-001 -5.060816320646257e-002 1.885049124638849e-001 -9.201141577558162e-001 6.354296796261698e-001 1.708899261169800e+000
6.107849462365554e+000 -4.081102942896275e-001 -6.411213467059505e-002 1.867123617222700e-001 -9.441014170917356e-001 6.202168646290494e-001 1.702143379765122e+000
