---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.UpdData = 1091
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FileName = "..\Trials\jw_chairrise1\FullBody-jw_chairrise1-euler-rightfoot.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosX
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosY
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosZ
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosX
col11  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosY
col12  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosZ
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosZ
5.833333333333333e-001 -7.553770262445438e-001 3.150605412709236e-001 7.675613803240113e-002 1.370896751218607e+000 5.439189851078097e-002 -9.983864645227709e-001 -7.090335942926364e-001 1.583023349357339e-001 3.639984545580090e-002 -6.362623555486058e-001 1.577189654395055e-001 2.187816869134009e-002
5.916666666666667e-001 -7.553772865083294e-001 3.150641857093368e-001 7.676403706220647e-002 1.370962179782946e+000 5.437463473173665e-002 -9.984073063744394e-001 -7.090350855234942e-001 1.583056911292701e-001 3.640745056251005e-002 -6.362629278851706e-001 1.577208492178135e-001 2.189043857784500e-002
6.000000000000000e-001 -7.553813631946245e-001 3.150727635185494e-001 7.677983635809418e-002 1.371067975336265e+000 5.436731250150584e-002 -9.984087399209721e-001 -7.090365442407245e-001 1.583159968965062e-001 3.641954444428776e-002 -6.362630444090957e-001 1.577313733802515e-001 2.190925354570596e-002
6.083333333333333e-001 -7.553876229426458e-001 3.150843061447751e-001 7.680007747508980e-002 1.371203347922987e+000 5.436829826318745e-002 -9.983955365573833e-001 -7.090373226021812e-001 1.583307992073760e-001 3.643342031586191e-002 -6.362621788070138e-001 1.577476753100964e-001 2.193131645213120e-002
6.166666666666667e-001 -7.553943373568031e-001 3.150967396124608e-001 7.682111874196081e-002 1.371355986793698e+000 5.437521602467754e-002 -9.983726369286829e-001 -7.090367267983204e-001 1.583474772672849e-001 3.644637432683905e-002 -6.362597714217860e-001 1.577666974000915e-001 2.195327026907773e-002
6.250000000000000e-001 -7.554000640568974e-001 3.151082705488257e-001 7.683979625165234e-002 1.371513371166810e+000 5.438515012777945e-002 -9.983450888108952e-001 -7.090343595259180e-001 1.583636632966469e-001 3.645627449164167e-002 -6.362555571885210e-001 1.577856200941441e-001 2.197233853654088e-002
6.333333333333333e-001 -7.554039116873974e-001 3.151176993490462e-001 7.685394662420135e-002 1.371664466748646e+000 5.439516789836052e-002 -9.983180932340977e-001 -7.090303605583278e-001 1.583776039014930e-001 3.646192360224020e-002 -6.362497896933824e-001 1.578022329266235e-001 2.198677050545865e-002
6.416666666666666e-001 -7.554056074496429e-001 3.151245857254569e-001 7.686267681146032e-002 1.371801623053904e+000 5.440279877477039e-002 -9.982964483771117e-001 -7.090253493723459e-001 1.583884043607275e-001 3.646316690204270e-002 -6.362431643088565e-001 1.578152324140363e-001 2.199604501602743e-002
6.500000000000000e-001 -7.554054101352223e-001 3.151291771163937e-001 7.686633709788843e-002 1.371922505602632e+000 5.440618899692118e-002 -9.982834768088418e-001 -7.090201243125768e-001 1.583960495788513e-001 3.646075232935560e-002 -6.362364947256618e-001 1.578243303021790e-001 2.200084203970484e-002
6.583333333333333e-001 -7.554039457765900e-001 3.151321356731588e-001 7.686622785060913e-002 1.372030986068274e+000 5.440400006934909e-002 -9.982802674901370e-001 -7.090153545575602e-001 1.584011802427079e-001 3.645601251331030e-002 -6.362303931309694e-001 1.578300869436302e-001 2.200278287648667e-002
6.666666666666666e-001 -7.554019761960943e-001 3.151342206533732e-001 7.686412015324798e-002 1.372135694975374e+000 5.439537751394230e-002 -9.982859896452395e-001 -7.090114338696630e-001 1.584047317759482e-001 3.645045677171527e-002 -6.362251415795771e-001 1.578335213330019e-001 2.200393547233812e-002
6.749999999999999e-001 -7.554001077727570e-001 3.151360282289176e-001 7.686170115565758e-002 1.372246418254713e+000 5.438004932974483e-002 -9.982992839472628e-001 -7.090085010152291e-001 1.584075433060517e-001 3.644536627391616e-002 -6.362207576508587e-001 1.578356060665344e-001 2.200618665463274e-002
6.833333333333334e-001 -7.553985348224677e-001 3.151378089781886e-001 7.686008878970806e-002 1.372370402928924e+000 5.435830046258938e-002 -9.983199342328371e-001 -7.090065383991087e-001 1.584100252500083e-001 3.644148212714562e-002 -6.362171385109156e-001 1.578367986950725e-001 2.201070669424709e-002
6.916666666666667e-001 -7.553969507639419e-001 3.151393700115134e-001 7.685956156299051e-002 1.372510900726398e+000 5.433075197461745e-002 -9.983496722798319e-001 -7.090054415527625e-001 1.584119883881489e-001 3.643883653697846e-002 -6.362141466775616e-001 1.578368039455376e-001 2.201770074225488e-002
7.000000000000000e-001 -7.553946617828842e-001 3.151400719218639e-001 7.685956486316872e-002 1.372668245749610e+000 5.429808844253836e-002 -9.983916660768553e-001 -7.090050193164882e-001 1.584126761194119e-001 3.643675241949198e-002 -6.362115946782014e-001 1.578346440885829e-001 2.202648480356163e-002
7.083333333333333e-001 -7.553908256617395e-001 3.151389574997583e-001 7.685896122724645e-002 1.372841749764413e+000 5.426089116761257e-002 -9.984493541974180e-001 -7.090049982327528e-001 1.584109782673979e-001 3.643403292175424e-002 -6.362092245386266e-001 1.578289628772152e-001 2.203579710202752e-002
7.166666666666666e-001 -7.553847206922715e-001 3.151350398760627e-001 7.685646351118129e-002 1.373031042082471e+000 5.421970053286418e-002 -9.985252998748670e-001 -7.090050791960989e-001 1.584058004684261e-001 3.642932338940945e-002 -6.362067480945256e-001 1.578184842601244e-001 2.204423900111037e-002
7.250000000000000e-001 -7.553759730123143e-001 3.151276892438465e-001 7.685117252620574e-002 1.373237077476865e+000 5.417534909160260e-002 -9.986201454798106e-001 -7.090049825605682e-001 1.583965302391112e-001 3.642155058150327e-002 -6.362038819649645e-001 1.578025624437594e-001 2.205076220061794e-002
7.333333333333333e-001 -7.553647044595536e-001 3.151170218487853e-001 7.684327549296015e-002 1.373465806680860e+000 5.412987668138625e-002 -9.987324191339153e-001 -7.090044921515643e-001 1.583835370306257e-001 3.641030948069439e-002 -6.362003544604591e-001 1.577817210574927e-001 2.205524218895398e-002
7.416666666666666e-001 -7.553517065472503e-001 3.151039426976474e-001 7.683359508083335e-002 1.373718558480816e+000 5.408475341570984e-002 -9.988561809909987e-001 -7.090034661030962e-001 1.583680774419031e-001 3.639613176648594e-002 -6.361960168524796e-001 1.577576713846911e-001 2.205823295161330e-002
7.500000000000000e-001 -7.553383437019443e-001 3.150903211245466e-001 7.682466405810057e-002 1.374005390585194e+000 5.404305166083101e-002 -9.989850124364285e-001 -7.090020727388867e-001 1.583526178313180e-001 3.638060826943017e-002 -6.361909379865709e-001 1.577334217124717e-001 2.206181444425699e-002
7.583333333333333e-001 -7.553264033917679e-001 3.150786061917871e-001 7.681965056876614e-002 1.374332512641486e+000 5.400700816603021e-002 -9.991110394708901e-001 -7.090007544127345e-001 1.583401687559494e-001 3.636627288681592e-002 -6.361854998228472e-001 1.577126052672523e-001 2.206880921528033e-002
7.666666666666666e-001 -7.553176678058839e-001 3.150714498942047e-001 7.682188142487077e-002 1.374701096139085e+000 5.397830353530830e-002 -9.992265498340147e-001 -7.090000894361878e-001 1.583338197511469e-001 3.635613640343068e-002 -6.361802765531801e-001 1.576988962604244e-001 2.208223265547148e-002
7.749999999999999e-001 -7.553134655425816e-001 3.150712043604306e-001 7.683404014878109e-002 1.375104547173530e+000 5.395824909825708e-002 -9.993249578890163e-001 -7.090005692794689e-001 1.583361454924087e-001 3.635297975759334e-002 -6.361758460664264e-001 1.576953380414368e-001 2.210441284313314e-002
7.833333333333333e-001 -7.553143607635151e-001 3.150793965802856e-001 7.685741137975966e-002 1.375527466671120e+000 5.394764389832796e-002 -9.994018128039253e-001 -7.090024700448234e-001 1.583486087774306e-001 3.635866792034432e-002 -6.361726726424892e-001 1.577036676193300e-001 2.213624669191572e-002
7.916666666666666e-001 -7.553199272263093e-001 3.150962962607431e-001 7.689137013825458e-002 1.375948010433946e+000 5.394611603368005e-002 -9.994564478336588e-001 -7.090058110792712e-001 1.583710749834945e-001 3.637363389656327e-002 -6.361710326197639e-001 1.577237117079213e-001 2.217685356068268e-002
8.000000000000000e-001 -7.553285396293515e-001 3.151207422168076e-001 7.693322668812820e-002 1.376342938817040e+000 5.395140807726384e-002 -9.994942325953957e-001 -7.090103547567552e-001 1.584016071690037e-001 3.639660436939868e-002 -6.361709496877156e-001 1.577530286439318e-001 2.222363645697805e-002
8.083333333333334e-001 -7.553373196459007e-001 3.151502597479581e-001 7.697821422904383e-002 1.376688439658421e+000 5.395859335180253e-002 -9.995273865687552e-001 -7.090156413059464e-001 1.584365345151407e-001 3.642467272576751e-002 -6.361722146812660e-001 1.577869113623753e-001 2.227243644680784e-002
8.166666666666667e-001 -7.553424564087565e-001 3.151815417602293e-001 7.702082364893736e-002 1.376972419918218e+000 5.396257626855427e-002 -9.995749751270537e-001 -7.090210479135235e-001 1.584712572449538e-001 3.645368015578191e-002 -6.361743187887684e-001 1.578192676650999e-001 2.231856184097348e-002
8.250000000000000e-001 -7.553397362021315e-001 3.152108132663996e-001 7.705431650191238e-002 1.377177300280416e+000 5.395528709384134e-002 -9.996567951100774e-001 -7.090257388577893e-001 1.585004657255931e-001 3.647895559577789e-002 -6.361765831893980e-001 1.578431868085390e-001 2.235659364074352e-002
8.333333333333333e-001 -7.553253589274841e-001 3.152346020553423e-001 7.707261861738443e-002 1.377293251513264e+000 5.392885264869785e-002 -9.997909257573838e-001 -7.090288289809051e-001 1.585193910975922e-001 3.649610745133498e-002 -6.361781892580019e-001 1.578524549446995e-001 2.238185605450090e-002
8.416666666666666e-001 -7.552966825699343e-001 3.152503712589585e-001 7.707117282396434e-002 1.377315690434476e+000 5.387644008957238e-002 -9.999900027146689e-001 -7.090296274427539e-001 1.585245926909049e-001 3.650185891392856e-002 -6.361784570260356e-001 1.578426140378064e-001 2.239106593860984e-002
8.500000000000000e-001 -7.552527623086049e-001 3.152569894406778e-001 7.704775200168340e-002 1.377245543881048e+000 5.379347665823930e-002 -1.000258729521142e+000 -7.090278073202352e-001 1.585145912709735e-001 3.649465789817288e-002 -6.361770197293852e-001 1.578117914349604e-001 2.238291016287506e-002
8.583333333333334e-001 -7.551946003577168e-001 3.152549696106754e-001 7.700296716993657e-002 1.377091451978442e+000 5.367834229200752e-002 -1.000592437608060e+000 -7.090233882059709e-001 1.584902402382442e-001 3.647497582738359e-002 -6.361737841294476e-001 1.577611922333840e-001 2.235845078537266e-002
8.666666666666667e-001 -7.551251565552226e-001 3.152464901991367e-001 7.694043147936325e-002 1.376872251232922e+000 5.353257683840296e-002 -1.000977008836943e+000 -7.090166742127955e-001 1.584548019020825e-001 3.644532528031004e-002 -6.361688389938270e-001 1.576951932470780e-001 2.232128538506123e-002
8.750000000000000e-001 -7.550491725726818e-001 3.152351479173086e-001 7.686647793903906e-002 1.376616752303095e+000 5.336058890206230e-002 -1.001390326623018e+000 -7.090083028968561e-001 1.584136135165615e-001 3.641003275753440e-002 -6.361625029156084e-001 1.576209000147103e-001 2.227731770495688e-002
8.833333333333333e-001 -7.549727139212964e-001 3.152254412188888e-001 7.678937565891864e-002 1.376360556395361e+000 5.316890009524600e-002 -1.001805000478441e+000 -7.089992773847402e-001 1.583733520530524e-001 3.637471809056984e-002 -6.361553879267858e-001 1.575471934882004e-001 2.223407330242914e-002
