---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.UpdData = 1301
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FileName = "..\Trials\jw_ngait_og3\FullBody-jw_ngait_og3-euler-rightfoot.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Width = 23
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Values = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.Header.ColumnIDString = "col"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotX
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotZ
col7  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosX
col8  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosY
col9  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosZ
col10  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosX
col11  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosY
col12  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosZ
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeLateralContactNodePosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFileRightFoot.FootGlobalToeMedialContactNodePosZ
2.158333333333333e+000 4.924944770112831e-001 2.450464529459097e-001 7.637696752707456e-002 1.299070251990435e+000 -9.597540577917463e-002 -3.160360061858688e+000 3.332189002044590e-001 2.962722164276437e-001 6.317165665896291e-002 2.902105080536953e-001 2.371365860631026e-001 5.042819057484785e-002
2.166666666666667e+000 4.909376759173451e-001 2.449547305187559e-001 7.586847729299397e-002 1.293872456872179e+000 -7.345951992858502e-002 -3.160632495631682e+000 3.320351425618324e-001 2.963645428813068e-001 5.930995886277082e-002 2.892869374325866e-001 2.373229942892408e-001 4.531613880100330e-002
2.175000000000000e+000 4.895649654993288e-001 2.448815639992456e-001 7.551427613143677e-002 1.289720251337251e+000 -5.341285118024475e-002 -3.161360644609236e+000 3.310769213738410e-001 2.965165023261818e-001 5.595560900385676e-002 2.885627033404581e-001 2.375717811260736e-001 4.088240066939771e-002
2.183333333333334e+000 4.883550506548854e-001 2.448129124565902e-001 7.526680738503558e-002 1.286579065251126e+000 -3.580965850350149e-002 -3.162538130167961e+000 3.303041175110305e-001 2.967144255461417e-001 5.305636124074693e-002 2.879866146704350e-001 2.378687506670330e-001 3.707024216196690e-002
2.191666666666667e+000 4.872900291778411e-001 2.447374139203979e-001 7.508618413069323e-002 1.284338004543936e+000 -2.056668882737700e-002 -3.164125480461138e+000 3.296822591783964e-001 2.969440199022692e-001 5.056212300264393e-002 2.875179098397255e-001 2.381992948356123e-001 3.381800691573360e-002
2.200000000000000e+000 4.863553675051044e-001 2.446475561564553e-001 7.494268776034345e-002 1.282828026763410e+000 -7.553078847399863e-003 -3.166049674120900e+000 3.291824041218154e-001 2.971910709577868e-001 4.842840707626499e-002 2.871263535956846e-001 2.385487963844104e-001 3.106428461508751e-002
2.208333333333334e+000 4.855393624821632e-001 2.445399274457722e-001 7.481739929514988e-002 1.281844077592520e+000 3.401069414599833e-003 -3.168209293231352e+000 3.287806349474650e-001 2.974420070982275e-001 4.661740360890793e-002 2.867912741734960e-001 2.389029715056481e-001 2.875080360983962e-002
2.216666666666667e+000 4.848323356500696e-001 2.444146286149644e-001 7.470086048455028e-002 1.281166909989199e+000 1.249476071435396e-002 -3.170484947936240e+000 3.284573957746968e-001 2.976844275874475e-001 4.509722653597384e-002 2.864998544447572e-001 2.392483545994943e-001 2.682345842057064e-002
2.225000000000000e+000 4.842257869986118e-001 2.442742987328076e-001 7.459048636231980e-002 1.280582508901902e+000 1.994533875784121e-002 -3.172751965412431e+000 3.281967815164638e-001 2.979076053069685e-001 4.384009903580910e-002 2.862450903461488e-001 2.395728924079513e-001 2.523210664591776e-002
2.233333333333333e+000 4.837116045978420e-001 2.441231130912314e-001 7.448760495454369e-002 1.279898857185865e+000 2.597849810325892e-002 -3.174893226569753e+000 3.279858472529112e-001 2.981029991691746e-001 4.282013197489905e-002 2.860237378603646e-001 2.398666312219741e-001 2.392972897526070e-002
2.241666666666667e+000 4.832814127001617e-001 2.439659622553557e-001 7.439486097598022e-002 1.278960073172257e+000 3.081955089978705e-002 -3.176810704862759e+000 3.278139990530898e-001 2.982647786692770e-001 4.201137326242390e-002 2.858344743440997e-001 2.401224504346723e-001 2.287163255077181e-002
2.250000000000000e+000 4.829262811288791e-001 2.438078796040255e-001 7.431437678298136e-002 1.277656496615210e+000 3.468415397312596e-002 -3.178433504686942e+000 3.276725410905580e-001 2.983901559389470e-001 4.138688430681174e-002 2.856764857478064e-001 2.403365640455461e-001 2.201545416431836e-002
2.258333333333333e+000 4.826368609754244e-001 2.436535746565196e-001 7.424682687742559e-002 1.275928752880214e+000 3.776858225501556e-002 -3.179720870774315e+000 3.275543734415233e-001 2.984792284627374e-001 4.091908780657487e-002 2.855485815993155e-001 2.405084447329016e-001 2.132209346304824e-002
2.266666666666667e+000 4.824036914921995e-001 2.435069843540369e-001 7.419136254342792e-002 1.273765208343007e+000 4.024321886560145e-002 -3.180660750089985e+000 3.274537486499665e-001 2.985343631065755e-001 4.058078017165237e-002 2.854487793676072e-001 2.406402135804390e-001 2.075679197361548e-002
2.275000000000000e+000 4.822175009945998e-001 2.433710572555664e-001 7.414605892840423e-002 1.271194729664407e+000 4.225123536129383e-002 -3.181265111505347e+000 3.273660576132296e-001 2.985594673879313e-001 4.034608383485286e-002 2.853742783751010e-001 2.407358450802055e-001 2.028967135723712e-002
2.283333333333333e+000 4.820694939308652e-001 2.432478944281739e-001 7.410851585484861e-002 1.268278037307606e+000 4.391047268485249e-002 -3.181563388005519e+000 3.272876530731596e-001 2.985593845006009e-001 4.019112719911316e-002 2.853216861084906e-001 2.408004232612745e-001 1.989579485108740e-002
2.291666666666667e+000 4.819515723024064e-001 2.431390581663735e-001 7.407638025300486e-002 1.265099450478554e+000 4.531611923705725e-002 -3.181595793048806e+000 3.272156706453961e-001 2.985394352298978e-001 4.009451146731435e-002 2.852872852567301e-001 2.408395217345706e-001 1.955501334360732e-002
2.300000000000000e+000 4.818564662628798e-001 2.430458770773166e-001 7.404768729684065e-002 1.261759216663104e+000 4.654340816502511e-002 -3.181407520366700e+000 3.271478434063262e-001 2.985050755213152e-001 4.003757456056198e-002 2.852672509304131e-001 2.408587248779863e-001 1.925164823491153e-002
2.308333333333334e+000 4.817778393802907e-001 2.429696843433253e-001 7.402106479904065e-002 1.258366570138578e+000 4.765045495198050e-002 -3.181043928217999e+000 3.270823772626200e-001 2.984616096277600e-001 4.000447068699651e-002 2.852578751673922e-001 2.408632395887781e-001 1.897403333583071e-002
2.316666666666667e+000 4.817103772033330e-001 2.429118705179938e-001 7.399586287600016e-002 1.255032963813772e+000 4.868124979458144e-002 -3.180547069605268e+000 3.270179081937518e-001 2.984139062752086e-001 3.998215233038163e-002 2.852557991820593e-001 2.408575761271389e-001 1.871396922452065e-002
2.325000000000000e+000 4.816497675246512e-001 2.428736914557803e-001 7.397215407447190e-002 1.251864961479438e+000 4.966847761125504e-002 -3.179954100930555e+000 3.269534608802022e-001 2.983661530490036e-001 3.996027580455293e-002 2.852581375718549e-001 2.408453684237845e-001 1.846609398355651e-002
