Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
2.675000	11.160000	52.730000	198.060000	-3.850000	4.130000	-5.700000	2.732100	0.000000	
2.683300	8.240000	50.910000	185.150000	-0.190000	-4.460000	-0.390000	2.672300	0.000000	
2.691600	5.030000	48.410000	172.950000	1.120000	-12.610000	4.230000	2.639000	0.000000	
2.700000	1.630000	44.460000	159.350000	0.630000	-21.110000	7.610000	2.614000	0.000000	
2.708300	-2.390000	39.240000	146.470000	1.090000	-28.650000	10.040000	2.589000	0.000000	
2.716600	-7.040000	33.210000	136.410000	2.110000	-35.190000	11.330000	2.521900	0.000000	
2.725000	-12.370000	27.080000	127.040000	0.940000	-40.990000	9.900000	2.454700	0.000000	
2.733300	-18.410000	20.810000	116.430000	-2.890000	-46.070000	5.430000	2.417000	0.000000	
2.741600	-22.920000	15.640000	101.920000	-8.700000	-48.780000	0.120000	2.384900	0.000000	
2.750000	-24.780000	12.290000	88.020000	-14.940000	-50.980000	-4.160000	2.341800	0.000000	
2.758300	-24.490000	10.000000	75.540000	-20.300000	-52.680000	-7.250000	2.275500	0.000000	
2.766600	-22.890000	8.410000	67.840000	-23.390000	-53.100000	-8.400000	2.209300	0.000000	
2.775000	-20.010000	7.660000	65.290000	-24.290000	-52.080000	-7.500000	2.191600	0.000000	
2.783300	-16.350000	8.000000	65.090000	-27.020000	-49.970000	-6.810000	2.178100	0.000000	
2.791600	-11.990000	8.530000	63.190000	-30.330000	-46.550000	-5.840000	2.153800	0.000000	
2.800000	-7.600000	8.660000	58.410000	-32.490000	-41.650000	-3.540000	2.113400	0.000000	
2.808300	-6.150000	6.530000	52.100000	-32.310000	-36.720000	-1.000000	2.073000	0.000000	
2.816600	-7.070000	2.400000	46.290000	-29.620000	-31.690000	1.040000	2.073400	0.000000	
2.825000	-8.270000	-2.140000	43.950000	-25.270000	-26.090000	1.330000	2.073800	0.000000	
2.833300	-8.990000	-5.990000	43.850000	-21.200000	-19.890000	-0.350000	2.069600	0.000000	
2.841600	-10.260000	-8.990000	39.860000	-19.170000	-13.050000	-2.850000	2.060300	0.000000	
2.850000	-11.860000	-11.790000	31.350000	-14.990000	-5.120000	-3.410000	2.054900	0.000000	
2.858300	-13.140000	-14.040000	21.720000	-8.720000	3.290000	-2.410000	2.057700	0.000000	
2.866600	-12.470000	-14.680000	17.230000	-2.160000	11.090000	-1.490000	2.060400	0.000000	
2.875000	-9.120000	-13.090000	19.160000	2.810000	18.100000	-1.780000	2.067000	0.000000	
2.883300	-5.180000	-8.760000	22.890000	4.480000	23.470000	-3.220000	2.074500	0.000000	
2.891600	-2.450000	-2.410000	24.230000	2.160000	26.640000	-4.750000	2.085300	0.000200	
2.900000	-0.420000	3.880000	22.180000	-1.340000	28.970000	-5.670000	2.101200	0.000600	
2.908300	2.270000	8.570000	22.240000	-2.440000	31.350000	-6.630000	2.117100	0.001000	
2.916600	5.870000	11.750000	25.970000	-0.770000	33.650000	-7.880000	2.131400	0.000600	
2.925000	9.600000	14.490000	30.320000	2.940000	35.480000	-8.520000	2.145400	0.000200	
2.933300	12.500000	16.290000	30.210000	8.760000	37.740000	-7.970000	2.169600	0.000000	
2.941600	14.290000	17.180000	28.400000	14.650000	40.380000	-6.690000	2.200500	0.000000	
2.950000	16.130000	16.310000	29.870000	20.470000	44.010000	-4.550000	2.232500	0.000000	
2.958300	18.110000	13.640000	33.640000	26.320000	48.330000	-1.750000	2.276600	0.000000	
2.966600	19.220000	11.640000	33.380000	28.800000	50.010000	-0.270000	2.320600	0.000000	
2.975000	19.130000	11.700000	29.740000	26.050000	48.140000	-0.620000	2.353100	0.000000	
2.983300	17.310000	12.140000	26.640000	20.780000	45.420000	-1.600000	2.376400	0.000000	
2.991600	13.810000	11.320000	24.270000	14.150000	43.220000	-3.580000	2.401300	0.000000	
3.000000	9.620000	9.670000	23.420000	6.890000	41.590000	-6.170000	2.434200	0.000000	
3.008300	8.080000	8.500000	23.830000	3.460000	40.700000	-7.790000	2.467100	0.000000	
3.016600	9.390000	7.780000	23.320000	5.460000	40.580000	-8.050000	2.513300	0.000000	
3.025000	9.380000	7.240000	22.920000	7.640000	38.660000	-8.230000	2.561400	0.000000	
3.033300	8.360000	6.460000	29.910000	10.380000	36.760000	-7.100000	2.606500	0.000000	
3.041600	6.950000	4.620000	40.640000	13.290000	36.990000	-5.160000	2.642100	0.000000	
3.050000	6.130000	2.650000	48.280000	13.440000	38.350000	-4.010000	2.677600	0.000000	
3.058300	6.100000	0.920000	52.760000	10.600000	40.520000	-3.760000	2.729000	0.000000	
3.066600	8.350000	2.850000	64.400000	7.310000	43.660000	-3.360000	2.781100	0.000000	
3.075000	9.780000	7.090000	80.690000	1.170000	47.660000	-3.980000	2.805600	0.000000	
3.083300	9.240000	11.090000	97.130000	-6.610000	50.860000	-5.620000	2.808300	0.000000	
3.091600	10.360000	13.610000	111.550000	-9.980000	55.290000	-6.790000	2.811600	0.000000	
3.100000	12.740000	15.210000	123.270000	-10.330000	60.800000	-7.810000	2.826200	0.000400	
3.108300	14.740000	17.700000	134.730000	-10.170000	64.810000	-8.870000	2.840700	0.000800	
3.116600	15.880000	21.710000	148.800000	-9.180000	65.670000	-9.570000	2.839800	0.000700	
3.125000	17.100000	25.220000	164.450000	-4.360000	64.700000	-8.740000	2.830200	0.000300	
3.133300	15.950000	24.320000	170.580000	1.140000	61.720000	-7.690000	2.825800	0.000100	
3.141600	12.670000	19.970000	167.410000	5.980000	55.890000	-6.460000	2.830800	0.000600	
3.150000	8.680000	16.000000	159.800000	7.260000	47.760000	-5.050000	2.835800	0.001000	
3.158300	4.630000	13.780000	150.380000	4.380000	38.280000	-3.470000	2.812800	0.023500	
3.166600	1.230000	11.260000	142.770000	0.710000	28.340000	-2.040000	2.788600	0.046900	
3.175000	-0.470000	7.460000	138.170000	-0.880000	18.430000	-0.060000	2.781000	0.073900	
3.183300	-1.450000	2.550000	139.130000	-1.660000	9.170000	1.800000	2.794800	0.105600	
3.191600	-3.620000	-1.400000	148.540000	-5.940000	-0.190000	1.670000	2.807600	0.138000	
3.200000	-5.920000	-3.630000	166.880000	-14.240000	-8.270000	-0.020000	2.798500	0.187200	
3.208300	-6.620000	-3.860000	194.720000	-25.890000	-11.700000	-2.420000	2.789400	0.236400	
3.216600	-6.010000	-3.360000	231.760000	-39.180000	-9.380000	-5.480000	2.794600	0.284300	
3.225000	-5.250000	-4.050000	268.110000	-54.140000	-2.230000	-9.070000	2.813100	0.331100	
3.233300	-5.230000	-5.790000	294.360000	-72.470000	8.570000	-12.390000	2.824600	0.355400	
3.241600	-5.330000	-7.440000	315.250000	-91.760000	23.380000	-15.350000	2.823500	0.339800	
3.250000	-3.760000	-7.750000	334.280000	-107.650000	42.060000	-17.120000	2.822400	0.324200	
3.258300	0.350000	-6.910000	349.110000	-118.990000	64.020000	-17.090000	2.821700	0.319900	
3.266600	6.550000	-6.310000	361.010000	-125.240000	85.470000	-14.750000	2.821300	0.323200	
3.275000	12.940000	-7.250000	369.290000	-125.740000	103.670000	-10.870000	2.819400	0.333600	
3.283300	17.750000	-8.840000	370.240000	-123.960000	117.860000	-6.610000	2.815900	0.353000	
3.291600	20.500000	-8.260000	370.130000	-123.170000	128.240000	-3.190000	2.812300	0.372400	
3.300000	21.980000	-4.160000	375.490000	-123.420000	135.410000	-0.680000	2.802800	0.387800	
3.308300	23.440000	-0.230000	382.260000	-120.260000	141.800000	2.640000	2.792800	0.402800	
3.316600	24.080000	2.070000	384.410000	-116.780000	146.960000	6.620000	2.791100	0.411200	
3.325000	23.940000	2.950000	384.570000	-115.000000	149.590000	9.460000	2.797000	0.413600	
3.333300	22.430000	3.220000	382.740000	-116.410000	151.230000	8.970000	2.803000	0.416000	
3.341600	19.450000	3.060000	377.120000	-120.370000	152.280000	5.730000	2.816300	0.409800	
3.350000	16.540000	1.980000	364.780000	-120.770000	154.350000	3.650000	2.829700	0.403500	
3.358300	15.360000	-0.830000	349.170000	-114.400000	158.110000	3.810000	2.834800	0.396500	
3.366600	16.700000	-4.300000	337.390000	-102.460000	164.440000	5.040000	2.834300	0.389000	
3.375000	18.890000	-5.580000	330.520000	-92.130000	170.760000	5.210000	2.836000	0.381800	
3.383300	21.660000	-5.250000	328.640000	-83.580000	176.280000	4.350000	2.846000	0.375500	
3.391600	24.300000	-4.910000	329.310000	-75.280000	180.330000	4.310000	2.856000	0.369300	
3.400000	26.780000	-4.510000	330.150000	-66.000000	183.780000	6.320000	2.838300	0.364200	
3.408300	29.200000	-2.730000	328.210000	-57.390000	186.560000	9.690000	2.813700	0.359400	
3.416600	31.770000	-0.010000	330.150000	-52.080000	187.850000	11.690000	2.805200	0.354800	
3.425000	33.490000	2.740000	335.700000	-50.370000	187.360000	11.520000	2.838100	0.350700	
3.433300	32.900000	3.820000	337.570000	-51.290000	184.040000	9.810000	2.867400	0.346700	
3.441600	30.490000	3.110000	334.720000	-53.870000	177.910000	7.340000	2.870600	0.344300	
3.450000	29.300000	1.870000	330.030000	-55.330000	170.740000	6.020000	2.873700	0.342000	
3.458300	29.990000	1.520000	323.340000	-55.210000	164.490000	5.810000	2.865500	0.341300	
3.466600	31.160000	3.460000	314.480000	-55.740000	160.020000	5.590000	2.849700	0.341700	
3.475000	32.100000	7.010000	307.700000	-57.070000	157.580000	4.840000	2.838700	0.342600	
3.483300	33.070000	11.050000	304.300000	-58.110000	156.910000	3.880000	2.847000	0.345800	
3.491600	35.740000	13.560000	307.850000	-55.750000	157.560000	4.280000	2.855300	0.349000	
3.500000	40.770000	15.180000	318.540000	-49.780000	159.730000	6.560000	2.879200	0.352300	
3.508300	46.060000	16.350000	329.500000	-43.470000	162.540000	9.900000	2.910500	0.355600	
3.516600	48.380000	16.610000	335.810000	-40.230000	164.830000	12.210000	2.926700	0.358400	
3.525000	47.930000	17.090000	339.020000	-40.340000	167.100000	12.710000	2.904000	0.360000	
3.533300	46.250000	16.970000	340.890000	-41.580000	168.840000	11.950000	2.881400	0.361600	
3.541600	43.990000	15.510000	341.820000	-42.840000	169.640000	10.460000	2.894300	0.363100	
3.550000	40.600000	12.800000	340.020000	-43.160000	167.200000	8.240000	2.918400	0.364400	
3.558300	35.330000	11.560000	332.120000	-44.940000	161.730000	4.560000	2.933700	0.367000	
3.566600	27.910000	11.530000	317.190000	-49.860000	154.790000	-0.590000	2.943100	0.370200	
3.575000	19.530000	11.880000	300.640000	-56.640000	148.240000	-6.880000	2.952500	0.373500	
3.583300	10.960000	12.500000	285.510000	-64.090000	142.000000	-14.070000	2.959900	0.378100	
3.591600	3.740000	12.640000	276.070000	-70.100000	134.150000	-20.830000	2.966900	0.382900	
3.600000	-2.280000	11.540000	271.300000	-74.480000	124.350000	-26.630000	2.966300	0.386600	
3.608300	-6.490000	8.880000	269.060000	-75.520000	113.960000	-31.110000	2.959600	0.389500	
3.616600	-8.260000	5.550000	268.610000	-74.280000	106.350000	-34.360000	2.955500	0.392000	
3.625000	-7.720000	2.590000	269.770000	-72.010000	102.460000	-35.940000	2.965000	0.392000	
3.633300	-5.160000	2.960000	272.630000	-69.700000	102.150000	-34.260000	2.974600	0.392000	
3.641600	-0.360000	6.860000	277.890000	-66.030000	104.170000	-29.310000	2.971300	0.391700	
3.650000	4.750000	11.780000	286.690000	-62.820000	106.160000	-25.440000	2.960900	0.391300	
3.658300	8.390000	17.220000	293.340000	-61.950000	109.400000	-23.390000	2.951400	0.390900	
3.666600	11.290000	23.430000	298.260000	-61.980000	113.780000	-22.110000	2.944800	0.390500	
3.675000	14.490000	31.260000	304.540000	-61.510000	117.680000	-19.800000	2.938300	0.390000	
3.683300	17.640000	40.810000	313.080000	-61.570000	120.330000	-16.720000	2.931500	0.390700	
3.691600	20.420000	49.420000	316.460000	-62.790000	121.290000	-14.810000	2.924600	0.391500	
3.700000	23.430000	54.390000	315.550000	-62.480000	119.130000	-15.650000	2.916500	0.390600	
3.708300	25.530000	56.750000	313.160000	-60.040000	113.290000	-18.280000	2.905500	0.386200	
3.716600	27.680000	59.510000	308.660000	-53.640000	106.130000	-17.900000	2.894500	0.381600	
3.725000	29.830000	62.320000	301.480000	-44.150000	97.590000	-14.970000	2.881600	0.371600	
3.733300	30.870000	63.450000	289.560000	-35.900000	87.230000	-12.510000	2.868700	0.361600	
3.741600	29.170000	62.390000	271.990000	-32.010000	75.290000	-12.700000	2.864800	0.348100	
3.750000	26.410000	59.750000	248.990000	-27.960000	61.400000	-13.160000	2.866000	0.332700	
3.758300	23.390000	57.470000	228.210000	-21.390000	45.480000	-12.020000	2.856800	0.315600	
3.766600	19.530000	55.240000	210.530000	-14.150000	27.880000	-9.780000	2.814300	0.293100	
3.775000	14.770000	51.430000	194.970000	-10.800000	9.860000	-8.450000	2.771800	0.270600	
3.783300	9.750000	45.470000	179.940000	-11.670000	-8.290000	-8.570000	2.714000	0.240000	
3.791600	6.180000	39.360000	165.550000	-13.020000	-23.310000	-8.530000	2.653300	0.207900	
3.800000	4.570000	34.680000	153.350000	-11.740000	-34.380000	-6.220000	2.589200	0.174500	
3.808300	3.950000	31.440000	141.720000	-9.010000	-42.840000	-2.190000	2.518000	0.138700	
3.816600	1.240000	29.040000	128.340000	-11.070000	-50.280000	0.440000	2.446700	0.102900	
3.825000	-3.520000	26.750000	114.660000	-17.790000	-55.980000	1.250000	2.400800	0.078800	
3.833300	-8.680000	22.790000	104.340000	-24.150000	-58.180000	0.830000	2.357200	0.055800	
3.841600	-13.040000	17.780000	95.540000	-26.230000	-57.610000	0.240000	2.319500	0.037400	
3.850000	-16.740000	12.880000	86.890000	-26.130000	-56.900000	-0.800000	2.290800	0.025800	
3.858300	-21.440000	7.020000	78.250000	-27.510000	-60.170000	-3.390000	2.258600	0.015500	
3.866600	-26.810000	1.110000	69.090000	-31.090000	-66.310000	-7.490000	2.215400	0.009100	
3.875000	-30.830000	-2.560000	59.830000	-36.760000	-71.090000	-12.220000	2.172100	0.002800	
3.883300	-32.080000	-4.000000	52.900000	-42.730000	-72.520000	-16.780000	2.130000	0.001000	
3.891600	-31.120000	-5.690000	49.470000	-45.370000	-71.990000	-20.530000	2.088300	0.001000	
3.900000	-29.100000	-6.380000	45.650000	-46.710000	-71.780000	-23.390000	2.060600	0.000900	
3.908300	-25.910000	-5.680000	41.800000	-46.700000	-70.710000	-24.860000	2.062600	0.000500	
3.916600	-21.230000	-4.170000	39.820000	-43.200000	-64.390000	-23.900000	2.064600	0.000100	
3.925000	-15.000000	-2.330000	40.260000	-35.370000	-51.790000	-20.390000	2.061000	0.000000	
3.933300	-9.270000	-0.990000	37.850000	-28.390000	-38.060000	-17.720000	2.056000	0.000000	
3.941600	-5.270000	-2.380000	32.990000	-21.980000	-26.640000	-16.660000	2.050300	0.000200	
3.950000	-3.310000	-5.110000	28.910000	-15.330000	-17.370000	-15.660000	2.043600	0.000600	
3.958300	-3.300000	-5.460000	24.270000	-12.760000	-9.460000	-14.780000	2.036800	0.001000	
3.966600	-4.790000	-3.490000	18.810000	-13.740000	-2.160000	-13.910000	2.036000	0.000600	
3.975000	-6.350000	-2.840000	13.830000	-11.630000	5.710000	-12.450000	2.036000	0.000100	
3.983300	-8.140000	-4.110000	8.760000	-6.470000	12.370000	-11.160000	2.055700	0.000300	
3.991600	-9.250000	-4.080000	4.110000	-4.570000	16.900000	-11.030000	2.083100	0.000700	
4.000000	-7.870000	-2.160000	5.810000	-1.870000	22.840000	-9.060000	2.106200	0.001000	
4.008300	-4.360000	1.500000	13.860000	2.730000	30.090000	-5.050000	2.112500	0.001000	
4.016600	0.230000	5.180000	22.920000	9.180000	36.850000	-1.090000	2.118700	0.001000	
4.025000	6.010000	8.310000	31.730000	17.180000	43.060000	2.200000	2.158100	0.000700	
4.033300	12.560000	10.980000	40.980000	25.890000	49.070000	5.340000	2.205700	0.000300	
4.041600	18.320000	16.340000	49.190000	28.720000	52.690000	7.310000	2.244400	0.000100	
4.050000	23.200000	23.360000	54.670000	25.780000	53.630000	7.740000	2.260300	0.000500	
4.058300	26.120000	26.980000	53.900000	23.530000	52.380000	6.920000	2.276100	0.000900	
4.066600	26.690000	26.930000	47.700000	22.810000	49.160000	5.180000	2.334600	0.000700	
4.075000	24.850000	25.600000	40.560000	20.420000	44.590000	3.010000	2.398900	0.000300	
4.083300	22.000000	23.290000	34.570000	15.560000	40.310000	1.000000	2.452500	0.000200	
4.091600	18.730000	20.210000	30.590000	10.460000	37.940000	-0.530000	2.487200	0.000600	
4.100000	15.840000	17.370000	28.620000	7.080000	38.620000	-1.910000	2.521700	0.000900	
4.108300	13.630000	14.550000	26.930000	5.030000	41.310000	-3.090000	2.555400	0.000600	
4.116600	13.000000	12.010000	23.230000	3.510000	43.850000	-3.290000	2.589100	0.000200	
4.125000	14.090000	11.600000	20.540000	2.360000	46.710000	-1.820000	2.626100	0.000000	
4.133300	14.060000	12.030000	22.040000	-0.920000	47.940000	-1.140000	2.667300	0.000000	
4.141600	11.830000	10.640000	26.340000	-5.190000	46.460000	-2.910000	2.706400	0.000100	
4.150000	8.300000	8.850000	34.630000	-10.080000	44.040000	-6.020000	2.740200	0.000500	
4.158300	3.840000	7.990000	47.310000	-17.350000	40.990000	-9.630000	2.773900	0.000900	
4.166600	-2.320000	7.810000	63.280000	-29.830000	35.250000	-14.170000	2.813600	0.001000	
4.175000	-6.550000	7.530000	77.740000	-38.620000	30.590000	-17.250000	2.856600	0.001000	
4.183300	-9.490000	7.910000	94.420000	-42.650000	29.550000	-19.140000	2.884000	0.000800	
4.191600	-11.550000	8.820000	113.260000	-45.180000	29.600000	-21.200000	2.894300	0.000400	
4.200000	-10.070000	10.890000	130.080000	-45.540000	30.760000	-22.100000	2.904600	0.000000	
4.208300	-3.470000	14.570000	142.640000	-41.860000	34.230000	-20.420000	2.903000	0.000000	
4.216600	4.950000	19.120000	151.060000	-32.810000	40.670000	-15.710000	2.900900	0.000000	
4.225000	14.220000	23.010000	154.090000	-18.810000	48.140000	-9.160000	2.882000	0.000200	
4.233300	22.940000	23.930000	149.650000	-1.530000	53.330000	-2.380000	2.849900	0.000600	
4.241600	26.440000	21.680000	142.950000	9.490000	51.530000	1.170000	2.818300	0.001000	
4.250000	24.870000	16.820000	134.850000	13.710000	42.840000	1.530000	2.801700	0.000600	
4.258300	21.140000	13.250000	129.850000	13.040000	31.380000	1.230000	2.785000	0.000200	
4.266600	15.560000	11.070000	128.000000	10.060000	19.110000	1.340000	2.780000	0.000300	
4.275000	7.790000	8.290000	126.390000	8.200000	6.030000	2.170000	2.781600	0.000700	
4.283300	0.170000	3.870000	123.160000	6.420000	-10.300000	2.250000	2.785300	0.000900	
4.291600	-7.000000	-1.220000	121.950000	1.580000	-28.460000	0.860000	2.804600	0.000500	
4.300000	-11.910000	-3.440000	129.420000	-8.630000	-43.360000	-1.310000	2.823900	0.000100	
4.308300	-13.810000	-1.470000	146.740000	-23.290000	-53.120000	-3.350000	2.825300	0.000000	
4.316600	-14.480000	3.110000	168.180000	-40.220000	-56.030000	-5.400000	2.823200	0.000000	
4.325000	-16.510000	6.430000	188.880000	-57.890000	-53.510000	-8.630000	2.818300	0.000000	
4.333300	-18.800000	7.790000	209.730000	-73.100000	-45.330000	-11.640000	2.810000	0.000000	
4.341600	-19.870000	8.540000	234.430000	-86.370000	-31.350000	-13.520000	2.801700	0.000000	
4.350000	-19.640000	9.040000	263.530000	-98.380000	-11.610000	-14.330000	2.789900	0.000000	
4.358300	-19.870000	8.670000	285.690000	-109.870000	10.590000	-15.300000	2.777800	0.000000	
4.366600	-20.980000	6.170000	296.290000	-116.870000	33.440000	-15.510000	2.779400	0.000000	
4.375000	-21.820000	3.550000	298.960000	-120.610000	54.700000	-15.220000	2.793700	0.000000	
4.383300	-20.190000	3.190000	301.250000	-123.930000	70.890000	-14.630000	2.808000	0.000000	
4.391600	-16.160000	3.670000	302.920000	-124.600000	83.150000	-12.930000	2.807200	0.000000	
4.400000	-11.280000	2.510000	301.660000	-120.760000	93.940000	-9.860000	2.806300	0.000000	
4.408300	-6.570000	0.350000	296.640000	-115.390000	103.040000	-6.680000	2.806000	0.000000	
