Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
2.300033	15.72	6.12	114.1	8.11	15.84	-19.42	1.7544	0.0511
2.308333	13.32	3.8	116.6	9.13	16.43	-21.5	1.7552	0.0555
2.316733	10.68	2.47	119.2	10.07	19.37	-21.38	1.756	0.0598
2.325033	8.07	2.11	123.52	10.82	24.02	-19.45	1.7588	0.0652
2.333333	6.13	2.3	134.02	12.1	28.73	-17.34	1.7617	0.0706
2.341733	4.83	2.62	151.13	14.99	33.46	-15.71	1.7527	0.0774
2.350033	3.7	4.01	168.26	18.1	37.64	-15.29	1.7343	0.0853
2.358333	1.83	5.88	179.55	19.63	40.12	-14.91	1.7261	0.0929
2.366733	-0.88	7.46	185.73	19.53	40.89	-14.22	1.7445	0.0995
2.375033	-3.88	7.71	190.84	17.58	39.33	-13.92	1.7628	0.1062
2.383333	-6.65	6.88	196.77	13.59	34.94	-15.01	1.7587	0.1126
2.391733	-9.72	5.58	203.37	6.39	28.87	-18.53	1.7516	0.1189
2.400033	-13.78	3.88	206.59	-3.77	22.79	-23.52	1.7467	0.1254
2.408333	-17.92	2.36	205.27	-15.24	17.54	-28.69	1.7459	0.1321
2.416733	-20.5	0.87	204.5	-24.51	14.74	-31.65	1.745	0.1387
2.425033	-21.94	-1.1	205.68	-32.01	13.82	-32.91	1.7621	0.1466
2.433333	-23.4	-3.81	209.21	-39.38	13.11	-34.35	1.78	0.1546
2.441733	-24.77	-5.91	213.42	-46.63	12.54	-36.53	1.7804	0.1629
2.450033	-25.26	-7.16	220.55	-53.26	13.47	-39.54	1.7587	0.1717
2.458333	-23.85	-7.93	231.2	-57.51	16.6	-42.05	1.7479	0.18
2.466733	-20.9	-7.99	243.78	-59.28	20.83	-43.67	1.7653	0.1873
2.475033	-17.96	-7.56	256.77	-60.13	23.4	-45.1	1.7827	0.1945
2.483333	-16.19	-7.38	271.64	-62.15	23.28	-48	1.7799	0.2023
2.491733	-15.69	-7.87	290.8	-64.14	22.58	-52.01	1.7586	0.2107
2.500033	-15.33	-8.19	313.5	-64.38	23.26	-55.61	1.7484	0.2184
2.508333	-14.92	-7.86	338.34	-63.28	25.2	-58.57	1.758	0.2252
2.516733	-15	-6.51	361.35	-61.88	26.96	-60.51	1.7675	0.2319
2.525033	-16.3	-4.38	380.47	-60.64	27.28	-61.34	1.7609	0.2383
2.533333	-17.81	-3.28	397.89	-59.39	26.58	-60.91	1.7514	0.2445
2.541733	-18.85	-3.74	416.37	-58.22	26.72	-59.79	1.7547	0.2494
2.550033	-19.67	-5.37	435.36	-56.88	27.96	-58.43	1.7746	0.2526
2.558333	-19.95	-6.99	451.43	-55.72	29.05	-56.99	1.7944	0.2557
2.566733	-19.59	-8.47	464.03	-54.82	29.71	-55.41	1.778	0.2579
2.575033	-20.16	-9.78	470.59	-53.64	29.15	-53.46	1.7584	0.26
2.583333	-21.93	-11.55	472.87	-51.64	27.5	-51.41	1.7585	0.2612
2.591733	-22.9	-13.74	475.36	-48.74	25.74	-49.24	1.7767	0.2616
2.600033	-23.35	-14.76	478.21	-45.14	24.76	-47.41	1.795	0.262
2.608333	-23.64	-14.55	478.73	-41.36	24.48	-45.99	1.7793	0.262
2.616733	-24.14	-13.65	471.84	-38.67	24.4	-44.61	1.7635	0.262
2.625033	-24.61	-12.43	458.06	-37.31	24.27	-42.83	1.7757	0.2603
2.633333	-25.98	-11.36	445.26	-35.35	23.42	-41.38	1.7931	0.2583
2.641733	-26.92	-10.97	438.08	-32.76	22.64	-40.8	1.8058	0.2561
2.650033	-26.72	-10.34	435.4	-30.19	22.25	-40.64	1.8083	0.2531
2.658333	-26.26	-8.1	431.08	-28.71	21.71	-40.26	1.8108	0.2502
2.666733	-25.93	-4.25	424.29	-28.32	20.82	-39.65	1.8201	0.2471
2.675033	-26.86	-0.61	417.32	-30.15	19.62	-40.34	1.83	0.2439
2.683333	-28.42	2.97	415.82	-33.13	18.37	-42.25	1.837	0.2405
2.691733	-30.61	5.56	418.62	-36.05	16.39	-45.14	1.8395	0.2367
2.700033	-32.54	6.62	416.6	-39.51	13.62	-48.05	1.842	0.233
2.708333	-33.64	6.77	410	-43.89	10.6	-50.68	1.8543	0.2298
2.716733	-33.61	6.31	401.88	-49	8.04	-53.05	1.8666	0.2267
2.725033	-33.53	3.84	393.91	-53.85	5.49	-55.82	1.8914	0.2234
2.733333	-33.47	0.44	384.18	-58.63	3.89	-58.7	1.9299	0.2202
2.741733	-32.02	-1.16	371.52	-61.87	4.05	-59.89	1.9588	0.2174
2.750033	-29.57	-1.62	358.19	-63.28	5.11	-59.75	1.9675	0.2156
2.758333	-26.66	-0.99	348.69	-63.59	6.48	-59.04	1.9762	0.2138
2.766733	-23.28	1.73	344.28	-64.15	8.9	-58.03	1.9764	0.2122
2.775033	-18.53	5.01	344.52	-61.51	13.22	-55.66	1.9699	0.2108
2.783333	-13.23	7.48	347.53	-54.76	18.63	-52.22	1.972	0.2092
2.791733	-8.46	9.52	351.68	-46.32	24.38	-48.75	1.9871	0.2072
2.800033	-5.3	10.45	357.12	-38.61	28.73	-46.68	2.0022	0.2052
2.808333	-3.72	9.41	365.36	-31.47	30.95	-46.24	2.0304	0.2028
2.816733	-3.1	7.29	373.81	-26.11	31.23	-46.89	2.0604	0.2003
2.825033	-2.86	5.09	379.08	-23.02	30.83	-48.09	2.0796	0.1977
2.833333	-2.78	2.84	382.13	-20.71	30.52	-49.22	2.0872	0.1949
2.841733	-4.06	1.52	383.23	-21.25	29.58	-51.07	2.0947	0.1921
2.850033	-6.87	1.24	382.25	-25.1	27.77	-53.82	2.1022	0.1892
2.858333	-9.39	0.7	379.56	-30.43	24.99	-56.95	2.1097	0.1863
2.866733	-10.48	-0.5	376.91	-34.64	22.05	-59.31	2.1208	0.1839
2.875033	-10.74	-1.31	372.3	-38.42	19.3	-60.81	2.1347	0.1819
2.883333	-10.49	-1.79	365.81	-41.01	17.47	-61.63	2.1492	0.1799
2.891733	-9.71	-1.96	358.9	-41.68	16.81	-61.53	2.1783	0.1781
2.900033	-8.55	-1.84	353.18	-40.72	17.02	-60.74	2.2075	0.1762
2.908333	-7.21	-1.44	347.89	-39.28	17.48	-59.73	2.2271	0.1739
2.916733	-5.51	0.15	344.26	-38.03	17.93	-58.15	2.2453	0.1715
2.925033	-4.17	3.89	343.58	-36.42	19.2	-55.5	2.2665	0.1695
2.933333	-3.5	9.2	344.23	-33.22	21.34	-51.76	2.2927	0.1683
2.941733	-3.25	14.26	346.09	-26.19	24.07	-47.01	2.319	0.167
2.950033	-3.3	18.88	349.36	-15.31	27.32	-41.28	2.336	0.167
2.958333	-2.5	21.68	350.83	-3.34	30.7	-34.62	2.3527	0.167
2.966733	-0.9	22.66	347.91	8.51	33.76	-27.45	2.3673	0.1672
2.975033	1.07	22.83	341.2	19.16	36.7	-20.29	2.3794	0.1676
2.983333	2.84	22.23	330.06	28.3	40.01	-13.98	2.3915	0.168
2.991733	4.25	20.79	315.24	36.03	43.7	-8.79	2.4042	0.1676
3.000033	5.19	18.95	300.96	41.43	47.69	-5.57	2.4169	0.1672
3.008333	6.02	17.44	289.29	42.95	51.93	-4.36	2.4266	0.1663
3.016733	7.67	16.15	278.28	41.29	55.8	-3.89	2.4337	0.165
3.025033	9.64	16.29	268.34	38.96	59.03	-3.49	2.4443	0.1635
3.033333	11.32	17.68	260.35	35.47	61.54	-3.68	2.4662	0.1617
3.041733	11.88	18.91	255.59	30.84	62.9	-5.08	2.4882	0.1598
3.050033	11.67	19.01	253.53	26.09	62.93	-7.17	2.4965	0.1582
3.058333	11.2	18.9	253.26	19.85	60.97	-10.9	2.4956	0.1569
3.066733	10.91	18.77	252.22	11.73	56.98	-15.53	2.503	0.1555
3.075033	11.12	18.03	250.49	2.88	51.45	-19.9	2.528	0.1538
3.083333	11.36	15.96	250.25	-5.6	45.7	-23.57	2.553	0.1521
3.091733	10.96	12.7	252.85	-14.13	40.15	-27.35	2.5798	0.1509
3.100033	9.31	9.17	252.64	-22.15	35.37	-30.7	2.6068	0.1497
3.108333	7.67	5.8	247.74	-28.62	31.54	-32.45	2.6213	0.149
3.116733	6.03	3.01	240.48	-33.93	28.45	-33.23	2.6172	0.149
3.125033	4.04	0.4	233.47	-37.23	26.47	-32.49	2.613	0.149
3.133333	1.64	-2.31	226.2	-38.28	25.61	-30.03	2.6372	0.1486
3.141733	-1.55	-5.05	217.49	-37.88	25.22	-26.79	2.6614	0.1482
3.150033	-6.02	-6.9	207.21	-37.77	24.57	-24.51	2.6742	0.1478
3.158333	-11.09	-7.23	195.49	-38.17	23.8	-22.93	2.6747	0.1473
3.166733	-15.4	-6.65	187.16	-39.21	22.48	-22.03	2.6845	0.1473
3.175033	-18.75	-5.06	182.27	-40.44	20.98	-21.79	2.7143	0.148
3.183333	-20.82	-2.76	178.57	-40.81	20.1	-21.57	2.744	0.1488
3.191733	-21.62	-0.21	173.54	-39.87	20.09	-20.72	2.7577	0.149
3.200033	-19.85	2.11	170.05	-37.66	20.06	-19.13	2.7673	0.149
3.208333	-15.29	4.6	169.52	-34.47	20.03	-16.96	2.7795	0.1488
3.216733	-9.49	6.69	171.3	-30.1	19.96	-14.32	2.7958	0.1484
3.225033	-4.82	7.14	174.6	-24.09	19.66	-11.58	2.812	0.148
3.233333	-1.44	5.78	179.38	-16.39	19.09	-8.79	2.8217	0.1473
3.241733	1.93	5.84	185.2	-11.15	18.79	-6.63	2.8305	0.1464
3.250033	5.06	7.32	191.97	-9.2	18.23	-5.14	2.8312	0.1454
3.258333	7.87	8.39	199.44	-7.58	17.28	-3.48	2.8233	0.1442
3.266733	9.06	9.35	205.2	-5.71	16.91	-1.62	2.8153	0.143
3.275033	8.38	10.24	208.53	-4.29	17.34	0.09	2.8554	0.1439
3.283333	7.14	11.54	209.04	-5.36	18.87	1.02	2.8976	0.1448
3.291733	7.04	13.85	207.4	-9.15	21.54	1.28	2.9114	0.146
3.300033	8.87	18.55	208.02	-14.16	24.77	1.3	2.9181	0.1471
3.308333	11.26	22.52	211.91	-16.49	27.56	1.78	2.9293	0.1478
3.316733	13.91	25.24	217.51	-16.15	30.01	2.79	2.9518	0.1469
3.325033	16.47	27.84	222.28	-16.39	32.39	3.49	2.9743	0.1461
3.333333	18.95	30.78	226.28	-17.97	34.76	3.69	2.963	0.1439
3.341733	21.27	32.62	230.14	-18.43	37.28	4.08	2.9472	0.1415
3.350033	23.68	33.39	234.89	-15.89	39.72	5.46	2.9495	0.1392
3.358333	25.71	33.39	240.71	-11.58	41.02	7.34	2.984	0.1372
3.366733	26.02	31.61	243.41	-8.54	40.41	8.68	3.0186	0.1351
3.375033	24.5	27.87	242.36	-7.02	37.98	9.4	3.033	0.1335
3.383333	21.86	22.84	238.4	-7.71	33.68	8.87	3.0464	0.1319
3.391733	18.52	17.2	234.3	-10.29	27.35	7.07	3.0505	0.1304
3.400033	14.95	11.56	230.02	-13.59	20.35	4.83	3.0426	0.1292
3.408333	11.73	7.99	225.28	-18.26	13.7	2.5	3.0353	0.128
3.416733	8.71	5.98	220.61	-24.47	6.87	-0.2	3.0441	0.1276
3.425033	5.97	4.27	216.75	-31.18	0.04	-3.29	3.0528	0.1272
3.433333	4.09	2.48	213.46	-36.83	-5.46	-6.15	3.0702	0.1268
3.441733	2.76	1.77	209.85	-42.51	-9.04	-8.83	3.0957	0.1263
3.450033	1.46	2.08	206.49	-47.56	-10.66	-10.75	3.112	0.1259
3.458333	0.76	3	203.83	-50.79	-10.3	-11.5	3.112	0.1255
3.466733	0.91	3.37	202.49	-51.84	-9.28	-11.4	3.112	0.1251
3.475033	1.47	2.62	202.51	-51.8	-8.91	-11.22	3.1127	0.125
3.483333	2.32	1.21	205.64	-50.23	-9.07	-11.05	3.1135	0.125
3.491733	3.74	0.13	211.15	-46.9	-8.91	-10.41	3.1046	0.1252
3.500033	5.52	-0.31	216.83	-43.12	-8.27	-9.15	3.0831	0.1256
3.508333	7.74	-1.01	221.58	-38.94	-7.56	-7.06	3.0617	0.126
3.516733	10.44	-2.17	225.57	-34.16	-6.88	-4.13	3.065	0.1279
3.525033	14.37	-2.41	232.45	-29.1	-5.9	-0.86	3.0704	0.13
3.533333	18.82	-1.17	241.63	-25.29	-4.66	2.22	3.0794	0.1316
3.541733	21.77	0.37	250.44	-22.48	-3.55	4.87	3.0917	0.1328
3.550033	23.16	2.08	256.08	-20.97	-2.23	7.38	3.104	0.134
3.558333	23.43	3.9	258.72	-20.96	-0.46	9.65	3.0841	0.1363
3.566733	23.73	5.33	261.27	-21.51	2	11.22	3.0642	0.1386
3.575033	24.27	6.12	265.76	-21.44	5	11.96	3.0743	0.1417
3.583333	24.92	7.53	272.16	-20.91	8.03	12.52	3.0902	0.1448
3.591733	24.39	8.7	276.39	-20.8	10.66	13.06	3.1013	0.1481
3.600033	22.36	9.12	277.61	-21.46	12.63	13.23	3.1021	0.1514
3.608333	20.41	9.2	277.22	-23.72	13.92	12.76	3.1029	0.1547
3.616733	18.91	9.17	275.76	-27.61	14.6	11.69	3.0877	0.1572
3.625033	15.99	9.15	272.15	-33.13	14.33	9.34	3.071	0.1596
3.633333	10.75	9.33	265.68	-39.92	12.69	6.02	3.0643	0.1615
3.641733	4.82	9.18	257.38	-46.75	9.31	2.31	3.0727	0.1628
3.650033	0.09	6.86	248.4	-52.16	4.28	-1.82	3.081	0.164
3.658333	-3.9	2.58	238.42	-56.29	-1.96	-6.18	3.0933	0.1648
3.666733	-8.78	-1.92	226.94	-59.51	-7.6	-9.39	3.1056	0.1656
3.675033	-14.11	-5.9	215.24	-61.28	-12.21	-10.91	3.1145	0.1664
3.683333	-19.81	-9.4	206.38	-63.82	-16.81	-12.47	3.1198	0.1673
3.691733	-24.4	-12.52	203.48	-68.72	-22.02	-14.61	3.1198	0.1679
3.700033	-27.23	-15.12	204.7	-74.34	-27.3	-16.35	3.099	0.1675
3.708333	-28.33	-16.38	204.32	-77.66	-30.85	-15.78	3.0782	0.1672
3.716733	-29.49	-15.74	201.21	-80.02	-32.24	-13.53	3.0771	0.167
3.725033	-31.19	-14.45	199.98	-84.08	-32.72	-11.9	3.0916	0.167
3.733333	-31.65	-13.87	202.55	-89.52	-33.93	-12.16	3.1004	0.1674
3.741733	-31.31	-13.84	208.48	-96.09	-35.77	-14.22	3.0945	0.1686
3.750033	-31.06	-14.04	213.89	-101.16	-37.03	-16.17	3.0887	0.1699
3.758333	-30.69	-14.28	215.99	-102.86	-36.7	-16.56	3.0901	0.1728
3.766733	-29.91	-14.13	215.11	-102.38	-34.41	-16.06	3.0925	0.176
3.775033	-30.33	-13.91	215.94	-103.96	-31.56	-17.16	3.0888	0.1795
3.783333	-31.96	-14.09	218.98	-108	-28.64	-20.04	3.0745	0.1837
3.791733	-33.81	-14.12	220.35	-111.99	-25.18	-22.81	3.0581	0.1878
3.800033	-35.84	-13.79	219.53	-115.37	-21.05	-25.15	3.0335	0.1915
3.808333	-38.03	-12.75	217.37	-117.43	-16.36	-27.05	3.0088	0.1953
3.816733	-39.56	-11.29	214.67	-118.6	-11.34	-28.69	2.9945	0.1989
3.825033	-39.37	-9.07	211.36	-118.8	-6.66	-29.88	2.9882	0.2022
3.833333	-37.66	-6.39	208.68	-118.4	-3.5	-30.79	2.9829	0.2052
3.841733	-34.72	-3.37	208.16	-117.7	-1.25	-31.23	2.9825	0.2064
3.850033	-30.81	0.29	210.92	-116.59	1.21	-30.82	2.9821	0.2076
3.858333	-25.95	4.99	216.59	-114.73	4.25	-29.42	2.9832	0.208
3.866733	-21.28	9.57	223.63	-110.39	8	-26.7	2.985	0.208
3.875033	-16.4	13.51	231.6	-104.4	12.46	-22.78	2.9742	0.2069
3.883333	-11.42	17.08	238.68	-99.23	16.61	-18.95	2.9496	0.2045
3.891733	-7.71	20.01	243.89	-97.01	20.14	-16.47	2.925	0.2021
3.900033	-5.98	22.04	247.61	-97.68	23.34	-15.43	2.93	0.2
3.908333	-5.21	23.3	251.13	-97.52	26.76	-14.03	2.9363	0.1979
3.916733	-5.12	23.93	252.78	-96.19	29.75	-12.46	2.9226	0.1957
3.925033	-5.8	24.01	253.76	-92.82	33.09	-10.97	2.8932	0.1933
3.933333	-6.1	24.64	256.15	-88.84	37.09	-10.1	2.8651	0.191
3.941733	-6.05	25.77	260	-85.13	41.35	-10.12	2.8676	0.1914
3.950033	-6.16	26.53	267.05	-85.04	43.92	-11.77	2.8701	0.1919
3.958333	-6.37	26.7	278.71	-86.65	45.58	-14.06	2.8634	0.1935
3.966733	-5.75	26.04	291.55	-85.48	47.09	-15.66	2.8515	0.1959
3.975033	-4.66	24.5	301.48	-83.2	47.59	-18.04	2.84	0.1984
3.983333	-3.27	22.31	309.23	-80.17	47.51	-21.19	2.8317	0.2017
3.991733	-2.09	20.42	316.61	-78.78	47.79	-24.88	2.8233	0.2051
4.000033	-1.07	18.74	322.81	-79.58	47.94	-28.98	2.8087	0.2071
4.008333	-0.21	16.52	324.45	-82.93	47.38	-34.02	2.7917	0.2087
4.016733	1.12	14.36	321.66	-82.99	49.05	-37.98	2.7776	0.2105
4.025033	2.28	12.18	315.03	-79.74	52.47	-40.5	2.7758	0.2128
4.033333	1.75	10.13	308.47	-77.74	56.37	-42.63	2.7738	0.2151
4.041733	-0.68	8.44	303.1	-78.67	60.58	-44.83	2.7682	0.2171
4.050033	-3.6	7.91	296.97	-81.2	65.64	-46.51	2.7627	0.219
4.058333	-6.4	7.5	287.1	-83.82	69.84	-47.65	2.7492	0.2202
4.066733	-9.45	6.72	276	-86.69	72.57	-48.83	2.7283	0.2206
4.075033	-13.08	5.83	269.59	-88.84	74.12	-49.96	2.7084	0.2209
4.083333	-17.04	4.99	267.26	-90.02	74.7	-50.68	2.6947	0.2197
4.091733	-20.12	4.68	267.11	-89.73	75.24	-50.62	2.6811	0.2186
4.100033	-21.74	4.97	268.58	-88	76.2	-50.12	2.6789	0.218
4.108333	-21.56	6.54	270.61	-85.28	78.46	-49.23	2.6891	0.218
4.116733	-20.69	8.55	274.13	-82.6	81.29	-48.55	2.6867	0.218
4.125033	-19.41	10.63	280.41	-79.96	84.22	-48	2.6578	0.218
4.133333	-17.74	12.78	289.05	-77.15	87.19	-46.87	2.6288	0.218
4.141733	-15.27	15.57	297.51	-73.94	90.88	-44.46	2.6193	0.2167
4.150033	-13.4	19.51	299.38	-72.71	93.58	-42.46	2.6147	0.215
4.158333	-12.85	24.3	295.01	-74.27	94.64	-41.78	2.6072	0.2143
4.166733	-11.86	29.62	289.32	-76.57	95.92	-41.64	2.5953	0.2151
4.175033	-9.05	34.32	288.89	-77.06	98.4	-41.2	2.5834	0.2159
4.183333	-4.55	38.18	294.03	-75.64	101.84	-40.46	2.5725	0.2178
4.191733	-0.89	41.08	296.9	-73.82	104.1	-40.31	2.5616	0.2199
4.200033	2.22	43.54	295.28	-71.65	105.79	-40.88	2.5501	0.2206
4.208333	3.16	44.43	290.41	-71.01	104.95	-42.79	2.5378	0.2198
4.216733	2.66	42.79	289.58	-70.24	102.63	-44.86	2.5255	0.219
4.225033	1.86	39.11	294.34	-67.97	100.39	-46.34	2.5383	0.2154
4.233333	1.58	35.14	301.25	-63.47	99.92	-46.54	2.5522	0.2117
4.241733	-0.09	31.24	304.96	-58.97	99.22	-46.33	2.5445	0.2078
4.250033	-3.31	27.24	302.36	-56.13	95.76	-46.68	2.5314	0.2039
4.258333	-5.28	23.61	299.57	-53.73	91.78	-46.91	2.5207	0.1992
4.266733	-6.11	20.41	298.64	-52.36	87.7	-47.01	2.5161	0.193
4.275033	-4.54	18.85	301.53	-51.36	85.98	-46.39	2.5116	0.1868
4.283333	-0.17	19.2	307.94	-50.26	87.12	-44.89	2.4841	0.1836
4.291733	3.66	20	311.54	-46.47	88.63	-42.81	2.4536	0.1808
4.300033	4.28	19.75	310.6	-42.63	86.94	-41.6	2.4352	0.1788
4.308333	2.78	19.12	306.31	-40.68	82.37	-41.61	2.4385	0.1784
4.316733	0.72	19.12	303.33	-41.46	77.89	-42.3	2.4419	0.178
4.325033	-1.83	19.64	302.05	-44.04	73.97	-43.29	2.418	0.178
4.333333	-4.52	19.91	300.58	-44.06	71.13	-43.21	2.393	0.178
4.341733	-6.97	19.85	295.75	-40.35	68.84	-42.05	2.3732	0.1774
4.350033	-10.13	19.46	287.91	-35.86	66.32	-41.34	2.3601	0.1761
4.358333	-11.94	19.67	282.91	-35.2	64.43	-41.86	2.3502	0.1749
4.366733	-12.33	20.49	281.08	-38.21	63.16	-43.54	2.3577	0.1745
4.375033	-12.48	21.2	281.43	-41.88	61.9	-45.8	2.3652	0.1741
4.383333	-13.78	20.94	282.44	-43.71	60.25	-48.17	2.3471	0.1743
4.391733	-15.29	21.06	286.13	-44.81	58.7	-50.06	2.3209	0.1747
4.400033	-17	22.5	293	-48.94	56.58	-52.63	2.3045	0.1751
4.408333	-18.91	24.47	302.96	-55.3	54.12	-55.74	2.3191	0.1755
4.416733	-20.1	25.23	315.43	-59.22	52.6	-57.49	2.3337	0.1759
4.425033	-20.34	24.94	329.55	-59.97	52.26	-57.43	2.3243	0.1767
4.433333	-19.89	24.47	341.48	-58.8	53.21	-55.95	2.3104	0.1775
4.441733	-18.68	23.89	350.98	-56.75	55.68	-53.26	2.2992	0.1787
4.450033	-17.12	22.37	359.05	-54.47	58.33	-50.13	2.2937	0.1811
4.458333	-16.55	17.97	364.65	-52.11	59.26	-48.11	2.288	0.1834
4.466733	-17.12	10.79	367.14	-49.7	58.63	-47.24	2.282	0.1856
4.475033	-18.54	4.2	364.72	-48.69	58.34	-46.65	2.2759	0.1879
4.483333	-20.8	-0.08	357.61	-50.76	57.87	-46.7	2.2635	0.1897
4.491733	-23.21	-2.28	348.58	-52.94	56.7	-47.59	2.2451	0.1909
4.500033	-25.05	-3.29	342.75	-52.4	54.43	-49.23	2.228	0.1919
4.508333	-26.22	-3.53	338.75	-51.16	51.3	-50.99	2.2201	0.1907
4.516733	-26.18	-2.72	333.78	-51.12	48.96	-51.37	2.2122	0.1895
4.525033	-24.54	-0.09	326.9	-51.69	48.66	-49.66	2.2157	0.1868
4.533333	-22.21	3.89	321.92	-52.12	49.5	-47.88	2.2268	0.1831
4.541733	-19.54	6.7	321.04	-51.71	49.31	-47.22	2.2227	0.1794
4.550033	-16.65	8.47	321.89	-49.78	47.71	-47.19	2.1993	0.1759
4.558333	-14.3	9.43	320.28	-48.52	44.87	-47.09	2.1759	0.1723
4.566733	-12.9	9.62	314.83	-49.81	41.15	-46.73	2.169	0.1678
4.575033	-12	9.68	308.59	-51.78	37.03	-46.25	2.1636	0.1632
4.583333	-11.74	10.15	303.3	-51.88	32.22	-46.42	2.1614	0.1596
4.591733	-12.27	10.36	299.07	-50.82	26.42	-47.46	2.1622	0.1568
4.600033	-12.83	9.96	292.39	-49.73	20.02	-47.64	2.163	0.154
4.608333	-13.4	8.88	283.17	-48.62	13.2	-46.83	2.158	0.1527
4.616733	-14.49	6.19	276.4	-47.45	7.5	-46.09	2.153	0.1515
4.625033	-15.96	1.73	274.24	-46.83	3.31	-45.86	2.1436	0.1508
4.633333	-16.1	-3.32	276.45	-45.85	0.6	-45.2	2.1313	0.1504
4.641733	-15.28	-9.06	281.37	-44.29	-1.32	-44.5	2.1184	0.1501
4.650033	-14.22	-15.38	288.58	-42.79	-2.61	-44.09	2.099	0.151
4.658333	-13.81	-21.38	297.31	-41.58	-3.16	-44.26	2.0796	0.1519
4.666733	-13.94	-26.62	307.51	-40.18	-2.79	-44.87	2.066	0.1524
4.675033	-13.54	-30.22	315.34	-39.18	-2.2	-45.17	2.0529	0.1528
4.683333	-11.83	-31.28	317.68	-39.34	-2.63	-44.47	2.0413	0.1536
4.691733	-9.37	-30.24	314.34	-40.54	-3.63	-43.35	2.0322	0.1552
4.700033	-8.85	-29.06	305.19	-43.43	-4.37	-43.8	2.0231	0.1568
4.708333	-10.27	-27.65	291.82	-48.28	-5.03	-45.69	2.0154	0.1573
4.716733	-12.22	-25.39	280.87	-55.24	-6.19	-47.91	2.0078	0.1577
4.725033	-13.65	-22.46	273	-63.36	-7.63	-49.96	2.001	0.1582
4.733333	-13.43	-18.66	266.35	-70.42	-7.97	-51.09	1.9954	0.1586
4.741733	-12.07	-14.66	263.65	-74.86	-5.96	-51.66	1.9899	0.1591
4.750033	-10.65	-11.47	264.13	-77.33	-2.13	-52.18	1.9843	0.1595
4.758333	-11.07	-10.87	264.76	-79.78	1.47	-53.21	1.9788	0.1599
4.766733	-12.35	-12.09	265.89	-82.47	4.02	-53.7	1.9759	0.1611
