---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss3\PS_ngait_og_ss3-output-euler-leftlegtd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipFlexion
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipAbduction
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipExternalRotation
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.KneeFlexion
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.AnklePlantarFlexion
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SubTalarEversion
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipAbduction Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.HipExternalRotation Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.KneeFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.AnklePlantarFlexion Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2a.SubTalarEversion
4.406176470588236e+000 4.398904191746472e-001 3.691713451614365e-002 1.408341093436655e-001 2.929497372917070e-001 -3.967669085201065e-004 4.102043994745740e-001
4.414248366013073e+000 4.286028752855667e-001 2.949913802453641e-002 1.452368207017561e-001 2.936137355067223e-001 1.062782185485221e-002 4.076217653293765e-001
4.422320261437910e+000 4.173411420876721e-001 2.228064399310425e-002 1.485668490137944e-001 2.931139307700640e-001 2.092587382924567e-002 4.048730233286542e-001
4.430392156862746e+000 4.058546660577510e-001 1.508468487603842e-002 1.508295380596068e-001 2.916242008087563e-001 3.049324642743475e-002 4.018579848365827e-001
4.438464052287583e+000 3.938331209954989e-001 7.862633000968122e-003 1.521679643740595e-001 2.892662750483406e-001 3.937414295561888e-002 3.983577768886304e-001
4.446535947712420e+000 3.810650662333114e-001 7.086746325015714e-004 1.527610276854034e-001 2.861654279068204e-001 4.764409971516991e-002 3.940916184555193e-001
4.454607843137256e+000 3.674942054720931e-001 -6.185780923962492e-003 1.527553258128506e-001 2.824431378692933e-001 5.538256893449549e-002 3.888052063481084e-001
4.462679738562093e+000 3.531734379071197e-001 -1.262528883996539e-002 1.522470578607656e-001 2.781603078078288e-001 6.264420631003363e-002 3.823921499306957e-001
4.470751633986930e+000 3.381993766587134e-001 -1.849932713861091e-002 1.512947403968528e-001 2.732761543242951e-001 6.944298637465152e-002 3.749817365478498e-001
4.478823529411766e+000 3.226968269673554e-001 -2.381484895459352e-002 1.499383048153932e-001 2.676828522029783e-001 7.576627656359247e-002 3.669329825625820e-001
4.486895424836603e+000 3.068473865353457e-001 -2.866856186400502e-002 1.482038213045842e-001 2.613033259635892e-001 8.160941413929963e-002 3.587674358296393e-001
4.494967320261440e+000 2.909144692502744e-001 -3.318828932979412e-002 1.460813982341364e-001 2.541758884974380e-001 8.699861398127749e-002 3.510940861963445e-001
4.503039215686276e+000 2.752169910428541e-001 -3.746854624269291e-002 1.435096172656834e-001 2.464613361719136e-001 9.198894459069276e-002 3.445056079706350e-001
4.511111111111113e+000 2.600433932378179e-001 -4.152059377937989e-002 1.404195030368440e-001 2.383859604987519e-001 9.665549222010515e-002 3.394179781596680e-001
4.519183006535950e+000 2.455672961323430e-001 -4.526177617408123e-002 1.368062852125546e-001 2.301936337696949e-001 1.010922557033925e-001 3.359306130578246e-001
4.527254901960786e+000 2.318401479136675e-001 -4.855094112784175e-002 1.327511220287637e-001 2.221536934416008e-001 1.054140345620721e-001 3.338152981526811e-001
4.535326797385623e+000 2.188615715924531e-001 -5.125286237716598e-002 1.284027475095284e-001 2.145917533652239e-001 1.097580246094272e-001 3.326372931378385e-001
4.543398692810460e+000 2.066433502575578e-001 -5.332018491730817e-002 1.239587154423402e-001 2.078581375258219e-001 1.142759460541077e-001 3.319406808224502e-001
4.551470588235296e+000 1.951819342208106e-001 -5.486483361826666e-002 1.196246162569799e-001 2.021968477890727e-001 1.190969178634526e-001 3.314082080857175e-001
4.559542483660133e+000 1.843696360129014e-001 -5.614645082834735e-002 1.155538414294443e-001 1.976167948344661e-001 1.242811219832646e-001 3.308812984211673e-001
4.567614379084970e+000 1.739733532276219e-001 -5.744850670318269e-002 1.118168355686465e-001 1.939067995059689e-001 1.298166564090109e-001 3.302371618993232e-001
4.575686274509806e+000 1.637386026437993e-001 -5.893185990146588e-002 1.084031033663230e-001 1.907854262602221e-001 1.356595930046514e-001 3.293043174753547e-001
4.583758169934643e+000 1.535374008110938e-001 -6.058177168250101e-002 1.052246935796053e-001 1.880573178367822e-001 1.417725147276498e-001 3.279456493858182e-001
4.591830065359480e+000 1.434408772319419e-001 -6.226609429678498e-002 1.021252552426795e-001 1.856845237582285e-001 1.481458291621535e-001 3.261943349171004e-001
4.599901960784316e+000 1.336682927174972e-001 -6.383801587442872e-002 9.892347739503721e-002 1.837583880240378e-001 1.548063220504680e-001 3.242596090650968e-001
4.607973856209153e+000 1.244582446026535e-001 -6.521849254547196e-002 9.549192534721987e-002 1.824101239680192e-001 1.618016238538790e-001 3.223978884221764e-001
4.616045751633989e+000 1.159628157424510e-001 -6.643266454200880e-002 9.182375558158457e-002 1.817346486304168e-001 1.691624511566272e-001 3.207803690523844e-001
4.624117647058826e+000 1.082453658084234e-001 -6.760390221506252e-002 8.802684425098022e-002 1.817840303299581e-001 1.768787667433606e-001 3.194454109469718e-001
4.632189542483663e+000 1.013423403935727e-001 -6.892580380131963e-002 8.424366609434075e-002 1.825928661663881e-001 1.849080924827109e-001 3.183569707318337e-001
4.640261437908499e+000 9.527738047918707e-002 -7.062831506829159e-002 8.057072951071505e-002 1.841609574379447e-001 1.931909236180913e-001 3.175261912839802e-001
4.648333333333336e+000 9.001313825818048e-002 -7.293109243390017e-002 7.704295658040143e-002 1.864059196669928e-001 2.016555559781575e-001 3.170665872016609e-001
4.656405228758173e+000 8.541656921186790e-002 -7.597838790663758e-002 7.366802707821500e-002 1.891550057135771e-001 2.102224160224818e-001 3.171073020473589e-001
4.664477124183009e+000 8.134420291473996e-002 -7.979016873692957e-002 7.049258276434245e-002 1.922041219188116e-001 2.188114350221564e-001 3.176454075203678e-001
4.672549019607846e+000 7.740231029333945e-002 -8.425847188546687e-002 6.741966562995327e-002 1.952958105894269e-001 2.273535212152421e-001 3.185406399270595e-001
4.680620915032683e+000 7.337330991266738e-002 -8.921750016493180e-002 6.446245381462577e-002 1.981851346292807e-001 2.357711805835445e-001 3.194969765281142e-001
4.688692810457519e+000 6.894919212857451e-002 -9.449946148145516e-002 6.160823247049984e-002 2.005522206353245e-001 2.439796822415825e-001 3.201725141208918e-001
4.696764705882356e+000 6.385253559951451e-002 -9.999434818398689e-002 5.888822833310025e-002 2.020575761581565e-001 2.518886106398144e-001 3.202436998656278e-001
4.704836601307193e+000 5.794273825128476e-002 -1.056955364517900e-001 5.633505258155581e-002 2.024830538697371e-001 2.594178034678904e-001 3.195408896561476e-001
4.712908496732029e+000 5.130853269594148e-002 -1.116958203874803e-001 5.391599326282246e-002 2.018848468984431e-001 2.665238779246478e-001 3.181968651614663e-001
4.720980392156866e+000 4.423958533886222e-002 -1.181078503143074e-001 5.153830969435833e-002 2.006032950138530e-001 2.732234848794763e-001 3.166346389864385e-001
4.729052287581703e+000 3.706771319388317e-002 -1.249553661700253e-001 4.913867192281698e-002 1.990878469544379e-001 2.795953824456528e-001 3.153213970218115e-001
4.737124183006539e+000 3.000490092775425e-002 -1.321170665391165e-001 4.676667494427639e-002 1.976856593523146e-001 2.857572536739853e-001 3.144823989948532e-001
4.745196078431376e+000 2.309200557795167e-002 -1.393544645854425e-001 4.458461978165614e-002 1.965505973868625e-001 2.918282632959014e-001 3.140206822347593e-001
4.753267973856213e+000 1.624670721240356e-002 -1.463811071356331e-001 4.280623559915253e-002 1.956828207290171e-001 2.978986950131776e-001 3.136359669090155e-001
4.761339869281049e+000 9.350046725285357e-003 -1.529125148213817e-001 4.164218252226892e-002 1.950339513435831e-001 3.040291828198929e-001 3.129710758520558e-001
4.769411764705886e+000 2.336581604594310e-003 -1.586807839339892e-001 4.127290646096709e-002 1.946181305687811e-001 3.102764349661673e-001 3.117066734027348e-001
4.777483660130723e+000 -4.750860892098733e-003 -1.634413701540536e-001 4.183090614595161e-002 1.945646375945654e-001 3.167143229746139e-001 3.096232234083904e-001
4.785555555555559e+000 -1.177125836347787e-002 -1.669929096578087e-001 4.337595483665223e-002 1.950914521279337e-001 3.234316382601875e-001 3.066444185971239e-001
4.793627450980396e+000 -1.853139786656992e-002 -1.692040879369614e-001 4.585717828375173e-002 1.964601829268180e-001 3.305112687630916e-001 3.028684239759448e-001
4.801699346405233e+000 -2.483080150019137e-002 -1.700349446629197e-001 4.908604012340852e-002 1.989526597437151e-001 3.379931315049251e-001 2.985791504862047e-001
4.809771241830069e+000 -3.051132505864513e-002 -1.695417739773710e-001 5.275883559670567e-002 2.028390177702093e-001 3.458321759842219e-001 2.941963797687876e-001
4.817843137254906e+000 -3.550589571682070e-002 -1.678616719680999e-001 5.652493493779963e-002 2.083348292533283e-001 3.538878465143014e-001 2.901608094764653e-001
4.825915032679743e+000 -3.984777224879781e-002 -1.651862848052050e-001 6.005837332139046e-002 2.155937203719471e-001 3.619617527887497e-001 2.868395736825476e-001
4.833986928104579e+000 -4.362618530320179e-002 -1.617262321387318e-001 6.310673263054530e-002 2.247443254838775e-001 3.698523656001626e-001 2.845082737248891e-001
4.842058823529416e+000 -4.691750880762931e-002 -1.576595954733702e-001 6.552225630181872e-002 2.359345183412518e-001 3.773891152284794e-001 2.833360049899079e-001
4.850130718954253e+000 -4.973148324135129e-002 -1.530891545262230e-001 6.727382090519099e-002 2.493547531323254e-001 3.844331023840144e-001 2.833216805212294e-001
4.858202614379089e+000 -5.198555926057175e-002 -1.480486661228699e-001 6.842658590724848e-002 2.652463309950888e-001 3.908522332285093e-001 2.842736762786746e-001
4.866274509803926e+000 -5.349153306317184e-002 -1.425466813462630e-001 6.910397263603134e-002 2.839117889383847e-001 3.964899447214396e-001 2.858940435551978e-001
4.874346405228763e+000 -5.394269146947398e-002 -1.365898798943104e-001 6.946482328452028e-002 3.057182613473165e-001 4.011385948117665e-001 2.878727554671415e-001
4.882418300653599e+000 -5.290701864573554e-002 -1.301527175241886e-001 6.970782192088491e-002 3.310750971697573e-001 4.045173806116313e-001 2.898845883780739e-001
4.890490196078436e+000 -4.985116340944968e-002 -1.231059338254703e-001 7.008979735467821e-002 3.603840119527138e-001 4.062611304481194e-001 2.914923011142716e-001
4.898562091503273e+000 -4.432212179126753e-002 -1.151930140887787e-001 7.094950493915374e-002 3.938989682174915e-001 4.059050322734102e-001 2.920963074216882e-001
4.906633986928109e+000 -3.582915491840600e-002 -1.059180855028639e-001 7.260246636241241e-002 4.317563101480539e-001 4.028997642435427e-001 2.908172593488131e-001
4.914705882352946e+000 -2.447482447044380e-002 -9.488534021679396e-002 7.537348488248678e-002 4.735557593095369e-001 3.965249569614981e-001 2.869158722405598e-001
4.922777777777783e+000 -1.076015276494442e-002 -8.189301537567650e-002 7.945056619293825e-002 5.184442136947415e-001 3.859264856952253e-001 2.799091311424354e-001
4.930849673202619e+000 4.522057012250173e-003 -6.712093418045373e-002 8.482901922283656e-002 5.652316109413943e-001 3.702084124047721e-001 2.698094168517605e-001
4.938921568627456e+000 2.062180701503886e-002 -5.111902278692115e-002 9.129031747194973e-002 6.127224924995601e-001 3.486088884224605e-001 2.571995335114184e-001
4.946993464052293e+000 3.710225929534708e-002 -3.461312116906212e-002 9.845265994176330e-002 6.599941694695424e-001 3.207170173511280e-001 2.431371366683342e-001
4.955065359477129e+000 5.385510130091066e-002 -1.826510079027965e-002 1.058863731628714e-001 7.064194908306202e-001 2.867148199211836e-001 2.289333723096951e-001
4.963137254901966e+000 7.092257705509474e-002 -2.526277805215527e-003 1.132404341778515e-001 7.515283418539981e-001 2.476294911022464e-001 2.159238083132262e-001
4.971209150326803e+000 8.832640066836289e-002 1.238987106528611e-002 1.203186983423589e-001 7.949264051442241e-001 2.055287856709204e-001 2.053140567290581e-001
4.979281045751639e+000 1.060202225578444e-001 2.645481420129614e-002 1.270896845415279e-001 8.363235836380187e-001 1.635497352810356e-001 1.981221494968326e-001
4.987352941176476e+000 1.239435858990348e-001 3.973618314287197e-002 1.336513103130720e-001 8.755906329443381e-001 1.256119463935052e-001 1.951653641905559e-001
4.995424836601313e+000 1.420953400593831e-001 5.232134622681683e-002 1.401650063569866e-001 9.127686172500703e-001 9.565058292866283e-002 1.969518876719493e-001
5.003496732026149e+000 1.605610219250415e-001 6.428008234098326e-002 1.467625850345203e-001 9.479676121206901e-001 7.640628791663039e-002 2.034549190937979e-001
5.011568627450986e+000 1.794611063053741e-001 7.564418955872720e-002 1.534668611950108e-001 9.811467384401124e-001 6.828542187694109e-002 2.139783237146715e-001
5.019640522875823e+000 1.988382156799720e-001 8.638591739803925e-002 1.601886731837744e-001 1.011935916849324e+000 6.909544523531105e-002 2.272534347405970e-001
5.027712418300659e+000 2.185684636504565e-001 9.642439858116436e-002 1.667917302396298e-001 1.039702494888227e+000 7.501614298977147e-002 2.416647592959516e-001
5.035784313725496e+000 2.383691752528267e-001 1.056783263632102e-001 1.731506550180064e-001 1.063821451701748e+000 8.224087537528704e-002 2.554974978349256e-001
5.043856209150333e+000 2.578935587113493e-001 1.141248497311751e-001 1.791646834674188e-001 1.083906946503781e+000 8.826149089157367e-002 2.672018798152561e-001
5.051928104575169e+000 2.768570453619788e-001 1.218131397997306e-001 1.847524366666812e-001 1.099868427664575e+000 9.220246392304532e-002 2.756307874990996e-001
5.060000000000006e+000 2.951237175109651e-001 1.288258643299138e-001 1.898544862505105e-001 1.111835087647054e+000 9.435523563404114e-002 2.801460821828648e-001
5.068071895424843e+000 3.127034962179378e-001 1.352243033301117e-001 1.944366308589137e-001 1.120039260250941e+000 9.544506660280552e-002 2.805660952771273e-001
5.076143790849679e+000 3.296862632155039e-001 1.410121495629024e-001 1.984841829506028e-001 1.124723592725620e+000 9.608470277458589e-002 2.770637915215441e-001
5.084215686274516e+000 3.461668543614800e-001 1.461249972827012e-001 2.020017516540766e-001 1.126093315103258e+000 9.658161228929330e-002 2.701104416702150e-001
5.092287581699353e+000 3.621771258849548e-001 1.504468744472991e-001 2.050267335990622e-001 1.124292518607160e+000 9.701433334479585e-002 2.604039253184956e-001
5.100359477124189e+000 3.776286171800177e-001 1.538619323159185e-001 2.076372851598919e-001 1.119383300933067e+000 9.738677827979671e-002 2.487101544281671e-001
5.108431372549026e+000 3.923147148541648e-001 1.563256957912880e-001 2.099326825863157e-001 1.111355260134678e+000 9.769011626385830e-002 2.357346341763115e-001
5.116503267973863e+000 4.060282817189038e-001 1.579171131221064e-001 2.119914133609845e-001 1.100211411804522e+000 9.782916184194279e-002 2.221756357656051e-001
5.124575163398699e+000 4.187237558105005e-001 1.588520964485642e-001 2.138278603489805e-001 1.086087964618346e+000 9.756286656961137e-002 2.088379365442544e-001
5.132647058823536e+000 4.305593386233764e-001 1.594543644234658e-001 2.153588009052045e-001 1.069284050386178e+000 9.662528624821970e-002 1.965634630895729e-001
5.140718954248372e+000 4.417752572965319e-001 1.600635325627657e-001 2.164198112904238e-001 1.050157931233370e+000 9.492942454875546e-002 1.860412219764702e-001
5.148790849673209e+000 4.525291595351979e-001 1.608958518108465e-001 2.168719405725408e-001 1.028980661300444e+000 9.261164722096694e-002 1.777505230302770e-001
5.156862745098046e+000 4.628127458353343e-001 1.619505801922481e-001 2.167368231826961e-001 1.005850311595976e+000 8.988715199062258e-002 1.720509869317255e-001
5.164934640522882e+000 4.724696956311544e-001 1.630352069905474e-001 2.162534562573637e-001 9.806922830832369e-001 8.691117338308178e-002 1.692324697846401e-001
5.173006535947719e+000 4.812626871772516e-001 1.638679534528680e-001 2.158208863426901e-001 9.533113398169461e-001 8.377144355693013e-002 1.694469214862566e-001
5.181078431372556e+000 4.889412748963622e-001 1.641766834333136e-001 2.158591209507606e-001 9.234648574202375e-001 8.053711967241427e-002 1.726040330482993e-001
5.189150326797392e+000 4.952968632507625e-001 1.637773690805062e-001 2.166523314832387e-001 8.909536501044002e-001 7.725960239870872e-002 1.783198993979119e-001
5.197222222222229e+000 5.002024720903681e-001 1.626357850051319e-001 2.182508620430540e-001 8.557022745529456e-001 7.394247113013325e-002 1.859441341034445e-001
5.205294117647066e+000 5.036251097517702e-001 1.608844283507103e-001 2.204843495119648e-001 8.177751676743501e-001 7.054057570466188e-002 1.946715031331030e-001
5.213366013071902e+000 5.056048086961864e-001 1.587737582128022e-001 2.230702638834602e-001 7.773250347083587e-001 6.697443987425866e-002 2.037388924761132e-001
5.221437908496739e+000 5.062234218731445e-001 1.565784423543433e-001 2.257401057789094e-001 7.345288272274777e-001 6.310904051304174e-002 2.126565295557551e-001
5.229509803921576e+000 5.055868879765445e-001 1.545145329057081e-001 2.283141768329615e-001 6.895549316259573e-001 5.870552026196125e-002 2.213325757892727e-001
5.237581699346412e+000 5.038151962468452e-001 1.527168912407488e-001 2.307187227858913e-001 6.425644275032835e-001 5.340478510540873e-002 2.299693082784231e-001
5.245653594771249e+000 5.010637857089808e-001 1.512592940376805e-001 2.329426181876340e-001 5.937438504648422e-001 4.677032687346500e-002 2.388400962840852e-001
5.253725490196086e+000 4.973944809527323e-001 1.502130460850666e-001 2.351162188205763e-001 5.433084034611102e-001 3.841034519090939e-002 2.480801354418495e-001
5.261797385620922e+000 4.930507941856874e-001 1.495503828302760e-001 2.371656122080777e-001 4.915972006390102e-001 2.803541573907534e-002 2.578075011655801e-001
5.269869281045759e+000 4.881823011914172e-001 1.492111239284917e-001 2.390304028323438e-001 4.390207184346810e-001 1.561530716057331e-002 2.679934538071587e-001
5.277941176470596e+000 4.830822361498177e-001 1.491018309102652e-001 2.405311121360576e-001 3.861468681282813e-001 1.445604119247098e-003 2.784996717089057e-001
5.286013071895432e+000 4.776666071857182e-001 1.492017836595683e-001 2.417760449408685e-001 3.335264831366194e-001 -1.377414882709644e-002 2.887894216134812e-001
5.294084967320269e+000 4.724891685662298e-001 1.495251223927270e-001 2.426815711263970e-001 2.820478352397322e-001 -2.901191945337810e-002 2.983293677030501e-001
5.302156862745106e+000 4.677045207912675e-001 1.501409124457183e-001 2.434980710819978e-001 2.325625510004916e-001 -4.301191392332342e-002 3.062822127388752e-001
5.310228758169942e+000 4.635690767326308e-001 1.510821800293662e-001 2.444510000718884e-001 1.860770088922059e-001 -5.452207765758100e-002 3.118647336882539e-001
5.318300653594779e+000 4.603532767052526e-001 1.523103834730275e-001 2.456899379030673e-001 1.437357076202510e-001 -6.250475121554396e-002 3.144884100066179e-001
5.326372549019616e+000 4.583470036128690e-001 1.537135431941461e-001 2.472104580393200e-001 1.067984607724087e-001 -6.630965816587731e-002 3.139361581110878e-001
