---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss3\PS_ngait_og_ss3-output-euler-leftlegfootpostd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
4.462679738562093e+000 -4.144221189684924e-001 1.811908862838118e-001 6.542482207548260e-002 4.428721761561683e-002 -3.121584400964256e+000 -1.521537400908726e+000
4.470751633986930e+000 -4.144024212044509e-001 1.809616062552267e-001 6.541147897575750e-002 4.438833273673204e-002 -3.121868031156053e+000 -1.526627352123832e+000
4.478823529411766e+000 -4.143689113905958e-001 1.806726490730246e-001 6.540023934017170e-002 4.442894846254042e-002 -3.122113484929606e+000 -1.532309785964986e+000
4.486895424836603e+000 -4.143307308211958e-001 1.803534883400876e-001 6.538409292208000e-002 4.443228140024447e-002 -3.122308050119730e+000 -1.538141808000548e+000
4.494967320261440e+000 -4.142923745797564e-001 1.800372449798754e-001 6.536552026130695e-002 4.441436231296025e-002 -3.122476629280195e+000 -1.543597492791639e+000
4.503039215686276e+000 -4.142554171325658e-001 1.797540787037689e-001 6.535534618639306e-002 4.437544660757364e-002 -3.122676493378393e+000 -1.548148949035055e+000
4.511111111111113e+000 -4.142214420326937e-001 1.795254998732047e-001 6.536592297782436e-002 4.430009149846503e-002 -3.122967714657217e+000 -1.551404913933570e+000
4.519183006535950e+000 -4.141934006983963e-001 1.793629327962485e-001 6.540541102895220e-002 4.417183738199038e-002 -3.123386007423459e+000 -1.553236592481251e+000
4.527254901960786e+000 -4.141760386141962e-001 1.792681457614577e-001 6.547833068647624e-002 4.398289941966738e-002 -3.123945002876827e+000 -1.553789073340521e+000
4.535326797385623e+000 -4.141743035173531e-001 1.792357526251115e-001 6.558939620477511e-002 4.373972359228784e-002 -3.124655741563786e+000 -1.553381142933587e+000
4.543398692810460e+000 -4.141899191381342e-001 1.792599694132876e-001 6.574443178019426e-002 4.347197937730796e-002 -3.125531747927926e+000 -1.552365358782305e+000
4.551470588235296e+000 -4.142198614584658e-001 1.793406027297597e-001 6.594639616473862e-002 4.322975885506430e-002 -3.126573838656772e+000 -1.551019573669763e+000
4.559542483660133e+000 -4.142575687103381e-001 1.794800085268169e-001 6.618980371313525e-002 4.306088086479853e-002 -3.127752386700739e+000 -1.549535868032693e+000
4.567614379084970e+000 -4.142944810920321e-001 1.796721002794121e-001 6.645818570219197e-002 4.298513709499652e-002 -3.129002621882437e+000 -1.548089523815321e+000
4.575686274509806e+000 -4.143225596995265e-001 1.798950197045833e-001 6.672687531578148e-002 4.299046477188506e-002 -3.130241142604298e+000 -1.546861625793610e+000
4.583758169934643e+000 -4.143375870994455e-001 1.801152354623961e-001 6.696989770450013e-002 4.305623663309088e-002 -3.131399300347603e+000 -1.545947694159164e+000
4.591830065359480e+000 -4.143382755482912e-001 1.802974244944161e-001 6.716684013151635e-002 4.317142615911873e-002 -3.132447256612178e+000 -1.545255455612019e+000
4.599901960784316e+000 -4.143214974980340e-001 1.804124236037134e-001 6.730641953856842e-002 4.332045910266125e-002 -3.133386743178162e+000 -1.544529413132092e+000
4.607973856209153e+000 -4.142817891067415e-001 1.804434660470430e-001 6.738736726665127e-002 4.346210151919472e-002 -3.134230263891122e+000 -1.543494067343969e+000
4.616045751633989e+000 -4.142164072811554e-001 1.803907315201092e-001 6.741868051297430e-002 4.353764091948431e-002 -3.134998704091830e+000 -1.541991984244342e+000
4.624117647058826e+000 -4.141283804929153e-001 1.802702131737321e-001 6.741923224984901e-002 4.349678019073133e-002 -3.135732016885279e+000 -1.540026260323785e+000
4.632189542483663e+000 -4.140251364340377e-001 1.801069417546407e-001 6.741468130939871e-002 4.331227583153030e-002 -3.136486552851309e+000 -1.537693063722046e+000
4.640261437908499e+000 -4.139160596446613e-001 1.799286371149989e-001 6.743107924544964e-002 4.298644658694917e-002 -3.137318556315450e+000 -1.535062138825539e+000
4.648333333333336e+000 -4.138105514770304e-001 1.797636644163091e-001 6.748778437234369e-002 4.256078587996992e-002 -3.138268325412567e+000 -1.532121252056681e+000
4.656405228758173e+000 -4.137171211183451e-001 1.796396498359204e-001 6.759319764918487e-002 4.211577923565191e-002 -3.139350965149120e+000 -1.528835606204738e+000
4.664477124183009e+000 -4.136435243441232e-001 1.795775321839863e-001 6.774598909789673e-002 4.174335031508836e-002 -3.140558382681199e+000 -1.525249463628414e+000
4.672549019607846e+000 -4.135964060973562e-001 1.795871063472320e-001 6.793640686141840e-002 4.151289707229466e-002 -3.141856695452296e+000 -1.521495947943105e+000
4.680620915032683e+000 -4.135794409820862e-001 1.796615932249595e-001 6.815214394478987e-002 4.144305978007834e-002 -3.143196932991541e+000 -1.517805587245747e+000
4.688692810457519e+000 -4.135924130637499e-001 1.797858130589262e-001 6.837562555593972e-002 4.151822849943176e-002 -3.144504435792302e+000 -1.514448609647748e+000
4.696764705882356e+000 -4.136325391475896e-001 1.799436163058086e-001 6.858715210306209e-002 4.170215830047752e-002 -3.145699662661748e+000 -1.511693992836000e+000
4.704836601307193e+000 -4.136974517114715e-001 1.801229567553243e-001 6.877452344718421e-002 4.194386465920763e-002 -3.146752936376678e+000 -1.509700508797062e+000
4.712908496732029e+000 -4.137882009694396e-001 1.803170901479475e-001 6.894249864918906e-002 4.219222068922912e-002 -3.147738306240148e+000 -1.508383595827308e+000
4.720980392156866e+000 -4.139102619601962e-001 1.805222675327864e-001 6.911016195676277e-002 4.242445439170339e-002 -3.148820525355295e+000 -1.507406161722789e+000
4.729052287581703e+000 -4.140707915846107e-001 1.807329599314210e-001 6.929617058067522e-002 4.265971382436273e-002 -3.150163771187125e+000 -1.506365380475622e+000
4.737124183006539e+000 -4.142740524381087e-001 1.809387192213634e-001 6.950547558544984e-002 4.293962117414152e-002 -3.151840041522125e+000 -1.505026907204195e+000
4.745196078431376e+000 -4.145196839688446e-001 1.811255221128731e-001 6.972785561421185e-002 4.329483248832533e-002 -3.153814604487900e+000 -1.503404938574438e+000
4.753267973856213e+000 -4.148049611755171e-001 1.812790570316824e-001 6.994564663932143e-002 4.372450784095294e-002 -3.155997746244533e+000 -1.501681494396549e+000
4.761339869281049e+000 -4.151269796972275e-001 1.813872269435606e-001 7.014317502113739e-002 4.419775050113328e-002 -3.158303705046686e+000 -1.500092002723007e+000
4.769411764705886e+000 -4.154816243115866e-001 1.814433532831164e-001 7.031376493692525e-002 4.467247384138418e-002 -3.160684944680489e+000 -1.498842674271848e+000
4.777483660130723e+000 -4.158616424655030e-001 1.814508373077417e-001 7.046261014761483e-002 4.512050146020874e-002 -3.163139007514562e+000 -1.498056363734672e+000
4.785555555555559e+000 -4.162575371943774e-001 1.814250191665062e-001 7.060563620028679e-002 4.554280595114202e-002 -3.165696692857470e+000 -1.497739843679247e+000
4.793627450980396e+000 -4.166612498200158e-001 1.813892225788249e-001 7.076760598733638e-002 4.596861364138283e-002 -3.168417988400604e+000 -1.497764098594336e+000
4.801699346405233e+000 -4.170702594714235e-001 1.813690234206557e-001 7.098183065309771e-002 4.644946115135751e-002 -3.171415221757108e+000 -1.497867043421897e+000
4.809771241830069e+000 -4.174897809964824e-001 1.813892848988233e-001 7.128955422665335e-002 4.705114031607893e-002 -3.174879146019463e+000 -1.497713205567295e+000
4.817843137254906e+000 -4.179318913182733e-001 1.814733320629507e-001 7.173723054632814e-002 4.783510900135335e-002 -3.179070236234108e+000 -1.496999964017783e+000
4.825915032679743e+000 -4.184127045773266e-001 1.816417238858399e-001 7.237329972526983e-002 4.884126860607019e-002 -3.184279532192479e+000 -1.495527324681377e+000
4.833986928104579e+000 -4.189494802925642e-001 1.819084732770898e-001 7.324638249478711e-002 5.008873987776230e-002 -3.190791616922193e+000 -1.493187520900046e+000
4.842058823529416e+000 -4.195592972761609e-001 1.822751597808611e-001 7.440514346488032e-002 5.157918523247851e-002 -3.198863607705146e+000 -1.489947861304052e+000
4.850130718954253e+000 -4.202602712376081e-001 1.827276046598279e-001 7.589929399075630e-002 5.328381870600740e-002 -3.208720057314353e+000 -1.485887769482517e+000
4.858202614379089e+000 -4.210738940999959e-001 1.832383221165062e-001 7.778133934726247e-002 5.512993765140850e-002 -3.220572318588372e+000 -1.481224286260138e+000
4.866274509803926e+000 -4.220268502283354e-001 1.837711548249218e-001 8.010837937977756e-002 5.700905175119964e-002 -3.234658693578431e+000 -1.476261696636001e+000
4.874346405228763e+000 -4.231535079095646e-001 1.842835706546829e-001 8.294215296500936e-002 5.880037189486265e-002 -3.251277222507149e+000 -1.471324470690938e+000
4.882418300653599e+000 -4.245004446529931e-001 1.847287754788568e-001 8.634602746482890e-002 6.039470417459469e-002 -3.270789160351904e+000 -1.466761432893789e+000
4.890490196078436e+000 -4.261310383463726e-001 1.850601173674927e-001 9.037976494481807e-002 6.171686676651200e-002 -3.293591926509881e+000 -1.463022030119916e+000
4.898562091503273e+000 -4.281268598588567e-001 1.852359155406286e-001 9.509303900465574e-002 6.274758182505158e-002 -3.320074749767250e+000 -1.460707790361205e+000
4.906633986928109e+000 -4.305839294410034e-001 1.852228446650784e-001 1.005241205418852e-001 6.355260732967061e-002 -3.350596011782088e+000 -1.460639575401422e+000
4.914705882352946e+000 -4.336074159381895e-001 1.850084472014955e-001 1.066854975812060e-001 6.429937805218389e-002 -3.385450931537549e+000 -1.463615466454596e+000
4.922777777777783e+000 -4.373052041378150e-001 1.846074082227080e-001 1.135555787236475e-001 6.526042709516933e-002 -3.424852042275687e+000 -1.470297451396744e+000
4.930849673202619e+000 -4.417842958446939e-001 1.840612298362813e-001 1.210717726395389e-001 6.678003230661123e-002 -3.468898002024903e+000 -1.480996107877042e+000
4.938921568627456e+000 -4.471505833532962e-001 1.834279323610795e-001 1.291377282863999e-001 6.922139214727840e-002 -3.517557009364565e+000 -1.495523024128696e+000
4.946993464052293e+000 -4.535077803590352e-001 1.827679696545975e-001 1.376343830266065e-001 7.291809092021362e-002 -3.570607668804785e+000 -1.513147440899097e+000
4.955065359477129e+000 -4.609454496296115e-001 1.821346397728963e-001 1.464208986371606e-001 7.814839392868622e-002 -3.627462719894502e+000 -1.532652278405767e+000
4.963137254901966e+000 -4.695113054784227e-001 1.815736231589441e-001 1.553337239335147e-001 8.513093274945138e-002 -3.686925370171204e+000 -1.552419491468863e+000
4.971209150326803e+000 -4.791835355908130e-001 1.811277668920057e-001 1.642000767085436e-001 9.402998670455798e-002 -3.747015282768094e+000 -1.570501870671308e+000
4.979281045751639e+000 -4.898680287835009e-001 1.808400384692633e-001 1.728601880140232e-001 1.049735885961787e-001 -3.804952422286718e+000 -1.584685992599142e+000
4.987352941176476e+000 -5.014263257780395e-001 1.807508765639464e-001 1.811839685554165e-001 1.180712446772438e-001 -3.857381304399830e+000 -1.592640298068596e+000
4.995424836601313e+000 -5.137189968544894e-001 1.808889122820334e-001 1.890777104143972e-001 1.333519873033580e-001 -3.900959933490589e+000 -1.592373716550974e+000
5.003496732026149e+000 -5.266464939910426e-001 1.812582754418247e-001 1.964719439534084e-001 1.505828458147307e-001 -3.933284519187777e+000 -1.583037809465862e+000
5.011568627450986e+000 -5.401723180509853e-001 1.818309950366529e-001 2.032834388617976e-001 1.691187624494095e-001 -3.953758721157756e+000 -1.565579064624205e+000
5.019640522875823e+000 -5.543152206342834e-001 1.825505624342524e-001 2.093813529555478e-001 1.879796525433406e-001 -3.963818963515070e+000 -1.542656039133294e+000
5.027712418300659e+000 -5.691130221205276e-001 1.833454883763087e-001 2.146018801767696e-001 2.061006801924212e-001 -3.966248721722222e+000 -1.517840697017314e+000
5.035784313725496e+000 -5.845856121119694e-001 1.841471236550264e-001 2.188018556873485e-001 2.225206400951976e-001 -3.963963483660278e+000 -1.494640933502816e+000
5.043856209150333e+000 -6.007249185995184e-001 1.849035499503298e-001 2.218972816009060e-001 2.364139727516568e-001 -3.959000892860058e+000 -1.475809661597488e+000
5.051928104575169e+000 -6.175093174006433e-001 1.855841707513317e-001 2.238630487370200e-001 2.470779597952166e-001 -3.952195178901842e+000 -1.463071120957034e+000
5.060000000000006e+000 -6.349202336546380e-001 1.861772251184154e-001 2.247148204709320e-001 2.539891109268195e-001 -3.943479538517282e+000 -1.457178817034518e+000
5.068071895424843e+000 -6.529492054093719e-001 1.866848064401853e-001 2.244949673721849e-001 2.569061839669873e-001 -3.932430254267682e+000 -1.458143647096982e+000
5.076143790849679e+000 -6.715966234379645e-001 1.871175607849335e-001 2.232665270918672e-001 2.559363417496474e-001 -3.918693826527047e+000 -1.465447950072252e+000
5.084215686274516e+000 -6.908637608494190e-001 1.874898571605805e-001 2.211104175075278e-001 2.515217615059324e-001 -3.902154006685858e+000 -1.478159482422601e+000
5.092287581699353e+000 -7.107394380309742e-001 1.878141929325595e-001 2.181196208319094e-001 2.443290343668565e-001 -3.882886497749556e+000 -1.495048932838855e+000
5.100359477124189e+000 -7.311858429195363e-001 1.880941371888348e-001 2.143876174030326e-001 2.350770442877979e-001 -3.861039919042785e+000 -1.514802492741246e+000
5.108431372549026e+000 -7.521370324479775e-001 1.883216017173453e-001 2.099979984230207e-001 2.244332046169939e-001 -3.836790532865789e+000 -1.536195540104489e+000
5.116503267973863e+000 -7.735266415815778e-001 1.884859608179862e-001 2.050276093729773e-001 2.130569417463399e-001 -3.810424079991641e+000 -1.558076391588228e+000
5.124575163398699e+000 -7.953279573486779e-001 1.885883930742649e-001 1.995613564465978e-001 2.016663798785272e-001 -3.782406643557353e+000 -1.579295182145104e+000
5.132647058823536e+000 -8.175593503632077e-001 1.886418737429807e-001 1.936982209815698e-001 1.909637097411916e-001 -3.753268099204215e+000 -1.598788543451734e+000
5.140718954248372e+000 -8.402476699575826e-001 1.886544450992368e-001 1.875385758289163e-001 1.814812604994511e-001 -3.723381194848001e+000 -1.615731822801675e+000
5.148790849673209e+000 -8.633932719312683e-001 1.886187297432525e-001 1.811672339873083e-001 1.735291368941012e-001 -3.692883907588145e+000 -1.629564179176682e+000
5.156862745098046e+000 -8.869648475387809e-001 1.885221863562536e-001 1.746470113972168e-001 1.672674007246489e-001 -3.661789997443544e+000 -1.639926573788362e+000
5.164934640522882e+000 -9.109128330055666e-001 1.883664263253860e-001 1.680224197535187e-001 1.627893972122441e-001 -3.630103492458381e+000 -1.646654471693827e+000
5.173006535947719e+000 -9.351828137802907e-001 1.881748077414988e-001 1.613262063052438e-001 1.601375891492123e-001 -3.597814299811393e+000 -1.649834822521454e+000
5.181078431372556e+000 -9.597246341148557e-001 1.879793180700397e-001 1.545862330743261e-001 1.592575876525184e-001 -3.564851233588355e+000 -1.649845885719594e+000
5.189150326797392e+000 -9.845009479486275e-001 1.877975124826818e-001 1.478348086823533e-001 1.599426184159016e-001 -3.531102226152773e+000 -1.647336018610870e+000
5.197222222222229e+000 -1.009492539318192e+000 1.876192203886338e-001 1.411171294688072e-001 1.618253197665953e-001 -3.496478962188539e+000 -1.643143994769470e+000
5.205294117647066e+000 -1.034694530989548e+000 1.874124216176049e-001 1.344919900485525e-001 1.644479070819154e-001 -3.460948341507740e+000 -1.638162156977949e+000
5.213366013071902e+000 -1.060107032914679e+000 1.871411509209709e-001 1.280262546424239e-001 1.673907299088557e-001 -3.424537515280959e+000 -1.633153563673007e+000
5.221437908496739e+000 -1.085727338564396e+000 1.867817941444557e-001 1.217911216019444e-001 1.703925502972887e-001 -3.387370292983585e+000 -1.628579183315534e+000
5.229509803921576e+000 -1.111545258673323e+000 1.863294636865910e-001 1.158631238101626e-001 1.733863170883505e-001 -3.349722930095271e+000 -1.624547127097730e+000
5.237581699346412e+000 -1.137540747894153e+000 1.857957745565113e-001 1.103265227439589e-001 1.764275074634178e-001 -3.312029722940461e+000 -1.620957039897330e+000
5.245653594771249e+000 -1.163681083668923e+000 1.852045331999347e-001 1.052747162701207e-001 1.795855782794718e-001 -3.274826401178609e+000 -1.617709460878432e+000
5.253725490196086e+000 -1.189914909676046e+000 1.845919045240364e-001 1.008024348848872e-001 1.829077228926566e-001 -3.238639986661952e+000 -1.614850354255457e+000
5.261797385620922e+000 -1.216165494325304e+000 1.839986260837727e-001 9.700586390520145e-002 1.863885032340815e-001 -3.203950083974754e+000 -1.612414924298274e+000
5.269869281045759e+000 -1.242328826231432e+000 1.834698131139891e-001 9.396308601652822e-002 1.899983062791408e-001 -3.171053352861044e+000 -1.610482252970768e+000
5.277941176470596e+000 -1.268273740543443e+000 1.830484055539812e-001 9.173117973451059e-002 1.936590393785553e-001 -3.140011438857531e+000 -1.609109081349603e+000
5.286013071895432e+000 -1.293853218026995e+000 1.827728124895826e-001 9.032039843205825e-002 1.972362394673959e-001 -3.110520741351296e+000 -1.608557397071688e+000
5.294084967320269e+000 -1.318888326251560e+000 1.826782324362431e-001 8.971664879718906e-002 2.005877711627244e-001 -3.082089797585361e+000 -1.608969117415867e+000
