---- AnyBody Output File ---------------------------------
Study: Main.Studies.MotionOptimization
Operation: Main.Studies.MotionOptimization.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.FileName = "..\Input\Subjects\PS\Overground Gait Trials\PS_ngait_og_ss9\PS_ngait_og_ss9-output-euler-leftlegfootpostd.txt"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Digits = 15
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Width = 22
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.NumberFormat.FormatStr = "%22.15e"
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Search = 
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Format = 0
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.SepSign = " "
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LineSepSign = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.VarSectionOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.Header.LinePrefix = ""
Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.MotionOptimization.t
col1  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX
col2  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY
col3  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ
col4  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ
col5  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY
col6  Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
----------------------------------------------------------
Main.Studies.MotionOptimization.t Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosX Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootPosZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotZ Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotY Main.Studies.KinematicStudyForParameterIdentification.JointAngleOutputs.OutputFile2b.LeftFootRotX
4.330990990990992e+000 -2.402909017261554e-001 8.632950097089251e-002 6.715867135675538e-002 6.167997017433669e-002 -3.110818820424473e+000 -1.554323169250877e+000
4.339054054054055e+000 -2.403473919417304e-001 8.644777639040287e-002 6.681283881818138e-002 6.238165299330545e-002 -3.110280591350973e+000 -1.557111213348104e+000
4.347117117117119e+000 -2.403817336813902e-001 8.658119335350102e-002 6.642090516240204e-002 6.304723550666935e-002 -3.109500352424110e+000 -1.559305943245122e+000
4.355180180180182e+000 -2.403965459585638e-001 8.668740609556448e-002 6.604567563217649e-002 6.352100182072284e-002 -3.108738017175802e+000 -1.560773316457930e+000
4.363243243243245e+000 -2.403995857878233e-001 8.674462667465173e-002 6.573546529737814e-002 6.374119799920930e-002 -3.108180968860648e+000 -1.561582612588175e+000
4.371306306306308e+000 -2.404002563688858e-001 8.674988501784214e-002 6.551967613666429e-002 6.373180838157300e-002 -3.107931427618627e+000 -1.561930215373158e+000
4.379369369369371e+000 -2.404054957368532e-001 8.671151875772259e-002 6.540775240374006e-002 6.357253804071705e-002 -3.108008454165261e+000 -1.562038921117979e+000
4.387432432432434e+000 -2.404173629058408e-001 8.664047408793184e-002 6.539070547576885e-002 6.334937972346744e-002 -3.108362956023830e+000 -1.562098029823033e+000
4.395495495495498e+000 -2.404330822073234e-001 8.654603832007886e-002 6.544629141300741e-002 6.311310177905627e-002 -3.108902016482923e+000 -1.562265752241229e+000
4.403558558558561e+000 -2.404464285716171e-001 8.643692682046643e-002 6.554666912283144e-002 6.287722432378251e-002 -3.109518512532263e+000 -1.562648478380758e+000
4.411621621621624e+000 -2.404495930114366e-001 8.632274344239013e-002 6.566555011478412e-002 6.263912894103729e-002 -3.110122025462768e+000 -1.563213267382203e+000
4.419684684684687e+000 -2.404361836812858e-001 8.621325742729261e-002 6.578265268365886e-002 6.238855577866387e-002 -3.110659944099118e+000 -1.563730060072112e+000
4.427747747747750e+000 -2.404047453305232e-001 8.611738875269583e-002 6.588498230407602e-002 6.210568985875442e-002 -3.111119188613957e+000 -1.563833770009994e+000
4.435810810810813e+000 -2.403599236278298e-001 8.604300714183689e-002 6.596599884021030e-002 6.177255754129263e-002 -3.111511676661636e+000 -1.563198684797072e+000
4.443873873873876e+000 -2.403099061388782e-001 8.599530393950425e-002 6.602463134773509e-002 6.139200009623380e-002 -3.111855656496787e+000 -1.561747539985140e+000
4.451936936936940e+000 -2.402620679436457e-001 8.597281982165483e-002 6.606489156588757e-002 6.098617694791786e-002 -3.112164327095577e+000 -1.559752871710335e+000
4.460000000000003e+000 -2.402202373726123e-001 8.596667677373111e-002 6.609472377393948e-002 6.057378854872653e-002 -3.112445106305568e+000 -1.557724943759723e+000
4.468063063063066e+000 -2.401856788115862e-001 8.596705254506531e-002 6.612300243655371e-002 6.015358306512475e-002 -3.112703641848041e+000 -1.556168791283081e+000
4.476126126126129e+000 -2.401599617725491e-001 8.597076091958833e-002 6.615580740129171e-002 5.970837555861053e-002 -3.112943064724270e+000 -1.555402850451907e+000
4.484189189189192e+000 -2.401456023289219e-001 8.598241333816760e-002 6.619388085919170e-002 5.922369383068160e-002 -3.113157818951805e+000 -1.555511264037148e+000
4.492252252252255e+000 -2.401436872631597e-001 8.600960534043117e-002 6.623224786792345e-002 5.871438827554254e-002 -3.113337649711385e+000 -1.556340448395094e+000
4.500315315315318e+000 -2.401524959842976e-001 8.605558486198713e-002 6.626288608061107e-002 5.824489011504097e-002 -3.113494058651533e+000 -1.557463663645093e+000
4.508378378378382e+000 -2.401693110308492e-001 8.611298727944326e-002 6.628055881519814e-002 5.791449876696975e-002 -3.113688998020679e+000 -1.558194566434006e+000
4.516441441441445e+000 -2.401926171974087e-001 8.616554814897874e-002 6.628827126380292e-002 5.780443799005886e-002 -3.114028450392052e+000 -1.557792260001999e+000
4.524504504504508e+000 -2.402228936808109e-001 8.620020908045936e-002 6.629673997443182e-002 5.793255132404340e-002 -3.114613064678903e+000 -1.555813944958417e+000
4.532567567567571e+000 -2.402622433360049e-001 8.621881515249989e-002 6.631696469708491e-002 5.825453753114118e-002 -3.115475840594128e+000 -1.552388707597863e+000
4.540630630630634e+000 -2.403128486941192e-001 8.623623645949613e-002 6.635248918004714e-002 5.869815954453816e-002 -3.116555413655041e+000 -1.548202905346451e+000
4.548693693693697e+000 -2.403761127311687e-001 8.626678776605533e-002 6.639904646943254e-002 5.919013518802174e-002 -3.117738400248907e+000 -1.544134520547053e+000
4.556756756756760e+000 -2.404540845615220e-001 8.631925299957100e-002 6.644835192552963e-002 5.968099415754979e-002 -3.118920092042339e+000 -1.540788991297698e+000
4.564819819819824e+000 -2.405488891428524e-001 8.639255912443573e-002 6.649645706046074e-002 6.011762033915646e-002 -3.120064593476050e+000 -1.538226790214750e+000
4.572882882882887e+000 -2.406614664187091e-001 8.648399367832299e-002 6.654212953787420e-002 6.046828236437163e-002 -3.121188187696342e+000 -1.536104308511735e+000
4.580945945945950e+000 -2.407903078942450e-001 8.659288886870296e-002 6.658556896880032e-002 6.073445408946832e-002 -3.122342379553514e+000 -1.533949524637392e+000
4.589009009009013e+000 -2.409318556936738e-001 8.672375442711837e-002 6.662852290511359e-002 6.095625869060273e-002 -3.123596606327844e+000 -1.531384211558403e+000
4.597072072072076e+000 -2.410820193327362e-001 8.688462692462050e-002 6.667566313388271e-002 6.119399714006812e-002 -3.125022298783221e+000 -1.528196742719945e+000
4.605135135135139e+000 -2.412381678319873e-001 8.708102422224330e-002 6.673387474472922e-002 6.149803678041454e-002 -3.126675219797654e+000 -1.524332535878099e+000
4.613198198198202e+000 -2.414003543775966e-001 8.731061109275742e-002 6.680941177679468e-002 6.188728426225421e-002 -3.128582294674104e+000 -1.519880869896861e+000
4.621261261261266e+000 -2.415711686265137e-001 8.756201845373217e-002 6.690565196135946e-002 6.233946035506000e-002 -3.130737125915286e+000 -1.515044237389449e+000
4.629324324324329e+000 -2.417548156196097e-001 8.781689002819114e-002 6.702280851447137e-002 6.278909887629780e-002 -3.133103704608794e+000 -1.510060692294101e+000
4.637387387387392e+000 -2.419560795470944e-001 8.805461812532259e-002 6.715939852649086e-002 6.314620919886371e-002 -3.135633177511629e+000 -1.505112688409250e+000
4.645450450450455e+000 -2.421795454487959e-001 8.826018177481025e-002 6.731431684253039e-002 6.334435552230078e-002 -3.138289404440459e+000 -1.500276274042091e+000
4.653513513513518e+000 -2.424288654482449e-001 8.843066634525315e-002 6.748731914199252e-002 6.338623218582029e-002 -3.141058540056276e+000 -1.495539823631871e+000
4.661576576576581e+000 -2.427053880508261e-001 8.857491072511614e-002 6.767758679511325e-002 6.334629431818772e-002 -3.143931027087493e+000 -1.490879797991964e+000
4.669639639639645e+000 -2.430067038030757e-001 8.870806728611816e-002 6.788279527142552e-002 6.333433569807179e-002 -3.146879405835360e+000 -1.486326176991697e+000
4.677702702702708e+000 -2.433268209372923e-001 8.884533201935800e-002 6.809977103893210e-002 6.344973889652428e-002 -3.149858302723781e+000 -1.481964235323934e+000
4.685765765765771e+000 -2.436582219340475e-001 8.899551764032863e-002 6.832577034448786e-002 6.374550744590879e-002 -3.152825252388633e+000 -1.477905758691520e+000
4.693828828828834e+000 -2.439941166262082e-001 8.915839723334899e-002 6.855932450193898e-002 6.422062525367211e-002 -3.155760688647201e+000 -1.474263132287046e+000
4.701891891891897e+000 -2.443316996223179e-001 8.933060379865977e-002 6.880708820930470e-002 6.485504092049910e-002 -3.158702687822939e+000 -1.471140699772112e+000
4.709954954954960e+000 -2.446720917678253e-001 8.951668881367234e-002 6.908097063879440e-002 6.565837360752358e-002 -3.161738979418441e+000 -1.468546561183830e+000
4.718018018018023e+000 -2.450210982767478e-001 8.972915647472808e-002 6.940634809479812e-002 6.667813742506201e-002 -3.165041811939163e+000 -1.466392135088227e+000
4.726081081081087e+000 -2.453880669261443e-001 8.998123039641078e-002 6.982461560986375e-002 6.797505358670186e-002 -3.168868695062696e+000 -1.464543138614233e+000
4.734144144144150e+000 -2.457875024431562e-001 9.028181081509337e-002 7.039253252114346e-002 6.960391146767897e-002 -3.173547554607668e+000 -1.462887398166983e+000
4.742207207207213e+000 -2.462422162134457e-001 9.063689126573181e-002 7.117634369681224e-002 7.161255112431419e-002 -3.179444115637133e+000 -1.461353309232478e+000
4.750270270270276e+000 -2.467823975234996e-001 9.105242780753259e-002 7.224519669923889e-002 7.403713355122399e-002 -3.186924605589025e+000 -1.459888733312776e+000
4.758333333333339e+000 -2.474393597631173e-001 9.153341742488257e-002 7.366718430614445e-002 7.688573608993421e-002 -3.196327307414710e+000 -1.458442760525275e+000
4.766396396396402e+000 -2.482397740686938e-001 9.208057366714242e-002 7.550798819461327e-002 8.012730886624286e-002 -3.207953182298046e+000 -1.456960535211405e+000
4.774459459459465e+000 -2.492047744243195e-001 9.268772678442333e-002 7.783270216691714e-002 8.369294238120384e-002 -3.222082809309926e+000 -1.455382273103105e+000
4.782522522522529e+000 -2.503557197200777e-001 9.334016394819650e-002 8.071038884009196e-002 8.748442669264200e-002 -3.239017101189419e+000 -1.453648174472580e+000
4.790585585585592e+000 -2.517284866967702e-001 9.401383489355485e-002 8.421802201360980e-002 9.139307545260733e-002 -3.259126735037721e+000 -1.451724339945239e+000
4.798648648648655e+000 -2.533915251091722e-001 9.467479283774810e-002 8.844149221051921e-002 9.532908398827011e-002 -3.282889889679893e+000 -1.449684344683192e+000
4.806711711711718e+000 -2.554569604484215e-001 9.527992105253998e-002 9.347142896484705e-002 9.925855648285697e-002 -3.310897303816374e+000 -1.447839731220790e+000
4.814774774774781e+000 -2.580790448987690e-001 9.578325544144532e-002 9.939003829641233e-002 1.032446988918108e-001 -3.343811689426173e+000 -1.446802061024944e+000
4.822837837837844e+000 -2.614419720478748e-001 9.614808101178807e-002 1.062485330904728e-001 1.074747629439923e-001 -3.382281471885614e+000 -1.447362328990117e+000
4.830900900900907e+000 -2.657408519877076e-001 9.635904137065490e-002 1.140409446104622e-001 1.122567023968513e-001 -3.426818021262885e+000 -1.450227196034137e+000
4.838963963963971e+000 -2.711582193293416e-001 9.642817785345685e-002 1.226852656421734e-001 1.179899854377751e-001 -3.477662749359133e+000 -1.455750825317430e+000
4.847027027027034e+000 -2.778403060319991e-001 9.639057997017948e-002 1.320220960672858e-001 1.251195348002829e-001 -3.534672902140194e+000 -1.463761317999964e+000
4.855090090090097e+000 -2.858788100529633e-001 9.629200908671669e-002 1.418301181716740e-001 1.340871109402690e-001 -3.597210995067066e+000 -1.473491342425230e+000
4.863153153153160e+000 -2.952992300167561e-001 9.617891138128125e-002 1.518490376036075e-001 1.452944130621887e-001 -3.663999585868618e+000 -1.483592841393826e+000
4.871216216216223e+000 -3.060534914199003e-001 9.609631581868125e-002 1.618052091340964e-001 1.590544070348123e-001 -3.732961758228608e+000 -1.492268694122467e+000
4.879279279279286e+000 -3.180180277700694e-001 9.608801930764828e-002 1.714411752751888e-001 1.754811773429617e-001 -3.801134977176337e+000 -1.497584114636543e+000
4.887342342342349e+000 -3.310026101098288e-001 9.619317413715807e-002 1.805476328103736e-001 1.943093523598845e-001 -3.864785421073460e+000 -1.497954270850616e+000
4.895405405405413e+000 -3.447771634985043e-001 9.643952956379784e-002 1.889885030992674e-001 2.147034176124256e-001 -3.919890868874450e+000 -1.492719401856187e+000
4.903468468468476e+000 -3.591210811411867e-001 9.683625381251722e-002 1.967011486989800e-001 2.351912458047378e-001 -3.963064927972879e+000 -1.482611754508795e+000
4.911531531531539e+000 -3.738832225111113e-001 9.737005597167465e-002 2.036588022015797e-001 2.539174537437812e-001 -3.992636824520556e+000 -1.469751213959554e+000
4.919594594594602e+000 -3.890195064776718e-001 9.800741816672270e-002 2.098142997746007e-001 2.692498738458329e-001 -4.009259341281184e+000 -1.456965330218385e+000
4.927657657657665e+000 -4.045790396449294e-001 9.870193860355195e-002 2.150726622135883e-001 2.803525335681196e-001 -4.015551909108540e+000 -1.446846697893780e+000
4.935720720720728e+000 -4.206466732266170e-001 9.940336534634478e-002 2.193169424422198e-001 2.872569178033912e-001 -4.014904538654378e+000 -1.441166231432187e+000
4.943783783783792e+000 -4.372845823831457e-001 1.000659583846161e-001 2.224568078384272e-001 2.904885839732394e-001 -4.010141797631161e+000 -1.440728066800724e+000
4.951846846846855e+000 -4.545105449842135e-001 1.006553920898269e-001 2.244540303948505e-001 2.906978156684268e-001 -4.002771663238480e+000 -1.445411137709514e+000
4.959909909909918e+000 -4.723135345715234e-001 1.011521514909616e-001 2.253154070672769e-001 2.885318562894801e-001 -3.993051553524168e+000 -1.454328139527988e+000
4.967972972972981e+000 -4.906800828403394e-001 1.015489314437686e-001 2.250743750014278e-001 2.846365279498970e-001 -3.980562513958189e+000 -1.466152016776003e+000
4.976036036036044e+000 -5.096090197884705e-001 1.018445805552390e-001 2.237793458101290e-001 2.796374499866441e-001 -3.964802532482907e+000 -1.479509533718655e+000
4.984099099099107e+000 -5.291111445114508e-001 1.020386920833600e-001 2.214916293256521e-001 2.740809856994755e-001 -3.945508232803155e+000 -1.493273128436921e+000
4.992162162162170e+000 -5.492024226666953e-001 1.021256086524626e-001 2.182867925976338e-001 2.683631562177151e-001 -3.922706021160619e+000 -1.506711329209739e+000
5.000225225225234e+000 -5.698984479792283e-001 1.020885311619224e-001 2.142532033467164e-001 2.626998483571947e-001 -3.896642323370595e+000 -1.519489335683129e+000
5.008288288288297e+000 -5.912107538154686e-001 1.019003525433348e-001 2.094879399627671e-001 2.571911036647672e-001 -3.867716055307073e+000 -1.531491892225837e+000
5.016351351351360e+000 -6.131428897687149e-001 1.015316245052889e-001 2.040931213143663e-001 2.519264850704612e-001 -3.836423057590564e+000 -1.542586938844070e+000
5.024414414414423e+000 -6.356878388032394e-001 1.009574358870235e-001 1.981721826310160e-001 2.470159722976599e-001 -3.803260317575921e+000 -1.552540992117624e+000
5.032477477477486e+000 -6.588294557482287e-001 1.001595378329945e-001 1.918247180027095e-001 2.425280314220832e-001 -3.768608446120567e+000 -1.561142919589970e+000
5.040540540540549e+000 -6.825465842290196e-001 9.912691912769006e-002 1.851413291903846e-001 2.384325087583643e-001 -3.732694253415872e+000 -1.568363025237922e+000
5.048603603603612e+000 -7.068163585333972e-001 9.785530828377542e-002 1.782012910181141e-001 2.346180523034525e-001 -3.695668875326541e+000 -1.574365380813030e+000
5.056666666666676e+000 -7.316150235137023e-001 9.634541829520496e-002 1.710751705114059e-001 2.309589269066454e-001 -3.657704378583837e+000 -1.579388610759107e+000
5.064729729729739e+000 -7.569174342590713e-001 9.460336799491943e-002 1.638309640777213e-001 2.273762806959643e-001 -3.619014632399438e+000 -1.583619688925003e+000
5.072792792792802e+000 -7.826970885772916e-001 9.264241122318699e-002 1.565387350540853e-001 2.238580844073894e-001 -3.579822714372117e+000 -1.587139260188193e+000
5.080855855855865e+000 -8.089263938679039e-001 9.048111279004453e-002 1.492708958936121e-001 2.204399767061109e-001 -3.540333645588226e+000 -1.589930270039113e+000
5.088918918918928e+000 -8.355766484300317e-001 8.813946317937835e-002 1.421001602684715e-001 2.171811576299310e-001 -3.500718255607962e+000 -1.591901559910943e+000
5.096981981981991e+000 -8.626177471195087e-001 8.563819194267119e-002 1.350987410439744e-001 2.141552365926360e-001 -3.461098649675835e+000 -1.592911173838635e+000
5.105045045045054e+000 -8.900161235976003e-001 8.299992607956699e-002 1.283396385890899e-001 2.114443790107354e-001 -3.421540162083774e+000 -1.592798506186749e+000
5.113108108108118e+000 -9.177313516731946e-001 8.024758206853314e-002 1.218976201852025e-001 2.091268372159942e-001 -3.382055251025943e+000 -1.591417932162759e+000
5.121171171171181e+000 -9.457145737266381e-001 7.740156646642311e-002 1.158488111705805e-001 2.072647966565087e-001 -3.342628774098734e+000 -1.588671447174802e+000
5.129234234234244e+000 -9.739085515533426e-001 7.448013680123175e-002 1.102713730019673e-001 2.058970091202701e-001 -3.303269587016854e+000 -1.584552285311795e+000
5.137297297297307e+000 -1.002245675258942e+000 7.150198622490424e-002 1.052485043695676e-001 2.050314314665971e-001 -3.264068647019518e+000 -1.579195128371709e+000
5.145360360360370e+000 -1.030643362781141e+000 6.848810681699197e-002 1.008698656559406e-001 2.046348331644965e-001 -3.225224518012534e+000 -1.572909472482248e+000
5.153423423423433e+000 -1.058999764152409e+000 6.546473114558822e-002 9.722644266986373e-002 2.046219905817037e-001 -3.187012520131489e+000 -1.566181557337798e+000
5.161486486486496e+000 -1.087190713551188e+000 6.246987248403531e-002 9.439947335810560e-002 2.048461229395389e-001 -3.149719493182895e+000 -1.559654472456732e+000
5.169549549549560e+000 -1.115065888482421e+000 5.956066215400695e-002 9.244802886253190e-002 2.050876220173681e-001 -3.113582465906036e+000 -1.554103631627037e+000
5.177612612612623e+000 -1.142442417688169e+000 5.681648474333974e-002 9.139619737081207e-002 2.050406717655253e-001 -3.078736528030846e+000 -1.550413737556582e+000
5.185675675675686e+000 -1.169096822551136e+000 5.433400722578000e-002 9.121802545791488e-002 2.043080811238847e-001 -3.045170987583518e+000 -1.549541359318140e+000
5.193738738738749e+000 -1.194759925440196e+000 5.221265950255583e-002 9.182258363441799e-002 2.024277221378421e-001 -3.012734203358407e+000 -1.552390235457335e+000
5.201801801801812e+000 -1.219120817251448e+000 5.053677639926896e-002 9.304479705868569e-002 1.989562276092411e-001 -2.981236418607385e+000 -1.559506822563442e+000
5.209864864864875e+000 -1.241842660870334e+000 4.936543614929054e-002 9.464714926932963e-002 1.936049327430700e-001 -2.950655514401919e+000 -1.570653307702453e+000
5.217927927927939e+000 -1.262589575096261e+000 4.873424907948590e-002 9.633823214898503e-002 1.863812897120689e-001 -2.921401025214338e+000 -1.584524561194257e+000
