Time(sec)	Fx	Fy	Fz	Tx	Ty	Tz	GON	GRFz
5.274933	2.370000	18.660000	174.030000	-2.050000	51.240000	-6.310000	2.878900	0.000700	
5.283333	7.310000	22.710000	180.980000	3.350000	55.840000	-3.020000	2.842400	0.000300	
5.291633	10.830000	24.650000	183.380000	5.520000	55.320000	-0.650000	2.825600	0.000200	
5.299933	13.830000	26.410000	183.140000	5.710000	50.840000	1.620000	2.843900	0.000600	
5.308333	15.250000	27.870000	179.630000	4.350000	44.450000	3.320000	2.862300	0.001000	
5.316633	14.800000	28.790000	172.220000	1.460000	36.210000	4.340000	2.838200	0.000600	
5.324933	12.120000	27.400000	156.750000	-1.100000	24.110000	4.840000	2.812300	0.000100	
5.333333	10.270000	24.790000	143.130000	-2.540000	10.780000	5.340000	2.796800	0.000000	
5.341633	9.390000	21.990000	141.930000	-6.430000	-1.520000	5.200000	2.786200	0.000000	
5.349933	7.940000	20.830000	147.740000	-11.780000	-12.820000	5.230000	2.776900	0.000000	
5.358333	5.550000	20.800000	158.490000	-18.980000	-22.880000	4.810000	2.800600	0.000500	
5.366633	0.770000	18.950000	169.170000	-30.090000	-32.370000	1.950000	2.824300	0.000900	
5.374933	-6.810000	14.350000	178.880000	-45.710000	-41.840000	-3.730000	2.823700	0.000700	
5.383333	-13.590000	9.400000	190.960000	-62.130000	-46.200000	-8.640000	2.815300	0.000300	
5.391633	-16.820000	6.900000	215.700000	-80.030000	-40.970000	-11.980000	2.810600	0.000000	
5.399933	-17.190000	6.240000	251.760000	-99.560000	-27.560000	-14.630000	2.812200	0.000000	
5.408333	-15.690000	5.660000	286.890000	-117.290000	-9.960000	-17.050000	2.813700	0.000000	
5.416633	-12.350000	4.970000	316.760000	-131.680000	10.850000	-18.780000	2.811900	0.000000	
5.424933	-6.680000	5.490000	337.820000	-139.860000	33.120000	-17.760000	2.809400	0.000000	
5.433333	1.850000	8.230000	353.140000	-141.020000	56.360000	-12.820000	2.794700	0.000000	
5.441633	12.210000	12.720000	365.410000	-136.730000	78.710000	-4.790000	2.764400	0.000000	
5.449933	19.960000	16.240000	374.150000	-132.180000	93.460000	2.010000	2.739400	0.000100	
5.458333	24.010000	17.760000	377.800000	-128.410000	99.870000	6.450000	2.741600	0.000400	
5.466633	23.740000	16.040000	374.420000	-126.280000	99.880000	8.080000	2.743900	0.000800	
5.474933	20.000000	11.850000	365.710000	-125.630000	95.280000	8.020000	2.753700	0.000800	
5.483333	16.900000	9.490000	356.850000	-125.610000	90.000000	7.170000	2.770300	0.000300	
